chrom	start	end	target_gene	tss_start	tss_end	gene_length	heart_left_ventricle	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr3	5020800	5027008	ENSG00000134107	5020799	5020800	6208	85.4	1	0.08526581955996299	0.0	1.0	0.194	0.0	40.0	0.5285793812417584	12.0	46400.0	4224.0	0.3	0.0910344827586207
chr3	5163904	5222596	ENSG00000134108	5163903	5163904	58692	20.6	1	0.04668682927650709	1.0	0.0	0.649	0.0	23.0	0.5415002261727883	7.0	25600.0	3457.0	0.30434782608695654	0.1350390625
chr3	5229330	5261642	ENSG00000134109	5229329	5229330	32312	3.9	1	0.08084592518057003	0.0	0.0	1.088	0.0	25.0	0.5531150807662172	10.0	31000.0	3213.0	0.4	0.10364516129032258
chr3	6811687	7783215	ENSG00000196277	6811686	6811687	971528	0.0	0	0.511784428531821	0.0	1.0	0.244	0.0	7.0	0.7776710713189589	5.0	6200.0	94.0	0.7142857142857143	0.015161290322580645
chr3	8543392	8609805	ENSG00000071282	8543391	8543392	66413	32.9	1	0.2255749355263471	0.0	0.0	0.767	0.0	14.0	0.56665374921615	5.0	11200.0	298.0	0.35714285714285715	0.026607142857142857
chr3	8661085	8786726	ENSG00000125046	8661084	8661085	125641	0.2	0	0.3716804814047035	0.0	0.0	1.182	0.0	19.0	0.6888449710006233	9.0	17800.0	1284.0	0.47368421052631576	0.07213483146067416
chr3	8775485	8883492	ENSG00000182533	8775484	8775485	108007	11.2	1	0.7497737942876709	0.0	0.0	1.47	0.0	0.0		0.0				
chr3	8792093	8811314	ENSG00000180914	8792092	8792093	19221	0.2	0	0.18192281512151168	0.0	0.0	1.268	0.0	0.0		0.0				
chr3	8817087	9005457	ENSG00000070950	8817086	8817087	188370	1.0	0	0.015851160018496194	0.0	0.0	0.991	0.0	1.0	1.0	1.0	400.0	0.0	1.0	0.0
chr3	9022274	9404737	ENSG00000196220	9022273	9022274	382463	0.7	0	0.2712621750947121	0.0	1.0	0.243	0.0	14.0	0.7229627288927709	9.0	12200.0	986.0	0.6428571428571429	0.08081967213114755
chr3	9404525	9428475	ENSG00000134077	9404524	9404525	23950	7.7	1	0.02843755184382558	1.0	0.0	1.249	0.0	4.0	0.6694451763165201	2.0	7400.0	867.0	0.5	0.11716216216216216
chr3	9439298	9520924	ENSG00000168137	9439297	9439298	81626	10.9	1	0.009854789338663305	1.0	1.0	0.227	0.0	4.0	0.6694451763165201	2.0	7400.0	867.0	0.5	0.11716216216216216
chr3	9543480	9595486	ENSG00000156959	9543479	9543480	52006	0.0	0	0.5397772956478916	0.0	0.0	0.617	0.0	0.0		0.0				
chr3	9691116	9744077	ENSG00000163719	9691115	9691116	52961	15.7	1	0.045169907143791536	0.0	0.0	0.691	0.0	2.0	0.30102999566398103	0.0	600.0	0.0	0.0	0.0
chr3	9745490	9771592	ENSG00000144550	9745489	9745490	26102	0.0	0	0.5880215953339764	0.0	0.0	0.707	0.0	4.0	0.6694451763165201	2.0	7400.0	867.0	0.5	0.11716216216216216
chr3	9773412	9789702	ENSG00000156983	9773411	9773412	16290	2.0	1	0.023519444478892173	1.0	1.0	0.176	0.0	0.0		0.0				
chr3	9791627	9829903	ENSG00000114026	9791626	9791627	38276	6.5	1	0.014940065546689212	1.0	0.0	1.299	0.0	0.0		0.0				
chr3	9799025	9811676	ENSG00000134072	9799024	9799025	12651	11.4	1	0.061315757352530975	0.0	0.0	0.818	0.0	0.0		0.0				
chr3	9821543	9834695	ENSG00000171148	9821542	9821543	13152	24.0	1	0.010848458330975377	1.0	0.0	0.867	0.0	0.0		0.0				
chr3	9834178	9849410	ENSG00000241553	9834177	9834178	15232	38.1	1	0.012546727372261843	0.0	1.0	0.265	1.0	0.0		0.0				
chr3	9834765	9877085	ENSG00000250151	9834764	9834765	42320	0.8	0	0.020830115100702037	0.0	0.0	1.077	0.0	0.0		0.0				
chr3	9849769	9896822	ENSG00000214021	9849768	9849769	47053	12.6	1	0.04802043945581067	0.0	0.0	1.226	0.0	2.0	0.1989700043360187	0.0	800.0	0.0	0.0	0.0
chr3	9879532	9886286	ENSG00000156990	9879531	9879532	6754	16.3	1	0.0423784503160433	1.0	0.0	1.1	0.0	2.0	0.1989700043360187	0.0	800.0	0.0	0.0	0.0
chr3	9908397	9921938	ENSG00000187288	9908396	9908397	13541	5.3	1	0.4349068259613	0.0	0.0	0.943	0.0	1.0	0.6989700043360187	1.0	200.0	9.0	1.0	0.045
chr3	9932237	9936033	ENSG00000171135	9932236	9932237	3796	10.1	1	0.029014548313813282	1.0	0.0	1.35	0.0	0.0		0.0				
chr3	9944295	9958086	ENSG00000163701	9944294	9944295	13791	0.2	0	0.234274186171202	0.0	0.0	0.772	0.0	0.0		0.0				
chr3	9958757	9975314	ENSG00000163702	9958756	9958757	16557	11.2	1	0.08252778842940249	0.0	0.0	0.867	0.0	0.0		0.0				
chr3	9975505	9987097	ENSG00000163703	9975504	9975505	11592	37.4	1	0.027721612527832496	1.0	0.0	1.048	0.0	0.0		0.0				
chr3	9987225	9994078	ENSG00000163704	9987224	9987225	6853	0.2	0	0.13791006212619605	0.0	0.0	0.765	0.0	0.0		0.0				
chr3	10004220	10052800	ENSG00000125037	10004219	10004220	48580	17.9	1	0.03941529229078891	1.0	0.0	0.547	0.0	10.0	0.6318758762624412	6.0	4800.0	91.0	0.6	0.018958333333333334
chr3	10068097	10143614	ENSG00000144554	10068096	10068097	75517	0.2	0	0.11974241422326234	0.0	0.0	0.886	0.0	0.0		0.0				
chr3	10157275	10168874	ENSG00000254999	10157274	10157275	11599	56.2	1	0.005947676725488482	1.0	0.0	0.785	0.0	5.0	0.8795880017344075	5.0	2400.0	71.0	1.0	0.029583333333333333
chr3	10182691	10193904	ENSG00000134086	10182690	10182691	11213	4.3	1	0.006597605788528099	0.0	0.0	0.927	1.0	0.0		0.0				
chr3	10206548	10285427	ENSG00000134070	10206547	10206548	78879	1.1	1	0.11350881510035367	0.0	0.0	1.255	0.0	4.0	0.37371250542002343	1.0	1000.0	28.0	0.25	0.028
chr3	10289706	10322902	ENSG00000157014	10289705	10289706	33196	8.7	1	0.005995342415310819	1.0	0.0	0.837	0.0	0.0		0.0				
chr3	10327358	10334631	ENSG00000157017	10327357	10327358	7273	0.2	0	0.06533112478600603	0.0	0.0	1.966	0.0	0.0		0.0				
chr3	10334814	10362862	ENSG00000157020	10334813	10334814	28048	39.5	1	0.01773796978265592	1.0	0.0	0.606	1.0	0.0		0.0				
chr3	10365706	10749716	ENSG00000157087	10365705	10365706	384010	0.0	0	0.4820719600014718	0.0	1.0	0.148	0.0	0.0		0.0				
chr3	10857884	10982419	ENSG00000132164	10857883	10857884	124535	0.0	0	0.5514307652553129	0.0	0.0	0.64	0.0	3.0	0.7406162498721187	2.0	2800.0	182.0	0.6666666666666666	0.065
chr3	11034409	11080933	ENSG00000157103	11034408	11034409	46524	2.3	1	0.376879025597773	0.0	1.0	0.15	0.0	0.0		0.0				
chr3	11178778	11305243	ENSG00000196639	11178777	11178778	126465	0.6	0	0.08136238812426536	0.0	0.0	1.156	0.0	0.0		0.0				
chr3	11313994	11599139	ENSG00000197548	11313993	11313994	285145	5.1	1	0.007740567080546714	1.0	0.0	0.936	0.0	25.0	0.6571974804193357	17.0	23000.0	1996.0	0.68	0.08678260869565217
chr3	11597543	11762220	ENSG00000144560	11597542	11597543	164677	17.1	1	0.046599367083903685	0.0	0.0	0.954	0.0	3.0	0.3333333333333332	0.0	2800.0	25.0	0.0	0.008928571428571428
chr3	11831915	11888393	ENSG00000144559	11831914	11831915	56478	4.3	1	0.015713912398766777	1.0	0.0	1.06	0.0	34.0	0.5648419920222802	16.0	33800.0	3440.0	0.47058823529411764	0.10177514792899409
chr3	12194550	12200851	ENSG00000157150	12194549	12194550	6301	13.3	1	0.08203100907732044	0.0	0.0	1.114	0.0	62.0	0.6766353064852925	37.0	56000.0	5362.0	0.5967741935483871	0.09575
chr3	12328866	12475855	ENSG00000132170	12328865	12328866	146989	5.9	1	0.04578742607819248	0.0	0.0	0.635	0.0	40.0	0.7587688941108942	29.0	36600.0	5824.0	0.725	0.1591256830601093
chr3	12525930	12581122	ENSG00000154743	12525929	12525930	55192	5.7	1	0.02639887032181274	0.0	0.0	1.144	1.0	28.0	0.7168183952800616	18.0	25800.0	3834.0	0.6428571428571429	0.1486046511627907
chr3	12556432	12602558	ENSG00000225526	12556431	12556432	46126	0.1	0	0.3351650440762587	0.0	0.0	1.646	0.0	28.0	0.7168183952800616	18.0	25800.0	3834.0	0.6428571428571429	0.1486046511627907
chr3	12598512	12625212	ENSG00000075975	12598511	12598512	26700	12.3	1	0.024555763367439632	1.0	0.0	0.664	0.0	37.0	0.7775644614102093	29.0	34000.0	4171.0	0.7837837837837838	0.12267647058823529
chr3	12625099	12705725	ENSG00000132155	12625098	12625099	80626	41.4	1	0.07253836223007155	1.0	0.0	0.354	1.0	47.0	0.6615323984515522	27.0	46600.0	5049.0	0.574468085106383	0.10834763948497854
chr3	12775023	12810956	ENSG00000088726	12775022	12775023	35933	1.9	1	0.2796175445677108	0.0	0.0	1.189	0.0	18.0	0.7078481645992881	12.0	19200.0	2162.0	0.6666666666666666	0.11260416666666667
chr3	12837970	12913415	ENSG00000144712	12837969	12837970	75445	10.8	1	0.4703556003566294	0.0	0.0	0.939	0.0	0.0		0.0				
chr3	12875983	12883087	ENSG00000144713	12875982	12875983	7104	680.2	1	0.04440142192848977	1.0	0.0	0.563	0.0	12.0	0.7552905214600921	8.0	15400.0	1959.0	0.6666666666666666	0.12720779220779221
chr3	12938718	13114617	ENSG00000144711	12938717	12938718	175899	11.6	1	0.06514702142727008	0.0	1.0	0.224	0.0	0.0		0.0				
chr3	13357736	13461809	ENSG00000132182	13357735	13357736	104073	1.3	1	0.1301012065249491	0.0	0.0	0.729	0.0	0.0		0.0				
chr3	13521223	13547916	ENSG00000163517	13521222	13521223	26693	16.6	1	0.10892568257407964	0.0	0.0	0.687	0.0	3.0	0.4336766652213269	1.0	6600.0	705.0	0.3333333333333333	0.10681818181818181
chr3	13573823	13679922	ENSG00000163520	13573822	13573823	106099	158.6	1	0.3929475796772752	0.0	0.0	0.52	0.0	0.0		0.0				
chr3	13857754	13921618	ENSG00000154764	13857753	13857754	63864	0.0	0	0.27002789348441225	0.0	0.0	0.71	0.0	0.0		0.0				
chr3	14153579	14166370	ENSG00000163528	14153578	14153579	12791	10.5	1	0.03222375680852722	1.0	0.0	0.953	0.0	12.0	0.5928865649973739	6.0	15600.0	937.0	0.5	0.060064102564102564
chr3	14166439	14185179	ENSG00000170876	14166438	14166439	18740	35.6	1	0.04158412244505128	0.0	0.0	1.276	0.0	13.0	0.47603269185610814	4.0	11800.0	1066.0	0.3076923076923077	0.09033898305084746
chr3	14186646	14220283	ENSG00000154767	14186645	14186646	33637	7.2	1	0.0190072394246852	1.0	0.0	0.782	0.0	13.0	0.47603269185610814	4.0	11800.0	1066.0	0.3076923076923077	0.09033898305084746
chr3	14219857	14242619	ENSG00000170860	14219856	14219857	22762	8.3	1	0.01803927363975692	1.0	0.0	1.766	0.0	8.0	0.32132134195227646	1.0	10400.0	820.0	0.125	0.07884615384615384
chr3	14444075	14530857	ENSG00000131389	14444074	14444075	86782	13.7	1	0.07669161009627018	0.0	1.0	0.291	0.0	7.0	0.5935574228551062	4.0	10200.0	931.0	0.5714285714285714	0.09127450980392157
chr3	14693270	14714166	ENSG00000154781	14693269	14693270	20896	3.8	1	0.021916532720791592	1.0	0.0	0.863	0.0	19.0	0.5980521168869884	10.0	25000.0	1073.0	0.5263157894736842	0.04292
chr3	14860468	14975895	ENSG00000154783	14860467	14860468	115427	4.4	1	0.09299394510703636	0.0	1.0	0.162	0.0	20.0	0.7294149751289322	15.0	27200.0	710.0	0.75	0.02610294117647059
chr3	14989090	15095107	ENSG00000177463	14989089	14989090	106017	2.4	1	0.027041626039316344	0.0	1.0	0.22	0.0	0.0		0.0				
chr3	15083966	15106842	ENSG00000131368	15083965	15083966	22876	27.1	1	0.020793251477285453	1.0	0.0	1.376	1.0	0.0		0.0				
chr3	15111579	15140670	ENSG00000131381	15111578	15111579	29091	4.1	1	0.018893342882363776	0.0	0.0	0.455	0.0	0.0		0.0				
chr3	15247658	15294425	ENSG00000131375	15247657	15247658	46767	5.0	1	0.05468337343052088	1.0	0.0	0.79	0.0	6.0	0.6610960407521751	3.0	7600.0	715.0	0.5	0.09407894736842105
chr3	15296359	15382875	ENSG00000131370	15296358	15296359	86516	13.2	1	0.07525704290271051	0.0	0.0	0.591	0.0	46.0	0.5809154661337209	22.0	47800.0	3683.0	0.4782608695652174	0.07705020920502093
chr3	15422781	15482073	ENSG00000206562	15422780	15422781	59292	3.1	1	0.013373591430170471	0.0	0.0	1.184	0.0	0.0		0.0				
chr3	15468861	15484120	ENSG00000144597	15468860	15468861	15259	2.4	1	0.01789838932958229	1.0	0.0	0.766	0.0	0.0		0.0				
chr3	15491639	15563258	ENSG00000206561	15491638	15491639	71619	3.0	1	0.27487663714535826	0.0	0.0	1.102	0.0	24.0	0.6203887290934427	13.0	23400.0	2031.0	0.5416666666666666	0.08679487179487179
chr3	15602210	15643338	ENSG00000131373	15602209	15602210	41128	4.4	1	0.05335145956893979	0.0	0.0	1.007	0.0	26.0	0.6714602205416783	16.0	22800.0	1635.0	0.6153846153846154	0.07171052631578947
chr3	15642847	15687329	ENSG00000169814	15642846	15642847	44482	3.2	1	0.054030011803742034	1.0	0.0	1.304	0.0	33.0	0.5968952500200129	18.0	29400.0	1917.0	0.5454545454545454	0.06520408163265307
chr3	15708742	15901278	ENSG00000206560	15708741	15708742	192536	0.3	0	0.10602000490003873	1.0	1.0	0.171	0.0	35.0	0.5528787361267362	15.0	25000.0	1596.0	0.42857142857142855	0.06384
chr3	16216155	16273499	ENSG00000131386	16216154	16216155	57344	8.2	1	0.06714795998152494	0.0	0.0	1.279	0.0	28.0	0.5088732399836073	12.0	26200.0	2113.0	0.42857142857142855	0.08064885496183206
chr3	16299484	16306479	ENSG00000154813	16299483	16299484	6995	5.7	1	0.046298936180674856	1.0	0.0	1.52	0.0	16.0	0.6209429368002062	9.0	12200.0	1049.0	0.5625	0.08598360655737705
chr3	16306705	16391806	ENSG00000154814	16306704	16306705	85101	2.8	1	0.04416887935801502	1.0	0.0	1.46	0.0	16.0	0.6209429368002062	9.0	12200.0	1049.0	0.5625	0.08598360655737705
chr3	16355080	16555533	ENSG00000131378	16355079	16355080	200453	14.3	1	0.03122279888545685	0.0	0.0	0.966	0.0	16.0	0.6209429368002062	9.0	12200.0	1049.0	0.5625	0.08598360655737705
chr3	16844158	17132086	ENSG00000154822	16844157	16844158	287928	3.0	1	0.09458243765949577	0.0	1.0	0.088	0.0	48.0	0.6960897400454099	29.0	40600.0	1314.0	0.6041666666666666	0.032364532019704434
chr3	17198653	18486309	ENSG00000131374	17198652	17198653	1287656	5.5	1	0.008551438304484313	0.0	0.0	0.966	0.0	13.0	0.8400629810732596	11.0	7400.0	611.0	0.8461538461538461	0.08256756756756757
chr3	18386878	18487080	ENSG00000182568	18386877	18386878	100202	8.2	1	0.04577387966911396	0.0	1.0	0.293	0.0	0.0		0.0				
chr3	19189945	19577138	ENSG00000183960	19189944	19189945	387193	0.1	0	0.3547440568905684	0.0	0.0	0.666	0.0	1.0	1.0	1.0	200.0	45.0	1.0	0.225
chr3	19920963	19988517	ENSG00000163576	19920962	19920963	67554	0.1	0	0.18116165056491335	0.0	0.0	1.24	0.0	24.0	0.8222678140940367	20.0	14800.0	2113.0	0.8333333333333334	0.14277027027027028
chr3	19988570	20026667	ENSG00000144566	19988569	19988570	38097	14.3	1	0.020545786665278433	1.0	0.0	0.536	0.0	19.0	0.8071835541886759	15.0	14400.0	1184.0	0.7894736842105263	0.08222222222222222
chr3	20021452	20053822	ENSG00000183977	20021451	20021452	32370	0.0	0	0.18874413192508865	0.0	0.0	1.121	0.0	9.0	0.7462998634773833	7.0	6200.0	99.0	0.7777777777777778	0.01596774193548387
chr3	20081514	20195896	ENSG00000114166	20081513	20081514	114382	9.2	1	0.03390764752936259	1.0	1.0	0.294	0.0	9.0	0.880090972661375	8.0	5800.0	844.0	0.8888888888888888	0.14551724137931035
chr3	20202084	20227784	ENSG00000129810	20202083	20202084	25700	0.0	0	0.30370912053435106	0.0	0.0	1.225	1.0	22.0	0.80611034264804	18.0	14800.0	2104.0	0.8181818181818182	0.14216216216216215
chr3	21459914	22414812	ENSG00000151789	21459913	21459914	954898	0.6	0	0.1911309696008291	0.0	0.0	0.47	0.0	21.0	0.7884922037714857	16.0	16400.0	2204.0	0.7619047619047619	0.13439024390243903
chr3	23244510	23633284	ENSG00000182247	23244509	23244510	388774	7.3	1	0.029895638096900993	1.0	1.0	0.29	0.0	25.0	0.7273985784807959	16.0	14200.0	1011.0	0.64	0.07119718309859155
chr3	23847393	23932807	ENSG00000170142	23847392	23847393	85414	23.0	1	0.010813737558471415	1.0	0.0	0.57	0.0	0.0		0.0				
chr3	23933150	23988082	ENSG00000197885	23933149	23933150	54932	5.4	1	0.14204114944998	0.0	0.0	1.363	0.0	16.0	0.6418462962471394	9.0	8600.0	975.0	0.5625	0.11337209302325581
chr3	23958035	23965183	ENSG00000174748	23958034	23958035	7148	480.7	1	0.044459072272556584	0.0	1.0	0.272	0.0	16.0	0.6418462962471394	9.0	8600.0	975.0	0.5625	0.11337209302325581
chr3	23986750	24022109	ENSG00000174738	23986749	23986750	35359	6.0	1	0.036548227858718425	0.0	0.0	0.621	0.0	8.0	0.7145873464120562	4.0	4400.0	366.0	0.5	0.08318181818181818
chr3	24158650	24536773	ENSG00000151090	24158649	24158650	378123	2.2	1	0.16571756728873924	0.0	1.0	0.223	0.0	19.0	0.6257541841180329	10.0	10400.0	1183.0	0.5263157894736842	0.11375
chr3	25639474	25706398	ENSG00000077097	25639473	25639474	66924	10.0	1	0.014434280606715269	1.0	1.0	0.247	0.0	39.0	0.752533878580989	27.0	37000.0	4862.0	0.6923076923076923	0.1314054054054054
chr3	25760434	25831530	ENSG00000151092	25760433	25760434	71096	7.1	1	0.07842159332992013	1.0	0.0	0.95	0.0	1.0	1.0	1.0	400.0	8.0	1.0	0.02
chr3	25824407	25836025	ENSG00000151093	25824406	25824407	11618	5.6	1	0.05073363595268267	0.0	0.0	1.156	1.0	8.0	0.8651023442440469	7.0	4600.0	215.0	0.875	0.04673913043478261
chr3	26664296	26752267	ENSG00000179796	26664295	26664296	87971	0.1	0	0.39856620655651215	0.0	0.0	0.863	0.0	7.0	0.8888355356594795	6.0	4200.0	101.0	0.8571428571428571	0.024047619047619047
chr3	27151575	27410951	ENSG00000163491	27151574	27151575	259376	1.5	1	0.10474588490146704	0.0	0.0	0.74	0.0	0.0		0.0				
chr3	27414213	27525911	ENSG00000033867	27414212	27414213	111698	4.3	1	0.04864448270438481	0.0	1.0	0.34	0.0	0.0		0.0				
chr3	27757439	27764206	ENSG00000163508	27757438	27757439	6767	0.1	0	0.36974222114036986	0.0	1.0	0.3	0.0	0.0		0.0				
chr3	28283074	28366633	ENSG00000187118	28283073	28283074	83559	16.3	1	0.030116913570280786	1.0	0.0	1.235	0.0	0.0		0.0				
chr3	28356493	28390618	ENSG00000163512	28356492	28356493	34125	6.9	1	0.021857361670198937	1.0	0.0	0.687	0.0	0.0		0.0				
chr3	28390636	28579613	ENSG00000206559	28390635	28390636	188977	0.1	0	0.07174747648195214	0.0	0.0	1.03	0.0	0.0		0.0				
chr3	29322472	30051886	ENSG00000144642	29322471	29322472	729414	3.9	1	0.12401419381168136	0.0	0.0	0.455	0.0	48.0	0.745462891817739	33.0	22600.0	5035.0	0.6875	0.22278761061946903
chr3	30647993	30735634	ENSG00000163513	30647992	30647993	87641	53.8	1	0.0730758695328037	0.0	0.0	0.519	0.0	55.0	0.6874942187387074	36.0	31600.0	2047.0	0.6545454545454545	0.06477848101265823
chr3	30767691	30936257	ENSG00000144644	30767690	30767691	168566	0.0	0	1.0000000000000002	0.0	0.0	1.427	0.0	118.0	0.6644289372059168	72.0	74000.0	3636.0	0.6101694915254238	0.049135135135135136
chr3	31574129	31679112	ENSG00000163527	31574128	31574129	104983	21.0	1	0.040943246388508714	1.0	1.0	0.251	0.0	109.0	0.6986435571678098	70.0	61200.0	3603.0	0.6422018348623854	0.058872549019607846
chr3	31699381	32119072	ENSG00000144645	31699380	31699381	419691	1.2	1	0.04963549597116741	0.0	0.0	0.696	0.0	3.0	0.7406162498721187	2.0	800.0	0.0	0.6666666666666666	0.0
chr3	32023262	32033120	ENSG00000197385	32023261	32023262	9858	0.0	0	0.19663386366985072	0.0	0.0	0.0	0.0	42.0	0.7184443929852401	29.0	26400.0	872.0	0.6904761904761905	0.03303030303030303
chr3	32147180	32210205	ENSG00000152642	32147179	32147180	63025	43.2	1	0.21878299140188745	0.0	0.0	0.701	0.0	5.0	0.784163750790475	4.0	1400.0	0.0	0.8	0.0
chr3	32280170	32411817	ENSG00000170293	32280169	32280170	131647	4.7	1	0.19370460732789327	0.0	0.0	1.02	0.0	16.0	0.7121549672851581	10.0	14800.0	484.0	0.625	0.0327027027027027
chr3	32433162	32524559	ENSG00000153551	32433161	32433162	91397	5.5	1	0.1274889445342032	0.0	0.0	1.19	0.0	42.0	0.6548505529677217	24.0	27000.0	2184.0	0.5714285714285714	0.08088888888888889
chr3	32522803	32544900	ENSG00000091317	32522802	32522803	22097	7.0	1	0.07675665294475954	0.0	0.0	0.881	0.0	13.0	0.842367844409986	12.0	5400.0	264.0	0.9230769230769231	0.04888888888888889
chr3	32567462	32612366	ENSG00000144635	32567461	32567462	44904	14.2	1	0.03911963785316717	1.0	1.0	0.328	0.0	28.0	0.6405388210286894	16.0	22600.0	1699.0	0.5714285714285714	0.07517699115044248
chr3	32726636	32815367	ENSG00000182973	32726635	32726636	88731	3.7	1	0.009695687469167859	0.0	1.0	0.305	0.0	39.0	0.7667093136747781	29.0	22800.0	979.0	0.7435897435897436	0.04293859649122807
chr3	32859509	32939318	ENSG00000206557	32859508	32859509	79809	0.0	0	0.36360015562224457	0.0	1.0	0.172	0.0	0.0		0.0				
chr3	32993065	32997841	ENSG00000183813	32993064	32993065	4776	0.0	0	0.2847364859824863	0.0	0.0	0.973	0.0	0.0		0.0				
chr3	33038099	33138722	ENSG00000170266	33038098	33038099	100623	8.4	1	0.025512941033228008	0.0	0.0	0.86	0.0	7.0	0.4419213544140786	2.0	5800.0	178.0	0.2857142857142857	0.030689655172413795
chr3	33131912	33138293	ENSG00000188167	33131911	33131912	6381	0.1	0	0.02830471862817485	0.0	0.0	1.22	0.0	6.0	0.4284284559363687	2.0	5600.0	178.0	0.3333333333333333	0.031785714285714285
chr3	33155470	33189265	ENSG00000170275	33155469	33155470	33795	45.8	1	0.035849841736551924	0.0	0.0	0.857	0.0	6.0	0.4284284559363687	2.0	5600.0	178.0	0.3333333333333333	0.031785714285714285
chr3	33191536	33260707	ENSG00000173705	33191535	33191536	69171	0.7	0	0.09168208964610608	0.0	0.0	1.363	0.0	5.0	0.5683275015809501	2.0	1800.0	54.0	0.4	0.03
chr3	33318516	33445154	ENSG00000153558	33318515	33318516	126638	0.5	0	0.14765495538004164	0.0	0.0	0.52	0.0	0.0		0.0				
chr3	33429827	33482863	ENSG00000153560	33429826	33429827	53036	12.5	1	0.0025713210556937392	1.0	1.0	0.088	0.0	0.0		0.0				
chr3	33537736	33759848	ENSG00000163539	33537735	33537736	222112	6.9	1	0.06267148083703825	0.0	1.0	0.201	0.0	0.0		0.0				
chr3	33839843	33911194	ENSG00000170248	33839842	33839843	71351	14.1	1	0.006652516167148981	1.0	0.0	0.36	0.0	19.0	0.6993299740481401	12.0	13600.0	624.0	0.631578947368421	0.04588235294117647
chr3	35680436	35835988	ENSG00000172995	35680435	35680436	155552	0.1	0	0.4945270401841429	0.0	0.0	0.439	0.0	8.0	0.7024735947860492	6.0	4400.0	1239.0	0.75	0.2815909090909091
chr3	36421835	36589499	ENSG00000144681	36421834	36421835	167664	0.2	0	0.2065900092570304	0.0	0.0	1.012	0.0	7.0	0.8028269654697705	6.0	3000.0	414.0	0.8571428571428571	0.138
chr3	36753912	36781352	ENSG00000163673	36753911	36753912	27440	0.1	0	0.4049386594054645	0.0	0.0	0.563	0.0	9.0	0.8024276388462618	7.0	4600.0	479.0	0.7777777777777778	0.1041304347826087
chr3	36868310	36986548	ENSG00000168016	36868309	36868310	118238	0.2	0	0.09307065010480413	0.0	0.0	0.668	0.0	12.0	0.8016490631906995	10.0	6800.0	1492.0	0.8333333333333334	0.21941176470588236
chr3	37027356	37034795	ENSG00000178567	37027355	37027356	7439	5.9	1	0.010324632325587713	1.0	0.0	0.452	0.0	13.0	0.8108159624800592	10.0	10000.0	839.0	0.7692307692307693	0.0839
chr3	37034822	37107380	ENSG00000076242	37034821	37034822	72558	13.5	1	0.028245885212665037	1.0	0.0	0.575	0.0	13.0	0.8108159624800592	10.0	10000.0	839.0	0.7692307692307693	0.0839
chr3	37094116	37225180	ENSG00000093167	37094115	37094116	131064	35.1	1	0.03381464812314189	1.0	0.0	0.983	0.0	56.0	0.6635530270866709	34.0	58800.0	4298.0	0.6071428571428571	0.0730952380952381
chr3	37284667	37408242	ENSG00000144674	37284666	37284667	123575	29.3	1	0.07531328545235708	0.0	0.0	0.515	0.0	0.0		0.0				
chr3	37493605	37865005	ENSG00000144668	37493604	37493605	371400	5.9	1	0.06920424133950692	0.0	0.0	0.421	0.0	59.0	0.649503574599485	33.0	91600.0	6771.0	0.559322033898305	0.07391921397379912
chr3	37903450	38025960	ENSG00000144677	37903449	37903450	122510	11.2	1	0.008802661067089079	0.0	0.0	0.961	0.0	12.0	0.5394717268841797	5.0	16000.0	1786.0	0.4166666666666667	0.111625
chr3	38029549	38048679	ENSG00000136059	38029548	38029549	19130	3.3	1	0.1182527216617524	0.0	0.0	1.091	0.0	65.0	0.6521178106307728	36.0	102200.0	7345.0	0.5538461538461539	0.07186888454011742
chr3	38048986	38071253	ENSG00000187091	38048985	38048986	22267	4.0	1	0.01526053892829391	0.0	0.0	1.103	0.0	0.0		0.0				
chr3	38080695	38165516	ENSG00000008226	38080694	38080695	84821	0.1	0	0.2320978873962196	0.0	0.0	0.911	0.0	8.0	0.7279885926180398	5.0	4200.0	100.0	0.625	0.023809523809523808
chr3	38144619	38178733	ENSG00000060971	38144618	38144619	34114	35.0	1	0.1741106858457175	0.0	0.0	1.118	0.0	0.0		0.0				
chr3	38179968	38184513	ENSG00000172936	38179967	38179968	4545	5.5	1	0.08952230708649414	0.0	0.0	0.655	0.0	16.0	0.6385283573581031	8.0	18400.0	1853.0	0.5	0.10070652173913043
chr3	38206579	38296979	ENSG00000172939	38206578	38206579	90400	8.5	1	0.0309745401605721	0.0	0.0	0.368	0.0	18.0	0.8093686797689451	13.0	16400.0	2292.0	0.7222222222222222	0.13975609756097562
chr3	38323784	38360066	ENSG00000144671	38323783	38323784	36282	0.0	0	0.3368268934981352	0.0	0.0	1.26	0.0	0.0		0.0				
chr3	38388250	38462839	ENSG00000093217	38388249	38388250	74589	0.1	0	0.4000756541893429	0.0	0.0	1.303	0.0	0.0		0.0				
chr3	38495341	38534633	ENSG00000114739	38495340	38495341	39292	0.6	0	0.03214414536616793	0.0	0.0	0.377	0.0	8.0	0.6549471895720985	5.0	10400.0	2062.0	0.625	0.19826923076923078
chr3	38537617	38583652	ENSG00000157036	38537616	38537617	46035	5.1	1	0.019994645348791387	0.0	0.0	1.631	0.0	29.0	0.682922524838217	17.0	32800.0	5324.0	0.5862068965517241	0.1623170731707317
