enh_chrom	enh_start	enh_end	target_gene	gtex_tpm	hk	lof_intol	essential	rel_entropy	enh_rel_entropy	enh_length	phastcons_overlap	tisspec_enh	tissue
chr12	63049400	63050000	ENSG00000111110	9.7	0.0	0.0	0.0	0.1933336417198302	1.0	600	133	1	ovary
chr12	63078400	63079000	ENSG00000111110	9.7	0.0	0.0	0.0	0.1933336417198302	1.0	600	151	1	ovary
chr12	63096400	63097600	ENSG00000111110	9.7	0.0	0.0	0.0	0.1933336417198302	0.3979400086720376	1200	217	0	ovary
chr12	63102600	63103400	ENSG00000111110	9.7	0.0	0.0	0.0	0.1933336417198302	0.3979400086720376	800	0	0	ovary
chr12	64954400	64954600	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	0.3979400086720376	200	16	0	ovary
chr12	64955200	64955400	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	0.6989700043360187	200	0	1	ovary
chr12	64959400	64959600	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	1.0	200	0	1	ovary
chr12	64960000	64961000	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	1.0	1000	255	1	ovary
chr12	64963000	64963400	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	0.5228787452803376	400	0	0	ovary
chr12	64964600	64964800	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	1.0	200	0	1	ovary
chr12	64976600	64978600	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	1.0	2000	158	1	ovary
chr12	64981400	64981600	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	0.6989700043360187	200	24	1	ovary
chr12	65009600	65010800	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	0.30102999566398103	1200	194	0	ovary
chr12	65012800	65013200	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	0.3979400086720376	400	22	0	ovary
chr12	65019800	65020200	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	0.6989700043360187	400	0	1	ovary
chr12	65021200	65021800	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	0.5228787452803376	600	39	0	ovary
chr12	65038000	65038200	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	1.0	200	0	1	ovary
chr12	65038600	65038800	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	0.6989700043360187	200	0	1	ovary
chr12	65045600	65045800	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	0.3979400086720376	200	79	0	ovary
chr12	65046200	65046400	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	0.6989700043360187	200	0	1	ovary
chr12	65066200	65067000	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	0.5228787452803376	800	60	0	ovary
chr12	65058600	65061800	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	0.6989700043360187	3200	168	1	ovary
chr12	65075000	65077400	ENSG00000153179	16.2	0.0	0.0	0.0	0.04661304981604327	1.0	2400	0	1	ovary
chr12	65959400	65960400	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	0.5228787452803376	1000	463	0	ovary
chr12	65996400	65997600	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	0.3979400086720376	1200	165	0	ovary
chr12	66061200	66062200	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	1.0	1000	44	1	ovary
chr12	66069200	66070200	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	1.0	1000	173	1	ovary
chr12	66089200	66089800	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	0.5228787452803376	600	339	0	ovary
chr12	66216600	66217200	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	0.6989700043360187	600	485	1	ovary
chr12	66269200	66269600	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	0.6989700043360187	400	0	1	ovary
chr12	66270600	66271600	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	0.5228787452803376	1000	363	0	ovary
chr12	66272400	66273000	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	1.0	600	98	1	ovary
chr12	66276600	66277000	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	0.6989700043360187	400	20	1	ovary
chr12	66279200	66279800	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	1.0	600	200	1	ovary
chr12	66280000	66280400	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	1.0	400	0	1	ovary
chr12	66285200	66286600	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	0.3979400086720376	1400	491	0	ovary
chr12	66334600	66335200	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	1.0	600	4	1	ovary
chr12	66342400	66342800	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	1.0	400	376	1	ovary
chr12	66354200	66354400	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	0.6989700043360187	200	21	1	ovary
chr12	66356400	66357600	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	0.6989700043360187	1200	649	1	ovary
chr12	66359200	66359400	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	1.0	200	176	1	ovary
chr12	66360000	66360800	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	1.0	800	71	1	ovary
chr12	66435800	66436600	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	1.0	800	159	1	ovary
chr12	66442400	66443000	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	1.0	600	58	1	ovary
chr12	66453600	66453800	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	1.0	200	9	1	ovary
chr12	66455400	66457000	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	1.0	1600	273	1	ovary
chr12	66464200	66465400	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	1.0	1200	8	1	ovary
chr12	66355000	66356200	ENSG00000149948	0.4	0.0	0.0	0.0	0.38296951554684777	1.0	1200	959	1	ovary
chr12	67823400	67825400	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	1.0	2000	69	1	ovary
chr12	67835200	67836400	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.3979400086720376	1200	285	0	ovary
chr12	67849000	67849200	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.6989700043360187	200	0	1	ovary
chr12	67850200	67853800	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.3979400086720376	3600	405	0	ovary
chr12	67863400	67863600	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.3979400086720376	200	0	0	ovary
chr12	67865400	67866800	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.5228787452803376	1400	191	0	ovary
chr12	67911000	67911400	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.30102999566398103	400	72	0	ovary
chr12	67918800	67919200	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	1.0	400	7	1	ovary
chr12	68046800	68047400	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.3979400086720376	600	8	0	ovary
chr12	68048200	68048800	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.2218487496163564	600	0	0	ovary
chr12	68049800	68050200	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.3979400086720376	400	71	0	ovary
chr12	68055000	68055400	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.3979400086720376	400	338	0	ovary
chr12	68061000	68061800	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.30102999566398103	800	0	0	ovary
chr12	68065600	68066000	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.5228787452803376	400	17	0	ovary
chr12	68072400	68073000	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.30102999566398103	600	21	0	ovary
chr12	68099600	68100200	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.3979400086720376	600	231	0	ovary
chr12	68114800	68115400	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.2218487496163564	600	55	0	ovary
chr12	68121200	68122400	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.6989700043360187	1200	281	1	ovary
chr12	68145200	68145600	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	0.5228787452803376	400	24	0	ovary
chr12	67927600	67929400	ENSG00000127334	5.4	0.0	1.0	0.0	0.06836145819050311	1.0	1800	207	1	ovary
chr12	71002600	71003000	ENSG00000153233	0.0	0.0	0.0	0.0	0.3999168821437322	1.0	400	134	1	ovary
chr12	71042000	71042600	ENSG00000153233	0.0	0.0	0.0	0.0	0.3999168821437322	0.6989700043360187	600	0	1	ovary
chr12	71046200	71046600	ENSG00000153233	0.0	0.0	0.0	0.0	0.3999168821437322	1.0	400	80	1	ovary
chr12	75813800	75814000	ENSG00000180481	3.0	0.0	0.0	0.0	0.1002982848688992	1.0	200	13	1	ovary
chr12	75875800	75876400	ENSG00000180481	3.0	0.0	0.0	0.0	0.1002982848688992	0.5228787452803376	600	39	0	ovary
chr12	75813800	75814000	ENSG00000139278	12.9	0.0	0.0	0.0	0.07101282446598779	1.0	200	13	1	ovary
chr12	75875800	75876400	ENSG00000139278	12.9	0.0	0.0	0.0	0.07101282446598779	0.5228787452803376	600	39	0	ovary
chr12	76045200	76045400	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	200	40	1	ovary
chr12	76046000	76046800	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	800	0	1	ovary
chr12	76052200	76053200	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.5228787452803376	1000	342	0	ovary
chr12	76099600	76100400	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.30102999566398103	800	425	0	ovary
chr12	76102000	76102600	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	600	0	1	ovary
chr12	76114800	76115400	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.3979400086720376	600	312	0	ovary
chr12	76118800	76119600	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.6989700043360187	800	489	1	ovary
chr12	76173400	76174200	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	800	185	1	ovary
chr12	76174600	76175400	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.6989700043360187	800	0	1	ovary
chr12	76177000	76177400	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.3979400086720376	400	46	0	ovary
chr12	76178400	76178600	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.09691001300805636	200	140	0	ovary
chr12	76208600	76209200	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.5228787452803376	600	123	0	ovary
chr12	76209600	76209800	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	200	43	1	ovary
chr12	76225200	76225600	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	400	156	1	ovary
chr12	76238800	76239400	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.6989700043360187	600	0	1	ovary
chr12	76241600	76243600	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	2000	824	1	ovary
chr12	76244600	76245000	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.5228787452803376	400	78	0	ovary
chr12	76247400	76247800	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	400	0	1	ovary
chr12	76249800	76250200	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	400	131	1	ovary
chr12	76271000	76271400	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.3979400086720376	400	0	0	ovary
chr12	76272400	76272800	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	400	0	1	ovary
chr12	76275400	76275600	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	200	4	1	ovary
chr12	76276000	76276800	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	800	200	1	ovary
chr12	76303000	76304200	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.2218487496163564	1200	560	0	ovary
chr12	76327800	76329000	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	1200	190	1	ovary
chr12	76329200	76329600	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.30102999566398103	400	0	0	ovary
chr12	76337600	76338400	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.5228787452803376	800	226	0	ovary
chr12	76347000	76347800	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.5228787452803376	800	245	0	ovary
chr12	76371800	76372400	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.2218487496163564	600	262	0	ovary
chr12	76376000	76376200	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	200	150	1	ovary
chr12	76376600	76376800	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	0.30102999566398103	200	0	0	ovary
chr12	76420600	76421000	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	400	52	1	ovary
chr12	76103200	76103800	ENSG00000139289	14.5	0.0	0.0	0.0	0.028565018981438806	1.0	600	72	1	ovary
chr12	76045200	76045400	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	200	40	1	ovary
chr12	76046000	76046800	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	800	0	1	ovary
chr12	76052200	76053200	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.5228787452803376	1000	342	0	ovary
chr12	76099600	76100400	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.30102999566398103	800	425	0	ovary
chr12	76102000	76102600	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	600	0	1	ovary
chr12	76114800	76115400	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.3979400086720376	600	312	0	ovary
chr12	76118800	76119600	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.6989700043360187	800	489	1	ovary
chr12	76173400	76174200	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	800	185	1	ovary
chr12	76174600	76175400	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.6989700043360187	800	0	1	ovary
chr12	76177000	76177400	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.3979400086720376	400	46	0	ovary
chr12	76178400	76178600	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.09691001300805636	200	140	0	ovary
chr12	76208600	76209200	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.5228787452803376	600	123	0	ovary
chr12	76209600	76209800	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	200	43	1	ovary
chr12	76225200	76225600	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	400	156	1	ovary
chr12	76238800	76239400	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.6989700043360187	600	0	1	ovary
chr12	76241600	76243600	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	2000	824	1	ovary
chr12	76244600	76245000	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.5228787452803376	400	78	0	ovary
chr12	76247400	76247800	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	400	0	1	ovary
chr12	76249800	76250200	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	400	131	1	ovary
chr12	76271000	76271400	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.3979400086720376	400	0	0	ovary
chr12	76272400	76272800	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	400	0	1	ovary
chr12	76275400	76275600	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	200	4	1	ovary
chr12	76276000	76276800	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	800	200	1	ovary
chr12	76303000	76304200	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.2218487496163564	1200	560	0	ovary
chr12	76327800	76329000	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	1200	190	1	ovary
chr12	76329200	76329600	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.30102999566398103	400	0	0	ovary
chr12	76337600	76338400	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.5228787452803376	800	226	0	ovary
chr12	76347000	76347800	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.5228787452803376	800	245	0	ovary
chr12	76371800	76372400	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.2218487496163564	600	262	0	ovary
chr12	76376000	76376200	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	200	150	1	ovary
chr12	76376600	76376800	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	0.30102999566398103	200	0	0	ovary
chr12	76420600	76421000	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	400	52	1	ovary
chr12	76103200	76103800	ENSG00000187109	612.9	0.0	1.0	0.0	0.04335289223809309	1.0	600	72	1	ovary
chr12	78114400	78115000	ENSG00000067798	8.3	0.0	1.0	0.0	0.1245137793907387	1.0	600	0	1	ovary
chr12	78120800	78121200	ENSG00000067798	8.3	0.0	1.0	0.0	0.1245137793907387	1.0	400	0	1	ovary
chr12	78126000	78126600	ENSG00000067798	8.3	0.0	1.0	0.0	0.1245137793907387	1.0	600	0	1	ovary
chr12	78157200	78157600	ENSG00000067798	8.3	0.0	1.0	0.0	0.1245137793907387	1.0	400	0	1	ovary
chr12	78159000	78159400	ENSG00000067798	8.3	0.0	1.0	0.0	0.1245137793907387	0.6989700043360187	400	0	1	ovary
chr12	78176600	78177400	ENSG00000067798	8.3	0.0	1.0	0.0	0.1245137793907387	1.0	800	87	1	ovary
chr12	78178800	78179600	ENSG00000067798	8.3	0.0	1.0	0.0	0.1245137793907387	1.0	800	0	1	ovary
chr12	78190400	78190600	ENSG00000067798	8.3	0.0	1.0	0.0	0.1245137793907387	1.0	200	0	1	ovary
chr12	78192800	78193000	ENSG00000067798	8.3	0.0	1.0	0.0	0.1245137793907387	1.0	200	0	1	ovary
chr12	78208200	78208400	ENSG00000067798	8.3	0.0	1.0	0.0	0.1245137793907387	1.0	200	94	1	ovary
chr12	78210000	78210400	ENSG00000067798	8.3	0.0	1.0	0.0	0.1245137793907387	1.0	400	0	1	ovary
chr12	78227600	78228000	ENSG00000067798	8.3	0.0	1.0	0.0	0.1245137793907387	0.5228787452803376	400	0	0	ovary
chr12	78231600	78232000	ENSG00000067798	8.3	0.0	1.0	0.0	0.1245137793907387	1.0	400	302	1	ovary
chr12	78241200	78241800	ENSG00000067798	8.3	0.0	1.0	0.0	0.1245137793907387	1.0	600	14	1	ovary
chr12	79952000	79953600	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	0.6989700043360187	1600	126	1	ovary
chr12	79991000	79991200	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	1.0	200	0	1	ovary
chr12	79991600	79991800	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	0.6989700043360187	200	0	1	ovary
chr12	80026200	80026800	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	1.0	600	0	1	ovary
chr12	80028600	80029200	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	0.6989700043360187	600	0	1	ovary
chr12	80031000	80031400	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	0.6989700043360187	400	0	1	ovary
chr12	80036000	80036400	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	1.0	400	0	1	ovary
chr12	80041600	80042600	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	0.6989700043360187	1000	0	1	ovary
chr12	80044400	80045400	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	1.0	1000	34	1	ovary
chr12	80050200	80050800	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	1.0	600	0	1	ovary
chr12	80052400	80052800	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	1.0	400	0	1	ovary
chr12	80054400	80055000	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	1.0	600	0	1	ovary
chr12	80060200	80061000	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	1.0	800	0	1	ovary
chr12	80062200	80062400	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	0.6989700043360187	200	0	1	ovary
chr12	80070600	80070800	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	1.0	200	0	1	ovary
chr12	80072000	80072200	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	1.0	200	38	1	ovary
chr12	80072600	80072800	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	0.6989700043360187	200	0	1	ovary
chr12	80074000	80075400	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	1.0	1400	48	1	ovary
chr12	80075800	80076200	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	1.0	400	0	1	ovary
chr12	80078200	80078600	ENSG00000177425	20.4	0.0	0.0	0.0	0.08551857574405512	1.0	400	23	1	ovary
chr12	85430000	85430800	ENSG00000231738	0.0	0.0	0.0	0.0	0.3766545299782506	0.6989700043360187	800	54	1	ovary
chr12	85430000	85430800	ENSG00000133640	0.1	0.0	0.0	0.0	0.3226738498123519	0.6989700043360187	800	54	1	ovary
chr12	86105800	86106600	ENSG00000198774	1.6	0.0	0.0	0.0	0.06467734915235948	1.0	800	0	1	ovary
chr12	86230600	86231400	ENSG00000198774	1.6	0.0	0.0	0.0	0.06467734915235948	0.3979400086720376	800	0	0	ovary
chr12	86105800	86106600	ENSG00000133636	0.4	0.0	0.0	0.0	0.4301234643179416	1.0	800	0	1	ovary
chr12	86230600	86231400	ENSG00000133636	0.4	0.0	0.0	0.0	0.4301234643179416	0.3979400086720376	800	0	0	ovary
chr12	89619400	89620000	ENSG00000139318	8.0	0.0	1.0	0.0	0.057969211400075486	0.2218487496163564	600	317	0	ovary
chr12	89632400	89633400	ENSG00000139318	8.0	0.0	1.0	0.0	0.057969211400075486	1.0	1000	125	1	ovary
chr12	89720400	89720800	ENSG00000139318	8.0	0.0	1.0	0.0	0.057969211400075486	0.5228787452803376	400	284	0	ovary
chr12	89722400	89722800	ENSG00000139318	8.0	0.0	1.0	0.0	0.057969211400075486	0.30102999566398103	400	194	0	ovary
chr12	89777400	89778000	ENSG00000139318	8.0	0.0	1.0	0.0	0.057969211400075486	0.2218487496163564	600	22	0	ovary
chr12	89845600	89846000	ENSG00000139318	8.0	0.0	1.0	0.0	0.057969211400075486	0.15490195998574308	400	227	0	ovary
chr12	89847800	89848400	ENSG00000139318	8.0	0.0	1.0	0.0	0.057969211400075486	0.30102999566398103	600	180	0	ovary
chr12	89869800	89870400	ENSG00000139318	8.0	0.0	1.0	0.0	0.057969211400075486	1.0	600	12	1	ovary
chr12	89871400	89871800	ENSG00000139318	8.0	0.0	1.0	0.0	0.057969211400075486	1.0	400	0	1	ovary
chr12	89619400	89620000	ENSG00000139323	4.8	0.0	0.0	0.0	0.00662847174616195	0.2218487496163564	600	317	0	ovary
chr12	89632400	89633400	ENSG00000139323	4.8	0.0	0.0	0.0	0.00662847174616195	1.0	1000	125	1	ovary
chr12	89720400	89720800	ENSG00000139323	4.8	0.0	0.0	0.0	0.00662847174616195	0.5228787452803376	400	284	0	ovary
chr12	89722400	89722800	ENSG00000139323	4.8	0.0	0.0	0.0	0.00662847174616195	0.30102999566398103	400	194	0	ovary
chr12	89777400	89778000	ENSG00000139323	4.8	0.0	0.0	0.0	0.00662847174616195	0.2218487496163564	600	22	0	ovary
chr12	89845600	89846000	ENSG00000139323	4.8	0.0	0.0	0.0	0.00662847174616195	0.15490195998574308	400	227	0	ovary
chr12	89847800	89848400	ENSG00000139323	4.8	0.0	0.0	0.0	0.00662847174616195	0.30102999566398103	600	180	0	ovary
chr12	89869800	89870400	ENSG00000139323	4.8	0.0	0.0	0.0	0.00662847174616195	1.0	600	12	1	ovary
chr12	89871400	89871800	ENSG00000139323	4.8	0.0	0.0	0.0	0.00662847174616195	1.0	400	0	1	ovary
chr12	89890800	89891800	ENSG00000139318	8.0	0.0	1.0	0.0	0.057969211400075486	1.0	1000	227	1	ovary
chr12	89890800	89891800	ENSG00000139323	4.8	0.0	0.0	0.0	0.00662847174616195	1.0	1000	227	1	ovary
chr12	89619400	89620000	ENSG00000257594	1.1	0.0	0.0	0.0	0.09499370169554244	0.2218487496163564	600	317	0	ovary
chr12	89632400	89633400	ENSG00000257594	1.1	0.0	0.0	0.0	0.09499370169554244	1.0	1000	125	1	ovary
chr12	89720400	89720800	ENSG00000257594	1.1	0.0	0.0	0.0	0.09499370169554244	0.5228787452803376	400	284	0	ovary
chr12	89722400	89722800	ENSG00000257594	1.1	0.0	0.0	0.0	0.09499370169554244	0.30102999566398103	400	194	0	ovary
chr12	89777400	89778000	ENSG00000257594	1.1	0.0	0.0	0.0	0.09499370169554244	0.2218487496163564	600	22	0	ovary
chr12	89845600	89846000	ENSG00000257594	1.1	0.0	0.0	0.0	0.09499370169554244	0.15490195998574308	400	227	0	ovary
chr12	89847800	89848400	ENSG00000257594	1.1	0.0	0.0	0.0	0.09499370169554244	0.30102999566398103	600	180	0	ovary
chr12	89869800	89870400	ENSG00000257594	1.1	0.0	0.0	0.0	0.09499370169554244	1.0	600	12	1	ovary
chr12	89871400	89871800	ENSG00000257594	1.1	0.0	0.0	0.0	0.09499370169554244	1.0	400	0	1	ovary
chr12	89890800	89891800	ENSG00000257594	1.1	0.0	0.0	0.0	0.09499370169554244	1.0	1000	227	1	ovary
chr12	89619400	89620000	ENSG00000259075	0.3	0.0	0.0	0.0	0.047794818623823065	0.2218487496163564	600	317	0	ovary
chr12	89632400	89633400	ENSG00000259075	0.3	0.0	0.0	0.0	0.047794818623823065	1.0	1000	125	1	ovary
chr12	89720400	89720800	ENSG00000259075	0.3	0.0	0.0	0.0	0.047794818623823065	0.5228787452803376	400	284	0	ovary
chr12	89722400	89722800	ENSG00000259075	0.3	0.0	0.0	0.0	0.047794818623823065	0.30102999566398103	400	194	0	ovary
chr12	89777400	89778000	ENSG00000259075	0.3	0.0	0.0	0.0	0.047794818623823065	0.2218487496163564	600	22	0	ovary
chr12	89845600	89846000	ENSG00000259075	0.3	0.0	0.0	0.0	0.047794818623823065	0.15490195998574308	400	227	0	ovary
chr12	89847800	89848400	ENSG00000259075	0.3	0.0	0.0	0.0	0.047794818623823065	0.30102999566398103	600	180	0	ovary
chr12	89869800	89870400	ENSG00000259075	0.3	0.0	0.0	0.0	0.047794818623823065	1.0	600	12	1	ovary
chr12	89871400	89871800	ENSG00000259075	0.3	0.0	0.0	0.0	0.047794818623823065	1.0	400	0	1	ovary
chr12	89890800	89891800	ENSG00000259075	0.3	0.0	0.0	0.0	0.047794818623823065	1.0	1000	227	1	ovary
