chrom	start	end	target_gene	tss_start	tss_end	gene_length	lung	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr3	16844158	17132086	ENSG00000154822	16844157	16844158	287928	2.4	1	0.09458243765949577	0.0	1.0	0.088	0.0	1.0	0.30102999566398103	0.0	1000.0	91.0	0.0	0.091
chr3	17198653	18486309	ENSG00000131374	17198652	17198653	1287656	11.6	1	0.008551438304484313	0.0	0.0	0.966	0.0	7.0	0.5739612524229187	3.0	2200.0	169.0	0.42857142857142855	0.07681818181818181
chr3	30647993	30735634	ENSG00000163513	30647992	30647993	87641	113.7	1	0.0730758695328037	0.0	0.0	0.519	0.0	14.0	0.5058010731772526	5.0	11400.0	534.0	0.35714285714285715	0.04684210526315789
chr3	32023262	32033120	ENSG00000197385	32023261	32023262	9858	0.3	0	0.19663386366985072	0.0	0.0	0.0	0.0	11.0	0.6219670461731591	6.0	7800.0	148.0	0.5454545454545454	0.018974358974358976
chr3	32147180	32210205	ENSG00000152642	32147179	32147180	63025	15.6	1	0.21878299140188745	0.0	0.0	0.701	0.0	11.0	0.6219670461731591	6.0	7800.0	148.0	0.5454545454545454	0.018974358974358976
chr3	32280170	32411817	ENSG00000170293	32280169	32280170	131647	21.0	1	0.19370460732789327	0.0	0.0	1.02	0.0	25.0	0.7174034795521319	18.0	17400.0	198.0	0.72	0.011379310344827587
chr3	32433162	32524559	ENSG00000153551	32433161	32433162	91397	37.3	1	0.1274889445342032	0.0	0.0	1.19	0.0	20.0	0.6739577516576787	12.0	16200.0	272.0	0.6	0.016790123456790124
chr3	33839843	33911194	ENSG00000170248	33839842	33839843	71351	33.5	1	0.006652516167148981	1.0	0.0	0.36	0.0	1.0	0.2218487496163564	0.0	400.0	31.0	0.0	0.0775
chr3	36868310	36986548	ENSG00000168016	36868309	36868310	118238	0.8	0	0.09307065010480413	0.0	0.0	0.668	0.0	1.0	1.0	1.0	600.0	0.0	1.0	0.0
chr3	37493605	37865005	ENSG00000144668	37493604	37493605	371400	6.2	1	0.06920424133950692	0.0	0.0	0.421	0.0	48.0	0.7514053028277545	37.0	36400.0	3441.0	0.7708333333333334	0.09453296703296703
chr3	38206579	38296979	ENSG00000172939	38206578	38206579	90400	16.8	1	0.0309745401605721	0.0	0.0	0.368	0.0	2.0	0.18837535480104972	0.0	600.0	185.0	0.0	0.30833333333333335
chr3	38537617	38583652	ENSG00000157036	38537616	38537617	46035	4.0	1	0.019994645348791387	0.0	0.0	1.631	0.0	6.0	0.7329900014453395	5.0	2800.0	288.0	0.8333333333333334	0.10285714285714286
chr3	38589547	38691164	ENSG00000183873	38589546	38589547	101617	0.1	0	0.6937887407194778	0.0	1.0	0.308	0.0	6.0	0.7329900014453395	5.0	2800.0	288.0	0.8333333333333334	0.10285714285714286
chr3	38887259	38992052	ENSG00000168356	38887258	38887259	104793	0.0	0	0.4746597565227776	0.0	0.0	0.828	0.0	0.0		0.0				
chr3	39183345	39196053	ENSG00000144655	39183344	39183345	12708	90.4	1	0.06064789113914343	0.0	0.0	0.525	0.0	15.0	0.7440264180352775	10.0	17400.0	2576.0	0.6666666666666666	0.14804597701149425
chr3	39224700	39234087	ENSG00000168334	39224699	39224700	9387	1.3	1	0.6822853762042332	0.0	0.0	1.168	0.0	15.0	0.7440264180352775	10.0	17400.0	2576.0	0.6666666666666666	0.14804597701149425
chr3	39304984	39323226	ENSG00000168329	39304983	39304984	18242	2.0	1	0.16676368038564351	0.0	0.0	1.01	0.0	15.0	0.7440264180352775	10.0	17400.0	2576.0	0.6666666666666666	0.14804597701149425
chr3	41236327	41301587	ENSG00000168036	41236326	41236327	65260	129.0	1	0.007938038912982764	1.0	1.0	0.129	0.0	36.0	0.7314729721520927	25.0	29000.0	3454.0	0.6944444444444444	0.11910344827586207
chr3	42438569	42452092	ENSG00000157093	42438568	42438569	13523	0.0	0	0.5772530953183304	0.0	0.0	0.743	0.0	2.0	1.0	2.0	1400.0	23.0	1.0	0.016428571428571428
chr3	43328003	43466256	ENSG00000163788	43328002	43328003	138253	29.2	1	0.012103804029265627	0.0	1.0	0.132	0.0	37.0	0.7240259176520286	26.0	35600.0	1258.0	0.7027027027027027	0.035337078651685394
chr3	43396350	43733086	ENSG00000160746	43396349	43396350	336736	19.0	1	0.008723993013177176	0.0	0.0	1.129	0.0	37.0	0.7240259176520286	26.0	35600.0	1258.0	0.7027027027027027	0.035337078651685394
chr3	44596684	44624975	ENSG00000196345	44596683	44596684	28291	1.5	1	0.03746478674268651	0.0	0.0	0.716	0.0	5.0	0.5999999999999999	3.0	1000.0	0.0	0.6	0.0
chr3	44619714	44641186	ENSG00000144792	44619713	44619714	21472	1.0	0	0.08345823948058494	0.0	0.0	1.596	0.0	5.0	0.5999999999999999	3.0	1000.0	0.0	0.6	0.0
chr3	44626379	44689963	ENSG00000186448	44626378	44626379	63584	5.2	1	0.01992658742893184	1.0	0.0	0.949	0.0	5.0	0.5999999999999999	3.0	1000.0	0.0	0.6	0.0
chr3	44690218	44702283	ENSG00000169981	44690217	44690218	12065	3.2	1	0.005037195899881942	0.0	0.0	0.603	0.0	5.0	0.5999999999999999	3.0	1000.0	0.0	0.6	0.0
chr3	44754134	44765323	ENSG00000196653	44754133	44754134	11189	2.2	1	0.03048368349375886	0.0	0.0	1.138	0.0	5.0	0.5999999999999999	3.0	1000.0	0.0	0.6	0.0
chr3	44771087	44778575	ENSG00000186446	44771086	44771087	7488	0.9	0	0.0200756349188002	0.0	0.0	0.793	0.0	5.0	0.5999999999999999	3.0	1000.0	0.0	0.6	0.0
chr3	44779152	44803154	ENSG00000163807	44779151	44779152	24002	6.4	1	0.0315040403725308	1.0	0.0	1.324	0.0	5.0	0.5999999999999999	3.0	1000.0	0.0	0.6	0.0
chr3	44803208	44914868	ENSG00000163808	44803207	44803208	111660	0.2	0	0.24829489889028655	0.0	0.0	0.79	0.0	5.0	0.5999999999999999	3.0	1000.0	0.0	0.6	0.0
chr3	44903360	44907162	ENSG00000169964	44903359	44903360	3802	12.7	1	0.02223210693379193	1.0	0.0	1.402	0.0	5.0	0.5999999999999999	3.0	1000.0	0.0	0.6	0.0
chr3	44956748	45017677	ENSG00000163812	44956747	44956748	60929	45.2	1	0.010345139609149977	1.0	0.0	0.64	0.0	14.0	0.6834740168457866	9.0	10400.0	167.0	0.6428571428571429	0.016057692307692308
chr3	45016732	45077558	ENSG00000075914	45016731	45016732	60826	17.2	1	0.030791827202195282	1.0	0.0	1.092	1.0	10.0	0.7267606240177031	7.0	9600.0	167.0	0.7	0.017395833333333333
chr3	45123769	45187914	ENSG00000163814	45123768	45123769	64145	4.6	1	0.2264037739116605	0.0	0.0	0.651	0.0	48.0	0.5688561990110793	22.0	42600.0	1682.0	0.4583333333333333	0.039483568075117374
chr3	45265957	45267770	ENSG00000249992	45265956	45265957	1813	1.8	1	0.2591812884960784	0.0	0.0	1.737	0.0	48.0	0.5688561990110793	22.0	42600.0	1682.0	0.4583333333333333	0.039483568075117374
chr3	45429997	45590913	ENSG00000011376	45429996	45429997	160916	4.6	1	0.026414237832295497	1.0	0.0	0.857	1.0	48.0	0.5688561990110793	22.0	42600.0	1682.0	0.4583333333333333	0.039483568075117374
chr3	45596885	45727830	ENSG00000144791	45596884	45596885	130945	16.6	1	0.07044092189385734	0.0	0.0	0.437	0.0	48.0	0.5688561990110793	22.0	42600.0	1682.0	0.4583333333333333	0.039483568075117374
chr3	45730547	45786916	ENSG00000211456	45730546	45730547	56369	15.1	1	0.0037657183064965594	0.0	0.0	0.37	1.0	48.0	0.5688561990110793	22.0	42600.0	1682.0	0.4583333333333333	0.039483568075117374
chr3	45796941	45838027	ENSG00000163817	45796940	45796941	41086	1.3	1	0.3417788438725037	0.0	0.0	1.26	0.0	3.0	0.8996566681120063	3.0	1000.0	0.0	1.0	0.0
chr3	45864807	45957534	ENSG00000163818	45864806	45864807	92727	5.6	1	0.031925806181345016	0.0	0.0	0.575	0.0	9.0	0.5886188292838305	4.0	10800.0	319.0	0.4444444444444444	0.02953703703703704
chr3	45927995	45944667	ENSG00000173585	45927994	45927995	16672	0.1	0	0.4849401442411753	0.0	0.0	1.127	0.0	9.0	0.5886188292838305	4.0	10800.0	319.0	0.4444444444444444	0.02953703703703704
chr3	45959395	46037316	ENSG00000163820	45959394	45959395	77921	16.2	1	0.19873180081704014	0.0	0.0	0.911	0.0	9.0	0.5886188292838305	4.0	10800.0	319.0	0.4444444444444444	0.02953703703703704
chr3	45982424	45989845	ENSG00000172215	45982423	45982424	7421	3.7	1	0.21995378186163106	0.0	0.0	1.555	0.0	13.0	0.6321837090389884	7.0	12200.0	346.0	0.5384615384615384	0.028360655737704916
chr3	46058515	46069234	ENSG00000173578	46058514	46058515	10719	0.2	0	0.3797179385745239	0.0	0.0	1.084	0.0	13.0	0.6321837090389884	7.0	12200.0	346.0	0.5384615384615384	0.028360655737704916
chr3	46205095	46308197	ENSG00000183625	46205094	46205095	103102	0.2	0	0.2807599903757239	0.0	0.0	1.365	0.0	24.0	0.8684015628293645	21.0	10800.0	280.0	0.875	0.025925925925925925
chr3	46243199	46249887	ENSG00000163823	46243198	46243199	6688	10.5	1	0.2112999880173368	0.0	0.0	0.685	0.0	24.0	0.8684015628293645	21.0	10800.0	280.0	0.875	0.025925925925925925
chr3	46395224	46402419	ENSG00000121807	46395223	46395224	7195	5.2	1	0.3175137830539739	0.0	0.0	0.976	0.0	24.0	0.8684015628293645	21.0	10800.0	280.0	0.875	0.025925925925925925
chr3	46411632	46417697	ENSG00000160791	46411631	46411632	6065	3.0	1	0.19289308837898853	0.0	0.0	1.93	0.0	24.0	0.8684015628293645	21.0	10800.0	280.0	0.875	0.025925925925925925
chr3	46538980	46542439	ENSG00000163825	46538979	46538980	3459	0.0	0	0.9733118308378478	0.0	0.0	1.533	0.0	12.0	0.6071112505947885	6.0	4400.0	230.0	0.5	0.05227272727272727
chr3	46556912	46621589	ENSG00000163827	46556911	46556912	64677	0.6	0	0.4887710824774354	0.0	0.0	1.144	0.0	12.0	0.6071112505947885	6.0	4400.0	230.0	0.5	0.05227272727272727
chr3	46616044	46668033	ENSG00000241186	46616043	46616044	51989	0.1	0	0.32424880129365063	0.0	0.0	1.919	0.0	14.0	0.6202339297006786	7.0	6600.0	259.0	0.5	0.039242424242424245
chr3	46963215	47023500	ENSG00000160799	46963214	46963215	60285	31.4	1	0.005246820259526647	1.0	0.0	0.849	0.0	12.0	0.5977192272455145	6.0	25400.0	1665.0	0.5	0.0655511811023622
chr3	47021172	47051193	ENSG00000160796	47021171	47021172	30021	59.9	1	0.12381995404452167	0.0	1.0	0.32	0.0	12.0	0.5977192272455145	6.0	25400.0	1665.0	0.5	0.0655511811023622
chr3	47057918	47205457	ENSG00000181555	47057917	47057918	147539	3.6	1	0.06571009995232498	1.0	1.0	0.206	0.0	12.0	0.5977192272455145	6.0	25400.0	1665.0	0.5	0.0655511811023622
chr3	48282589	48340743	ENSG00000164048	48282588	48282589	58154	10.9	1	0.045410943002229566	0.0	0.0	1.51	0.0	10.0	0.4853971242978474	5.0	8600.0	800.0	0.5	0.09302325581395349
chr3	48334753	48343175	ENSG00000172113	48334752	48334753	8422	7.7	1	0.02904198246875979	1.0	0.0	1.359	0.0	10.0	0.4853971242978474	5.0	8600.0	800.0	0.5	0.09302325581395349
chr3	48348335	48369831	ENSG00000229453	48348334	48348335	21496	0.0	0	0.4217069206590193	0.0	0.0	1.839	0.0	10.0	0.4853971242978474	5.0	8600.0	800.0	0.5	0.09302325581395349
chr3	48413708	48442666	ENSG00000164049	48413707	48413708	28958	0.0	0	0.7031367092356436	0.0	0.0	1.041	0.0	10.0	0.4853971242978474	5.0	8600.0	800.0	0.5	0.09302325581395349
chr3	48445260	48471594	ENSG00000164050	48445259	48445260	26334	13.7	1	0.04185882079203588	0.0	0.0	0.385	0.0	10.0	0.4853971242978474	5.0	8600.0	800.0	0.5	0.09302325581395349
chr3	48473573	48481866	ENSG00000164051	48473572	48473573	8293	5.7	1	0.01806517124982853	1.0	0.0	1.167	0.0	10.0	0.4853971242978474	5.0	8600.0	800.0	0.5	0.09302325581395349
chr3	48481666	48485616	ENSG00000232112	48481665	48481666	3950	229.0	1	0.013719071197383241	0.0	0.0	1.748	0.0	10.0	0.4853971242978474	5.0	8600.0	800.0	0.5	0.09302325581395349
chr3	48488113	48507115	ENSG00000164053	48488112	48488113	19002	4.0	1	0.019187278381818745	0.0	0.0	0.637	1.0	10.0	0.4853971242978474	5.0	8600.0	800.0	0.5	0.09302325581395349
chr3	48506444	48509044	ENSG00000213689	48506443	48506444	2600	12.2	1	0.021493887277646614	0.0	0.0	0.694	0.0	6.0	0.4812324997442376	3.0	5400.0	800.0	0.5	0.14814814814814814
chr3	48509196	48542259	ENSG00000164054	48509195	48509196	33063	112.0	1	0.01291239698016145	0.0	0.0	1.441	0.0	6.0	0.4812324997442376	3.0	5400.0	800.0	0.5	0.14814814814814814
chr3	48782029	48885279	ENSG00000114302	48782028	48782029	103250	9.8	1	0.13962763361392594	0.0	0.0	0.523	0.0	2.0	0.3494850021680093	0.0	3200.0	226.0	0.0	0.070625
chr3	49591921	49708978	ENSG00000164061	49591920	49591921	117057	0.1	0	0.4785481143169041	0.0	1.0	0.175	0.0	8.0	0.5215788408682718	3.0	3600.0	468.0	0.375	0.13
chr3	50126340	50156454	ENSG00000003756	50126339	50126340	30114	69.8	1	0.018969847259841008	1.0	1.0	0.135	0.0	7.0	0.7029741077074821	4.0	8800.0	1661.0	0.5714285714285714	0.18875
chr3	50192477	50226508	ENSG00000001617	50192476	50192477	34031	51.2	1	0.1441742169827475	0.0	1.0	0.219	0.0	7.0	0.7029741077074821	4.0	8800.0	1661.0	0.5714285714285714	0.18875
chr3	52027615	52029958	ENSG00000162244	52027614	52027615	2343	1073.5	1	0.06054902116337185	0.0	0.0	0.935	1.0	22.0	0.6250018585043041	13.0	34400.0	3893.0	0.5909090909090909	0.1131686046511628
chr3	52082934	52090566	ENSG00000164086	52082933	52082934	7632	2.0	1	0.05321602945762546	0.0	0.0	0.503	0.0	22.0	0.6250018585043041	13.0	34400.0	3893.0	0.5909090909090909	0.1131686046511628
chr3	52109268	52188706	ENSG00000164087	52109267	52109268	79438	2.2	1	0.04611132092032822	0.0	0.0	0.931	0.0	22.0	0.6250018585043041	13.0	34400.0	3893.0	0.5909090909090909	0.1131686046511628
chr3	52321104	52329272	ENSG00000168237	52321103	52321104	8168	5.3	1	0.519364208238877	0.0	0.0	1.602	0.0	8.0	0.366199084782485	1.0	8400.0	658.0	0.125	0.07833333333333334
chr3	52350334	52434507	ENSG00000114841	52350333	52350334	84173	2.7	1	0.012302710472957992	0.0	0.0	0.478	0.0	8.0	0.366199084782485	1.0	8400.0	658.0	0.125	0.07833333333333334
chr3	52435028	52444366	ENSG00000163930	52435027	52435028	9338	50.6	1	0.03866607812473862	1.0	1.0	0.277	1.0	8.0	0.366199084782485	1.0	8400.0	658.0	0.125	0.07833333333333334
chr3	52444672	52457657	ENSG00000010318	52444671	52444672	12985	2.6	1	0.044430254114534405	0.0	0.0	0.683	0.0	8.0	0.366199084782485	1.0	8400.0	658.0	0.125	0.07833333333333334
chr3	52485117	52488086	ENSG00000114854	52485116	52485117	2969	66.9	1	0.713655300367745	0.0	0.0	0.594	0.0	12.0	0.5328732897135442	6.0	12600.0	977.0	0.5	0.07753968253968253
chr3	52489133	52527087	ENSG00000010322	52489132	52489133	37954	62.6	1	0.013930298345706771	1.0	1.0	0.285	0.0	12.0	0.5328732897135442	6.0	12600.0	977.0	0.5	0.07753968253968253
chr3	52529353	52558511	ENSG00000010327	52529352	52529353	29158	116.0	1	0.18412958853810588	0.0	0.0	0.805	0.0	12.0	0.5328732897135442	6.0	12600.0	977.0	0.5	0.07753968253968253
chr3	52558385	52569070	ENSG00000168268	52558384	52558385	10685	37.5	1	0.09680191093095247	0.0	0.0	0.723	0.0	12.0	0.5328732897135442	6.0	12600.0	977.0	0.5	0.07753968253968253
chr3	52568028	52613253	ENSG00000168273	52568027	52568028	45225	23.1	1	0.09049685004756187	0.0	0.0	1.539	0.0	12.0	0.5328732897135442	6.0	12600.0	977.0	0.5	0.07753968253968253
chr3	52579367	52719933	ENSG00000163939	52579366	52579367	140566	11.2	1	0.02481858177375476	0.0	1.0	0.129	0.0	12.0	0.5328732897135442	6.0	12600.0	977.0	0.5	0.07753968253968253
chr3	52937587	53080766	ENSG00000163935	52937586	52937587	143179	1.3	1	0.08024555820343086	0.0	1.0	0.324	0.0	14.0	0.6076559826252728	7.0	11600.0	538.0	0.5	0.04637931034482758
chr3	53122498	53164478	ENSG00000163933	53122497	53122498	41980	9.4	1	0.025004135700423088	1.0	0.0	1.094	1.0	14.0	0.6076559826252728	7.0	11600.0	538.0	0.5	0.04637931034482758
chr3	53190024	53226733	ENSG00000163932	53190023	53190024	36709	44.8	1	0.06387033844186843	0.0	1.0	0.171	0.0	21.0	0.542691107380783	8.0	27600.0	2003.0	0.38095238095238093	0.07257246376811594
chr3	53258722	53290068	ENSG00000163931	53258721	53258722	31346	137.4	1	0.03493448375577188	0.0	0.0	0.563	1.0	21.0	0.542691107380783	8.0	27600.0	2003.0	0.38095238095238093	0.07257246376811594
chr3	53528682	53847760	ENSG00000157388	53528681	53528682	319078	6.7	1	0.08568416373968084	0.0	1.0	0.214	0.0	23.0	0.8123163050351956	17.0	9400.0	760.0	0.7391304347826086	0.08085106382978724
chr3	55542335	56502391	ENSG00000187672	55542334	55542335	960056	0.1	0	0.3380201634895126	0.0	1.0	0.294	0.0	4.0	0.566901560044258	1.0	2600.0	217.0	0.25	0.08346153846153846
chr3	56761445	57113357	ENSG00000163947	56761444	56761445	351912	19.4	1	0.03616073564021948	0.0	0.0	0.515	0.0	14.0	0.7293963423554674	10.0	11000.0	1669.0	0.7142857142857143	0.15172727272727274
chr3	57124009	57204334	ENSG00000144730	57124008	57124009	80325	0.4	0	0.14803057183235532	0.0	0.0	0.688	0.0	7.0	0.6989700043360187	4.0	4200.0	1107.0	0.5714285714285714	0.26357142857142857
chr3	57231943	57260549	ENSG00000163666	57231942	57231943	28606	1.2	1	0.024508962148476063	0.0	0.0	1.237	0.0	3.0	0.4982833405600313	1.0	1400.0	249.0	0.3333333333333333	0.17785714285714285
chr3	57261764	57307496	ENSG00000157500	57261763	57261764	45732	9.9	1	0.03763594895618505	0.0	0.0	0.35	0.0	3.0	0.4982833405600313	1.0	1400.0	249.0	0.3333333333333333	0.17785714285714285
chr3	57994126	58157982	ENSG00000136068	57994125	57994126	163856	12.9	1	0.04134068847093749	0.0	0.0	0.443	0.0	18.0	0.441715625332585	3.0	17200.0	1910.0	0.16666666666666666	0.11104651162790698
chr3	58413356	58419584	ENSG00000168291	58413355	58413356	6228	35.0	1	0.08199798234441902	1.0	0.0	0.553	0.0	3.0	0.7183006533285811	2.0	2800.0	109.0	0.6666666666666666	0.03892857142857143
chr3	59735035	61237133	ENSG00000189283	59735034	59735035	1502098	3.9	1	0.03953630668484037	0.0	0.0	1.453	0.0	9.0	0.8270774999147458	7.0	4600.0	401.0	0.7777777777777778	0.08717391304347825
chr3	63638343	63664696	ENSG00000188817	63638342	63638343	26353	10.1	1	0.5836276532238961	0.0	0.0	1.765	0.0	1.0	1.0	1.0	1200.0	74.0	1.0	0.06166666666666667
chr3	63805037	63834312	ENSG00000163632	63805036	63805037	29275	0.0	0	0.7241531871332306	0.0	0.0	1.471	0.0	1.0	1.0	1.0	1200.0	74.0	1.0	0.06166666666666667
chr3	64079542	64431152	ENSG00000163637	64079541	64079542	351610	12.2	1	0.04842041399138651	0.0	1.0	0.277	0.0	43.0	0.7191006162803251	29.0	26200.0	2836.0	0.6744186046511628	0.10824427480916031
chr3	65339199	66024509	ENSG00000151276	65339198	65339199	685310	9.9	1	0.03020721317698733	0.0	1.0	0.334	0.0	5.0	0.6035457533920863	2.0	2600.0	591.0	0.4	0.2273076923076923
chr3	66429220	66551687	ENSG00000144749	66429219	66429220	122467	8.7	1	0.087069184011258	0.0	0.0	0.426	0.0	27.0	0.726933984022556	19.0	28600.0	4703.0	0.7037037037037037	0.16444055944055944
chr3	68053358	68594776	ENSG00000183662	68053357	68053358	541418	0.0	0	0.5238350214470937	0.0	0.0	0.737	0.0	0.0		0.0				
chr3	69156022	69172183	ENSG00000163380	69156021	69156022	16161	0.4	0	0.7918899411084225	0.0	0.0	1.138	0.0	6.0	0.640272917984125	3.0	4400.0	235.0	0.5	0.053409090909090906
chr3	69219140	69591734	ENSG00000114541	69219139	69219140	372594	18.0	1	0.04958759464227206	0.0	1.0	0.349	0.0	6.0	0.640272917984125	3.0	4400.0	235.0	0.5	0.053409090909090906
chr3	69788585	70017488	ENSG00000187098	69788584	69788585	228903	2.5	1	0.3558139808448406	0.0	1.0	0.308	0.0	14.0	0.6612361631098013	7.0	3600.0	206.0	0.5	0.05722222222222222
chr3	71003843	71633140	ENSG00000114861	71003842	71003843	629297	18.2	1	0.016980187634410383	0.0	1.0	0.175	0.0	3.0	0.640272917984125	2.0	2000.0	0.0	0.6666666666666666	0.0
chr3	72420975	72496069	ENSG00000163602	72420974	72420975	75094	12.1	1	0.011253327667145438	0.0	0.0	0.724	0.0	65.0	0.5913678383400665	32.0	56200.0	3736.0	0.49230769230769234	0.06647686832740214
chr3	73045935	73118350	ENSG00000163605	73045934	73045935	72415	14.7	1	0.01707807685949285	1.0	1.0	0.16	0.0	6.0	0.5581203310003093	3.0	2000.0	55.0	0.5	0.0275
chr3	93733212	93747454	ENSG00000178750	93733211	93733212	14242	1.5	1	0.27075680920445816	0.0	0.0	1.677	0.0	0.0		0.0				
chr3	93766679	93782233	ENSG00000178700	93766678	93766679	15554	1.9	1	0.017511458256671983	0.0	0.0	1.435	0.0	0.0		0.0				
chr3	93781759	93847389	ENSG00000178694	93781758	93781759	65630	2.9	1	0.008587710702143755	0.0	0.0	1.289	0.0	0.0		0.0				
chr3	97595818	97663810	ENSG00000080200	97595817	97595818	67992	10.4	1	0.02356118489961779	0.0	0.0	0.493	0.0	4.0	0.6747425010840047	3.0	1800.0	0.0	0.75	0.0
chr3	97660661	97691301	ENSG00000170854	97660660	97660661	30640	11.2	1	0.04292330826032354	0.0	0.0	1.071	0.0	4.0	0.6747425010840047	3.0	1800.0	0.0	0.75	0.0
chr3	98451079	98540045	ENSG00000064225	98451078	98451079	88966	4.5	1	0.18282831051667772	0.0	0.0	1.195	0.0	8.0	0.4839500914102742	3.0	3600.0	9.0	0.375	0.0025
chr3	98514784	98620533	ENSG00000057019	98514783	98514784	105749	7.3	1	0.07156821854703539	0.0	0.0	0.446	0.0	8.0	0.4839500914102742	3.0	3600.0	9.0	0.375	0.0025
chr3	99357318	99518070	ENSG00000144810	99357317	99357318	160752	31.6	1	0.2391134174405719	0.0	0.0	0.504	0.0	2.0	1.0	2.0	1200.0	275.0	1.0	0.22916666666666666
chr3	99548984	99833357	ENSG00000168386	99548983	99548984	284373	31.6	1	0.08443946989014496	0.0	0.0	0.725	0.0	10.0	0.45951389271089493	2.0	5400.0	1218.0	0.2	0.22555555555555556
chr3	100211462	100296288	ENSG00000181458	100211461	100211462	84826	14.8	1	0.23924461251644605	0.0	0.0	0.858	0.0	2.0	1.0	2.0	800.0	12.0	1.0	0.015
chr3	100941389	101039404	ENSG00000081148	100941388	100941389	98015	0.1	0	0.21816045146308324	0.0	0.0	0.72	0.0	0.0		0.0				
chr3	101818087	102198685	ENSG00000170044	101818086	101818087	380598	0.0	0	0.6870023054367967	0.0	0.0	1.007	0.0	1.0	1.0	1.0	1200.0	0.0	1.0	0.0
chr3	107096187	107097481	ENSG00000138483	107096186	107096187	1294	0.1	0	0.28794912460011624	0.0	0.0	1.911	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr3	107762144	107809872	ENSG00000196776	107762143	107762144	47728	75.4	1	0.018069957134225673	0.0	0.0	0.373	0.0	18.0	0.5541861204900308	8.0	11200.0	1919.0	0.4444444444444444	0.17133928571428572
chr3	107879658	107941417	ENSG00000114446	107879657	107879658	61759	23.7	1	0.0324521722478959	0.0	0.0	1.096	0.0	17.0	0.5456694214402669	7.0	10000.0	1024.0	0.4117647058823529	0.1024
chr3	111393522	111565294	ENSG00000240891	111393521	111393522	171772	0.2	0	0.1327996303245142	0.0	0.0	1.453	0.0	21.0	0.6816808681197574	14.0	8800.0	1405.0	0.6666666666666666	0.15965909090909092
chr3	111451343	111695364	ENSG00000144824	111451342	111451343	244021	14.1	1	0.07197868532807475	0.0	0.0	0.591	0.0	21.0	0.6816808681197574	14.0	8800.0	1405.0	0.6666666666666666	0.15965909090909092
chr3	111697856	111712210	ENSG00000144827	111697855	111697856	14354	8.1	1	0.025217473585781653	1.0	0.0	1.061	0.0	21.0	0.6816808681197574	14.0	8800.0	1405.0	0.6666666666666666	0.15965909090909092
chr3	111717510	111732734	ENSG00000144834	111717509	111717510	15224	0.6	0	0.5392185829551479	0.0	0.0	0.715	0.0	21.0	0.6816808681197574	14.0	8800.0	1405.0	0.6666666666666666	0.15965909090909092
chr3	112051193	112081659	ENSG00000091972	112051192	112051193	30466	10.0	1	0.18248972913721004	0.0	0.0	0.56	0.0	9.0	0.7861911904375687	7.0	3800.0	12.0	0.7777777777777778	0.003157894736842105
chr3	112182814	112218408	ENSG00000186265	112182813	112182814	35594	0.5	0	0.39919043646661984	0.0	0.0	0.787	0.0	9.0	0.7861911904375687	7.0	3800.0	12.0	0.7777777777777778	0.003157894736842105
chr3	112929849	113006303	ENSG00000144857	112929848	112929849	76454	7.1	1	0.10830064575826577	0.0	0.0	0.576	0.0	8.0	0.4802046884880937	2.0	2400.0	547.0	0.25	0.22791666666666666
chr3	115342170	115440337	ENSG00000172020	115342169	115342170	98167	0.3	0	0.5462451058003912	0.0	0.0	1.0	0.0	1.0	1.0	1.0	400.0	400.0	1.0	1.0
chr3	119013219	119139561	ENSG00000031081	119013218	119013219	126342	13.6	1	0.05423691564337466	0.0	1.0	0.192	0.0	18.0	0.7046263897671944	11.0	16200.0	1258.0	0.6111111111111112	0.07765432098765432
chr3	119148346	119187677	ENSG00000176142	119148345	119148346	39331	14.4	1	0.05451656996390165	1.0	1.0	0.338	0.0	18.0	0.7046263897671944	11.0	16200.0	1258.0	0.6111111111111112	0.07765432098765432
chr3	119883491	120003941	ENSG00000175697	119883490	119883491	120450	0.0	0	0.4844143861342512	0.0	0.0	1.034	0.0	8.0	0.7123712505420023	6.0	3600.0	746.0	0.75	0.20722222222222222
chr3	120315155	120321347	ENSG00000065518	120315154	120315155	6192	112.9	1	0.07658039032380927	1.0	0.0	1.428	0.0	5.0	0.6387640052032225	3.0	1200.0	0.0	0.6	0.0
chr3	120347019	120401418	ENSG00000113924	120347018	120347019	54399	0.9	0	0.7674767923607333	0.0	0.0	0.936	0.0	5.0	0.6387640052032225	3.0	1200.0	0.0	0.6	0.0
chr3	120405527	120461840	ENSG00000144840	120405526	120405527	56313	5.9	1	0.021084245740033338	0.0	0.0	0.972	0.0	5.0	0.6387640052032225	3.0	1200.0	0.0	0.6	0.0
chr3	120461483	120501916	ENSG00000153767	120461482	120461483	40433	3.5	1	0.015639235271222032	0.0	0.0	0.393	1.0	5.0	0.6387640052032225	3.0	1200.0	0.0	0.6	0.0
chr3	121902529	122005342	ENSG00000036828	121902528	121902529	102813	0.0	0	0.7588392916877715	0.0	0.0	0.451	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr3	123209666	123304032	ENSG00000206527	123209665	123209666	94366	12.6	1	0.026997084807586183	0.0	0.0	0.743	0.0	25.0	0.7846531290471555	19.0	13800.0	923.0	0.76	0.06688405797101449
