chrom	start	end	target_gene	tss_start	tss_end	gene_length	brain_prefrontal_cortex	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr4	37962055	37962746	ENSG00000250254	37962054	37962055	691	0.3	0	0.08268760931523605	0.0	0.0	0.0	0.0	9.0	0.40613847691213967	1.0	5800.0	217.0	0.1111111111111111	0.03741379310344828
chr4	38665816	38702663	ENSG00000109787	38665815	38665816	36847	6.8	1	0.036034427004507805	1.0	0.0	0.431	0.0	10.0	0.49897000433601874	4.0	6800.0	826.0	0.4	0.12147058823529412
chr4	38869297	38947360	ENSG00000197712	38869296	38869297	78063	2.5	1	0.06104267244631545	0.0	0.0	1.485	0.0	5.0	0.8443697499232712	4.0	1600.0	144.0	0.8	0.09
chr4	38968364	39034542	ENSG00000121895	38968363	38968364	66178	0.4	0	0.2980012023875372	0.0	0.0	1.657	0.0	9.0	0.7267341680267521	6.0	4400.0	225.0	0.6666666666666666	0.05113636363636364
chr4	39046658	39128477	ENSG00000109790	39046657	39046658	81819	17.0	1	0.04979929861451491	1.0	0.0	0.656	0.0	9.0	0.7267341680267521	6.0	4400.0	225.0	0.6666666666666666	0.05113636363636364
chr4	41361623	41702061	ENSG00000064042	41361622	41361623	340438	28.4	1	0.10898532390481908	0.0	1.0	0.313	0.0	52.0	0.6952982497066166	34.0	77400.0	7338.0	0.6538461538461539	0.0948062015503876
chr4	41746098	41750987	ENSG00000109132	41746097	41746098	4889	0.0	0	0.6535360832378236	0.0	1.0	0.34	0.0	52.0	0.6952982497066166	34.0	77400.0	7338.0	0.6538461538461539	0.0948062015503876
chr4	46995739	47428461	ENSG00000163288	46995738	46995739	432722	1.8	1	0.4855992641639989	0.0	1.0	0.306	0.0	7.0	0.9569957149051456	7.0	7600.0	368.0	1.0	0.04842105263157895
chr4	48485359	48491213	ENSG00000145248	48485358	48485359	5854	2.0	1	0.26312067948597395	0.0	0.0	0.932	0.0	9.0	0.6997299403949415	6.0	5200.0	301.0	0.6666666666666666	0.05788461538461538
chr4	48492268	48496406	ENSG00000182223	48492267	48492268	4138	0.0	0	0.6870023054367967	0.0	0.0	1.297	0.0	9.0	0.6997299403949415	6.0	5200.0	301.0	0.6666666666666666	0.05788461538461538
chr4	48499377	48782339	ENSG00000075539	48499376	48499377	282962	4.3	1	0.016128315972653955	0.0	1.0	0.272	0.0	9.0	0.6997299403949415	6.0	5200.0	301.0	0.6666666666666666	0.05788461538461538
chr4	48807228	48863834	ENSG00000109180	48807227	48807228	56606	200.9	1	0.044534539004338417	1.0	0.0	1.072	0.0	25.0	0.650643208313789	14.0	15600.0	938.0	0.56	0.06012820512820513
chr4	53728456	53733000	ENSG00000128045	53728455	53728456	4544	11.1	1	0.3029536157788037	0.0	0.0	0.983	0.0	6.0	0.3782567899923719	1.0	5600.0	951.0	0.16666666666666666	0.16982142857142857
chr4	55524084	55606881	ENSG00000157404	55524083	55524084	82797	6.9	1	0.10893257873390724	0.0	1.0	0.305	0.0	6.0	0.7588069947762968	5.0	3600.0	892.0	0.8333333333333334	0.2477777777777778
chr4	55944643	55991756	ENSG00000128052	55944642	55944643	47113	1.9	1	0.08587818866576305	0.0	1.0	0.249	0.0	3.0	1.0	3.0	2000.0	567.0	1.0	0.2835
chr4	62066975	62944053	ENSG00000150471	62066974	62066975	877078	12.6	1	0.2801379174750324	0.0	1.0	0.185	0.0	21.0	0.913991429810291	21.0	10600.0	2120.0	1.0	0.2
chr4	65140974	65275186	ENSG00000205678	65140973	65140974	134212	0.0	0	0.7741637354019157	0.0	0.0	1.313	0.0	0.0		0.0				
chr4	69176104	69215807	ENSG00000083896	69176103	69176104	39703	24.3	1	0.0147577464186384	1.0	1.0	0.094	1.0	5.0	0.6503623945987599	3.0	5000.0	12.0	0.6	0.0024
chr4	75669968	75719896	ENSG00000174808	75669967	75669968	49928	0.7	0	0.1900971828919525	0.0	0.0	1.005	0.0	0.0		0.0				
chr4	75858304	75975325	ENSG00000169116	75858303	75858304	117021	26.0	1	0.06153678726425878	0.0	0.0	1.215	0.0	0.0		0.0				
chr4	77816081	77819002	ENSG00000186212	77816080	77816081	2921	4.4	1	0.29788879903554843	0.0	0.0	0.718	0.0	9.0	0.5463731357603187	4.0	5800.0	181.0	0.4444444444444444	0.031206896551724136
chr4	77870855	77961537	ENSG00000138758	77870854	77870855	90682	34.0	1	0.09594080390606397	0.0	1.0	0.334	0.0	9.0	0.5463731357603187	4.0	5800.0	181.0	0.4444444444444444	0.031206896551724136
chr4	78078303	78354542	ENSG00000138764	78078302	78078303	276239	19.1	1	0.011428451458141907	0.0	0.0	0.756	0.0	8.0	0.5968363397842671	5.0	4800.0	340.0	0.625	0.07083333333333333
chr4	79697495	79837526	ENSG00000138756	79697494	79697495	140031	4.1	1	0.02448921607594866	0.0	0.0	0.381	0.0	10.0	0.684163750790475	6.0	4800.0	322.0	0.6	0.06708333333333333
chr4	82009836	82136218	ENSG00000138669	82009835	82009836	126382	1.1	1	0.2443034464241633	0.0	0.0	0.366	0.0	0.0		0.0				
chr4	82347546	82965397	ENSG00000138670	82347545	82347546	617851	3.8	1	0.108835243297047	0.0	1.0	0.349	0.0	19.0	0.7043286852708167	13.0	9800.0	1822.0	0.6842105263157895	0.18591836734693878
chr4	83550691	83720010	ENSG00000145284	83550690	83550691	169319	161.0	1	0.3093490491156707	0.0	0.0	0.927	0.0	29.0	0.79432612185934	23.0	29200.0	1093.0	0.7931034482758621	0.037431506849315066
chr4	86396266	86923823	ENSG00000138639	86396265	86396266	527557	8.4	1	0.02520091754719016	0.0	0.0	0.833	0.0	1.0	0.5228787452803376	0.0	200.0	0.0	0.0	0.0
chr4	87856153	88062206	ENSG00000172493	87856152	87856153	206053	3.8	1	0.07142971462057057	0.0	1.0	0.347	0.0	29.0	0.47220974891554884	7.0	28800.0	1382.0	0.2413793103448276	0.04798611111111111
chr4	88720732	88733074	ENSG00000029559	88720731	88720732	12342	0.2	0	0.4695949658347917	0.0	0.0	1.458	0.0	11.0	0.8037852279913409	9.0	6800.0	424.0	0.8181818181818182	0.06235294117647059
chr4	88742562	88767969	ENSG00000152595	88742561	88742562	25407	2.6	1	0.5818917494066849	0.0	0.0	1.294	0.0	11.0	0.8037852279913409	9.0	6800.0	424.0	0.8181818181818182	0.06235294117647059
chr4	90157536	90229161	ENSG00000185477	90157535	90157536	71625	0.8	0	0.06771039332608184	0.0	0.0	1.474	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr4	90645249	90759466	ENSG00000145335	90645248	90645249	114217	238.3	1	0.3167971100592357	0.0	0.0	0.429	0.0	3.0	0.6079695803147729	1.0	2000.0	127.0	0.3333333333333333	0.0635
chr4	95373036	95589377	ENSG00000163110	95373035	95373036	216341	10.5	1	0.4538312994973225	1.0	0.0	0.552	0.0	5.0	0.8309803919971486	4.0	4600.0	1160.0	0.8	0.25217391304347825
chr4	99182534	99365012	ENSG00000138698	99182533	99182534	182478	44.4	1	0.08088935314080231	0.0	1.0	0.343	0.0	1.0	0.04575749056067502	0.0	200.0	0.0	0.0	0.0
chr4	99391517	99579780	ENSG00000168785	99391516	99391517	188263	33.5	1	0.19585549544419964	0.0	0.0	0.381	0.0	37.0	0.7609982632005312	27.0	45000.0	3400.0	0.7297297297297297	0.07555555555555556
chr4	99792834	99851788	ENSG00000151247	99792833	99792834	58954	22.0	1	0.009600629234478715	0.0	0.0	0.354	1.0	27.0	0.8376417861547736	23.0	36600.0	2946.0	0.8518518518518519	0.08049180327868853
chr4	103422485	103538459	ENSG00000109320	103422484	103422485	115974	4.1	1	0.03124408250139825	0.0	1.0	0.138	0.0	18.0	0.6409526100072923	10.0	15600.0	562.0	0.5555555555555556	0.03602564102564103
chr4	103552659	103682151	ENSG00000109323	103552658	103552659	129492	2.4	1	0.03141021264626316	0.0	0.0	0.965	0.0	18.0	0.6409526100072923	10.0	15600.0	562.0	0.5555555555555556	0.03602564102564103
chr4	103715539	103790053	ENSG00000109332	103715538	103715539	74514	76.8	1	0.018556627916212664	1.0	0.0	0.665	0.0	18.0	0.6409526100072923	10.0	15600.0	562.0	0.5555555555555556	0.03602564102564103
chr4	103790134	103810399	ENSG00000145354	103790133	103790134	20265	19.8	1	0.04829908099315673	1.0	0.0	0.91	0.0	18.0	0.6409526100072923	10.0	15600.0	562.0	0.5555555555555556	0.03602564102564103
chr4	103806204	103940896	ENSG00000164037	103806203	103806204	134692	0.2	0	0.09147449873711223	0.0	0.0	1.005	0.0	18.0	0.6409526100072923	10.0	15600.0	562.0	0.5555555555555556	0.03602564102564103
chr4	103941024	104006986	ENSG00000164038	103941023	103941024	65962	14.9	1	0.10520404335517217	0.0	0.0	0.846	0.0	18.0	0.6409526100072923	10.0	15600.0	562.0	0.5555555555555556	0.03602564102564103
chr4	107842958	108204963	ENSG00000155011	107842957	107842958	362005	0.6	0	0.2145933516987509	0.0	0.0	0.471	0.0	0.0		0.0				
chr4	108511432	108641608	ENSG00000138801	108511431	108511432	130176	32.3	1	0.056144897247355566	0.0	0.0	0.792	0.0	0.0		0.0				
chr4	108745718	108836203	ENSG00000164023	108745717	108745718	90485	0.5	0	0.11944424682349546	0.0	0.0	0.578	0.0	2.0	0.4604093769761876	0.0	600.0	0.0	0.0	0.0
chr4	108968700	109090112	ENSG00000138795	108968699	108968700	121412	2.7	1	0.10603513097467618	0.0	1.0	0.212	0.0	1.0	0.1549019599857432	0.0	400.0	55.0	0.0	0.1375
chr4	115748918	116035032	ENSG00000138653	115748917	115748918	286114	0.0	0	0.4744008993538163	0.0	0.0	0.64	0.0	0.0		0.0				
chr4	118954772	119179803	ENSG00000164100	118954771	118954772	225031	3.0	1	0.4555152376130448	0.0	0.0	0.586	0.0	0.0		0.0				
chr4	119809995	119982402	ENSG00000172403	119809994	119809995	172407	4.8	1	0.5954331338185985	0.0	0.0	0.629	0.0	7.0	0.4449483971383554	3.0	2600.0	69.0	0.42857142857142855	0.02653846153846154
chr4	123372624	123377880	ENSG00000109471	123372623	123372624	5256	0.0	0	0.33233480623328226	0.0	0.0	0.81	0.0	0.0		0.0				
chr4	124317949	124324910	ENSG00000164056	124317948	124317949	6961	4.3	1	0.09189210244678103	0.0	0.0	1.22	0.0	4.0	0.5994850021680094	2.0	3000.0	1641.0	0.5	0.547
chr4	140187316	140201492	ENSG00000137463	140187315	140187316	14176	1.8	1	0.33050442075722725	0.0	0.0	1.891	0.0	4.0	0.7302046884880937	3.0	3600.0	334.0	0.75	0.09277777777777778
chr4	140188033	140223705	ENSG00000109390	140188032	140188033	35672	122.8	1	0.05881018438714634	1.0	0.0	1.269	0.0	4.0	0.7302046884880937	3.0	3600.0	334.0	0.75	0.09277777777777778
chr4	140222608	140341187	ENSG00000164134	140222607	140222608	118579	4.4	1	0.031253353081168035	1.0	1.0	0.28	1.0	5.0	0.7239577516576787	4.0	4600.0	334.0	0.8	0.07260869565217391
chr4	140374385	140397763	ENSG00000172007	140374384	140374385	23378	2.4	1	0.038080746630650655	0.0	0.0	0.597	0.0	8.0	0.7522160958700539	6.0	5600.0	442.0	0.75	0.07892857142857143
chr4	140417094	140527853	ENSG00000145391	140417093	140417094	110759	9.3	1	0.08562141353897287	1.0	0.0	0.737	0.0	8.0	0.7522160958700539	6.0	5600.0	442.0	0.75	0.07892857142857143
chr4	140637906	141075338	ENSG00000196782	140637905	140637906	437432	0.7	0	0.06444803586775677	0.0	1.0	0.223	0.0	40.0	0.4810000905747421	12.0	24600.0	5274.0	0.3	0.21439024390243902
chr4	141178439	141306880	ENSG00000153130	141178438	141178439	128441	113.4	1	0.09658155260777213	1.0	0.0	1.202	0.0	44.0	0.47760668957417773	14.0	28600.0	5750.0	0.3181818181818182	0.20104895104895104
chr4	144257914	144395721	ENSG00000109458	144257913	144257914	137807	5.8	1	0.022660778435984533	0.0	0.0	0.439	0.0	6.0	0.6129634508776801	3.0	9400.0	1374.0	0.5	0.14617021276595746
chr4	148653213	148993931	ENSG00000071205	148653212	148653213	340718	2.0	1	0.09905793712915062	0.0	0.0	0.932	0.0	4.0	0.4049471895720984	1.0	1600.0	0.0	0.25	0.0
chr4	148999912	149365850	ENSG00000151623	148999911	148999912	365938	6.3	1	0.022045413822093463	1.0	0.0	0.35	0.0	15.0	0.6542405856203004	8.0	10600.0	906.0	0.5333333333333333	0.08547169811320755
chr4	150999425	151178609	ENSG00000170390	150999424	150999425	179184	29.8	1	0.297437216898224	0.0	1.0	0.326	0.0	17.0	0.6668522076226379	9.0	14600.0	1119.0	0.5294117647058824	0.07664383561643835
chr4	154073493	154260472	ENSG00000109654	154073492	154073493	186979	41.2	1	0.18046264531262968	0.0	1.0	0.27	0.0	40.0	0.7161236583892361	25.0	36800.0	2149.0	0.625	0.058396739130434784
chr4	154265800	154336270	ENSG00000121211	154265799	154265800	70470	0.6	0	0.06083922120933957	0.0	0.0	1.395	0.0	40.0	0.7161236583892361	25.0	36800.0	2149.0	0.625	0.058396739130434784
chr4	154387497	154557863	ENSG00000121210	154387496	154387497	170366	1.4	1	0.11056728258730657	0.0	1.0	0.302	0.0	40.0	0.7161236583892361	25.0	36800.0	2149.0	0.625	0.058396739130434784
chr4	155456157	155471587	ENSG00000171566	155456156	155456157	15430	11.6	1	0.00831594413676418	1.0	1.0	0.231	1.0	4.0	0.6694451763165201	2.0	3200.0	695.0	0.5	0.2171875
chr4	156587862	156653501	ENSG00000164116	156587861	156587862	65639	4.6	1	0.030863446253508123	0.0	0.0	0.84	0.0	3.0	0.7406162498721187	2.0	1000.0	446.0	0.6666666666666666	0.446
chr4	156680143	156728743	ENSG00000061918	156680142	156680143	48600	50.6	1	0.12277079832220032	0.0	0.0	0.675	0.0	3.0	0.8409595817601124	2.0	800.0	446.0	0.6666666666666666	0.5575
chr4	156775889	156841558	ENSG00000151790	156775888	156775889	65669	1.5	1	0.8662262966990881	0.0	0.0	1.039	0.0	2.0	0.6109243748081782	1.0	1000.0	0.0	0.5	0.0
chr4	156845269	156875069	ENSG00000256043	156845268	156845269	29800	7.1	1	0.022108094988460444	0.0	0.0	1.332	0.0	2.0	0.6109243748081782	1.0	1000.0	0.0	0.5	0.0
chr4	157681605	157892546	ENSG00000145431	157681604	157681605	210941	0.4	0	0.0950776286153558	1.0	1.0	0.198	0.0	9.0	0.5500868863699798	4.0	4400.0	731.0	0.4444444444444444	0.16613636363636364
chr4	159045625	159094470	ENSG00000164125	159045624	159045625	48845	12.6	1	0.14990157603662413	0.0	0.0	1.079	0.0	13.0	0.8536084625390813	12.0	12400.0	636.0	0.9230769230769231	0.05129032258064516
chr4	159122755	159176563	ENSG00000164124	159122754	159122755	53808	13.1	1	0.2555082441680166	0.0	0.0	1.355	0.0	13.0	0.8536084625390813	12.0	12400.0	636.0	0.9230769230769231	0.05129032258064516
chr4	159690289	159829201	ENSG00000052795	159690288	159690289	138912	8.0	1	0.033572662636826366	0.0	1.0	0.13	0.0	18.0	0.6090619840224192	8.0	22600.0	2245.0	0.4444444444444444	0.0993362831858407
chr4	160025329	160281321	ENSG00000109756	160025328	160025329	255992	32.8	1	0.020285464104381555	1.0	1.0	0.197	0.0	36.0	0.61522444928954	16.0	35600.0	3311.0	0.4444444444444444	0.09300561797752809
chr4	166128769	166244308	ENSG00000109466	166128768	166128769	115539	34.7	1	0.12979305930903814	0.0	1.0	0.185	0.0	21.0	0.7579694391353746	15.0	9000.0	715.0	0.7142857142857143	0.07944444444444444
chr4	166248774	166264312	ENSG00000052802	166248773	166248774	15538	47.9	1	0.1637762226189892	0.0	0.0	0.703	0.0	21.0	0.7579694391353746	15.0	9000.0	715.0	0.7142857142857143	0.07944444444444444
chr4	166282345	166419472	ENSG00000109472	166282344	166282345	137127	583.3	1	0.2976452363031764	0.0	1.0	0.269	0.0	21.0	0.7579694391353746	15.0	9000.0	715.0	0.7142857142857143	0.07944444444444444
chr4	169418216	169849608	ENSG00000129116	169418215	169418216	431392	11.4	1	0.10226779918741016	0.0	0.0	0.508	0.0	0.0		0.0				
chr4	169784920	169931426	ENSG00000145439	169784919	169784920	146506	8.9	1	0.03329608665569423	1.0	0.0	1.696	0.0	9.0	0.6068251406881271	4.0	3800.0	321.0	0.4444444444444444	0.08447368421052631
chr4	170015406	170192256	ENSG00000154447	170015405	170015406	176850	6.6	1	0.026025069309220262	0.0	0.0	0.505	0.0	30.0	0.5516493571734995	13.0	22200.0	3458.0	0.43333333333333335	0.15576576576576576
chr4	170907747	170954182	ENSG00000198948	170907746	170907747	46435	11.6	1	0.25562869386645953	0.0	0.0	0.42	0.0	20.0	0.8299299729609227	16.0	22400.0	842.0	0.8	0.037589285714285714
chr4	174089903	174245118	ENSG00000109586	174089902	174089903	155215	3.9	1	0.07509983856285665	0.0	0.0	0.644	0.0	6.0	0.6696214611600718	4.0	3000.0	421.0	0.6666666666666666	0.14033333333333334
chr4	176986984	177103978	ENSG00000150627	176986983	176986984	116994	5.8	1	0.14955455749038493	0.0	0.0	0.85	0.0	2.0	0.7614393726401688	1.0	400.0	0.0	0.5	0.0
chr4	177105788	177116822	ENSG00000150628	177105787	177105788	11034	0.4	0	0.2165742332527244	0.0	0.0	1.508	0.0	2.0	0.7614393726401688	1.0	400.0	0.0	0.5	0.0
chr4	177134823	177198722	ENSG00000164122	177134822	177134823	63899	0.4	0	0.9357239125636732	0.0	0.0	1.498	0.0	2.0	0.7614393726401688	1.0	400.0	0.0	0.5	0.0
chr4	183065139	183724177	ENSG00000218336	183065138	183065139	659038	3.3	1	0.062376068745361675	0.0	1.0	0.264	0.0	0.0		0.0				
chr4	184020445	184241930	ENSG00000151718	184020444	184020445	221485	1.7	1	0.05469163194379655	0.0	0.0	0.554	0.0	6.0	0.8333333333333334	5.0	3200.0	88.0	0.8333333333333334	0.0275
chr4	184774583	184944679	ENSG00000173320	184774582	184774583	170096	7.3	1	0.0857324286527183	0.0	0.0	0.425	0.0	13.0	0.5440200139868162	5.0	5400.0	723.0	0.38461538461538464	0.1338888888888889
chr4	185308866	185395734	ENSG00000168310	185308865	185308866	86868	8.1	1	0.027010635029609403	0.0	0.0	0.42	0.0	39.0	0.6249738164599902	20.0	39000.0	1426.0	0.5128205128205128	0.036564102564102564
chr4	185939994	185941958	ENSG00000187821	185939993	185939994	1964	0.0	0	0.4241590071701577	0.0	0.0	1.177	0.0	3.0	0.5399295860961314	1.0	800.0	0.0	0.3333333333333333	0.0
chr4	186285031	186317053	ENSG00000109771	186285030	186285031	32022	5.3	1	0.04970948597961406	0.0	0.0	0.97	0.0	10.0	0.6017728766960431	5.0	5800.0	696.0	0.5	0.12
chr4	186317174	186321782	ENSG00000186352	186317173	186317174	4608	14.8	1	0.053598420358825935	0.0	0.0	1.344	0.0	10.0	0.6017728766960431	5.0	5800.0	696.0	0.5	0.12
chr4	186320693	186347139	ENSG00000109775	186320692	186320693	26446	9.2	1	0.057093182759750685	1.0	0.0	0.828	0.0	10.0	0.6017728766960431	5.0	5800.0	696.0	0.5	0.12
chr4	187347699	187476464	ENSG00000272297	187347698	187347699	128765	0.1	0	0.7241531871332306	0.0	0.0	1.816	0.0	0.0		0.0				
chr4	187454808	187476721	ENSG00000168412	187454807	187454808	21913	0.0	0	1.0000000000000002	0.0	0.0	1.769	0.0	0.0		0.0				
chr4	187508936	187647876	ENSG00000083857	187508935	187508936	138940	5.5	1	0.07202742873542982	0.0	0.0	0.431	0.0	0.0		0.0				
chr5	10353814	10440500	ENSG00000145495	10353813	10353814	86686	18.7	1	0.016676387206859686	1.0	1.0	0.152	0.0	12.0	0.5214421902947682	5.0	10400.0	259.0	0.4166666666666667	0.024903846153846155
chr5	10441635	10472141	ENSG00000145491	10441634	10441635	30506	1.2	1	0.1809601233640112	0.0	0.0	1.551	0.0	21.0	0.6418645253882654	11.0	19400.0	447.0	0.5238095238095238	0.02304123711340206
chr5	10564441	10650308	ENSG00000164236	10564440	10564441	85867	1.0	0	0.11708546763558188	0.0	0.0	0.552	0.0	21.0	0.6418645253882654	11.0	19400.0	447.0	0.5238095238095238	0.02304123711340206
chr5	14143810	14532235	ENSG00000038382	14143809	14143810	388425	21.3	1	0.014256494254234628	0.0	1.0	0.139	0.0	38.0	0.44548066324318414	10.0	33800.0	2530.0	0.2631578947368421	0.07485207100591716
chr5	14704909	14871887	ENSG00000154122	14704908	14704909	166978	18.3	1	0.041893468658024326	1.0	0.0	0.499	0.0	22.0	0.6001224194991059	11.0	23600.0	1412.0	0.5	0.05983050847457627
chr5	15500304	15939900	ENSG00000183580	15500303	15500304	439596	5.9	1	0.08634552581646332	0.0	0.0	0.535	0.0	29.0	0.6482039239923444	20.0	20400.0	1705.0	0.6896551724137931	0.08357843137254901
chr5	16067247	16180871	ENSG00000183654	16067246	16067247	113624	5.2	1	0.3730752161201672	0.0	0.0	0.932	0.0	0.0		0.0				
chr5	16473146	16617167	ENSG00000154153	16473145	16473146	144021	16.5	1	0.3247744000931951	0.0	0.0	0.863	0.0	9.0	0.7020843069582681	6.0	7800.0	153.0	0.6666666666666666	0.019615384615384614
chr5	16665394	16936372	ENSG00000145555	16665393	16665394	270978	19.5	1	0.05056010334393885	0.0	0.0	0.374	0.0	18.0	0.7910876398098216	14.0	20000.0	203.0	0.7777777777777778	0.01015
chr5	17065706	17276943	ENSG00000176788	17065705	17065706	211237	350.7	1	0.25084611784482197	0.0	0.0	0.774	0.0	5.0	0.59331524890261	3.0	3400.0	495.0	0.6	0.14558823529411766
chr5	21750781	22853731	ENSG00000154162	21750780	21750781	1102950	1.3	1	0.5658906043190953	0.0	0.0	0.584	0.0	0.0		0.0				
chr5	26880708	27121257	ENSG00000113100	26880707	26880708	240549	2.6	1	0.5245771065456064	0.0	0.0	0.367	0.0	0.0		0.0				
chr5	31639516	32111037	ENSG00000133401	31639515	31639516	471521	4.1	1	0.12682219339075307	0.0	1.0	0.277	0.0	14.0	0.7813248229223433	11.0	7200.0	1053.0	0.7857142857142857	0.14625
chr5	33523639	33892297	ENSG00000151388	33523638	33523639	368658	0.1	0	0.1642104046087587	0.0	0.0	0.688	0.0	1.0	0.6989700043360187	1.0	800.0	54.0	1.0	0.0675
chr5	33944720	33984835	ENSG00000164175	33944719	33944720	40115	0.1	0	0.5977011474170161	0.0	0.0	1.01	0.0	1.0	0.6989700043360187	1.0	800.0	54.0	1.0	0.0675
chr5	34656341	34832732	ENSG00000039560	34656340	34656341	176391	0.9	0	0.057059122316936176	0.0	1.0	0.292	0.0	5.0	0.5933152489026101	1.0	1400.0	144.0	0.2	0.10285714285714286
chr5	34838937	34899561	ENSG00000205838	34838936	34838937	60624	0.1	0	0.36707101075380266	0.0	0.0	1.227	0.0	5.0	0.5933152489026101	1.0	1400.0	144.0	0.2	0.10285714285714286
chr5	35852796	35879705	ENSG00000168685	35852795	35852796	26909	0.1	0	0.23418113831768794	0.0	0.0	1.04	0.0	1.0	0.2218487496163564	0.0	2200.0	69.0	0.0	0.031363636363636364
chr5	36192693	36242381	ENSG00000152620	36192692	36192693	49688	16.6	1	0.19695699678132145	0.0	0.0	0.52	0.0	6.0	0.7699647930480656	5.0	3600.0	611.0	0.8333333333333334	0.16972222222222222
chr5	36248535	36302216	ENSG00000164188	36248534	36248535	53681	14.0	1	0.3024283663865013	0.0	0.0	1.177	0.0	41.0	0.7811366334127963	30.0	35400.0	5321.0	0.7317073170731707	0.15031073446327683
chr5	36606456	36688436	ENSG00000079215	36606455	36606456	81980	254.6	1	0.3550590336486484	0.0	1.0	0.281	0.0	38.0	0.7717797885681218	27.0	33000.0	4977.0	0.7105263157894737	0.15081818181818182
chr5	36876860	37066515	ENSG00000164190	36876859	36876860	189655	2.9	1	0.02101456086795869	1.0	1.0	0.032	0.0	7.0	0.5027740304529759	2.0	2200.0	362.0	0.2857142857142857	0.16454545454545455
chr5	38475064	38608456	ENSG00000113594	38475063	38475064	133392	6.6	1	0.024425746396309102	0.0	0.0	0.706	0.0	39.0	0.7617395694179547	26.0	31200.0	2744.0	0.6666666666666666	0.08794871794871795
chr5	40759480	40798476	ENSG00000132356	40759479	40759480	38996	6.8	1	0.024544236456654645	1.0	0.0	0.478	0.0	3.0	0.5176139895525935	2.0	1200.0	72.0	0.6666666666666666	0.06
chr5	40825363	40835437	ENSG00000145592	40825362	40825363	10074	123.8	1	0.046233307819717885	0.0	0.0	0.964	0.0	3.0	0.5176139895525935	2.0	1200.0	72.0	0.6666666666666666	0.06
chr5	40841285	40860275	ENSG00000132357	40841284	40841285	18990	0.5	0	0.09966358994663292	0.0	0.0	1.256	0.0	3.0	0.5176139895525935	2.0	1200.0	72.0	0.6666666666666666	0.06
chr5	41307055	41510730	ENSG00000182836	41307054	41307055	203675	4.5	1	0.24904299305474145	0.0	0.0	0.944	0.0	2.0	0.6109243748081782	1.0	1000.0	249.0	0.5	0.249
chr5	41730166	41870621	ENSG00000083720	41730165	41730166	140455	43.1	1	0.14725641095419348	0.0	0.0	0.541	0.0	4.0	0.7302046884880937	3.0	1400.0	279.0	0.75	0.1992857142857143
chr5	50678920	50690564	ENSG00000016082	50678919	50678920	11644	0.0	0	0.7617050353357306	0.0	0.0	0.408	0.0	0.0		0.0				
chr5	52083729	52255040	ENSG00000213949	52083728	52083729	171311	1.1	1	0.11530042485337258	0.0	0.0	0.739	0.0	3.0	0.6666666666666666	2.0	600.0	0.0	0.6666666666666666	0.0
chr5	52083773	52099880	ENSG00000152684	52083772	52083773	16107	3.8	1	0.03242148713450422	1.0	0.0	0.91	1.0	3.0	0.6666666666666666	2.0	600.0	0.0	0.6666666666666666	0.0
chr5	53751444	53752207	ENSG00000169271	53751443	53751444	763	9.7	1	0.6039124103070105	0.0	0.0	1.845	0.0	2.0	0.5484550065040281	1.0	1000.0	500.0	0.5	0.5
chr5	55807393	55902059	ENSG00000225940	55807392	55807393	94666	0.0	0	0.3344574517275416	0.0	0.0	1.435	0.0	16.0	0.4310105576733081	4.0	9200.0	2076.0	0.25	0.22565217391304349
chr5	56111400	56191979	ENSG00000095015	56111399	56111400	80579	0.7	0	0.054427341022368785	0.0	1.0	0.214	0.0	16.0	0.4310105576733081	4.0	9200.0	2076.0	0.25	0.22565217391304349
chr5	60453535	60458301	ENSG00000188725	60453534	60453535	4766	13.7	1	0.01166556817509305	0.0	0.0	1.714	0.0	54.0	0.6500806752277163	31.0	46800.0	8588.0	0.5740740740740741	0.1835042735042735
chr5	60628099	60841997	ENSG00000130449	60628098	60628099	213898	5.6	1	0.013078489759182028	0.0	1.0	0.067	0.0	76.0	0.666335571610894	46.0	65800.0	12703.0	0.6052631578947368	0.1930547112462006
chr5	61874561	61877275	ENSG00000186105	61874560	61874561	2714	0.2	0	0.07497168005053634	0.0	0.0	1.112	0.0	1.0	1.0	1.0	600.0	0.0	1.0	0.0
chr5	63986134	64013917	ENSG00000145642	63986133	63986134	27783	0.0	0	0.8135942831567413	0.0	0.0	1.639	0.0	0.0		0.0				
chr5	64013970	64064512	ENSG00000153006	64013969	64013970	50542	2.3	1	0.0033741653219830537	1.0	0.0	0.686	0.0	0.0		0.0				
chr5	64444562	64777747	ENSG00000049192	64444561	64444562	333185	0.0	0	0.16412605517874573	0.0	1.0	0.22	0.0	6.0	0.5815758316322313	4.0	2400.0	1014.0	0.6666666666666666	0.4225
chr5	65222302	65378377	ENSG00000112851	65222301	65222302	156075	15.0	1	0.02655489919229019	0.0	1.0	0.285	0.0	8.0	0.5968363397842671	3.0	3800.0	161.0	0.375	0.042368421052631576
chr5	65892175	66465423	ENSG00000069020	65892174	65892175	573248	6.6	1	0.046492972697988834	0.0	0.0	0.381	0.0	10.0	0.8619788758288394	9.0	4400.0	176.0	0.9	0.04
