chrom	start	end	target_gene	tss_start	tss_end	gene_length	liver	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr2	64858754	64978139	ENSG00000179833	64858753	64858754	119385	4.1	1	0.02963490360595005	1.0	0.0	0.432	0.0	47.0	0.7321010151364564	30.0	55600.0	8365.0	0.6382978723404256	0.15044964028776978
chr2	65215610	65250999	ENSG00000115902	65215609	65215610	35389	4.0	1	0.09657060053162456	0.0	0.0	0.637	0.0	22.0	0.6482129625435462	13.0	22200.0	1316.0	0.5909090909090909	0.05927927927927928
chr2	65297834	65357240	ENSG00000138069	65297833	65297834	59406	64.2	1	0.00833332095869004	1.0	0.0	0.471	0.0	32.0	0.6373910392186388	17.0	50800.0	4921.0	0.53125	0.09687007874015748
chr2	65454886	65498387	ENSG00000138071	65454885	65454886	43501	17.5	1	0.019147440522542296	0.0	1.0	0.195	0.0	32.0	0.6373910392186388	17.0	50800.0	4921.0	0.53125	0.09687007874015748
chr2	65537984	65659771	ENSG00000198369	65537983	65537984	121787	6.9	1	0.023924342193116326	0.0	0.0	1.07	0.0	35.0	0.6226986646762422	18.0	51800.0	4941.0	0.5142857142857142	0.09538610038610039
chr2	66660583	66801001	ENSG00000143995	66660582	66660583	140418	1.0	0	0.10244445271558343	0.0	1.0	0.136	0.0	14.0	0.6665066069784383	7.0	15600.0	6334.0	0.5	0.40602564102564104
chr2	68350067	68384692	ENSG00000243667	68350066	68350067	34625	2.1	1	0.008818875580353451	0.0	0.0	0.668	1.0	24.0	0.8075935425060633	17.0	25600.0	2128.0	0.7083333333333334	0.083125
chr2	68384975	68403370	ENSG00000115946	68384974	68384975	18395	4.5	1	0.02929361777350967	1.0	0.0	0.673	1.0	24.0	0.8075935425060633	17.0	25600.0	2128.0	0.7083333333333334	0.083125
chr2	68405988	68483369	ENSG00000221823	68405987	68405988	77381	13.6	1	0.1394398111511579	0.0	0.0	0.664	1.0	24.0	0.8075935425060633	17.0	25600.0	2128.0	0.7083333333333334	0.083125
chr2	68511302	68547183	ENSG00000119865	68511301	68511302	35881	1.3	1	0.11885771453431013	0.0	0.0	1.029	0.0	31.0	0.8316188718973405	23.0	34600.0	2210.0	0.7419354838709677	0.06387283236994219
chr2	68592304	68624585	ENSG00000115956	68592303	68592304	32281	2.7	1	0.2416326536082339	0.0	0.0	0.778	0.0	17.0	0.816905588145025	12.0	16800.0	1515.0	0.7058823529411765	0.09017857142857143
chr2	68694692	68858004	ENSG00000169621	68694691	68694692	163312	0.2	0	0.024381582121431603	0.0	0.0	1.528	0.0	15.0	0.8561091671936499	13.0	14000.0	656.0	0.8666666666666667	0.046857142857142854
chr2	68906732	69053965	ENSG00000163219	68906731	68906732	147233	2.5	1	0.18875183433807727	0.0	1.0	0.336	0.0	26.0	0.7293506043232132	19.0	22800.0	1046.0	0.7307692307692307	0.04587719298245614
chr2	69092612	69098649	ENSG00000163217	69092611	69092612	6037	0.7	0	0.8629764231632577	0.0	0.0	0.392	0.0	25.0	0.7185246284961417	18.0	21600.0	1096.0	0.72	0.05074074074074074
chr2	69240309	69476459	ENSG00000169604	69240308	69240309	236150	1.9	1	0.10625760044985734	0.0	1.0	0.3	0.0	9.0	0.5886188292838305	5.0	6200.0	277.0	0.5555555555555556	0.04467741935483871
chr2	69688531	69901481	ENSG00000115977	69688530	69688531	212950	0.5	0	0.16215718187839587	0.0	1.0	0.129	0.0	36.0	0.703052866628561	21.0	36200.0	1852.0	0.5833333333333334	0.05116022099447514
chr2	69871556	70053596	ENSG00000196975	69871555	69871556	182040	36.4	1	0.16317808227176028	0.0	0.0	1.016	0.0	36.0	0.703052866628561	21.0	36200.0	1852.0	0.5833333333333334	0.05116022099447514
chr2	70056773	70108528	ENSG00000087338	70056772	70056773	51755	2.6	1	0.006810693758301046	0.0	0.0	0.75	0.0	36.0	0.703052866628561	21.0	36200.0	1852.0	0.5833333333333334	0.05116022099447514
chr2	70187225	70189397	ENSG00000244617	70187224	70187225	2172	0.7	0	0.04156679347627359	0.0	0.0	1.288	0.0	30.0	0.6927854640412785	20.0	27200.0	1966.0	0.6666666666666666	0.07227941176470588
chr2	70314584	70316332	ENSG00000169564	70314583	70314584	1748	129.6	1	0.05309902435121863	1.0	0.0	0.387	1.0	30.0	0.6927854640412785	20.0	27200.0	1966.0	0.6666666666666666	0.07227941176470588
chr2	70377011	70475747	ENSG00000115998	70377010	70377011	98736	5.2	1	0.015237670153624944	0.0	0.0	0.578	0.0	30.0	0.6927854640412785	20.0	27200.0	1966.0	0.6666666666666666	0.07227941176470588
chr2	70436575	70475792	ENSG00000116001	70436574	70436575	39217	12.9	1	0.03245480617931629	1.0	0.0	0.441	0.0	30.0	0.6927854640412785	20.0	27200.0	1966.0	0.6666666666666666	0.07227941176470588
chr2	70484517	70508323	ENSG00000116005	70484516	70484517	23806	15.4	1	0.028148837932429525	1.0	0.0	1.485	0.0	30.0	0.6927854640412785	20.0	27200.0	1966.0	0.6666666666666666	0.07227941176470588
chr2	70674411	70781325	ENSG00000163235	70674410	70674411	106914	0.9	0	0.127825223611987	0.0	0.0	0.558	0.0	9.0	0.6932863907307542	6.0	4600.0	385.0	0.6666666666666666	0.08369565217391305
chr2	70834749	70995357	ENSG00000075340	70834748	70834749	160608	0.0	0	0.4272347529124703	0.0	1.0	0.274	0.0	9.0	0.6932863907307542	6.0	4600.0	385.0	0.6666666666666666	0.08369565217391305
chr2	71409868	71454213	ENSG00000124374	71409867	71409868	44345	4.5	1	0.23297631083616835	0.0	0.0	1.454	0.0	16.0	0.699613751626007	11.0	18600.0	1261.0	0.6875	0.06779569892473118
chr2	71503690	71662199	ENSG00000075292	71503689	71503690	158509	1.5	1	0.04659777220674147	1.0	1.0	0.169	0.0	16.0	0.699613751626007	11.0	18600.0	1261.0	0.6875	0.06779569892473118
chr2	71680851	71913898	ENSG00000135636	71680850	71680851	233047	2.5	1	0.24949204693130103	0.0	0.0	0.734	0.0	16.0	0.699613751626007	11.0	18600.0	1261.0	0.6875	0.06779569892473118
chr2	72356366	72375167	ENSG00000003137	72356365	72356366	18801	0.4	0	0.051898781392234944	0.0	1.0	0.29	0.0	12.0	0.631450846679043	6.0	13600.0	3797.0	0.5	0.2791911764705882
chr2	73143388	73162020	ENSG00000135638	73143387	73143388	18632	0.0	0	0.5682581034290184	0.0	0.0	0.409	0.0	24.0	0.6445916746041936	14.0	34200.0	4039.0	0.5833333333333334	0.11809941520467836
chr2	73169164	73302747	ENSG00000144040	73169163	73169164	133583	10.7	1	0.13213349752497489	0.0	0.0	0.769	0.0	24.0	0.6445916746041936	14.0	34200.0	4039.0	0.5833333333333334	0.11809941520467836
chr2	73300509	73383849	ENSG00000135631	73300508	73300509	83340	0.8	0	0.04611909132372695	0.0	0.0	0.744	0.0	24.0	0.6445916746041936	14.0	34200.0	4039.0	0.5833333333333334	0.11809941520467836
chr2	73441349	73454365	ENSG00000135632	73441348	73441349	13016	6.3	1	0.016414492228978284	0.0	0.0	0.571	0.0	24.0	0.6445916746041936	14.0	34200.0	4039.0	0.5833333333333334	0.11809941520467836
chr2	74425688	74444692	ENSG00000065911	74425687	74425688	19004	1.5	1	0.06935900364216914	0.0	0.0	0.805	0.0	11.0	0.8197935242691301	8.0	10600.0	1002.0	0.7272727272727273	0.09452830188679245
chr2	74443368	74570541	ENSG00000188687	74443367	74443368	127173	0.1	0	0.02060053635555709	0.0	0.0	0.752	0.0	11.0	0.8197935242691301	8.0	10600.0	1002.0	0.7272727272727273	0.09452830188679245
chr2	74588280	74619214	ENSG00000204843	74588279	74588280	30934	8.2	1	0.07464402929381476	0.0	0.0	0.364	0.0	11.0	0.8197935242691301	8.0	10600.0	1002.0	0.7272727272727273	0.09452830188679245
chr2	75061107	75120486	ENSG00000159399	75061106	75061107	59379	0.6	0	0.14267749490549456	0.0	0.0	0.485	0.0	8.0	0.7522160958700539	5.0	4800.0	759.0	0.625	0.158125
chr2	75185618	75197255	ENSG00000115350	75185617	75185618	11637	6.6	1	0.018609856243783	1.0	0.0	1.68	0.0	1.0	0.09691001300805636	0.0	200.0	0.0	0.0	0.0
chr2	75273589	75426826	ENSG00000115353	75273588	75273589	153237	0.0	0	0.11434544984589165	0.0	0.0	0.907	0.0	1.0	0.09691001300805636	0.0	200.0	0.0	0.0	0.0
chr2	85360532	85537511	ENSG00000152284	85360531	85360532	176979	5.1	1	0.05451896693898863	0.0	0.0	0.447	0.0	36.0	0.6765009827277737	21.0	41000.0	4242.0	0.5833333333333334	0.10346341463414634
chr2	85545146	85555548	ENSG00000152291	85545145	85545146	10402	33.7	1	0.008065659893409648	1.0	0.0	0.948	0.0	32.0	0.5899066688167782	15.0	29800.0	1812.0	0.46875	0.06080536912751678
chr2	85569210	85581743	ENSG00000042445	85569209	85569210	12533	22.7	1	0.09160625874876764	0.0	0.0	1.108	0.0	32.0	0.5899066688167782	15.0	29800.0	1812.0	0.46875	0.06080536912751678
chr2	85581516	85618875	ENSG00000115459	85581515	85581516	37359	3.6	1	0.020544859895505228	1.0	0.0	1.606	0.0	32.0	0.5899066688167782	15.0	29800.0	1812.0	0.46875	0.06080536912751678
chr2	85621870	85645555	ENSG00000042493	85621869	85621870	23685	4.3	1	0.10301265377679693	0.0	0.0	1.457	0.0	32.0	0.5899066688167782	15.0	29800.0	1812.0	0.46875	0.06080536912751678
chr2	85645843	85664152	ENSG00000152292	85645842	85645843	18309	0.0	0	0.4587472438867587	0.0	0.0	1.649	0.0	32.0	0.5899066688167782	15.0	29800.0	1812.0	0.46875	0.06080536912751678
chr2	85766287	85772403	ENSG00000168906	85766286	85766287	6116	48.9	1	0.04705647132417785	0.0	1.0	0.158	1.0	32.0	0.5899066688167782	15.0	29800.0	1812.0	0.46875	0.06080536912751678
chr2	85771845	85788670	ENSG00000115486	85771844	85771845	16825	26.1	1	0.12313556998749985	0.0	0.0	0.93	0.0	32.0	0.5899066688167782	15.0	29800.0	1812.0	0.46875	0.06080536912751678
chr2	85788684	85809154	ENSG00000118640	85788683	85788684	20470	72.0	1	0.13302488823321126	0.0	0.0	1.235	0.0	15.0	0.486870918273193	5.0	11600.0	1595.0	0.3333333333333333	0.1375
chr2	85811530	85820535	ENSG00000168899	85811529	85811530	9005	35.0	1	0.046657263087862486	1.0	0.0	1.726	0.0	15.0	0.486870918273193	5.0	11600.0	1595.0	0.3333333333333333	0.1375
chr2	85822847	85824736	ENSG00000168894	85822846	85822847	1889	71.7	1	0.015419127937079537	1.0	0.0	1.795	0.0	15.0	0.486870918273193	5.0	11600.0	1595.0	0.3333333333333333	0.1375
chr2	85825670	85830319	ENSG00000168890	85825669	85825670	4649	15.4	1	0.08884716971856961	0.0	0.0	0.769	0.0	15.0	0.486870918273193	5.0	11600.0	1595.0	0.3333333333333333	0.1375
chr2	85829978	85876403	ENSG00000168883	85829977	85829978	46425	7.1	1	0.03215340698069995	1.0	0.0	0.541	1.0	15.0	0.486870918273193	5.0	11600.0	1595.0	0.3333333333333333	0.1375
chr2	85833776	85839189	ENSG00000168887	85833775	85833776	5413	4.8	1	0.03229809507255951	0.0	0.0	1.705	0.0	15.0	0.486870918273193	5.0	11600.0	1595.0	0.3333333333333333	0.1375
chr2	85884436	85895864	ENSG00000168878	85884435	85884436	11428	0.5	0	0.6082333233801083	0.0	0.0	0.72	0.0	29.0	0.5117314053182468	12.0	36800.0	3691.0	0.41379310344827586	0.10029891304347827
chr2	85912297	85925977	ENSG00000115523	85912296	85912297	13680	3.8	1	0.22696234907216986	0.0	0.0	1.857	0.0	29.0	0.5117314053182468	12.0	36800.0	3691.0	0.41379310344827586	0.10029891304347827
chr2	85978466	86015189	ENSG00000168874	85978465	85978466	36723	10.6	1	0.1024575940283846	0.0	0.0	0.379	0.0	15.0	0.5172663819831745	7.0	26000.0	2096.0	0.4666666666666667	0.08061538461538462
chr2	86066266	86116137	ENSG00000115525	86066265	86066266	49871	5.3	1	0.052474545701323004	0.0	0.0	0.756	0.0	24.0	0.6753370108694599	16.0	36000.0	927.0	0.6666666666666666	0.02575
chr2	86247338	86333278	ENSG00000068654	86247337	86247338	85940	2.2	1	0.025870632027522596	0.0	1.0	0.256	1.0	24.0	0.6753370108694599	16.0	36000.0	927.0	0.6666666666666666	0.02575
chr2	86371054	86422893	ENSG00000132305	86371053	86371054	51839	24.9	1	0.07891860234382883	1.0	0.0	0.472	1.0	11.0	0.5752302442665379	6.0	12000.0	1083.0	0.5454545454545454	0.09025
chr2	86426477	86440917	ENSG00000132313	86426476	86426477	14440	15.4	1	0.04157667270849765	1.0	0.0	1.293	0.0	11.0	0.5752302442665379	6.0	12000.0	1083.0	0.5454545454545454	0.09025
chr2	86441115	86565206	ENSG00000068615	86441114	86441115	124091	0.3	0	0.13903902522910755	0.0	1.0	0.23	0.0	11.0	0.5752302442665379	6.0	12000.0	1083.0	0.5454545454545454	0.09025
chr2	86667769	86719839	ENSG00000115548	86667768	86667769	52070	4.2	1	0.008674437099488383	0.0	1.0	0.219	0.0	11.0	0.5752302442665379	6.0	12000.0	1083.0	0.5454545454545454	0.09025
chr2	86730553	86948245	ENSG00000115561	86730552	86730553	217692	7.8	1	0.018945694552240003	0.0	0.0	0.887	1.0	1.0	1.0	1.0	1000.0	0.0	1.0	0.0
chr2	86732790	86948245	ENSG00000249884	86732789	86732790	215455	0.0	0	0.29991584328008514	0.0	0.0	0.887	0.0	1.0	1.0	1.0	1000.0	0.0	1.0	0.0
chr2	88367298	88412906	ENSG00000115593	88367297	88367298	45608	0.0	0	0.6647359423826874	0.0	0.0	0.972	0.0	14.0	0.817406964230908	11.0	14200.0	102.0	0.7857142857142857	0.007183098591549295
chr2	88422509	88427635	ENSG00000163586	88422508	88422509	5126	2407.7	1	0.6730895873982159	0.0	0.0	1.907	0.0	14.0	0.817406964230908	11.0	14200.0	102.0	0.7857142857142857	0.007183098591549295
chr2	88469834	88486146	ENSG00000144115	88469833	88469834	16312	10.3	1	0.10335527114937483	0.0	0.0	1.024	0.0	14.0	0.817406964230908	11.0	14200.0	102.0	0.7857142857142857	0.007183098591549295
chr2	88856258	88927094	ENSG00000172071	88856257	88856258	70836	4.3	1	0.061233819112950824	1.0	0.0	0.445	0.0	3.0	0.45891690320069983	1.0	3600.0	43.0	0.3333333333333333	0.011944444444444445
chr2	97258906	97308524	ENSG00000114982	97258905	97258906	49618	2.9	1	0.031650817949147134	1.0	1.0	0.16	1.0	1.0	0.1549019599857432	0.0	200.0	0.0	0.0	0.0
chr2	97371665	97405801	ENSG00000114988	97371664	97371665	34136	7.3	1	0.028798315568372593	0.0	0.0	1.295	0.0	14.0	0.4678129597534481	5.0	9800.0	957.0	0.35714285714285715	0.0976530612244898
chr2	97426638	97477628	ENSG00000158158	97426637	97426638	50990	1.8	1	0.026982236258549404	0.0	0.0	0.941	0.0	14.0	0.4678129597534481	5.0	9800.0	957.0	0.35714285714285715	0.0976530612244898
chr2	98703578	98929762	ENSG00000168658	98703577	98703578	226184	0.0	0	0.414324092404366	0.0	0.0	0.94	0.0	22.0	0.8197935242691301	19.0	28000.0	1076.0	0.8636363636363636	0.03842857142857143
chr2	98962617	99015064	ENSG00000144191	98962616	98962617	52447	0.0	0	0.276858637221247	0.0	0.0	1.486	0.0	22.0	0.8197935242691301	19.0	28000.0	1076.0	0.8636363636363636	0.03842857142857143
chr2	99061316	99210853	ENSG00000040933	99061315	99061316	149537	1.2	1	0.04253188141018493	0.0	1.0	0.249	0.0	12.0	0.550790733470715	5.0	11000.0	323.0	0.4166666666666667	0.029363636363636363
chr2	99215772	99224978	ENSG00000183513	99215771	99215772	9206	8.1	1	0.01979850830671089	1.0	0.0	1.523	1.0	13.0	0.6273077875878812	6.0	18200.0	728.0	0.46153846153846156	0.04
chr2	99225041	99234978	ENSG00000115446	99225040	99225041	9937	15.4	1	0.003414596810643377	1.0	0.0	1.012	0.0	13.0	0.6273077875878812	6.0	18200.0	728.0	0.46153846153846156	0.04
chr2	99235568	99347589	ENSG00000071073	99235567	99235568	112021	2.6	1	0.07168901628556665	0.0	0.0	0.644	0.0	13.0	0.6273077875878812	6.0	18200.0	728.0	0.46153846153846156	0.04
chr2	99410308	99552722	ENSG00000196872	99410307	99410308	142414	0.1	0	0.2555805377501545	0.0	1.0	0.244	0.0	13.0	0.6273077875878812	6.0	18200.0	728.0	0.46153846153846156	0.04
chr2	100016937	100106497	ENSG00000135945	100016936	100016937	89560	2.8	1	0.014529148247703903	0.0	1.0	0.236	0.0	3.0	0.38496731999524764	1.0	8000.0	9.0	0.3333333333333333	0.001125
chr2	100889752	100939195	ENSG00000170500	100889751	100889752	49443	0.4	0	0.1936549144904728	0.0	0.0	0.615	0.0	7.0	0.8888355356594795	6.0	5200.0	255.0	0.8571428571428571	0.04903846153846154
chr2	101008326	101034118	ENSG00000115526	101008325	101008326	25792	0.3	0	0.1015757692007611	0.0	0.0	0.95	0.0	7.0	0.8888355356594795	6.0	5200.0	255.0	0.8571428571428571	0.04903846153846154
chr2	101436613	101613291	ENSG00000170485	101436612	101436613	176678	9.6	1	0.0649732934794288	0.0	1.0	0.133	0.0	30.0	0.6582898591035935	19.0	44600.0	4090.0	0.6333333333333333	0.09170403587443947
chr2	101618176	101640494	ENSG00000071082	101618175	101618176	22318	717.1	1	0.04183210421672672	1.0	0.0	0.481	1.0	29.0	0.6672674401529575	19.0	44400.0	4090.0	0.6551724137931034	0.09211711711711712
chr2	101624078	101869328	ENSG00000204634	101624077	101624078	245250	10.0	1	0.11435418683785495	0.0	0.0	0.697	0.0	29.0	0.6672674401529575	19.0	44400.0	4090.0	0.6551724137931034	0.09211711711711712
chr2	102313311	102511149	ENSG00000071054	102313310	102313311	197838	11.3	1	0.14236786172240318	1.0	1.0	0.175	0.0	23.0	0.7038445649621481	14.0	25200.0	1886.0	0.6086956521739131	0.07484126984126985
chr2	102608305	102645006	ENSG00000115590	102608304	102608305	36701	3.8	1	0.33872977843515656	0.0	0.0	1.69	0.0	42.0	0.7973316418443114	34.0	46000.0	925.0	0.8095238095238095	0.02010869565217391
chr2	102681003	102796334	ENSG00000115594	102681002	102681003	115331	25.8	1	0.09814752511086383	0.0	0.0	0.506	0.0	54.0	0.8023993789882561	44.0	53800.0	1008.0	0.8148148148148148	0.018736059479553903
chr2	102803432	102856462	ENSG00000115598	102803431	102803432	53030	1.0	0	0.13599050382010552	0.0	0.0	0.989	0.0	42.0	0.8019003448499998	34.0	43600.0	639.0	0.8095238095238095	0.014655963302752293
chr2	102927961	102968497	ENSG00000115602	102927960	102927961	40536	9.0	1	0.3958453867674637	0.0	0.0	1.173	0.0	4.0	0.6109243748081782	2.0	1600.0	7.0	0.5	0.004375
chr2	102927988	103015218	ENSG00000115604	102927987	102927988	87230	2.8	1	0.17720937985001556	0.0	0.0	0.833	0.0	4.0	0.6109243748081782	2.0	1600.0	7.0	0.5	0.004375
chr2	103035148	103069025	ENSG00000115607	103035147	103035148	33877	1.3	1	0.31853255178963874	0.0	0.0	0.58	0.0	4.0	0.6109243748081782	2.0	1600.0	7.0	0.5	0.004375
chr2	105858199	105859924	ENSG00000135973	105858198	105858199	1725	0.0	0	0.5563971342323825	0.0	0.0	0.85	0.0	0.0		0.0				
chr2	108863650	108881807	ENSG00000196228	108863649	108863650	18157	0.0	0	0.6535360832378236	0.0	0.0	1.926	0.0	2.0	1.0	2.0	1400.0	0.0	1.0	0.0
chr2	108905094	108926371	ENSG00000198203	108905093	108905094	21277	1.1	1	0.18189352203128087	0.0	0.0	1.335	0.0	2.0	1.0	2.0	1400.0	0.0	1.0	0.0
chr2	109150856	109303702	ENSG00000169756	109150855	109150856	152846	4.9	1	0.10015186364164423	0.0	0.0	0.771	0.0	5.0	0.7045757490560675	3.0	4400.0	62.0	0.6	0.014090909090909091
chr2	110300558	110371783	ENSG00000186522	110300557	110300558	71225	12.2	1	0.028698522865537382	0.0	0.0	1.169	0.0	26.0	0.7780491369206529	20.0	22000.0	381.0	0.7692307692307693	0.01731818181818182
chr2	110371910	110376563	ENSG00000198142	110371909	110371910	4653	9.4	1	0.13750712405008272	0.0	0.0	0.772	0.0	26.0	0.7780491369206529	20.0	22000.0	381.0	0.7692307692307693	0.01731818181818182
chr2	111490149	111875799	ENSG00000153093	111490148	111490149	385650	0.0	0	0.4767162644977568	0.0	0.0	1.097	0.0	6.0	0.9204797908800563	5.0	4000.0	103.0	0.8333333333333334	0.02575
chr2	111876954	111926024	ENSG00000153094	111876953	111876954	49070	6.1	1	0.05105767263702478	0.0	0.0	0.42	0.0	7.0	0.623502321883584	3.0	9600.0	760.0	0.42857142857142855	0.07916666666666666
chr2	112656055	112787138	ENSG00000153208	112656054	112656055	131083	4.7	1	0.046018355989331836	0.0	0.0	0.748	0.0	20.0	0.6808164113089443	12.0	27200.0	1722.0	0.6	0.06330882352941176
chr2	112812799	112876895	ENSG00000153214	112812798	112812799	64096	2.6	1	0.03406207924371804	0.0	0.0	1.029	0.0	34.0	0.7856834776231454	26.0	41200.0	2837.0	0.7647058823529411	0.06885922330097087
chr2	112895961	112945791	ENSG00000144152	112895960	112895961	49830	2.0	1	0.08149755489426201	0.0	0.0	0.958	0.0	28.0	0.8362738848440168	23.0	28200.0	2471.0	0.8214285714285714	0.0876241134751773
chr2	112969101	113012713	ENSG00000144161	112969100	112969101	43612	2.1	1	0.02714976238271539	0.0	0.0	0.56	1.0	28.0	0.8362738848440168	23.0	28200.0	2471.0	0.8214285714285714	0.0876241134751773
chr2	113033170	113097640	ENSG00000188177	113033169	113033170	64470	0.6	0	0.02341926262228289	0.0	0.0	0.406	0.0	28.0	0.8362738848440168	23.0	28200.0	2471.0	0.8214285714285714	0.0876241134751773
chr2	113127668	113192065	ENSG00000169629	113127667	113127668	64397	1.1	1	0.01925706063970053	0.0	0.0	1.068	0.0	18.0	0.8996566681120063	17.0	16000.0	1218.0	0.9444444444444444	0.076125
chr2	113341816	113346852	ENSG00000125611	113341815	113341816	5036	16.1	1	0.02861183925177005	1.0	0.0	1.083	0.0	24.0	0.6847248976080375	14.0	20200.0	1076.0	0.5833333333333334	0.053267326732673266
chr2	113403433	113421404	ENSG00000144136	113403432	113403433	17971	14.6	1	0.018592698108004117	1.0	0.0	0.484	0.0	24.0	0.6847248976080375	14.0	20200.0	1076.0	0.5833333333333334	0.053267326732673266
chr2	113479062	113500456	ENSG00000144130	113479061	113479062	21394	0.0	0	0.4516500937136967	0.0	0.0	0.93	0.0	24.0	0.6847248976080375	14.0	20200.0	1076.0	0.5833333333333334	0.053267326732673266
chr2	113531491	113542167	ENSG00000115008	113531490	113531491	10676	0.0	0	0.3806395540528106	0.0	0.0	1.309	0.0	33.0	0.7003387347836054	20.0	29400.0	1135.0	0.6060606060606061	0.03860544217687075
chr2	113587327	113594480	ENSG00000125538	113587326	113587327	7153	0.9	0	0.16220214585384465	0.0	0.0	0.648	0.0	15.0	0.6781753817964116	10.0	15000.0	518.0	0.6666666666666666	0.03453333333333333
chr2	113670547	113676459	ENSG00000125571	113670546	113670547	5912	0.0	0	0.4106334593187903	0.0	0.0	1.729	0.0	15.0	0.6781753817964116	10.0	15000.0	518.0	0.6666666666666666	0.03453333333333333
chr2	113730779	113743242	ENSG00000136688	113730778	113730779	12463	0.1	0	0.5717213759897888	0.0	0.0	1.738	0.0	15.0	0.6781753817964116	10.0	15000.0	518.0	0.6666666666666666	0.03453333333333333
chr2	113914901	113966973	ENSG00000125637	113914900	113914901	52072	8.7	1	0.1842248940677864	0.0	0.0	0.37	0.0	22.0	0.7294405450153579	15.0	26600.0	2653.0	0.6818181818181818	0.09973684210526315
chr2	113973573	114036527	ENSG00000125618	113973572	113973573	62954	0.5	0	0.02638146787904376	0.0	1.0	0.2	0.0	22.0	0.7294405450153579	15.0	26600.0	2653.0	0.6818181818181818	0.09973684210526315
chr2	118673053	118771709	ENSG00000125633	118673052	118673053	98656	3.3	1	0.009306586632316571	0.0	0.0	0.605	0.0	3.0	0.8409595817601124	2.0	2200.0	26.0	0.6666666666666666	0.011818181818181818
chr2	118846027	118868573	ENSG00000125629	118846026	118846027	22546	8.7	1	0.015053711102310418	1.0	0.0	0.771	0.0	16.0	0.8540966405530668	13.0	19400.0	2541.0	0.8125	0.13097938144329896
chr2	119913818	119916465	ENSG00000144119	119913817	119913818	2647	0.0	0	0.5387087149299638	0.0	0.0	1.218	0.0	9.0	0.8392046631841978	8.0	18200.0	288.0	0.8888888888888888	0.015824175824175824
chr2	119981383	120023228	ENSG00000115107	119981382	119981383	41845	27.1	1	0.4204036079634236	0.0	0.0	1.344	0.0	9.0	0.8392046631841978	8.0	18200.0	288.0	0.8888888888888888	0.015824175824175824
chr2	120517206	120741394	ENSG00000088179	120517205	120517206	224188	0.7	0	0.04110352302290366	0.0	1.0	0.279	0.0	15.0	0.8008222490049149	10.0	19600.0	1852.0	0.6666666666666666	0.09448979591836734
chr2	128014865	128051752	ENSG00000163161	128014864	128014865	36887	9.1	1	0.008023467227517333	1.0	0.0	0.786	1.0	34.0	0.806705956197241	26.0	41400.0	753.0	0.7647058823529411	0.01818840579710145
chr2	128056305	128146041	ENSG00000169967	128056304	128056305	89736	4.6	1	0.019500170547000036	0.0	1.0	0.091	0.0	34.0	0.806705956197241	26.0	41400.0	753.0	0.7647058823529411	0.01818840579710145
chr2	128176002	128186822	ENSG00000115718	128176001	128176002	10820	144.0	1	0.957356271155258	0.0	0.0	0.864	0.0	34.0	0.806705956197241	26.0	41400.0	753.0	0.7647058823529411	0.01818840579710145
chr2	128193782	128284462	ENSG00000163166	128193781	128193782	90680	12.4	1	0.018218966603416355	1.0	1.0	0.267	0.0	34.0	0.806705956197241	26.0	41400.0	753.0	0.7647058823529411	0.01818840579710145
chr2	128848773	128953251	ENSG00000136731	128848772	128848773	104478	6.4	1	0.034847341622540176	0.0	0.0	0.491	0.0	1.0	0.5228787452803376	0.0	1200.0	23.0	0.0	0.019166666666666665
chr2	128994289	129076151	ENSG00000136720	128994288	128994289	81862	18.5	1	0.04817711630022794	1.0	0.0	0.376	0.0	8.0	0.5796896906561031	3.0	9200.0	161.0	0.375	0.0175
chr2	134877553	135212192	ENSG00000152127	134877552	134877553	334639	1.5	1	0.03721874300145662	0.0	1.0	0.178	0.0	25.0	0.6932436999079254	17.0	35200.0	2053.0	0.68	0.05832386363636364
chr2	135213329	135476570	ENSG00000152128	135213328	135213329	263241	0.2	0	0.20529354356443627	0.0	0.0	0.851	0.0	33.0	0.7676088635666102	25.0	50000.0	2842.0	0.7575757575757576	0.05684
chr2	135596116	135659604	ENSG00000153086	135596115	135596116	63488	28.4	1	1.0000000000000002	0.0	0.0	1.116	0.0	11.0	0.9292589772378506	10.0	18800.0	976.0	0.9090909090909091	0.05191489361702128
chr2	135809834	135933964	ENSG00000115839	135809833	135809834	124130	5.4	1	0.018969792833313143	1.0	0.0	0.535	0.0	7.0	0.7208224986515249	4.0	5800.0	181.0	0.5714285714285714	0.031206896551724136
chr2	135894485	136288806	ENSG00000121988	135894484	135894485	394321	0.4	0	0.03564197699562471	0.0	0.0	0.947	0.0	7.0	0.7208224986515249	4.0	5800.0	181.0	0.5714285714285714	0.031206896551724136
chr2	136289024	136482840	ENSG00000048991	136289023	136289024	193816	2.7	1	0.1925129542961923	0.0	1.0	0.328	0.0	4.0	0.6747425010840047	2.0	1000.0	4.0	0.5	0.004
chr2	136871918	136875735	ENSG00000121966	136871917	136871918	3817	8.7	1	0.2336407785520504	0.0	0.0	1.052	0.0	5.0	0.7045757490560675	3.0	2200.0	662.0	0.6	0.3009090909090909
