chrom	start	end	target_gene	tss_start	tss_end	gene_length	pancreas	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr3	58413356	58419584	ENSG00000168291	58413355	58413356	6228	14.9	1	0.08199798234441902	1.0	0.0	0.553	0.0	13.0	0.5778906760492711	8.0	7200.0	701.0	0.6153846153846154	0.0973611111111111
chr3	58477840	58488087	ENSG00000168301	58477839	58477840	10247	3.3	1	0.03424549589832114	1.0	0.0	1.067	0.0	13.0	0.5778906760492711	8.0	7200.0	701.0	0.6153846153846154	0.0973611111111111
chr3	58490862	58523046	ENSG00000168306	58490861	58490862	32184	1.0	0	0.2866066893378439	0.0	0.0	0.87	0.0	13.0	0.5778906760492711	8.0	7200.0	701.0	0.6153846153846154	0.0973611111111111
chr3	59735035	61237133	ENSG00000189283	59735034	59735035	1502098	3.9	1	0.03953630668484037	0.0	0.0	1.453	0.0	1.0	0.5228787452803376	0.0	400.0	0.0	0.0	0.0
chr3	63638343	63664696	ENSG00000188817	63638342	63638343	26353	0.0	0	0.5836276532238961	0.0	0.0	1.765	0.0	9.0	0.9331044454080042	8.0	5200.0	56.0	0.8888888888888888	0.010769230769230769
chr3	63805037	63834312	ENSG00000163632	63805036	63805037	29275	0.0	0	0.7241531871332306	0.0	0.0	1.471	0.0	9.0	0.9331044454080042	8.0	5200.0	56.0	0.8888888888888888	0.010769230769230769
chr3	64079542	64431152	ENSG00000163637	64079541	64079542	351610	1.9	1	0.04842041399138651	0.0	1.0	0.277	0.0	29.0	0.6414678530148127	17.0	18000.0	2491.0	0.5862068965517241	0.1383888888888889
chr3	65339199	66024509	ENSG00000151276	65339198	65339199	685310	5.1	1	0.03020721317698733	0.0	1.0	0.334	0.0	4.0	0.8807196863200843	3.0	1400.0	148.0	0.75	0.10571428571428572
chr3	66429220	66551687	ENSG00000144749	66429219	66429220	122467	14.5	1	0.087069184011258	0.0	0.0	0.426	0.0	27.0	0.7519653249665886	17.0	29000.0	4161.0	0.6296296296296297	0.14348275862068965
chr3	69219140	69591734	ENSG00000114541	69219139	69219140	372594	2.0	1	0.04958759464227206	0.0	1.0	0.349	0.0	7.0	0.7029741077074821	4.0	5000.0	450.0	0.5714285714285714	0.09
chr3	73431583	73674091	ENSG00000121440	73431582	73431583	242508	2.6	1	0.12758368926459804	0.0	1.0	0.303	0.0	3.0	0.7406162498721187	2.0	4000.0	570.0	0.6666666666666666	0.1425
chr3	88101093	88199035	ENSG00000163320	88101092	88101093	97942	10.6	1	0.006560731236289066	1.0	0.0	0.532	0.0	3.0	0.5176139895525936	1.0	1000.0	146.0	0.3333333333333333	0.146
chr3	97595818	97663810	ENSG00000080200	97595817	97595818	67992	2.6	1	0.02356118489961779	0.0	0.0	0.493	0.0	14.0	0.6758161618709388	9.0	7200.0	175.0	0.6428571428571429	0.024305555555555556
chr3	97660661	97691301	ENSG00000170854	97660660	97660661	30640	7.1	1	0.04292330826032354	0.0	0.0	1.071	0.0	14.0	0.6758161618709388	9.0	7200.0	175.0	0.6428571428571429	0.024305555555555556
chr3	98451079	98540045	ENSG00000064225	98451078	98451079	88966	1.5	1	0.18282831051667772	0.0	0.0	1.195	0.0	15.0	0.6410885484119258	7.0	9200.0	128.0	0.4666666666666667	0.01391304347826087
chr3	98514784	98620533	ENSG00000057019	98514783	98514784	105749	1.9	1	0.07156821854703539	0.0	0.0	0.446	0.0	15.0	0.6410885484119258	7.0	9200.0	128.0	0.4666666666666667	0.01391304347826087
chr3	99536677	99897447	ENSG00000184220	99536676	99536677	360770	10.3	1	0.06123069073363019	0.0	0.0	0.773	0.0	6.0	0.5901012520401282	3.0	2600.0	184.0	0.5	0.07076923076923076
chr3	99548984	99833357	ENSG00000168386	99548983	99548984	284373	7.1	1	0.08443946989014496	0.0	0.0	0.725	0.0	29.0	0.5682439101194782	12.0	16600.0	3741.0	0.41379310344827586	0.22536144578313252
chr3	100211462	100296288	ENSG00000181458	100211461	100211462	84826	7.1	1	0.23924461251644605	0.0	0.0	0.858	0.0	7.0	0.8458312505646249	6.0	4800.0	16.0	0.8571428571428571	0.0033333333333333335
chr3	101818087	102198685	ENSG00000170044	101818086	101818087	380598	0.0	0	0.6870023054367967	0.0	0.0	1.007	0.0	3.0	0.7670099985546605	2.0	2400.0	228.0	0.6666666666666666	0.095
chr3	105085752	105295744	ENSG00000170017	105085751	105085752	209992	11.4	1	0.07522395625668195	0.0	0.0	0.386	0.0	3.0	0.640272917984125	2.0	1000.0	6.0	0.6666666666666666	0.006
chr3	107096187	107097481	ENSG00000138483	107096186	107096187	1294	0.0	0	0.28794912460011624	0.0	0.0	1.911	0.0	5.0	0.8443697499232712	4.0	1600.0	122.0	0.8	0.07625
chr3	107241782	107530171	ENSG00000114439	107241781	107241782	288389	2.7	1	0.01570018022454644	0.0	0.0	0.37	0.0	5.0	0.8443697499232712	4.0	1600.0	122.0	0.8	0.07625
chr3	107762144	107809872	ENSG00000196776	107762143	107762144	47728	17.4	1	0.018069957134225673	0.0	0.0	0.373	0.0	17.0	0.6028442024049584	9.0	8800.0	1594.0	0.5294117647058824	0.18113636363636362
chr3	108099215	108248169	ENSG00000144821	108099214	108099215	148954	0.0	0	0.2198179206995642	0.0	0.0	1.061	0.0	2.0	0.8494850021680094	2.0	600.0	357.0	1.0	0.595
chr3	108462270	108476231	ENSG00000163515	108462269	108462270	13961	0.0	0	0.6535360832378236	0.0	0.0	1.737	0.0	2.0	1.0	2.0	1600.0	48.0	1.0	0.03
chr3	108541544	108573852	ENSG00000163519	108541543	108541544	32308	0.0	0	0.2627048182109046	0.0	0.0	0.782	0.0	2.0	1.0	2.0	1600.0	48.0	1.0	0.03
chr3	108626638	108672742	ENSG00000138472	108626637	108626638	46104	15.6	1	0.7338731332388926	0.0	0.0	1.878	0.0	7.0	0.9569957149051456	7.0	4200.0	48.0	1.0	0.011428571428571429
chr3	108677085	108836989	ENSG00000114487	108677084	108677085	159904	0.0	0	0.8346636346178993	0.0	0.0	0.505	0.0	5.0	0.9397940008672038	5.0	2600.0	0.0	1.0	0.0
chr3	111393522	111565294	ENSG00000240891	111393521	111393522	171772	0.1	0	0.1327996303245142	0.0	0.0	1.453	0.0	13.0	0.6434243271680836	7.0	10400.0	1328.0	0.5384615384615384	0.1276923076923077
chr3	111451343	111695364	ENSG00000144824	111451342	111451343	244021	1.6	1	0.07197868532807475	0.0	0.0	0.591	0.0	24.0	0.6327068525841625	13.0	14800.0	2477.0	0.5416666666666666	0.16736486486486488
chr3	111697856	111712210	ENSG00000144827	111697855	111697856	14354	5.5	1	0.025217473585781653	1.0	0.0	1.061	0.0	21.0	0.6375754497464678	11.0	14000.0	2468.0	0.5238095238095238	0.1762857142857143
chr3	111717510	111732734	ENSG00000144834	111717509	111717510	15224	1.1	1	0.5392185829551479	0.0	0.0	0.715	0.0	21.0	0.6375754497464678	11.0	14000.0	2468.0	0.5238095238095238	0.1762857142857143
chr3	112051193	112081659	ENSG00000091972	112051192	112051193	30466	1.6	1	0.18248972913721004	0.0	0.0	0.56	0.0	2.0	0.22796597782486205	0.0	1000.0	0.0	0.0	0.0
chr3	112182814	112218408	ENSG00000186265	112182813	112182814	35594	0.0	0	0.39919043646661984	0.0	0.0	0.787	0.0	2.0	0.22796597782486205	0.0	1000.0	0.0	0.0	0.0
chr3	112251355	112280893	ENSG00000144848	112251354	112251355	29538	14.6	1	0.007483895189237686	1.0	0.0	0.718	0.0	2.0	0.22796597782486205	0.0	1000.0	0.0	0.0	0.0
chr3	112640055	112693969	ENSG00000163606	112640054	112640055	53914	0.0	0	0.2371012208208907	0.0	0.0	1.366	0.0	4.0	0.9247425010840047	4.0	3600.0	866.0	1.0	0.24055555555555555
chr3	112929849	113006303	ENSG00000144857	112929848	112929849	76454	4.3	1	0.10830064575826577	0.0	0.0	0.576	0.0	11.0	0.7474407954196688	7.0	6000.0	1462.0	0.6363636363636364	0.24366666666666667
chr3	115342170	115440337	ENSG00000172020	115342169	115342170	98167	0.2	0	0.5462451058003912	0.0	0.0	1.0	0.0	3.0	0.7993133362240125	3.0	1200.0	121.0	1.0	0.10083333333333333
chr3	119148346	119187677	ENSG00000176142	119148345	119148346	39331	9.6	1	0.05451656996390165	1.0	1.0	0.338	0.0	4.0	0.30989437914419704	0.0	1600.0	114.0	0.0	0.07125
chr3	121902529	122005342	ENSG00000036828	121902528	121902529	102813	3.7	1	0.7588392916877715	0.0	0.0	0.451	0.0	8.0	0.9623712505420023	8.0	5800.0	597.0	1.0	0.10293103448275862
chr3	122399464	122449687	ENSG00000173193	122399463	122399464	50223	3.2	1	0.08400915115488472	0.0	0.0	0.395	0.0	8.0	0.9247425010840047	8.0	4400.0	156.0	1.0	0.035454545454545454
chr3	123209666	123304032	ENSG00000206527	123209665	123209666	94366	5.2	1	0.026997084807586183	0.0	0.0	0.743	0.0	1.0	0.5228787452803376	0.0	600.0	0.0	0.0	0.0
chr3	123328895	123603178	ENSG00000065534	123328894	123328895	274283	4.4	1	0.08072661121288296	0.0	0.0	0.528	0.0	12.0	0.845222291964061	10.0	11800.0	1437.0	0.8333333333333334	0.12177966101694915
chr3	123616151	123680564	ENSG00000175455	123616150	123616151	64413	9.2	1	0.017439030790616074	0.0	0.0	0.973	0.0	1.0	0.3979400086720376	0.0	600.0	100.0	0.0	0.16666666666666666
chr3	124449212	124464040	ENSG00000114491	124449211	124449212	14828	2.2	1	0.04340725583001423	0.0	0.0	0.931	1.0	6.0	0.619449795216075	4.0	5200.0	414.0	0.6666666666666666	0.07961538461538462
chr3	124801479	124998021	ENSG00000221955	124801478	124801479	196542	3.9	1	0.16830765370075948	0.0	0.0	1.225	0.0	35.0	0.6853623972541223	21.0	28600.0	2661.0	0.6	0.09304195804195804
chr3	124944404	125094198	ENSG00000163848	124944403	124944404	149794	1.9	1	0.010282747149891672	0.0	1.0	0.103	0.0	35.0	0.6853623972541223	21.0	28600.0	2661.0	0.6	0.09304195804195804
chr3	125165494	125239041	ENSG00000114520	125165493	125165494	73547	6.5	1	0.017394364161734982	1.0	0.0	0.799	0.0	35.0	0.6853623972541223	21.0	28600.0	2661.0	0.6	0.09304195804195804
chr3	126061477	126076285	ENSG00000163884	126061476	126061477	14808	20.1	1	0.12104108503299013	0.0	0.0	0.613	0.0	16.0	0.5351071982263749	6.0	16000.0	613.0	0.375	0.0383125
chr3	126113781	126155399	ENSG00000163885	126113780	126113781	41618	0.0	0	0.43510644602661147	0.0	0.0	1.142	0.0	9.0	0.5741372994510522	4.0	6000.0	175.0	0.4444444444444444	0.029166666666666667
chr3	126423062	126679249	ENSG00000159685	126423061	126423062	256187	4.7	1	0.13690167171498951	0.0	0.0	1.519	0.0	3.0	0.6079695803147729	1.0	2400.0	278.0	0.3333333333333333	0.11583333333333333
chr3	127872296	128127485	ENSG00000132394	127872295	127872296	255189	4.8	1	0.026255809317477355	1.0	0.0	1.181	0.0	22.0	0.7394366472807742	15.0	27000.0	2642.0	0.6818181818181818	0.09785185185185186
chr3	128444964	128533639	ENSG00000075785	128444963	128444964	88675	36.2	1	0.019585965790805963	1.0	1.0	0.277	0.0	14.0	0.4645516589031651	3.0	8200.0	95.0	0.21428571428571427	0.011585365853658536
chr3	129274017	129325661	ENSG00000004399	129274016	129274017	51644	5.6	1	0.03819238703991471	0.0	1.0	0.157	0.0	21.0	0.653763452684294	9.0	17400.0	1632.0	0.42857142857142855	0.09379310344827586
chr3	129366634	129612419	ENSG00000172765	129366633	129366634	245785	1.7	1	0.08792050848031477	1.0	0.0	0.386	0.0	24.0	0.6492876862788307	11.0	19000.0	2458.0	0.4583333333333333	0.12936842105263158
chr3	132276981	132379567	ENSG00000240303	132276980	132276981	102586	1.4	1	0.06623109158956259	0.0	0.0	0.883	0.0	8.0	0.9027310937020445	7.0	10400.0	166.0	0.875	0.01596153846153846
chr3	132276985	132441303	ENSG00000113971	132276984	132276985	164318	0.2	0	0.10113453151699317	0.0	0.0	0.649	0.0	8.0	0.9027310937020445	7.0	10400.0	166.0	0.875	0.01596153846153846
chr3	132316080	132337811	ENSG00000129048	132316079	132316080	21731	1.0	0	0.1197716543822606	0.0	0.0	1.803	0.0	8.0	0.9027310937020445	7.0	10400.0	166.0	0.875	0.01596153846153846
chr3	132373289	132396941	ENSG00000081307	132373288	132373289	23652	17.1	1	0.02673420937977984	1.0	0.0	0.722	0.0	8.0	0.9027310937020445	7.0	10400.0	166.0	0.875	0.01596153846153846
chr3	133464799	133497850	ENSG00000091513	133464798	133464799	33051	0.1	0	0.7283902096848703	0.0	0.0	0.753	0.0	14.0	0.9014134827348853	13.0	15600.0	641.0	0.9285714285714286	0.04108974358974359
chr3	133502876	133544616	ENSG00000144867	133502875	133502876	41740	33.0	1	0.08644137037494909	1.0	0.0	0.827	1.0	14.0	0.9014134827348853	13.0	15600.0	641.0	0.9285714285714286	0.04108974358974359
chr3	133543082	133614680	ENSG00000154917	133543081	133543082	71598	1.7	1	0.3848812960040453	0.0	1.0	0.33	0.0	9.0	0.6156230569156409	4.0	6400.0	400.0	0.4444444444444444	0.0625
chr3	133646991	133648656	ENSG00000221972	133646990	133646991	1665	0.2	0	0.3071379914148372	0.0	0.0	0.0	0.0	9.0	0.6156230569156409	4.0	6400.0	400.0	0.4444444444444444	0.0625
chr3	140770243	140867453	ENSG00000175093	140770242	140770243	97210	2.9	1	0.3154947069645658	0.0	0.0	1.413	0.0	7.0	0.7849785745257277	6.0	14400.0	1253.0	0.8571428571428571	0.08701388888888889
chr3	141205888	141334184	ENSG00000155903	141205887	141205888	128296	2.2	1	0.01745089431096631	0.0	0.0	1.196	0.0	4.0	0.8252574989159953	3.0	1800.0	227.0	0.75	0.12611111111111112
chr3	142984063	143567373	ENSG00000181804	142984062	142984063	583310	0.4	0	0.02741697899779705	0.0	0.0	0.955	0.0	2.0	0.8494850021680094	2.0	2000.0	16.0	1.0	0.008
chr3	145910125	145968966	ENSG00000114698	145910124	145910125	58841	6.1	1	0.026723372916026483	0.0	0.0	1.153	0.0	7.0	0.7281300018582938	5.0	3600.0	33.0	0.7142857142857143	0.009166666666666667
chr3	147103832	147124647	ENSG00000174963	147103831	147103832	20815	0.0	0	0.4242877405617839	0.0	0.0	0.873	0.0	8.0	0.9623712505420023	8.0	7400.0	2036.0	1.0	0.27513513513513516
chr3	147111208	147228080	ENSG00000152977	147111207	147111208	116872	0.0	0	0.3835971643071048	0.0	0.0	0.364	0.0	8.0	0.9623712505420023	8.0	7400.0	2036.0	1.0	0.27513513513513516
chr3	149235021	149454501	ENSG00000018408	149235020	149235021	219480	6.6	1	0.049907855024005236	0.0	0.0	0.356	0.0	26.0	0.5049617805183124	10.0	14800.0	2900.0	0.38461538461538464	0.19594594594594594
chr3	149456256	149470286	ENSG00000114744	149456255	149456256	14030	2.6	1	0.003990154503940759	0.0	0.0	1.819	0.0	21.0	0.4755399423765426	8.0	13400.0	2619.0	0.38095238095238093	0.19544776119402985
chr3	149478891	149686172	ENSG00000206199	149478890	149478891	207281	0.0	0	0.5049904368149036	0.0	0.0	1.129	0.0	21.0	0.4755399423765426	8.0	13400.0	2619.0	0.38095238095238093	0.19544776119402985
chr3	150126121	150184218	ENSG00000196428	150126120	150126121	58097	3.4	1	0.016648520603753686	0.0	1.0	0.324	0.0	8.0	0.7317339955402202	6.0	5400.0	682.0	0.75	0.1262962962962963
chr3	150320661	150348222	ENSG00000198843	150320660	150320661	27561	17.0	1	0.009318633547243972	1.0	0.0	0.824	0.0	10.0	0.7364516253185088	7.0	11600.0	382.0	0.7	0.03293103448275862
chr3	150377671	150421758	ENSG00000163645	150377670	150377671	44087	0.0	0	0.7241531871332306	0.0	0.0	1.562	0.0	10.0	0.7364516253185088	7.0	11600.0	382.0	0.7	0.03293103448275862
chr3	150458913	150481264	ENSG00000181788	150458912	150458913	22351	8.7	1	0.04667864589776797	1.0	0.0	0.586	0.0	10.0	0.7364516253185088	7.0	11600.0	382.0	0.7	0.03293103448275862
chr3	150803483	151154860	ENSG00000144893	150803482	150803483	351377	0.0	0	0.2972613317549258	0.0	1.0	0.184	0.0	3.0	0.6989700043360187	2.0	1000.0	353.0	0.6666666666666666	0.353
chr3	151961616	152183569	ENSG00000152601	151961615	151961616	221953	6.5	1	0.08112017095093763	0.0	0.0	0.425	0.0	19.0	0.4669315794704688	6.0	11400.0	2228.0	0.3157894736842105	0.19543859649122808
chr3	152552735	152555841	ENSG00000169860	152552734	152552735	3106	0.7	0	0.05979316768879809	0.0	0.0	0.597	0.0	4.0	1.0	4.0	2400.0	13.0	1.0	0.005416666666666667
chr3	154741912	154901497	ENSG00000196549	154741911	154741912	159585	0.2	0	0.25596957939641285	0.0	0.0	0.923	0.0	3.0	0.7993133362240125	2.0	1200.0	538.0	0.6666666666666666	0.4483333333333333
chr3	155480400	155524140	ENSG00000174928	155480399	155480400	43740	2.5	1	0.03759794706227866	0.0	0.0	1.412	0.0	2.0	0.6989700043360187	1.0	800.0	323.0	0.5	0.40375
chr3	156257928	156272973	ENSG00000114850	156257927	156257928	15045	81.1	1	0.050272131409131976	1.0	0.0	0.534	0.0	36.0	0.6915630055952678	20.0	20000.0	1842.0	0.5555555555555556	0.0921
chr3	156391023	156424559	ENSG00000163659	156391022	156391023	33536	3.7	1	0.0507321184648268	0.0	1.0	0.113	0.0	36.0	0.6915630055952678	20.0	20000.0	1842.0	0.5555555555555556	0.0921
chr3	156543269	156763918	ENSG00000197980	156543268	156543269	220649	0.3	0	0.04577366089398952	0.0	0.0	1.122	0.0	36.0	0.6915630055952678	20.0	20000.0	1842.0	0.5555555555555556	0.0921
chr3	156977530	157251408	ENSG00000197415	156977529	156977530	273878	2.5	1	0.3708113526858698	0.0	0.0	1.222	0.0	6.0	0.7197931271040687	4.0	3000.0	212.0	0.6666666666666666	0.07066666666666667
chr3	157154577	157161417	ENSG00000163661	157154576	157154577	6840	6.0	1	0.2670366013684942	0.0	0.0	1.202	0.0	6.0	0.7197931271040687	4.0	3000.0	212.0	0.6666666666666666	0.07066666666666667
chr3	158414680	158450485	ENSG00000118849	158414679	158414680	35805	4.6	1	0.17538831616947104	0.0	0.0	1.611	0.0	5.0	0.59331524890261	3.0	2000.0	0.0	0.6	0.0
chr3	158449986	158547508	ENSG00000118855	158449985	158449986	97522	4.2	1	0.02314435196529535	0.0	0.0	1.249	0.0	5.0	0.59331524890261	3.0	2000.0	0.0	0.6	0.0
chr3	160801670	160823172	ENSG00000169255	160801669	160801670	21502	2.0	1	0.10287537992659096	0.0	0.0	0.999	0.0	2.0	0.6989700043360187	1.0	800.0	0.0	0.5	0.0
chr3	160822483	160971320	ENSG00000169251	160822482	160822483	148837	12.1	1	0.033248958733396	1.0	0.0	0.821	0.0	2.0	0.6989700043360187	1.0	800.0	0.0	0.5	0.0
chr3	169684422	169716161	ENSG00000008952	169684421	169684422	31739	28.3	1	0.01620445605028291	1.0	1.0	0.297	0.0	7.0	0.7029741077074821	4.0	4200.0	133.0	0.5714285714285714	0.03166666666666667
chr3	169755716	169803191	ENSG00000173890	169755715	169755716	47475	5.2	1	0.19778036851354755	0.0	0.0	1.263	0.0	7.0	0.7029741077074821	4.0	4200.0	133.0	0.5714285714285714	0.03166666666666667
chr3	169804519	169899537	ENSG00000173889	169804518	169804519	95018	2.5	1	0.0207534410712141	0.0	1.0	0.097	0.0	7.0	0.7029741077074821	4.0	4200.0	133.0	0.5714285714285714	0.03166666666666667
chr3	170779127	171178197	ENSG00000154310	170779126	170779127	399070	1.2	1	0.08243622140054406	0.0	1.0	0.181	0.0	8.0	0.8373712505420023	7.0	5200.0	748.0	0.875	0.14384615384615385
chr3	171561138	171656505	ENSG00000186329	171561137	171561138	95367	0.0	0	0.6116394671613088	0.0	0.0	1.797	0.0	7.0	0.45879268471093493	1.0	4400.0	642.0	0.14285714285714285	0.1459090909090909
chr3	171757417	172119455	ENSG00000075420	171757416	171757417	362038	8.2	1	0.07085514397783092	0.0	1.0	0.042	0.0	7.0	0.5448012549006438	3.0	2400.0	357.0	0.42857142857142855	0.14875
chr3	184428155	184429836	ENSG00000177383	184428154	184428155	1681	11.5	1	0.017278603223565402	1.0	0.0	1.683	0.0	28.0	0.7448537765269884	19.0	26600.0	4547.0	0.6785714285714286	0.17093984962406014
chr3	185764096	185828107	ENSG00000244405	185764095	185764096	64011	6.8	1	0.06923989713312904	0.0	1.0	0.092	0.0	3.0	0.6179573214405872	2.0	2200.0	535.0	0.6666666666666666	0.2431818181818182
chr3	185823456	186080026	ENSG00000058866	185823455	185823456	256570	0.1	0	0.12138249569938747	0.0	0.0	0.82	0.0	22.0	0.7516884990968755	15.0	26400.0	5742.0	0.6818181818181818	0.2175
chr3	186560462	186576252	ENSG00000181092	186560461	186560462	15790	1.1	1	0.34278276454749984	0.0	0.0	1.906	0.0	20.0	0.6433102849697743	10.0	11200.0	432.0	0.5	0.03857142857142857
chr3	186648273	186796341	ENSG00000073849	186648272	186648273	148068	2.6	1	0.3344333680960449	0.0	0.0	0.571	0.0	20.0	0.6433102849697743	10.0	11200.0	432.0	0.5	0.03857142857142857
chr3	186838735	186898696	ENSG00000163923	186838734	186838735	59961	0.9	0	0.031200527828922624	0.0	0.0	0.0	0.0	20.0	0.6433102849697743	10.0	11200.0	432.0	0.5	0.03857142857142857
chr3	186935941	187009810	ENSG00000127241	186935940	186935941	73869	0.1	0	0.3475587749721813	0.0	0.0	0.978	0.0	15.0	0.7085708455063933	9.0	6400.0	1079.0	0.6	0.16859375
chr3	187086119	187089864	ENSG00000136514	187086118	187086119	3745	1.0	0	0.07727194638143284	0.0	0.0	1.033	0.0	15.0	0.7085708455063933	9.0	6400.0	1079.0	0.6	0.16859375
chr3	187386693	187388187	ENSG00000157005	187386692	187386693	1494	195.8	1	0.4236527578282932	0.0	0.0	1.064	0.0	15.0	0.7085708455063933	9.0	6400.0	1079.0	0.6	0.16859375
chr3	187416046	187420345	ENSG00000198471	187416045	187416046	4299	0.0	0	1.0000000000000002	0.0	0.0	1.678	0.0	15.0	0.7085708455063933	9.0	6400.0	1079.0	0.6	0.16859375
chr3	187871071	188608460	ENSG00000145012	187871070	187871071	737389	0.4	0	0.0795342999629921	0.0	0.0	0.56	0.0	48.0	0.5329071503591488	19.0	64400.0	6670.0	0.3958333333333333	0.10357142857142858
chr3	188665002	189043093	ENSG00000188001	188665001	188665002	378091	0.1	0	0.16798660267468046	0.0	0.0	1.72	0.0	30.0	0.5891473150604428	13.0	16200.0	2358.0	0.43333333333333335	0.14555555555555555
chr3	190023489	190040264	ENSG00000163347	190023488	190023489	16775	13.5	1	0.4893620089699219	0.0	0.0	1.177	0.0	9.0	0.821993334296893	8.0	4400.0	138.0	0.8888888888888888	0.031363636363636364
chr3	190040329	190129932	ENSG00000113946	190040328	190040329	89603	0.0	0	0.33269329166358724	0.0	0.0	0.757	0.0	9.0	0.821993334296893	8.0	4400.0	138.0	0.8888888888888888	0.031363636363636364
chr3	190570665	190610218	ENSG00000205835	190570664	190570665	39553	0.0	0	1.0000000000000002	0.0	0.0	0.546	0.0	0.0		0.0				
chr3	192514603	192635950	ENSG00000180611	192514602	192514603	121347	0.3	0	0.03424615424413719	0.0	0.0	0.687	0.0	5.0	0.784163750790475	3.0	1800.0	410.0	0.6	0.22777777777777777
chr3	192958913	192995527	ENSG00000127252	192958912	192958913	36614	0.0	0	0.5281390624986426	0.0	0.0	1.556	0.0	9.0	0.880090972661375	8.0	4600.0	95.0	0.8888888888888888	0.020652173913043477
chr3	192992578	193096632	ENSG00000187527	192992577	192992578	104054	0.0	0	0.35917004501559263	0.0	0.0	1.287	0.0	9.0	0.880090972661375	8.0	4600.0	95.0	0.8888888888888888	0.020652173913043477
chr3	193119865	193310900	ENSG00000127249	193119864	193119865	191035	2.1	1	0.2919368271846166	0.0	0.0	0.947	0.0	9.0	0.880090972661375	8.0	4600.0	95.0	0.8888888888888888	0.020652173913043477
chr3	193853933	193856521	ENSG00000114315	193853932	193853933	2588	14.1	1	0.04697569966875166	0.0	0.0	0.568	0.0	57.0	0.6293369781761493	32.0	71000.0	9632.0	0.5614035087719298	0.1356619718309859
chr3	194308401	194354418	ENSG00000145014	194308400	194308401	46017	1.4	1	0.019164196870485352	0.0	0.0	1.445	0.0	17.0	0.722666765125733	10.0	14200.0	635.0	0.5882352941176471	0.04471830985915493
chr3	194361516	194393206	ENSG00000041802	194361515	194361516	31690	6.1	1	0.0169503305427413	1.0	0.0	0.894	1.0	17.0	0.722666765125733	10.0	14200.0	635.0	0.5882352941176471	0.04471830985915493
chr3	194406621	194409762	ENSG00000185112	194406620	194406621	3141	1.2	1	0.15072003047709226	0.0	0.0	0.669	0.0	34.0	0.5328857926778234	15.0	31800.0	2255.0	0.4411764705882353	0.07091194968553459
chr3	194789007	194991896	ENSG00000173950	194789006	194789007	202889	1.2	1	0.00813940914977862	0.0	0.0	1.111	0.0	40.0	0.5188908619073705	17.0	39600.0	2607.0	0.425	0.06583333333333333
chr3	195924319	195938308	ENSG00000163958	195924318	195924319	13989	0.0	0	0.35487122229101353	0.0	0.0	0.796	0.0	25.0	0.5867032010913192	11.0	22600.0	1215.0	0.44	0.05376106194690265
chr3	195938357	195970049	ENSG00000163959	195938356	195938357	31692	0.3	0	0.4048923625351951	0.0	0.0	0.631	0.0	25.0	0.5867032010913192	11.0	22600.0	1215.0	0.44	0.05376106194690265
chr3	195941092	196014828	ENSG00000161217	195941091	195941092	73736	6.2	1	0.028265703844252237	1.0	0.0	0.858	1.0	25.0	0.5867032010913192	11.0	22600.0	1215.0	0.44	0.05376106194690265
chr3	196018089	196045170	ENSG00000213123	196018088	196018089	27081	2.2	1	0.10656074042360847	0.0	0.0	1.488	0.0	32.0	0.6020681089531699	15.0	27000.0	1876.0	0.46875	0.06948148148148148
chr3	196046212	196065374	ENSG00000145107	196046211	196046212	19162	0.0	0	0.3765712172323119	0.0	0.0	1.537	0.0	32.0	0.6020681089531699	15.0	27000.0	1876.0	0.46875	0.06948148148148148
chr3	196074532	196159345	ENSG00000163960	196074531	196074532	84813	2.4	1	0.008103775376053458	0.0	1.0	0.116	0.0	32.0	0.6020681089531699	15.0	27000.0	1876.0	0.46875	0.06948148148148148
chr3	196195653	196230639	ENSG00000163961	196195652	196195653	34986	1.9	1	0.009537225604672487	0.0	0.0	1.198	1.0	13.0	0.6627944789368374	8.0	8600.0	887.0	0.6153846153846154	0.10313953488372093
chr3	196233747	196242237	ENSG00000214097	196233746	196233747	8490	0.0	0	0.694610111909965	0.0	0.0	1.678	0.0	13.0	0.6627944789368374	8.0	8600.0	887.0	0.6153846153846154	0.10313953488372093
chr3	196769430	197026171	ENSG00000075711	196769429	196769430	256741	5.1	1	0.03140559147378416	1.0	1.0	0.286	0.0	11.0	0.5781019292089437	3.0	4400.0	514.0	0.2727272727272727	0.11681818181818182
chr3	197236653	197300194	ENSG00000161267	197236652	197236653	63541	2.7	1	0.2640494125422001	0.0	0.0	1.39	0.0	22.0	0.6938248049121601	13.0	15000.0	1556.0	0.5909090909090909	0.10373333333333333
chr3	197464049	197514467	ENSG00000122068	197464048	197464049	50418	0.8	0	0.04676823687308783	1.0	0.0	0.507	0.0	9.0	0.4694697380041284	2.0	4800.0	236.0	0.2222222222222222	0.049166666666666664
chr3	197518096	197615307	ENSG00000186001	197518095	197518096	97211	3.9	1	0.015458168646351194	0.0	0.0	0.812	0.0	9.0	0.4694697380041284	2.0	4800.0	236.0	0.2222222222222222	0.049166666666666664
chr4	264463	299110	ENSG00000186777	264462	264463	34647	0.1	0	0.10034330656178553	0.0	0.0	1.286	0.0	5.0	0.5785580060704263	2.0	1400.0	0.0	0.4	0.0
