chrom	start	end	target_gene	tss_start	tss_end	gene_length	ovary	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr3	32433162	32524559	ENSG00000153551	32433161	32433162	91397	5.5	1	0.1274889445342032	0.0	0.0	1.19	0.0	2.0	0.6989700043360187	1.0	2000.0	129.0	0.5	0.0645
chr3	37493605	37865005	ENSG00000144668	37493604	37493605	371400	3.8	1	0.06920424133950692	0.0	0.0	0.421	0.0	32.0	0.6341940065656775	16.0	50200.0	4929.0	0.5	0.09818725099601594
chr3	39850404	40301812	ENSG00000170011	39850403	39850404	451408	2.5	1	0.17487271434317495	0.0	0.0	0.568	0.0	5.0	0.609151498112135	3.0	6400.0	613.0	0.6	0.09578125
chr3	46058515	46069234	ENSG00000173578	46058514	46058515	10719	0.0	0	0.3797179385745239	0.0	0.0	1.084	0.0	3.0	0.5663233347786729	1.0	7600.0	37.0	0.3333333333333333	0.004868421052631579
chr3	46243199	46249887	ENSG00000163823	46243198	46243199	6688	1.0	0	0.2112999880173368	0.0	0.0	0.685	0.0	0.0		0.0				
chr3	58318606	58411748	ENSG00000168297	58318605	58318606	93142	18.9	1	0.05499474962265722	0.0	0.0	0.479	0.0	12.0	0.649368290436214	8.0	9200.0	464.0	0.6666666666666666	0.050434782608695654
chr3	58413356	58419584	ENSG00000168291	58413355	58413356	6228	21.3	1	0.08199798234441902	1.0	0.0	0.553	0.0	12.0	0.649368290436214	8.0	9200.0	464.0	0.6666666666666666	0.050434782608695654
chr3	59735035	61237133	ENSG00000189283	59735034	59735035	1502098	5.3	1	0.03953630668484037	0.0	0.0	1.453	0.0	3.0	1.0	3.0	1000.0	94.0	1.0	0.094
chr3	63996224	64009658	ENSG00000163636	63996223	63996224	13434	31.5	1	0.1098500251550316	1.0	1.0	0.235	1.0	54.0	0.7628220976359356	38.0	69800.0	6771.0	0.7037037037037037	0.09700573065902579
chr3	64079542	64431152	ENSG00000163637	64079541	64079542	351610	8.5	1	0.04842041399138651	0.0	1.0	0.277	0.0	54.0	0.7628220976359356	38.0	69800.0	6771.0	0.7037037037037037	0.09700573065902579
chr3	65339199	66024509	ENSG00000151276	65339198	65339199	685310	2.7	1	0.03020721317698733	0.0	1.0	0.334	0.0	2.0	0.6109243748081782	1.0	1400.0	390.0	0.5	0.2785714285714286
chr3	68053358	68594776	ENSG00000183662	68053357	68053358	541418	0.0	0	0.5238350214470937	0.0	0.0	0.737	0.0	0.0		0.0				
chr3	69788585	70017488	ENSG00000187098	69788584	69788585	228903	3.7	1	0.3558139808448406	0.0	1.0	0.308	0.0	18.0	0.739631318374317	11.0	33600.0	3016.0	0.6111111111111112	0.08976190476190476
chr3	72420975	72496069	ENSG00000163602	72420974	72420975	75094	10.4	1	0.011253327667145438	0.0	0.0	0.724	0.0	22.0	0.4848900012401355	6.0	16600.0	647.0	0.2727272727272727	0.03897590361445783
chr3	72937223	73047289	ENSG00000172986	72937222	72937223	110066	10.6	1	0.20657833745676613	0.0	0.0	1.502	0.0	10.0	0.7297569463554474	7.0	7600.0	1292.0	0.7	0.17
chr3	73045935	73118350	ENSG00000163605	73045934	73045935	72415	16.7	1	0.01707807685949285	1.0	1.0	0.16	0.0	10.0	0.7297569463554474	7.0	7600.0	1292.0	0.7	0.17
chr3	86987118	87040269	ENSG00000206538	86987117	86987118	53151	5.3	1	0.21398496885466892	0.0	0.0	0.745	0.0	14.0	0.9569957149051456	14.0	7600.0	1040.0	1.0	0.1368421052631579
chr3	97595818	97663810	ENSG00000080200	97595817	97595818	67992	4.2	1	0.02356118489961779	0.0	0.0	0.493	0.0	9.0	0.6490708342116389	5.0	5400.0	239.0	0.5555555555555556	0.04425925925925926
chr3	97660661	97691301	ENSG00000170854	97660660	97660661	30640	9.9	1	0.04292330826032354	0.0	0.0	1.071	0.0	9.0	0.6490708342116389	5.0	5400.0	239.0	0.5555555555555556	0.04425925925925926
chr3	98451079	98540045	ENSG00000064225	98451078	98451079	88966	1.3	1	0.18282831051667772	0.0	0.0	1.195	0.0	3.0	0.5399295860961313	1.0	2400.0	8.0	0.3333333333333333	0.0033333333333333335
chr3	98514784	98620533	ENSG00000057019	98514783	98514784	105749	14.2	1	0.07156821854703539	0.0	0.0	0.446	0.0	3.0	0.5399295860961313	1.0	2400.0	8.0	0.3333333333333333	0.0033333333333333335
chr3	99357318	99518070	ENSG00000144810	99357317	99357318	160752	9.2	1	0.2391134174405719	0.0	0.0	0.504	0.0	2.0	0.7614393726401688	1.0	400.0	34.0	0.5	0.085
chr3	101818087	102198685	ENSG00000170044	101818086	101818087	380598	0.1	0	0.6870023054367967	0.0	0.0	1.007	0.0	2.0	1.0	2.0	1000.0	0.0	1.0	0.0
chr3	108015375	108097132	ENSG00000114455	108015374	108015375	81757	0.0	0	0.542707985291862	0.0	0.0	1.005	0.0	3.0	0.7993133362240125	2.0	800.0	0.0	0.6666666666666666	0.0
chr3	111451343	111695364	ENSG00000144824	111451342	111451343	244021	5.2	1	0.07197868532807475	0.0	0.0	0.591	0.0	17.0	0.5850227614966537	8.0	10400.0	1733.0	0.47058823529411764	0.16663461538461538
chr3	111697856	111712210	ENSG00000144827	111697855	111697856	14354	12.6	1	0.025217473585781653	1.0	0.0	1.061	0.0	17.0	0.5850227614966537	8.0	10400.0	1733.0	0.47058823529411764	0.16663461538461538
chr3	111717510	111732734	ENSG00000144834	111717509	111717510	15224	0.2	0	0.5392185829551479	0.0	0.0	0.715	0.0	16.0	0.5889067625101734	8.0	10200.0	1533.0	0.5	0.15029411764705883
chr3	112051193	112081659	ENSG00000091972	112051192	112051193	30466	11.4	1	0.18248972913721004	0.0	0.0	0.56	0.0	13.0	0.7383538045552658	9.0	5000.0	17.0	0.6923076923076923	0.0034
chr3	112182814	112218408	ENSG00000186265	112182813	112182814	35594	0.0	0	0.39919043646661984	0.0	0.0	0.787	0.0	13.0	0.7383538045552658	9.0	5000.0	17.0	0.6923076923076923	0.0034
chr3	112251355	112280893	ENSG00000144848	112251354	112251355	29538	24.4	1	0.007483895189237686	1.0	0.0	0.718	0.0	13.0	0.7383538045552658	9.0	5000.0	17.0	0.6923076923076923	0.0034
chr3	112929849	113006303	ENSG00000144857	112929848	112929849	76454	35.8	1	0.10830064575826577	0.0	0.0	0.576	0.0	12.0	0.7329900014453395	8.0	19600.0	3137.0	0.6666666666666666	0.16005102040816327
chr3	119148346	119187677	ENSG00000176142	119148345	119148346	39331	13.6	1	0.05451656996390165	1.0	1.0	0.338	0.0	8.0	0.6925759390300961	5.0	8000.0	819.0	0.625	0.102375
chr3	119187784	119213555	ENSG00000163389	119187783	119187784	25771	5.5	1	0.013276991056878969	0.0	0.0	0.893	0.0	9.0	0.5872594452374957	4.0	8800.0	1636.0	0.4444444444444444	0.1859090909090909
chr3	119217378	119243937	ENSG00000113845	119217377	119217378	26559	5.9	1	0.04719383685265397	1.0	0.0	1.268	0.0	9.0	0.5872594452374957	4.0	8800.0	1636.0	0.4444444444444444	0.1859090909090909
chr3	119243139	119278449	ENSG00000121594	119243138	119243139	35310	0.0	0	0.28026111721177743	0.0	0.0	0.903	0.0	9.0	0.5872594452374957	4.0	8800.0	1636.0	0.4444444444444444	0.1859090909090909
chr3	119298114	119308792	ENSG00000144843	119298113	119298114	10678	1.8	1	0.08454002897774995	1.0	0.0	1.283	0.0	9.0	0.5872594452374957	4.0	8800.0	1636.0	0.4444444444444444	0.1859090909090909
chr3	119316688	119348658	ENSG00000144837	119316687	119316688	31970	1.1	1	0.18604959756797326	0.0	0.0	1.237	0.0	9.0	0.5872594452374957	4.0	8800.0	1636.0	0.4444444444444444	0.1859090909090909
chr3	119355303	119384171	ENSG00000121577	119355302	119355303	28868	1.3	1	0.6119709262115824	0.0	0.0	1.076	0.0	9.0	0.5872594452374957	4.0	8800.0	1636.0	0.4444444444444444	0.1859090909090909
chr3	119373359	119396301	ENSG00000138495	119373358	119373359	22942	24.7	1	0.08244813126248958	0.0	0.0	1.541	0.0	9.0	0.5872594452374957	4.0	8800.0	1636.0	0.4444444444444444	0.1859090909090909
chr3	124944404	125094198	ENSG00000163848	124944403	124944404	149794	6.8	1	0.010282747149891672	0.0	1.0	0.103	0.0	3.0	0.4812324997442375	2.0	2000.0	35.0	0.6666666666666666	0.0175
chr3	126061477	126076285	ENSG00000163884	126061476	126061477	14808	47.9	1	0.12104108503299013	0.0	0.0	0.613	0.0	20.0	0.523514973457868	6.0	15800.0	1042.0	0.3	0.06594936708860759
chr3	132036210	132087142	ENSG00000014257	132036209	132036210	50932	1.1	1	0.08968301918148043	0.0	0.0	1.403	0.0	4.0	0.6549471895720984	3.0	2600.0	80.0	0.75	0.03076923076923077
chr3	132276981	132379567	ENSG00000240303	132276980	132276981	102586	5.2	1	0.06623109158956259	0.0	0.0	0.883	0.0	3.0	0.8996566681120063	3.0	4200.0	35.0	1.0	0.008333333333333333
chr3	132276985	132441303	ENSG00000113971	132276984	132276985	164318	2.6	1	0.10113453151699317	0.0	0.0	0.649	0.0	3.0	0.8996566681120063	3.0	4200.0	35.0	1.0	0.008333333333333333
chr3	132316080	132337811	ENSG00000129048	132316079	132316080	21731	0.9	0	0.1197716543822606	0.0	0.0	1.803	0.0	3.0	0.8996566681120063	3.0	4200.0	35.0	1.0	0.008333333333333333
chr3	132373289	132396941	ENSG00000081307	132373288	132373289	23652	14.0	1	0.02673420937977984	1.0	0.0	0.722	0.0	3.0	0.8996566681120063	3.0	4200.0	35.0	1.0	0.008333333333333333
chr3	138724647	139076065	ENSG00000175110	138724646	138724647	351418	19.9	1	0.054141541357463296	1.0	0.0	0.892	1.0	44.0	0.8499994042524079	37.0	63400.0	7785.0	0.8409090909090909	0.12279179810725552
chr3	139171725	139199589	ENSG00000114113	139171724	139171725	27864	0.1	0	0.6112077694674714	0.0	0.0	0.884	0.0	13.0	0.6950351949169894	9.0	19400.0	1263.0	0.6923076923076923	0.06510309278350515
chr3	139236275	139258671	ENSG00000114115	139236274	139236275	22396	1102.4	1	0.3843703519644892	0.0	0.0	1.701	0.0	13.0	0.6950351949169894	9.0	19400.0	1263.0	0.6923076923076923	0.06510309278350515
chr3	139279021	139396859	ENSG00000163864	139279020	139279021	117838	6.1	1	0.0706026612880982	0.0	0.0	1.85	0.0	13.0	0.6950351949169894	9.0	19400.0	1263.0	0.6923076923076923	0.06510309278350515
chr3	142534763	142608045	ENSG00000163710	142534762	142534763	73282	2.8	1	0.5329328455242252	0.0	0.0	1.221	0.0	3.0	0.7406162498721187	2.0	1000.0	99.0	0.6666666666666666	0.099
chr3	149235021	149454501	ENSG00000018408	149235020	149235021	219480	43.2	1	0.049907855024005236	0.0	0.0	0.356	0.0	54.0	0.5981803018347965	27.0	56600.0	5471.0	0.5	0.096660777385159
chr3	149456256	149470286	ENSG00000114744	149456255	149456256	14030	8.8	1	0.003990154503940759	0.0	0.0	1.819	0.0	54.0	0.5981803018347965	27.0	56600.0	5471.0	0.5	0.096660777385159
chr3	151044099	151047336	ENSG00000181631	151044098	151044099	3237	0.2	0	0.3908705363462455	0.0	0.0	1.503	0.0	1.0	0.6989700043360187	1.0	400.0	0.0	1.0	0.0
chr3	151055167	151102600	ENSG00000169313	151055166	151055167	47433	0.2	0	0.26784837514415194	0.0	0.0	1.406	0.0	1.0	0.6989700043360187	1.0	400.0	0.0	1.0	0.0
chr3	151961616	152183569	ENSG00000152601	151961615	151961616	221953	22.8	1	0.08112017095093763	0.0	0.0	0.425	0.0	28.0	0.5344005353950091	10.0	15800.0	1959.0	0.35714285714285715	0.1239873417721519
chr3	156977530	157251408	ENSG00000197415	156977529	156977530	273878	0.1	0	0.3708113526858698	0.0	0.0	1.222	0.0	2.0	0.5484550065040282	1.0	800.0	51.0	0.5	0.06375
chr3	158414680	158450485	ENSG00000118849	158414679	158414680	35805	69.3	1	0.17538831616947104	0.0	0.0	1.611	0.0	7.0	0.45148518150416617	1.0	11400.0	202.0	0.14285714285714285	0.017719298245614034
chr3	158449986	158547508	ENSG00000118855	158449985	158449986	97522	9.1	1	0.02314435196529535	0.0	0.0	1.249	0.0	7.0	0.45148518150416617	1.0	11400.0	202.0	0.14285714285714285	0.017719298245614034
chr3	170779127	171178197	ENSG00000154310	170779126	170779127	399070	1.1	1	0.08243622140054406	0.0	1.0	0.181	0.0	14.0	0.5342253595109696	6.0	7600.0	1356.0	0.42857142857142855	0.17842105263157895
chr3	171561138	171656505	ENSG00000186329	171561137	171561138	95367	0.0	0	0.6116394671613088	0.0	0.0	1.797	0.0	89.0	0.6897567006230029	55.0	89200.0	9366.0	0.6179775280898876	0.105
chr3	171757417	172119455	ENSG00000075420	171757416	171757417	362038	16.0	1	0.07085514397783092	0.0	1.0	0.042	0.0	89.0	0.6897567006230029	55.0	89200.0	9366.0	0.6179775280898876	0.105
chr3	172223297	172241297	ENSG00000121858	172223296	172223297	18000	22.8	1	0.1043330931450704	0.0	0.0	0.643	0.0	2.0	0.46040937697618756	1.0	1200.0	0.0	0.5	0.0
chr3	178957529	178984790	ENSG00000171121	178957528	178957529	27261	1.5	1	0.06694666083955435	0.0	0.0	1.869	0.0	14.0	0.5703075008195343	5.0	7000.0	471.0	0.35714285714285715	0.06728571428571428
chr3	179040778	179053323	ENSG00000121864	179040777	179040778	12545	21.1	1	0.007009489736884415	1.0	0.0	0.86	0.0	14.0	0.5703075008195343	5.0	7000.0	471.0	0.35714285714285715	0.06728571428571428
chr3	179280667	179306196	ENSG00000136518	179280666	179280667	25529	23.0	1	0.02638572812121309	0.0	1.0	0.246	1.0	4.0	0.7742275032520141	3.0	2200.0	453.0	0.75	0.2059090909090909
chr3	179306072	179322442	ENSG00000136522	179306071	179306072	16370	16.2	1	0.0249097840584642	1.0	0.0	0.892	1.0	4.0	0.7742275032520141	3.0	2200.0	453.0	0.75	0.2059090909090909
chr3	184428155	184429836	ENSG00000177383	184428154	184428155	1681	26.6	1	0.017278603223565402	1.0	0.0	1.683	0.0	10.0	0.5440236967123205	5.0	11600.0	1748.0	0.5	0.15068965517241378
chr3	186435064	186461743	ENSG00000113889	186435063	186435064	26679	0.0	0	0.99056671791564	0.0	0.0	0.922	0.0	0.0		0.0				
chr3	186500993	186507689	ENSG00000156976	186500992	186500993	6696	372.1	1	0.07207262606373363	0.0	1.0	0.205	0.0	0.0		0.0				
chr3	186507668	186524847	ENSG00000163918	186507667	186507668	17179	11.4	1	0.016260698006397546	0.0	0.0	0.9	1.0	0.0		0.0				
chr3	186560462	186576252	ENSG00000181092	186560461	186560462	15790	0.8	0	0.34278276454749984	0.0	0.0	1.906	0.0	0.0		0.0				
chr3	186838735	186898696	ENSG00000163923	186838734	186838735	59961	4.5	1	0.031200527828922624	0.0	0.0	0.0	0.0	2.0	0.4119543704721593	0.0	400.0	0.0	0.0	0.0
chr3	187086119	187089864	ENSG00000136514	187086118	187086119	3745	1.8	1	0.07727194638143284	0.0	0.0	1.033	0.0	16.0	0.8682993768970082	13.0	12800.0	432.0	0.8125	0.03375
chr3	187386693	187388187	ENSG00000157005	187386692	187386693	1494	3.6	1	0.4236527578282932	0.0	0.0	1.064	0.0	16.0	0.8682993768970082	13.0	12800.0	432.0	0.8125	0.03375
chr3	187871071	188608460	ENSG00000145012	187871070	187871071	737389	2.4	1	0.0795342999629921	0.0	0.0	0.56	0.0	21.0	0.5055441668969334	5.0	20200.0	2355.0	0.23809523809523808	0.11658415841584159
chr3	189349204	189615068	ENSG00000073282	189349203	189349204	265864	0.1	0	0.8893964640659309	0.0	1.0	0.267	0.0	1.0	1.0	1.0	600.0	12.0	1.0	0.02
chr3	190984956	191048325	ENSG00000188958	190984955	190984956	63369	0.4	0	0.12990519837828646	0.0	0.0	1.588	0.0	19.0	0.6081513551100891	9.0	14800.0	494.0	0.47368421052631576	0.03337837837837838
chr3	191046865	191116459	ENSG00000152492	191046864	191046865	69594	25.1	1	0.02944981993686015	1.0	0.0	0.744	0.0	19.0	0.6081513551100891	9.0	14800.0	494.0	0.47368421052631576	0.03337837837837838
chr3	193853933	193856521	ENSG00000114315	193853932	193853933	2588	25.1	1	0.04697569966875166	0.0	0.0	0.568	0.0	15.0	0.6092804647639483	7.0	17800.0	3527.0	0.4666666666666667	0.19814606741573035
chr3	194308401	194354418	ENSG00000145014	194308400	194308401	46017	4.7	1	0.019164196870485352	0.0	0.0	1.445	0.0	18.0	0.7267341680267521	12.0	10800.0	733.0	0.6666666666666666	0.06787037037037037
chr4	2626987	2734292	ENSG00000125386	2626986	2626987	107305	14.7	1	0.007055960146087764	0.0	1.0	0.213	0.0	23.0	0.5858997609149594	10.0	23000.0	574.0	0.43478260869565216	0.024956521739130436
chr4	5016312	5021199	ENSG00000170891	5016311	5016312	4887	1.7	1	0.06553294098942376	0.0	0.0	1.853	0.0	3.0	0.5815758316322314	1.0	3200.0	16.0	0.3333333333333333	0.005
chr4	17578814	17609595	ENSG00000002549	17578813	17578814	30781	21.0	1	0.03711923123850327	1.0	0.0	0.897	0.0	6.0	0.6631351168216769	3.0	2800.0	258.0	0.5	0.09214285714285714
chr4	17616253	17635728	ENSG00000118579	17616252	17616253	19475	15.0	1	0.0154994369704411	0.0	0.0	1.397	0.0	6.0	0.6631351168216769	3.0	2800.0	258.0	0.5	0.09214285714285714
chr4	17630928	17783135	ENSG00000047662	17630927	17630928	152207	0.0	0	0.4885406934706136	0.0	0.0	0.841	0.0	6.0	0.6631351168216769	3.0	2800.0	258.0	0.5	0.09214285714285714
chr4	23756663	23905712	ENSG00000109819	23756662	23756663	149049	0.9	0	0.25918916806934345	0.0	1.0	0.267	0.0	1.0	1.0	1.0	400.0	197.0	1.0	0.4925
chr4	25314406	25372005	ENSG00000168228	25314405	25314406	57599	4.3	1	0.01978957273892005	0.0	0.0	0.949	0.0	3.0	0.8996566681120063	3.0	1000.0	0.0	1.0	0.0
chr4	37455562	37625117	ENSG00000154274	37455561	37455562	169555	0.2	0	0.3200976939353301	0.0	0.0	1.887	0.0	0.0		0.0				
chr4	46995739	47428461	ENSG00000163288	46995738	46995739	432722	0.0	0	0.4855992641639989	0.0	1.0	0.306	0.0	1.0	0.5228787452803376	0.0	600.0	235.0	0.0	0.39166666666666666
chr4	53588784	53617807	ENSG00000226887	53588783	53588784	29023	1.0	0	0.13405794646184488	0.0	0.0	0.0	0.0	9.0	0.7216500024088993	6.0	12000.0	851.0	0.6666666666666666	0.07091666666666667
chr4	53728456	53733000	ENSG00000128045	53728455	53728456	4544	67.5	1	0.3029536157788037	0.0	0.0	0.983	0.0	13.0	0.5933260183989957	5.0	10800.0	579.0	0.38461538461538464	0.05361111111111111
chr4	53739148	54232242	ENSG00000184178	53739147	53739148	493094	5.7	1	0.008938676603398255	1.0	0.0	1.222	0.0	13.0	0.5933260183989957	5.0	10800.0	579.0	0.38461538461538464	0.05361111111111111
chr4	54243809	55161439	ENSG00000145216	54243808	54243809	917630	21.4	1	0.01799429505338705	1.0	0.0	0.358	1.0	28.0	0.7137251789811957	19.0	26000.0	2169.0	0.6785714285714286	0.08342307692307692
chr4	54325467	54567572	ENSG00000072201	54325466	54325467	242105	1.2	1	0.16077382296623954	0.0	0.0	0.708	0.0	28.0	0.7137251789811957	19.0	26000.0	2169.0	0.6785714285714286	0.08342307692307692
chr4	55944643	55991756	ENSG00000128052	55944642	55944643	47113	5.1	1	0.08587818866576305	0.0	1.0	0.249	0.0	1.0	0.5228787452803376	0.0	1000.0	523.0	0.0	0.523
chr4	71062212	71070293	ENSG00000109205	71062211	71062212	8081	0.0	0	0.3791583942594279	0.0	0.0	1.515	0.0	0.0		0.0				
chr4	71091787	71100969	ENSG00000181617	71091786	71091787	9182	0.2	0	0.4265531472107788	0.0	0.0	1.395	0.0	0.0		0.0				
chr4	71235809	71255961	ENSG00000171201	71235808	71235809	20152	0.0	0	1.0000000000000002	0.0	0.0	1.737	0.0	0.0		0.0				
chr4	71263598	71275911	ENSG00000171199	71263597	71263598	12313	0.0	0	1.0000000000000002	0.0	0.0	1.733	0.0	0.0		0.0				
chr4	71296208	71348714	ENSG00000171195	71296207	71296208	52506	0.8	0	0.09196816648690527	0.0	0.0	1.935	0.0	0.0		0.0				
chr4	74702213	74714781	ENSG00000124875	74702212	74702213	12568	0.1	0	0.459668663164576	0.0	0.0	1.97	0.0	2.0	0.8494850021680094	2.0	600.0	106.0	1.0	0.17666666666666667
chr4	74718905	74719872	ENSG00000109272	74718904	74718905	967	0.0	0	0.4171161612981376	0.0	0.0	1.913	0.0	2.0	0.8494850021680094	2.0	600.0	106.0	1.0	0.17666666666666667
chr4	74735109	74736959	ENSG00000163739	74735108	74735109	1850	2.1	1	0.2656880343278529	0.0	0.0	1.179	0.0	2.0	0.8494850021680094	2.0	600.0	106.0	1.0	0.17666666666666667
chr4	75858304	75975325	ENSG00000169116	75858303	75858304	117021	20.0	1	0.06153678726425878	0.0	0.0	1.215	0.0	0.0		0.0				
chr4	76649776	76735382	ENSG00000138768	76649775	76649776	85606	26.3	1	0.12882588317510416	0.0	0.0	0.369	1.0	7.0	0.6486582160343957	4.0	6000.0	455.0	0.5714285714285714	0.07583333333333334
chr4	77816081	77819002	ENSG00000186212	77816080	77816081	2921	0.0	0	0.29788879903554843	0.0	0.0	0.718	0.0	20.0	0.8406804392152253	17.0	15400.0	1976.0	0.85	0.12831168831168832
chr4	77870855	77961537	ENSG00000138758	77870854	77870855	90682	5.5	1	0.09594080390606397	0.0	1.0	0.334	0.0	20.0	0.8406804392152253	17.0	15400.0	1976.0	0.85	0.12831168831168832
chr4	78634540	78740769	ENSG00000138767	78634539	78634540	106229	6.0	1	0.01781212654983244	0.0	1.0	0.231	0.0	4.0	0.4194451763165201	1.0	2400.0	718.0	0.25	0.2991666666666667
chr4	79697495	79837526	ENSG00000138756	79697494	79697495	140031	3.6	1	0.02448921607594866	0.0	0.0	0.381	0.0	2.0	0.6989700043360187	2.0	600.0	0.0	1.0	0.0
chr4	81952118	81978685	ENSG00000152785	81952117	81952118	26567	1.2	1	0.3216284743598971	0.0	0.0	0.654	0.0	14.0	0.9784978574525728	14.0	11000.0	1479.0	1.0	0.13445454545454547
chr4	82009836	82136218	ENSG00000138669	82009835	82009836	126382	0.0	0	0.2443034464241633	0.0	0.0	0.366	0.0	14.0	0.9784978574525728	14.0	11000.0	1479.0	1.0	0.13445454545454547
chr4	83550691	83720010	ENSG00000145284	83550690	83550691	169319	65.5	1	0.3093490491156707	0.0	0.0	0.927	0.0	28.0	0.7610163859280215	22.0	35600.0	1038.0	0.7857142857142857	0.02915730337078652
chr4	87515467	87736324	ENSG00000163629	87515466	87515467	220857	20.5	1	0.11072016409001527	0.0	0.0	0.642	0.0	13.0	0.9073753859495443	13.0	7800.0	392.0	1.0	0.050256410256410255
chr4	87744620	87770416	ENSG00000145283	87744619	87744620	25796	0.0	0	0.2299447520535544	0.0	0.0	1.546	0.0	15.0	0.8996566681120063	15.0	9600.0	449.0	1.0	0.04677083333333333
chr4	87797357	87857354	ENSG00000163633	87797356	87797357	59997	0.6	0	0.19041685271458209	0.0	0.0	1.901	0.0	3.0	0.7993133362240125	3.0	3000.0	105.0	1.0	0.035
chr4	87856153	88062206	ENSG00000172493	87856152	87856153	206053	25.7	1	0.07142971462057057	0.0	1.0	0.347	0.0	28.0	0.5359766846654254	11.0	34200.0	2017.0	0.39285714285714285	0.0589766081871345
chr4	88081254	88161466	ENSG00000145332	88081253	88081254	80212	2.8	1	0.06570224498383609	1.0	0.0	0.745	0.0	6.0	0.6109243748081781	4.0	3400.0	68.0	0.6666666666666666	0.02
chr4	88343733	88380606	ENSG00000170502	88343732	88343733	36873	26.4	1	0.021233620168944516	1.0	0.0	0.947	0.0	6.0	0.4832715758137394	2.0	4600.0	134.0	0.3333333333333333	0.029130434782608697
chr4	88394486	88452213	ENSG00000152583	88394485	88394486	57727	294.6	1	0.09578438018582604	0.0	0.0	0.967	0.0	6.0	0.4832715758137394	2.0	4600.0	134.0	0.3333333333333333	0.029130434782608697
chr4	89299890	89364263	ENSG00000138642	89299889	89299890	64373	7.0	1	0.019703460093490915	0.0	0.0	0.887	0.0	4.0	0.805462187404089	3.0	1000.0	0.0	0.75	0.0
chr4	89647105	90032549	ENSG00000138640	89647104	89647105	385444	18.2	1	0.04102132891602059	0.0	0.0	0.829	0.0	12.0	0.6468713551547604	6.0	10000.0	897.0	0.5	0.0897
chr4	95373036	95589377	ENSG00000163110	95373035	95373036	216341	22.5	1	0.4538312994973225	1.0	0.0	0.552	0.0	22.0	0.6194846346023914	9.0	17000.0	1048.0	0.4090909090909091	0.06164705882352941
chr4	99391517	99579780	ENSG00000168785	99391516	99391517	188263	28.7	1	0.19585549544419964	0.0	0.0	0.381	0.0	42.0	0.7230130959909286	28.0	57800.0	4352.0	0.6666666666666666	0.07529411764705882
chr4	107842958	108204963	ENSG00000155011	107842957	107842958	362005	0.9	0	0.2145933516987509	0.0	0.0	0.471	0.0	2.0	1.0	2.0	2200.0	0.0	1.0	0.0
chr4	110967001	111120355	ENSG00000170522	110967000	110967001	153354	1.5	1	0.19817911011719197	0.0	1.0	0.319	0.0	5.0	0.6887394998465425	3.0	1800.0	0.0	0.6	0.0
chr4	115748918	116035032	ENSG00000138653	115748917	115748918	286114	0.2	0	0.4744008993538163	0.0	0.0	0.64	0.0	2.0	0.6989700043360187	2.0	400.0	133.0	1.0	0.3325
chr4	118954772	119179803	ENSG00000164100	118954771	118954772	225031	0.0	0	0.4555152376130448	0.0	0.0	0.586	0.0	0.0		0.0				
chr4	119809995	119982402	ENSG00000172403	119809994	119809995	172407	33.4	1	0.5954331338185985	0.0	0.0	0.629	0.0	39.0	0.7497849050002744	28.0	42400.0	1173.0	0.717948717948718	0.02766509433962264
chr4	120056938	120108944	ENSG00000172399	120056937	120056938	52006	0.6	0	0.6883150696872302	0.0	0.0	1.071	0.0	2.0	0.5484550065040281	1.0	800.0	0.0	0.5	0.0
chr4	120133741	120216672	ENSG00000145390	120133740	120133741	82931	7.4	1	0.09902064432397076	0.0	0.0	0.779	0.0	2.0	0.5484550065040281	1.0	800.0	0.0	0.5	0.0
chr4	121956767	121994176	ENSG00000173376	121956766	121956767	37409	19.3	1	0.2858194351155244	0.0	0.0	0.512	0.0	20.0	0.8619788758288394	18.0	13400.0	957.0	0.9	0.07141791044776119
chr4	123653856	123666098	ENSG00000181004	123653855	123653856	12242	1.9	1	0.026018008758986418	0.0	0.0	0.963	0.0	14.0	0.7991732138663862	10.0	7800.0	422.0	0.7142857142857143	0.0541025641025641
chr4	123747862	123819391	ENSG00000138685	123747861	123747862	71529	7.7	1	0.07994624848298941	0.0	0.0	1.043	0.0	14.0	0.7991732138663862	10.0	7800.0	422.0	0.7142857142857143	0.0541025641025641
chr4	123809851	123844123	ENSG00000170917	123809850	123809851	34272	3.7	1	0.07331278286815385	0.0	0.0	0.948	0.0	14.0	0.7991732138663862	10.0	7800.0	422.0	0.7142857142857143	0.0541025641025641
chr4	129786075	130014764	ENSG00000151466	129786074	129786075	228689	4.4	1	0.019178627210555996	0.0	0.0	0.888	0.0	0.0		0.0				
chr4	138440071	138453648	ENSG00000189184	138440070	138440071	13577	8.7	1	0.06325063931006407	0.0	0.0	0.456	0.0	14.0	0.965919910377167	13.0	7000.0	1264.0	0.9285714285714286	0.18057142857142858
chr4	142557751	142655140	ENSG00000164136	142557750	142557751	97389	1.6	1	0.11293147057057212	0.0	0.0	0.567	0.0	2.0	1.0	2.0	600.0	103.0	1.0	0.17166666666666666
chr4	147627789	147867034	ENSG00000137473	147627788	147627789	239245	0.0	0	0.4286061558539539	0.0	0.0	1.005	0.0	0.0		0.0				
