chrom	start	end	target_gene	tss_start	tss_end	gene_length	small_intestine	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr2	182537814	182545603	ENSG00000162992	182537813	182537814	7789	0.8	0	0.3911540399591999	0.0	0.0	0.514	0.0	8.0	1.0	8.0	3200.0	341.0	1.0	0.1065625
chr2	189839045	189877472	ENSG00000168542	189839044	189839045	38427	117.2	1	0.10835590668366923	0.0	1.0	0.098	0.0	2.0	1.0	2.0	600.0	95.0	1.0	0.15833333333333333
chr2	189896621	190044605	ENSG00000204262	189896620	189896621	147984	20.5	1	0.04368593169251468	0.0	1.0	0.097	0.0	2.0	1.0	2.0	600.0	95.0	1.0	0.15833333333333333
chr2	190425304	190448484	ENSG00000138449	190425303	190425304	23180	40.9	1	0.1125978595513734	0.0	1.0	0.291	0.0	18.0	0.747857014788508	13.0	18000.0	1470.0	0.7222222222222222	0.08166666666666667
chr2	191511471	191557492	ENSG00000138386	191511470	191511471	46021	12.7	1	0.0076082699880687735	0.0	0.0	0.591	0.0	13.0	0.6434243271680837	7.0	8000.0	1062.0	0.5384615384615384	0.13275
chr2	191745552	191830278	ENSG00000115419	191745551	191745552	84726	38.3	1	0.036650085425558	0.0	1.0	0.323	0.0	17.0	0.7553904416414559	13.0	14600.0	857.0	0.7647058823529411	0.0586986301369863
chr2	191829083	191885686	ENSG00000115415	191829082	191829083	56603	28.0	1	0.015270229282950106	0.0	1.0	0.187	0.0	17.0	0.7553904416414559	13.0	14600.0	857.0	0.7647058823529411	0.0586986301369863
chr2	192109910	192290115	ENSG00000128641	192109909	192109910	180205	6.1	1	0.1714034215302569	0.0	0.0	0.43	0.0	39.0	0.7635057563258474	28.0	24400.0	2338.0	0.717948717948718	0.09581967213114755
chr2	192542793	192561385	ENSG00000173559	192542792	192542793	18592	16.2	1	0.1426543870182365	0.0	0.0	1.356	0.0	12.0	0.845222291964061	9.0	7000.0	478.0	0.75	0.06828571428571428
chr2	192699027	192711981	ENSG00000168497	192699026	192699027	12954	19.3	1	0.0815107783032482	0.0	0.0	1.702	0.0	5.0	0.56832750158095	2.0	2800.0	1125.0	0.4	0.4017857142857143
chr2	192813768	193060435	ENSG00000144339	192813767	192813768	246667	0.4	0	0.4730465792283301	0.0	0.0	0.739	0.0	5.0	0.56832750158095	2.0	2800.0	1125.0	0.4	0.4017857142857143
chr2	196998289	197041227	ENSG00000081320	196998288	196998289	42938	18.5	1	0.13924809280375675	0.0	0.0	0.715	0.0	3.0	1.0	3.0	1200.0	112.0	1.0	0.09333333333333334
chr2	197059093	197458416	ENSG00000138411	197059092	197059093	399323	0.6	0	0.13338930053717926	0.0	1.0	0.257	0.0	12.0	0.8414091677506713	10.0	7200.0	609.0	0.8333333333333334	0.08458333333333333
chr2	200625266	200715896	ENSG00000226124	200625265	200625266	90630	0.4	0	0.11537297661207835	0.0	0.0	0.929	0.0	0.0		0.0				
chr2	200820039	200873263	ENSG00000162972	200820038	200820039	53224	10.5	1	0.05640150169707193	1.0	0.0	1.281	0.0	26.0	0.5959008949232499	14.0	21200.0	2124.0	0.5384615384615384	0.10018867924528302
chr2	201170603	201346986	ENSG00000196141	201170602	201170603	176383	39.6	1	0.015060772116907074	0.0	0.0	0.434	0.0	26.0	0.5959008949232499	14.0	21200.0	2124.0	0.5384615384615384	0.10018867924528302
chr2	201353674	201384507	ENSG00000155729	201353673	201353674	30833	7.2	1	0.011226795173654672	0.0	0.0	1.423	0.0	0.0		0.0				
chr2	201675316	201688569	ENSG00000082153	201675315	201675316	13253	42.4	1	0.029031745403631317	1.0	1.0	0.347	0.0	7.0	0.8888355356594795	6.0	2200.0	100.0	0.8571428571428571	0.045454545454545456
chr2	201838440	201936394	ENSG00000155744	201838439	201838440	97954	3.7	1	0.012289477269611129	0.0	0.0	0.464	0.0	6.0	0.7699647930480656	4.0	4200.0	226.0	0.6666666666666666	0.05380952380952381
chr2	202899309	202903160	ENSG00000155760	202899308	202899309	3851	10.3	1	0.12466077953983268	0.0	0.0	0.606	0.0	7.0	0.9318398207543339	6.0	3400.0	1334.0	0.8571428571428571	0.39235294117647057
chr2	202937977	203062585	ENSG00000182329	202937976	202937977	124608	0.0	0	0.3505990855182729	0.0	0.0	0.756	0.0	7.0	0.9318398207543339	6.0	3400.0	1334.0	0.8571428571428571	0.39235294117647057
chr2	204571197	204603635	ENSG00000178562	204571196	204571197	32438	2.8	1	0.2318054132240522	0.0	0.0	0.711	0.0	22.0	0.6729433281958316	13.0	18000.0	1897.0	0.5909090909090909	0.10538888888888889
chr2	207938860	208031991	ENSG00000118263	207938859	207938860	93131	9.0	1	0.01973310922513872	0.0	1.0	0.245	0.0	3.0	0.640272917984125	1.0	1800.0	500.0	0.3333333333333333	0.2777777777777778
chr2	208627309	208634287	ENSG00000163251	208627308	208627309	6978	7.8	1	0.15030018009115512	0.0	1.0	0.283	0.0	27.0	0.7406125728848331	19.0	15000.0	2205.0	0.7037037037037037	0.147
chr2	208693026	208890284	ENSG00000178385	208693025	208693026	197258	0.9	0	0.017379354858246866	0.0	0.0	0.566	0.0	27.0	0.7406125728848331	19.0	15000.0	2205.0	0.7037037037037037	0.147
chr2	210867288	210886300	ENSG00000197713	210867287	210867288	19012	10.3	1	0.007998229565799618	0.0	0.0	1.205	0.0	6.0	0.7993133362240125	6.0	5200.0	91.0	1.0	0.0175
chr2	210886146	211036107	ENSG00000144445	210886145	210886146	149961	6.6	1	0.03579659598156839	0.0	0.0	0.352	0.0	6.0	0.7993133362240125	6.0	5200.0	91.0	1.0	0.0175
chr2	211052662	211090215	ENSG00000115361	211052661	211052662	37553	0.4	0	0.2227653796352006	0.0	0.0	1.162	0.0	6.0	0.7993133362240125	6.0	5200.0	91.0	1.0	0.0175
chr2	214149112	215275225	ENSG00000144451	214149111	214149112	1126113	8.2	1	0.05825804394083878	0.0	0.0	1.708	0.0	2.0	0.8494850021680094	2.0	400.0	0.0	1.0	0.0
chr2	219472487	219501907	ENSG00000115556	219472486	219472487	29420	3.2	1	0.6470361723076495	0.0	0.0	0.897	0.0	3.0	0.31692732577660604	1.0	1200.0	177.0	0.3333333333333333	0.1475
chr2	219502638	219524378	ENSG00000115568	219502637	219502638	21740	7.2	1	0.0105611033601491	1.0	0.0	0.792	0.0	3.0	0.31692732577660604	1.0	1200.0	177.0	0.3333333333333333	0.1475
chr2	219523486	219528166	ENSG00000074582	219523485	219523486	4680	19.0	1	0.01863963049780853	1.0	0.0	1.237	1.0	3.0	0.31692732577660604	1.0	1200.0	177.0	0.3333333333333333	0.1475
chr2	219528586	219537134	ENSG00000163481	219528585	219528586	8548	7.2	1	0.013249720152818929	1.0	0.0	0.515	0.0	3.0	0.31692732577660604	1.0	1200.0	177.0	0.3333333333333333	0.1475
chr2	219536748	219567439	ENSG00000163482	219536747	219536748	30691	6.0	1	0.04078225464699498	0.0	0.0	0.862	0.0	3.0	0.31692732577660604	1.0	1200.0	177.0	0.3333333333333333	0.1475
chr2	219646471	219680016	ENSG00000135929	219646470	219646471	33545	47.4	1	0.24603725709015176	0.0	0.0	1.376	0.0	5.0	0.8443697499232712	4.0	3000.0	397.0	0.8	0.13233333333333333
chr2	219687105	219696809	ENSG00000115592	219687104	219687105	9704	0.0	0	0.982692246104766	0.0	0.0	1.19	0.0	5.0	0.8443697499232712	4.0	3000.0	397.0	0.8	0.13233333333333333
chr2	222282746	222438922	ENSG00000116106	222282745	222282746	156176	2.7	1	0.13155658732607595	0.0	1.0	0.175	0.0	2.0	0.8494850021680094	2.0	800.0	94.0	1.0	0.1175
chr2	223289235	223425667	ENSG00000163082	223289234	223289235	136432	6.1	1	0.07803597126645688	0.0	0.0	0.95	0.0	4.0	0.8807196863200843	3.0	3400.0	67.0	0.75	0.019705882352941177
chr2	223435254	223521056	ENSG00000116120	223435253	223435254	85802	1.7	1	0.06381571443636222	1.0	0.0	0.558	1.0	4.0	0.8807196863200843	3.0	3400.0	67.0	0.75	0.019705882352941177
chr2	224616402	224702744	ENSG00000152056	224616401	224616402	86342	1.4	1	0.08451513296737888	0.0	0.0	1.079	0.0	4.0	0.7134679910804405	3.0	3400.0	0.0	0.75	0.0
chr2	224720432	224810104	ENSG00000085449	224720431	224720432	89672	10.8	1	0.006885721028175296	0.0	0.0	0.752	0.0	5.0	0.4729032506370176	1.0	7000.0	191.0	0.2	0.027285714285714285
chr2	228189866	228222550	ENSG00000168958	228189865	228189866	32684	36.9	1	0.02170794984485033	1.0	0.0	0.567	0.0	7.0	0.8206753564138134	5.0	4000.0	140.0	0.7142857142857143	0.035
chr2	228226871	228246711	ENSG00000168955	228226870	228226871	19840	72.0	1	0.6535360832378236	0.0	0.0	1.634	0.0	14.0	0.7366688379098362	8.0	8400.0	428.0	0.5714285714285714	0.05095238095238095
chr2	228336867	228425930	ENSG00000173744	228336866	228336867	89063	33.4	1	0.00938918294561175	1.0	1.0	0.278	0.0	12.0	0.7325404154547807	7.0	6800.0	418.0	0.5833333333333334	0.06147058823529412
chr2	230222344	230579274	ENSG00000187957	230222343	230222344	356930	1.5	1	0.432147397191273	0.0	0.0	0.439	0.0	2.0	1.0	2.0	400.0	0.0	1.0	0.0
chr2	231577559	231685790	ENSG00000135932	231577558	231577559	108231	29.1	1	0.05134431029637058	1.0	0.0	0.633	0.0	13.0	0.6814897134511677	8.0	15200.0	940.0	0.6153846153846154	0.06184210526315789
chr2	232260253	232265875	ENSG00000156966	232260252	232260253	5622	17.8	1	0.08863247015067183	0.0	0.0	0.495	0.0	8.0	0.8373712505420023	7.0	3800.0	11.0	0.875	0.0028947368421052633
chr2	233631173	233641278	ENSG00000115474	233631172	233631173	10105	25.9	1	0.5641290255545129	0.0	0.0	0.859	0.0	5.0	0.7489454989793388	3.0	5800.0	748.0	0.6	0.1289655172413793
chr2	233721979	233743418	ENSG00000182600	233721978	233721979	21439	1.5	1	0.2690351232872727	0.0	0.0	1.016	0.0	5.0	0.7489454989793388	3.0	5800.0	748.0	0.6	0.1289655172413793
chr2	234263152	234380750	ENSG00000077044	234263151	234263152	117598	11.9	1	0.07581868296759782	0.0	0.0	0.366	0.0	21.0	0.6416076191079461	10.0	18000.0	742.0	0.47619047619047616	0.04122222222222222
chr2	234384165	234475428	ENSG00000085982	234384164	234384165	91263	7.2	1	0.017100949626079283	0.0	0.0	0.925	0.0	26.0	0.7240747122837781	17.0	20000.0	733.0	0.6538461538461539	0.03665
chr2	234526290	234681956	ENSG00000241635	234526289	234526290	155666	1.2	1	0.7643874462057215	0.0	0.0	1.331	0.0	8.0	0.9247425010840047	8.0	5600.0	0.0	1.0	0.0
chr2	234545099	234681951	ENSG00000242515	234545098	234545099	136852	22.9	1	0.6187043732285404	0.0	0.0	1.742	0.0	8.0	0.9247425010840047	8.0	5600.0	0.0	1.0	0.0
chr2	234580498	234681946	ENSG00000241119	234580497	234580498	101448	0.1	0	0.9486725595016609	0.0	0.0	1.112	0.0	8.0	0.9247425010840047	8.0	5600.0	0.0	1.0	0.0
chr2	234590583	234681945	ENSG00000244122	234590582	234590583	91362	0.1	0	0.7900868325678541	0.0	0.0	1.463	0.0	8.0	0.9247425010840047	8.0	5600.0	0.0	1.0	0.0
chr2	234600252	234681946	ENSG00000167165	234600251	234600252	81694	2.2	1	0.8362364833748037	0.0	0.0	1.064	0.0	8.0	0.9247425010840047	8.0	5600.0	0.0	1.0	0.0
chr2	234621637	234681945	ENSG00000240224	234621636	234621637	60308	1.0	0	0.5821472801390157	0.0	0.0	1.286	0.0	8.0	0.9247425010840047	8.0	5600.0	0.0	1.0	0.0
chr2	234627423	234681945	ENSG00000244474	234627422	234627423	54522	0.9	0	0.9750654417399568	0.0	0.0	1.134	0.0	8.0	0.9247425010840047	8.0	5600.0	0.0	1.0	0.0
chr2	234637753	234681945	ENSG00000243135	234637752	234637753	44192	0.4	0	0.8527836300667695	0.0	0.0	1.331	0.0	8.0	0.9247425010840047	8.0	5600.0	0.0	1.0	0.0
chr2	234684369	234742069	ENSG00000185038	234684368	234684369	57700	0.0	0	1.0000000000000002	0.0	0.0	0.747	0.0	8.0	0.9247425010840047	8.0	5600.0	0.0	1.0	0.0
chr2	235860616	235964358	ENSG00000130147	235860615	235860616	103742	7.4	1	0.07147842212694266	0.0	0.0	0.572	0.0	22.0	0.6461330766089701	14.0	22400.0	723.0	0.6363636363636364	0.032276785714285716
chr2	237476429	237491001	ENSG00000144476	237476428	237476429	14572	31.3	1	0.06068155780064988	0.0	0.0	0.682	0.0	19.0	0.6807940520422789	13.0	19200.0	977.0	0.6842105263157895	0.05088541666666667
chr2	238232645	238323018	ENSG00000163359	238232644	238232645	90373	41.9	1	0.14797002565536416	0.0	0.0	0.562	0.0	9.0	0.6717508322845194	4.0	6600.0	224.0	0.4444444444444444	0.03393939393939394
chr2	239335382	239360891	ENSG00000065802	239335381	239335382	25509	7.8	1	0.025277942484848586	1.0	0.0	0.939	0.0	5.0	0.5397940008672037	3.0	2200.0	195.0	0.6	0.08863636363636364
chr3	2140496	3099645	ENSG00000144619	2140495	2140496	959149	1.2	1	0.1275533021122089	0.0	0.0	0.519	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr3	5020800	5027008	ENSG00000134107	5020799	5020800	6208	39.9	1	0.08526581955996299	0.0	1.0	0.194	0.0	30.0	0.6459594829345338	16.0	30600.0	5133.0	0.5333333333333333	0.1677450980392157
chr3	8775485	8883492	ENSG00000182533	8775484	8775485	108007	0.1	0	0.7497737942876709	0.0	0.0	1.47	0.0	0.0		0.0				
chr3	8792093	8811314	ENSG00000180914	8792092	8792093	19221	0.2	0	0.18192281512151168	0.0	0.0	1.268	0.0	0.0		0.0				
chr3	8817087	9005457	ENSG00000070950	8817086	8817087	188370	2.8	1	0.015851160018496194	0.0	0.0	0.991	0.0	0.0		0.0				
chr3	10857884	10982419	ENSG00000132164	10857883	10857884	124535	0.0	0	0.5514307652553129	0.0	0.0	0.64	0.0	0.0		0.0				
chr3	11597543	11762220	ENSG00000144560	11597542	11597543	164677	23.6	1	0.046599367083903685	0.0	0.0	0.954	0.0	36.0	0.5686731658037378	16.0	45200.0	5571.0	0.4444444444444444	0.12325221238938053
chr3	11831915	11888393	ENSG00000144559	11831914	11831915	56478	5.8	1	0.015713912398766777	1.0	0.0	1.06	0.0	36.0	0.5686731658037378	16.0	45200.0	5571.0	0.4444444444444444	0.12325221238938053
chr3	12328866	12475855	ENSG00000132170	12328865	12328866	146989	11.0	1	0.04578742607819248	0.0	0.0	0.635	0.0	21.0	0.7573868459726598	14.0	14400.0	3229.0	0.6666666666666666	0.2242361111111111
chr3	12525930	12581122	ENSG00000154743	12525929	12525930	55192	5.5	1	0.02639887032181274	0.0	0.0	1.144	1.0	17.0	0.742136954481111	12.0	9400.0	2508.0	0.7058823529411765	0.26680851063829786
chr3	12556432	12602558	ENSG00000225526	12556431	12556432	46126	3.0	1	0.3351650440762587	0.0	0.0	1.646	0.0	17.0	0.742136954481111	12.0	9400.0	2508.0	0.7058823529411765	0.26680851063829786
chr3	14444075	14530857	ENSG00000131389	14444074	14444075	86782	16.7	1	0.07669161009627018	0.0	1.0	0.291	0.0	17.0	0.6953204828726359	9.0	18400.0	1196.0	0.5294117647058824	0.065
chr3	15708742	15901278	ENSG00000206560	15708741	15708742	192536	0.6	0	0.10602000490003873	1.0	1.0	0.171	0.0	1.0	1.0	1.0	200.0	200.0	1.0	1.0
chr3	16216155	16273499	ENSG00000131386	16216154	16216155	57344	15.5	1	0.06714795998152494	0.0	0.0	1.279	0.0	0.0		0.0				
chr3	18386878	18487080	ENSG00000182568	18386877	18386878	100202	19.4	1	0.04577387966911396	0.0	1.0	0.293	0.0	1.0	0.6989700043360187	1.0	200.0	200.0	1.0	1.0
chr3	26664296	26752267	ENSG00000179796	26664295	26664296	87971	0.2	0	0.39856620655651215	0.0	0.0	0.863	0.0	0.0		0.0				
chr3	28283074	28366633	ENSG00000187118	28283073	28283074	83559	9.0	1	0.030116913570280786	1.0	0.0	1.235	0.0	6.0	0.7086353288322998	4.0	4400.0	642.0	0.6666666666666666	0.1459090909090909
chr3	29322472	30051886	ENSG00000144642	29322471	29322472	729414	1.1	1	0.12401419381168136	0.0	0.0	0.455	0.0	7.0	0.69166250112925	5.0	3600.0	628.0	0.7142857142857143	0.17444444444444446
chr3	30647993	30735634	ENSG00000163513	30647992	30647993	87641	68.9	1	0.0730758695328037	0.0	0.0	0.519	0.0	40.0	0.6511947817248647	22.0	38000.0	2923.0	0.55	0.07692105263157895
chr3	32147180	32210205	ENSG00000152642	32147179	32147180	63025	12.1	1	0.21878299140188745	0.0	0.0	0.701	0.0	10.0	0.6677780705266081	5.0	7000.0	239.0	0.5	0.03414285714285714
chr3	32280170	32411817	ENSG00000170293	32280169	32280170	131647	5.2	1	0.19370460732789327	0.0	0.0	1.02	0.0	9.0	0.7527434131415708	7.0	4800.0	286.0	0.7777777777777778	0.059583333333333335
chr3	36868310	36986548	ENSG00000168016	36868309	36868310	118238	0.9	0	0.09307065010480413	0.0	0.0	0.668	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr3	37094116	37225180	ENSG00000093167	37094115	37094116	131064	27.4	1	0.03381464812314189	1.0	0.0	0.983	0.0	17.0	0.7787986774456934	13.0	13800.0	1115.0	0.7647058823529411	0.08079710144927536
chr3	37284667	37408242	ENSG00000144674	37284666	37284667	123575	31.0	1	0.07531328545235708	0.0	0.0	0.515	0.0	17.0	0.7787986774456934	13.0	13800.0	1115.0	0.7647058823529411	0.08079710144927536
chr3	37903450	38025960	ENSG00000144677	37903449	37903450	122510	16.0	1	0.008802661067089079	0.0	0.0	0.961	0.0	15.0	0.5010638454040882	6.0	14800.0	2066.0	0.4	0.13959459459459458
chr3	38029549	38048679	ENSG00000136059	38029548	38029549	19130	37.4	1	0.1182527216617524	0.0	0.0	1.091	0.0	6.0	0.4832715758137394	2.0	4200.0	361.0	0.3333333333333333	0.08595238095238095
chr3	38048986	38071253	ENSG00000187091	38048985	38048986	22267	7.7	1	0.01526053892829391	0.0	0.0	1.103	0.0	6.0	0.4832715758137394	2.0	4200.0	361.0	0.3333333333333333	0.08595238095238095
chr3	38080695	38165516	ENSG00000008226	38080694	38080695	84821	0.2	0	0.2320978873962196	0.0	0.0	0.911	0.0	6.0	0.4832715758137394	2.0	4200.0	361.0	0.3333333333333333	0.08595238095238095
chr3	38144619	38178733	ENSG00000060971	38144618	38144619	34114	40.7	1	0.1741106858457175	0.0	0.0	1.118	0.0	6.0	0.47860012188036555	2.0	4800.0	438.0	0.3333333333333333	0.09125
chr3	38179968	38184513	ENSG00000172936	38179967	38179968	4545	19.6	1	0.08952230708649414	0.0	0.0	0.655	0.0	9.0	0.532491053914952	4.0	6600.0	464.0	0.4444444444444444	0.0703030303030303
chr3	38206579	38296979	ENSG00000172939	38206578	38206579	90400	13.9	1	0.0309745401605721	0.0	0.0	0.368	0.0	9.0	0.532491053914952	4.0	6600.0	464.0	0.4444444444444444	0.0703030303030303
chr3	39183345	39196053	ENSG00000144655	39183344	39183345	12708	24.8	1	0.06064789113914343	0.0	0.0	0.525	0.0	8.0	0.680462187404089	5.0	10600.0	1411.0	0.625	0.13311320754716982
chr3	39224700	39234087	ENSG00000168334	39224699	39224700	9387	0.4	0	0.6822853762042332	0.0	0.0	1.168	0.0	8.0	0.680462187404089	5.0	10600.0	1411.0	0.625	0.13311320754716982
chr3	39304984	39323226	ENSG00000168329	39304983	39304984	18242	0.2	0	0.16676368038564351	0.0	0.0	1.01	0.0	8.0	0.680462187404089	5.0	10600.0	1411.0	0.625	0.13311320754716982
chr3	41236327	41301587	ENSG00000168036	41236326	41236327	65260	103.1	1	0.007938038912982764	1.0	1.0	0.129	0.0	7.0	0.8206753564138134	5.0	10400.0	564.0	0.7142857142857143	0.05423076923076923
chr3	42055293	42267381	ENSG00000182606	42055292	42055293	212088	17.1	1	0.07921999653543238	0.0	0.0	0.519	0.0	17.0	0.525593352282547	6.0	19000.0	1235.0	0.35294117647058826	0.065
chr3	42299316	42307699	ENSG00000187094	42299315	42299316	8383	3.0	1	0.5452644635261378	0.0	0.0	1.904	0.0	2.0	1.0	2.0	800.0	0.0	1.0	0.0
chr3	42438569	42452092	ENSG00000157093	42438568	42438569	13523	0.0	0	0.5772530953183304	0.0	0.0	0.743	0.0	2.0	1.0	2.0	800.0	0.0	1.0	0.0
chr3	43328003	43466256	ENSG00000163788	43328002	43328003	138253	14.5	1	0.012103804029265627	0.0	1.0	0.132	0.0	16.0	0.669456483713109	8.0	22000.0	1204.0	0.5	0.05472727272727273
chr3	43396350	43733086	ENSG00000160746	43396349	43396350	336736	22.6	1	0.008723993013177176	0.0	0.0	1.129	0.0	16.0	0.669456483713109	8.0	22000.0	1204.0	0.5	0.05472727272727273
chr3	44690218	44702283	ENSG00000169981	44690217	44690218	12065	2.6	1	0.005037195899881942	0.0	0.0	0.603	0.0	4.0	0.4604093769761876	1.0	1800.0	116.0	0.25	0.06444444444444444
chr3	44754134	44765323	ENSG00000196653	44754133	44754134	11189	2.4	1	0.03048368349375886	0.0	0.0	1.138	0.0	4.0	0.4604093769761876	1.0	1800.0	116.0	0.25	0.06444444444444444
chr3	45123769	45187914	ENSG00000163814	45123768	45123769	64145	7.7	1	0.2264037739116605	0.0	0.0	0.651	0.0	20.0	0.8119788758288393	17.0	16200.0	759.0	0.85	0.04685185185185185
chr3	45265957	45267770	ENSG00000249992	45265956	45265957	1813	1.7	1	0.2591812884960784	0.0	0.0	1.737	0.0	20.0	0.8119788758288393	17.0	16200.0	759.0	0.85	0.04685185185185185
chr3	45796941	45838027	ENSG00000163817	45796940	45796941	41086	8.4	1	0.3417788438725037	0.0	0.0	1.26	0.0	8.0	0.7898448453280515	6.0	6000.0	118.0	0.75	0.019666666666666666
chr3	45864807	45957534	ENSG00000163818	45864806	45864807	92727	4.6	1	0.031925806181345016	0.0	0.0	0.575	0.0	8.0	0.7898448453280515	6.0	6000.0	118.0	0.75	0.019666666666666666
chr3	46058515	46069234	ENSG00000173578	46058514	46058515	10719	0.4	0	0.3797179385745239	0.0	0.0	1.084	0.0	6.0	0.5677856554965904	3.0	8800.0	449.0	0.5	0.051022727272727275
chr3	46556912	46621589	ENSG00000163827	46556911	46556912	64677	0.7	0	0.4887710824774354	0.0	0.0	1.144	0.0	5.0	0.7397940008672037	4.0	2200.0	55.0	0.8	0.025
chr3	46616044	46668033	ENSG00000241186	46616043	46616044	51989	0.5	0	0.32424880129365063	0.0	0.0	1.919	0.0	5.0	0.7397940008672037	4.0	2200.0	55.0	0.8	0.025
chr3	46710486	46735194	ENSG00000178038	46710485	46710486	24708	4.4	1	0.058676942438895936	0.0	0.0	1.082	0.0	5.0	0.7397940008672037	4.0	2200.0	55.0	0.8	0.025
chr3	53190024	53226733	ENSG00000163932	53190023	53190024	36709	35.3	1	0.06387033844186843	0.0	1.0	0.171	0.0	9.0	0.6737206952801229	6.0	5200.0	519.0	0.6666666666666666	0.0998076923076923
chr3	53528682	53847760	ENSG00000157388	53528681	53528682	319078	1.9	1	0.08568416373968084	0.0	1.0	0.214	0.0	0.0		0.0				
chr3	54156573	55108584	ENSG00000157445	54156572	54156573	952011	0.8	0	0.21530087921017327	0.0	1.0	0.337	0.0	0.0		0.0				
chr3	56761445	57113357	ENSG00000163947	56761444	56761445	351912	8.7	1	0.03616073564021948	0.0	0.0	0.515	0.0	19.0	0.6833844742880779	10.0	14200.0	3027.0	0.5263157894736842	0.21316901408450703
chr3	58619672	58652575	ENSG00000198643	58619671	58619672	32903	54.9	1	0.5195572609477627	0.0	0.0	0.979	0.0	7.0	0.7525151771681473	5.0	9600.0	195.0	0.7142857142857143	0.0203125
chr3	58703091	59035810	ENSG00000163689	58703090	58703091	332719	0.1	0	0.09620521789287184	0.0	0.0	0.925	0.0	7.0	0.7525151771681473	5.0	9600.0	195.0	0.7142857142857143	0.0203125
chr3	59735035	61237133	ENSG00000189283	59735034	59735035	1502098	3.8	1	0.03953630668484037	0.0	0.0	1.453	0.0	4.0	0.805462187404089	3.0	3000.0	391.0	0.75	0.13033333333333333
chr3	63638343	63664696	ENSG00000188817	63638342	63638343	26353	0.0	0	0.5836276532238961	0.0	0.0	1.765	0.0	5.0	1.0	5.0	1800.0	22.0	1.0	0.012222222222222223
chr3	64079542	64431152	ENSG00000163637	64079541	64079542	351610	6.2	1	0.04842041399138651	0.0	1.0	0.277	0.0	19.0	0.5740556981685818	11.0	10200.0	638.0	0.5789473684210527	0.06254901960784313
chr3	65339199	66024509	ENSG00000151276	65339198	65339199	685310	6.0	1	0.03020721317698733	0.0	1.0	0.334	0.0	0.0		0.0				
chr3	68053358	68594776	ENSG00000183662	68053357	68053358	541418	0.1	0	0.5238350214470937	0.0	0.0	0.737	0.0	0.0		0.0				
chr3	69219140	69591734	ENSG00000114541	69219139	69219140	372594	4.6	1	0.04958759464227206	0.0	1.0	0.349	0.0	6.0	0.6032981263813989	3.0	3800.0	470.0	0.5	0.12368421052631579
chr3	71724566	71803924	ENSG00000163412	71724565	71724566	79358	10.8	1	0.05247605005592346	0.0	0.0	0.811	0.0	3.0	0.7993133362240125	3.0	3400.0	458.0	1.0	0.13470588235294118
chr3	72420975	72496069	ENSG00000163602	72420974	72420975	75094	6.5	1	0.011253327667145438	0.0	0.0	0.724	0.0	30.0	0.5749483573180335	15.0	33000.0	1897.0	0.5	0.057484848484848486
chr3	72798427	72911065	ENSG00000144736	72798426	72798427	112638	4.6	1	0.02057122795994603	0.0	0.0	1.134	1.0	13.0	0.6576447258883287	8.0	9400.0	1669.0	0.6153846153846154	0.1775531914893617
chr3	73045935	73118350	ENSG00000163605	73045934	73045935	72415	9.5	1	0.01707807685949285	1.0	1.0	0.16	0.0	11.0	0.7482384249021692	8.0	10400.0	313.0	0.7272727272727273	0.030096153846153845
chr3	93698982	93774512	ENSG00000169379	93698981	93698982	75530	1.2	1	0.022015538194242637	0.0	0.0	1.037	0.0	6.0	0.8703081249360594	5.0	1800.0	29.0	0.8333333333333334	0.01611111111111111
chr3	93733212	93747454	ENSG00000178750	93733211	93733212	14242	2.6	1	0.27075680920445816	0.0	0.0	1.677	0.0	6.0	0.8703081249360594	5.0	1800.0	29.0	0.8333333333333334	0.01611111111111111
chr3	93766679	93782233	ENSG00000178700	93766678	93766679	15554	2.5	1	0.017511458256671983	0.0	0.0	1.435	0.0	6.0	0.8703081249360594	5.0	1800.0	29.0	0.8333333333333334	0.01611111111111111
chr3	93781759	93847389	ENSG00000178694	93781758	93781759	65630	2.8	1	0.008587710702143755	0.0	0.0	1.289	0.0	6.0	0.8703081249360594	5.0	1800.0	29.0	0.8333333333333334	0.01611111111111111
chr3	97595818	97663810	ENSG00000080200	97595817	97595818	67992	6.4	1	0.02356118489961779	0.0	0.0	0.493	0.0	5.0	0.584163750790475	2.0	3000.0	307.0	0.4	0.10233333333333333
chr3	97660661	97691301	ENSG00000170854	97660660	97660661	30640	8.5	1	0.04292330826032354	0.0	0.0	1.071	0.0	5.0	0.584163750790475	2.0	3000.0	307.0	0.4	0.10233333333333333
chr3	101546834	101579866	ENSG00000144802	101546833	101546834	33032	21.8	1	0.08499940017902112	0.0	1.0	0.189	0.0	24.0	0.7348965635520344	16.0	14200.0	905.0	0.6666666666666666	0.06373239436619718
chr3	101818087	102198685	ENSG00000170044	101818086	101818087	380598	0.0	0	0.6870023054367967	0.0	0.0	1.007	0.0	24.0	0.7348965635520344	16.0	14200.0	905.0	0.6666666666666666	0.06373239436619718
