chrom	start	end	target_gene	tss_start	tss_end	gene_length	brain_hippocampus	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr2	154728425	155310361	ENSG00000144278	154728424	154728425	581936	5.7	1	0.3640084086800593	0.0	1.0	0.285	0.0	6.0	0.9498283340560031	6.0	5000.0	1049.0	1.0	0.2098
chr2	157291801	157470247	ENSG00000115159	157291800	157291801	178446	9.3	1	0.04895350424495641	0.0	0.0	0.86	0.0	22.0	0.673906478153556	12.0	18800.0	4737.0	0.5454545454545454	0.25196808510638297
chr2	158271130	158345473	ENSG00000115165	158271129	158271130	74343	0.5	0	0.19659290673189692	0.0	0.0	0.708	0.0	10.0	0.8318758762624412	9.0	6000.0	804.0	0.9	0.134
chr2	158383278	158485517	ENSG00000123612	158383277	158383278	102239	1.6	1	0.15974105679651493	0.0	0.0	0.634	0.0	10.0	0.8318758762624412	9.0	6000.0	804.0	0.9	0.134
chr2	158733213	158992666	ENSG00000007001	158733212	158733213	259453	0.4	0	0.5355143097728391	0.0	0.0	0.897	0.0	11.0	0.6896695457092221	7.0	13600.0	4356.0	0.6363636363636364	0.32029411764705884
chr2	159825145	160089170	ENSG00000115183	159825144	159825145	264025	1.3	1	0.0696505362069222	0.0	0.0	0.429	0.0	26.0	0.6079495276955958	14.0	34400.0	5194.0	0.5384615384615384	0.15098837209302327
chr2	160568999	160627538	ENSG00000136536	160568998	160568999	58539	9.1	1	0.03061563891410738	1.0	0.0	0.384	0.0	4.0	0.5189301784845296	1.0	2600.0	133.0	0.25	0.051153846153846154
chr2	160625363	160654753	ENSG00000241399	160625362	160625363	29390	2.4	1	0.13851017839903487	0.0	0.0	1.494	0.0	4.0	0.5189301784845296	1.0	2600.0	133.0	0.25	0.051153846153846154
chr2	160628361	160761260	ENSG00000054219	160628360	160628361	132899	0.4	0	0.15963406058065746	0.0	0.0	0.926	0.0	4.0	0.5189301784845296	1.0	2600.0	133.0	0.25	0.051153846153846154
chr2	161993418	162092732	ENSG00000136560	161993417	161993418	99314	9.4	1	0.027331180599909827	1.0	0.0	0.404	0.0	6.0	0.7112677066961718	4.0	2400.0	266.0	0.6666666666666666	0.11083333333333334
chr2	162848750	162931052	ENSG00000197635	162848749	162848750	82302	0.1	0	0.21797537928758987	0.0	0.0	0.616	0.0	5.0	0.8309803919971486	4.0	1800.0	488.0	0.8	0.27111111111111114
chr2	162999391	163008914	ENSG00000115263	162999390	162999391	9523	0.0	0	0.7991437791713859	0.0	0.0	0.88	0.0	1.0	0.1549019599857432	0.0	600.0	0.0	0.0	0.0
chr2	163123588	163175213	ENSG00000115267	163123587	163123588	51625	1.7	1	0.033748356550907486	0.0	0.0	1.548	0.0	2.0	1.0	2.0	400.0	164.0	1.0	0.41
chr2	164449905	164592522	ENSG00000182263	164449904	164449905	142617	0.8	0	0.04764251374602505	0.0	1.0	0.281	0.0	36.0	0.822485800045794	31.0	34400.0	12769.0	0.8611111111111112	0.37119186046511626
chr2	165752695	165812035	ENSG00000169507	165752694	165752695	59340	2.4	1	0.16662185554660486	0.0	0.0	1.697	0.0	0.0		0.0				
chr2	166095911	166248818	ENSG00000136531	166095910	166095911	152907	9.3	1	0.5281811706215739	0.0	1.0	0.127	0.0	1.0	1.0	1.0	600.0	0.0	1.0	0.0
chr2	166326156	166545917	ENSG00000178662	166326155	166326156	219761	3.0	1	0.2688242245452145	0.0	0.0	0.445	0.0	26.0	0.7992378857237521	21.0	18600.0	4876.0	0.8076923076923077	0.2621505376344086
chr2	166604100	166651192	ENSG00000115339	166604099	166604100	47092	1.1	1	0.14938729453951718	0.0	0.0	0.863	0.0	26.0	0.7992378857237521	21.0	18600.0	4876.0	0.8076923076923077	0.2621505376344086
chr2	166713984	166810353	ENSG00000123607	166713983	166713984	96369	2.2	1	0.021284226439448776	0.0	0.0	0.852	0.0	26.0	0.7992378857237521	21.0	18600.0	4876.0	0.8076923076923077	0.2621505376344086
chr2	169921298	169952677	ENSG00000073737	169921297	169921298	31379	1.4	1	0.3730592187720688	0.0	0.0	1.618	0.0	3.0	0.8996566681120063	3.0	3200.0	90.0	1.0	0.028125
chr2	170550974	170558218	ENSG00000144362	170550973	170550974	7244	1.2	1	0.02242017085729245	0.0	0.0	1.615	0.0	7.0	0.3086280386470233	1.0	3000.0	109.0	0.14285714285714285	0.036333333333333336
chr2	170550997	170633499	ENSG00000213160	170550996	170550997	82502	5.1	1	0.04713963325554446	0.0	0.0	0.651	0.0	7.0	0.3086280386470233	1.0	3000.0	109.0	0.14285714285714285	0.036333333333333336
chr2	170648442	170668574	ENSG00000138385	170648441	170648442	20132	40.2	1	0.007562170208561175	1.0	0.0	0.543	0.0	7.0	0.3086280386470233	1.0	3000.0	109.0	0.14285714285714285	0.036333333333333336
chr2	171571860	171574588	ENSG00000204335	171571859	171571860	2728	0.1	0	0.17013712155425822	0.0	0.0	0.595	0.0	8.0	0.6564764966242249	5.0	8600.0	2226.0	0.625	0.25883720930232557
chr2	171640295	171655481	ENSG00000204334	171640294	171640295	15186	1.8	1	0.12402429171395607	0.0	0.0	1.409	0.0	8.0	0.6564764966242249	5.0	8600.0	2226.0	0.625	0.25883720930232557
chr2	171669722	171717661	ENSG00000128683	171669721	171669722	47939	15.7	1	0.5373289465456852	0.0	0.0	0.474	0.0	8.0	0.6564764966242249	5.0	8600.0	2226.0	0.625	0.25883720930232557
chr2	172378756	172414643	ENSG00000071967	172378755	172378756	35887	11.7	1	0.09666350842547952	0.0	0.0	0.891	0.0	3.0	0.8996566681120063	3.0	2400.0	182.0	1.0	0.07583333333333334
chr2	172640879	172864766	ENSG00000115840	172640878	172640879	223887	10.3	1	0.16579476528436776	0.0	0.0	0.416	0.0	9.0	0.582175279619643	4.0	5000.0	2111.0	0.4444444444444444	0.4222
chr2	172778957	172848599	ENSG00000128708	172778956	172778957	69642	7.6	1	0.05221317195051082	1.0	0.0	0.389	0.0	9.0	0.582175279619643	4.0	5000.0	2111.0	0.4444444444444444	0.4222
chr2	172864489	172947158	ENSG00000172878	172864488	172864489	82669	2.0	1	0.059357034621667075	0.0	0.0	1.111	0.0	9.0	0.582175279619643	4.0	5000.0	2111.0	0.4444444444444444	0.4222
chr2	172949467	172954405	ENSG00000144355	172949466	172949467	4938	3.1	1	0.5105711949228823	0.0	1.0	0.293	0.0	9.0	0.582175279619643	4.0	5000.0	2111.0	0.4444444444444444	0.4222
chr2	172964166	172967628	ENSG00000115844	172964165	172964166	3462	0.4	0	0.5658906043190953	0.0	1.0	0.254	0.0	9.0	0.582175279619643	4.0	5000.0	2111.0	0.4444444444444444	0.4222
chr2	173940162	174132738	ENSG00000091436	173940161	173940162	192576	3.5	1	0.293700512980623	0.0	0.0	0.681	0.0	9.0	0.458156967141777	3.0	4000.0	1417.0	0.3333333333333333	0.35425
chr2	174937174	175113426	ENSG00000138430	174937173	174937174	176252	33.3	1	0.06213964259315015	1.0	0.0	0.576	0.0	10.0	0.5565175703731506	4.0	7400.0	1022.0	0.4	0.1381081081081081
chr2	175424299	175547644	ENSG00000115935	175424298	175424299	123345	12.0	1	0.08885105187579598	0.0	0.0	0.385	0.0	33.0	0.8753756060141038	27.0	35000.0	4614.0	0.8181818181818182	0.13182857142857143
chr2	175664090	175870097	ENSG00000128656	175664089	175664090	206007	301.1	1	0.4806500435156644	0.0	0.0	0.567	0.0	14.0	0.7350521456445834	13.0	10200.0	1531.0	0.9285714285714286	0.15009803921568626
chr2	176987087	176989853	ENSG00000128709	176987086	176987087	2766	0.0	0	0.3136077063373325	0.0	0.0	1.066	0.0	6.0	0.8703081249360594	5.0	2600.0	317.0	0.8333333333333334	0.12192307692307693
chr2	176994421	176997423	ENSG00000175879	176994420	176994421	3002	0.0	0	0.26441396171062265	0.0	0.0	0.848	0.0	6.0	0.8703081249360594	5.0	2600.0	317.0	0.8333333333333334	0.12192307692307693
chr2	177001339	177037830	ENSG00000128652	177001338	177001339	36491	0.1	0	0.5147750580030414	0.0	0.0	0.548	0.0	14.0	0.7939027699977491	11.0	6400.0	842.0	0.7857142857142857	0.1315625
chr2	177015949	177017954	ENSG00000170166	177015948	177015949	2005	0.0	0	0.2859371147972164	0.0	0.0	1.059	0.0	14.0	0.7939027699977491	11.0	6400.0	842.0	0.7857142857142857	0.1315625
chr2	177053306	177055688	ENSG00000128645	177053305	177053306	2382	1.9	1	0.1576679899571958	0.0	0.0	1.206	0.0	14.0	0.7939027699977491	11.0	6400.0	842.0	0.7857142857142857	0.1315625
chr2	177134122	177202753	ENSG00000128654	177134121	177134122	68631	22.5	1	0.04450236681007157	1.0	0.0	0.677	0.0	14.0	0.7939027699977491	11.0	6400.0	842.0	0.7857142857142857	0.1315625
chr2	178077290	178088686	ENSG00000170144	178077289	178077290	11396	61.8	1	0.011467856011926791	0.0	1.0	0.233	0.0	14.0	0.5593812536617813	7.0	17800.0	1874.0	0.5	0.10528089887640449
chr2	178092322	178257425	ENSG00000116044	178092321	178092322	165103	26.3	1	0.029551044820829337	1.0	0.0	0.663	0.0	14.0	0.5593812536617813	7.0	17800.0	1874.0	0.5	0.10528089887640449
chr2	178413725	178417742	ENSG00000196659	178413724	178413725	4017	0.8	0	0.013773396313374008	0.0	0.0	1.128	0.0	10.0	0.7239577516576787	8.0	5200.0	1721.0	0.8	0.3309615384615385
chr2	178477719	178483694	ENSG00000197557	178477718	178477719	5975	0.9	0	0.0165156652702707	0.0	0.0	0.999	0.0	8.0	0.6925759390300961	6.0	4600.0	1587.0	0.75	0.345
chr2	178487979	178973066	ENSG00000128655	178487978	178487979	485087	0.4	0	0.41158661520145423	0.0	0.0	1.404	0.0	8.0	0.6925759390300961	6.0	4600.0	1587.0	0.75	0.345
chr2	178977150	179003738	ENSG00000155636	178977149	178977150	26588	3.8	1	0.008375570700955555	0.0	0.0	1.036	0.0	13.0	0.6875805785317544	8.0	7600.0	907.0	0.6153846153846154	0.11934210526315789
chr2	179059207	179264160	ENSG00000079156	179059206	179059207	204953	3.1	1	0.3084970210396815	0.0	1.0	0.202	0.0	13.0	0.6875805785317544	8.0	7600.0	907.0	0.6153846153846154	0.11934210526315789
chr2	179296140	179316239	ENSG00000180228	179296139	179296140	20099	17.2	1	0.06698704260309553	0.0	0.0	0.558	1.0	13.0	0.6875805785317544	8.0	7600.0	907.0	0.6153846153846154	0.11934210526315789
chr2	179390715	179695529	ENSG00000155657	179390714	179390715	304814	0.2	0	0.7980309910017852	0.0	0.0	0.354	0.0	1.0	0.6989700043360187	1.0	200.0	5.0	1.0	0.025
chr2	179694483	179914813	ENSG00000163492	179694482	179694483	220330	0.0	0	0.5830914003762672	0.0	0.0	0.997	0.0	5.0	0.7647817481888637	3.0	6400.0	816.0	0.6	0.1275
chr2	180306708	180726232	ENSG00000144331	180306707	180306708	419524	3.1	1	0.13731523436295734	0.0	0.0	0.775	0.0	0.0		0.0				
chr2	182537814	182545603	ENSG00000162992	182537813	182537814	7789	3.8	1	0.3911540399591999	0.0	0.0	0.514	0.0	14.0	0.8547554460366464	11.0	18200.0	4690.0	0.7857142857142857	0.25769230769230766
chr2	182756559	182795465	ENSG00000138434	182756558	182756559	38906	28.6	1	0.07657417900553712	0.0	0.0	0.545	0.0	14.0	0.8547554460366464	11.0	18200.0	4690.0	0.7857142857142857	0.25769230769230766
chr2	182818967	182996125	ENSG00000150722	182818966	182818967	177158	0.1	0	0.6272526529892273	0.0	0.0	1.742	0.0	14.0	0.8547554460366464	11.0	18200.0	4690.0	0.7857142857142857	0.25769230769230766
chr2	183698001	183731890	ENSG00000162998	183698000	183698001	33889	3.8	1	0.09572523868077236	0.0	0.0	0.921	0.0	2.0	0.7614393726401688	1.0	600.0	400.0	0.5	0.6666666666666666
chr2	183773842	183903586	ENSG00000061676	183773841	183773842	129744	36.4	1	0.04843927862482696	0.0	1.0	0.044	1.0	2.0	0.7614393726401688	1.0	600.0	400.0	0.5	0.6666666666666666
chr2	187454791	187545628	ENSG00000138448	187454790	187454791	90837	11.4	1	0.027202369762511426	0.0	0.0	0.443	1.0	7.0	0.6851257167634393	4.0	8200.0	637.0	0.5714285714285714	0.07768292682926829
chr2	188207855	188313187	ENSG00000064989	188207854	188207855	105332	1.9	1	0.21205116284777265	0.0	1.0	0.298	0.0	3.0	0.7993133362240125	3.0	1800.0	171.0	1.0	0.095
chr2	189156395	189460653	ENSG00000144366	189156394	189156395	304258	1.3	1	0.07647693978727102	0.0	0.0	0.459	0.0	2.0	0.6989700043360187	2.0	400.0	67.0	1.0	0.1675
chr2	190635048	190649097	ENSG00000128699	190635047	190635048	14049	25.5	1	0.027278730535641282	1.0	0.0	1.158	0.0	8.0	0.8430909368620867	6.0	2800.0	378.0	0.75	0.135
chr2	190649106	190742355	ENSG00000064933	190649105	190649106	93249	3.3	1	0.011427985046974764	1.0	0.0	1.015	0.0	8.0	0.8430909368620867	6.0	2800.0	378.0	0.75	0.135
chr2	190744334	191068210	ENSG00000187699	190744333	190744334	323876	6.0	1	0.10191351733362447	0.0	0.0	1.939	0.0	8.0	0.8430909368620867	6.0	2800.0	378.0	0.75	0.135
chr2	190920422	190927455	ENSG00000138379	190920421	190920422	7033	0.4	0	0.2287974289581633	0.0	0.0	0.523	0.0	8.0	0.8430909368620867	6.0	2800.0	378.0	0.75	0.135
chr2	191273080	191373931	ENSG00000151690	191273079	191273080	100851	21.6	1	0.08387773374758133	0.0	0.0	0.822	0.0	53.0	0.7584488359288155	41.0	54600.0	3290.0	0.7735849056603774	0.06025641025641026
chr2	191369067	191399448	ENSG00000189362	191369066	191369067	30381	0.7	0	0.01578704723242552	0.0	0.0	0.995	0.0	53.0	0.7584488359288155	41.0	54600.0	3290.0	0.7735849056603774	0.06025641025641026
chr2	191511471	191557492	ENSG00000138386	191511470	191511471	46021	8.4	1	0.0076082699880687735	0.0	0.0	0.591	0.0	53.0	0.7914335156836495	43.0	53800.0	3322.0	0.8113207547169812	0.06174721189591078
chr2	191745552	191830278	ENSG00000115419	191745551	191745552	84726	27.0	1	0.036650085425558	0.0	1.0	0.323	0.0	12.0	0.9100682294960313	11.0	6400.0	507.0	0.9166666666666666	0.07921875
chr2	192109910	192290115	ENSG00000128641	192109909	192109910	180205	2.5	1	0.1714034215302569	0.0	0.0	0.43	0.0	7.0	0.5878055399954982	4.0	5200.0	725.0	0.5714285714285714	0.13942307692307693
chr2	192542793	192561385	ENSG00000173559	192542792	192542793	18592	0.9	0	0.1426543870182365	0.0	0.0	1.356	0.0	4.0	0.535666875892183	1.0	2000.0	353.0	0.25	0.1765
chr2	192699027	192711981	ENSG00000168497	192699026	192699027	12954	7.6	1	0.0815107783032482	0.0	0.0	1.702	0.0	46.0	0.9372747560862714	44.0	44400.0	8754.0	0.9565217391304348	0.19716216216216217
chr2	192813768	193060435	ENSG00000144339	192813767	192813768	246667	16.1	1	0.4730465792283301	0.0	0.0	0.739	0.0	46.0	0.9372747560862714	44.0	44400.0	8754.0	0.9565217391304348	0.19716216216216217
chr2	196440700	196602426	ENSG00000196950	196440699	196440700	161726	3.0	1	0.07564826048572494	0.0	1.0	0.278	0.0	3.0	0.7993133362240125	2.0	2200.0	25.0	0.6666666666666666	0.011363636363636364
chr2	197504277	197628214	ENSG00000144395	197504276	197504277	123937	0.1	0	0.7299163316712762	0.0	0.0	1.125	0.0	42.0	0.879911340187458	39.0	40400.0	2900.0	0.9285714285714286	0.07178217821782178
chr2	197627755	197664449	ENSG00000119041	197627754	197627755	36694	3.4	1	0.01355253033021698	1.0	0.0	0.588	1.0	42.0	0.879911340187458	39.0	40400.0	2900.0	0.9285714285714286	0.07178217821782178
chr2	197831740	198175897	ENSG00000065413	197831739	197831740	344157	1.1	1	0.05751557117723121	0.0	0.0	0.527	0.0	24.0	0.8201364589920624	19.0	25400.0	3613.0	0.7916666666666666	0.14224409448818898
chr2	198254507	198299815	ENSG00000115524	198254506	198254507	45308	55.6	1	0.023220180591242832	1.0	1.0	0.066	1.0	57.0	0.6934180856846586	34.0	62400.0	5135.0	0.5964912280701754	0.08229166666666667
chr2	198318146	198340032	ENSG00000115520	198318145	198318146	21886	9.7	1	0.010313380614599705	1.0	0.0	0.623	0.0	39.0	0.6981349082172068	23.0	43200.0	3725.0	0.5897435897435898	0.08622685185185185
chr2	198669425	199437305	ENSG00000115896	198669424	198669425	767880	5.1	1	0.19049101605330326	0.0	0.0	0.476	0.0	69.0	0.8461489680953541	58.0	78000.0	9336.0	0.8405797101449275	0.1196923076923077
chr2	201170603	201346986	ENSG00000196141	201170602	201170603	176383	19.0	1	0.015060772116907074	0.0	0.0	0.434	0.0	32.0	0.6185162113716025	16.0	36600.0	6139.0	0.5	0.16773224043715848
chr2	201353674	201384507	ENSG00000155729	201353673	201353674	30833	5.2	1	0.011226795173654672	0.0	0.0	1.423	0.0	30.0	0.6131526251739747	14.0	35200.0	5332.0	0.4666666666666667	0.15147727272727274
chr2	201374730	201448505	ENSG00000163535	201374729	201374730	73775	0.3	0	0.021484889582384883	0.0	0.0	0.647	0.0	30.0	0.6131526251739747	14.0	35200.0	5332.0	0.4666666666666667	0.15147727272727274
chr2	201838440	201936394	ENSG00000155744	201838439	201838440	97954	2.7	1	0.012289477269611129	0.0	0.0	0.464	0.0	3.0	0.4812324997442376	0.0	2600.0	313.0	0.0	0.12038461538461538
chr2	202655183	202760273	ENSG00000138395	202655182	202655183	105090	0.0	0	0.4001582690218417	0.0	0.0	1.351	0.0	18.0	0.7510787896206017	12.0	12600.0	3737.0	0.6666666666666666	0.29658730158730157
chr2	202899309	202903160	ENSG00000155760	202899308	202899309	3851	3.3	1	0.12466077953983268	0.0	0.0	0.606	0.0	18.0	0.7510787896206017	12.0	12600.0	3737.0	0.6666666666666666	0.29658730158730157
chr2	202937977	203062585	ENSG00000182329	202937976	202937977	124608	0.8	0	0.3505990855182729	0.0	0.0	0.756	0.0	18.0	0.7510787896206017	12.0	12600.0	3737.0	0.6666666666666666	0.29658730158730157
chr2	204571197	204603635	ENSG00000178562	204571196	204571197	32438	0.0	0	0.2318054132240522	0.0	0.0	0.711	0.0	7.0	0.6642502830951196	6.0	8000.0	1449.0	0.8571428571428571	0.181125
chr2	204732508	204738683	ENSG00000163599	204732507	204732508	6175	0.1	0	0.2324880321378157	0.0	1.0	0.334	0.0	7.0	0.6642502830951196	6.0	8000.0	1449.0	0.8571428571428571	0.181125
chr2	207602486	207630271	ENSG00000138400	207602485	207602486	27785	1.8	1	0.12098984581014112	0.0	0.0	1.177	0.0	1.0	1.0	1.0	600.0	78.0	1.0	0.13
chr2	207630080	207657233	ENSG00000118246	207630079	207630080	27153	2.8	1	0.05754712505706455	1.0	0.0	0.75	0.0	63.0	0.7840167098870942	47.0	68600.0	14754.0	0.746031746031746	0.2150728862973761
chr2	207804277	207834198	ENSG00000144410	207804276	207804277	29921	0.4	0	0.5649110386833966	0.0	0.0	1.78	0.0	63.0	0.7840167098870942	47.0	68600.0	14754.0	0.746031746031746	0.2150728862973761
chr2	207938860	208031991	ENSG00000118263	207938859	207938860	93131	3.8	1	0.01973310922513872	0.0	1.0	0.245	0.0	63.0	0.7840167098870942	47.0	68600.0	14754.0	0.746031746031746	0.2150728862973761
chr2	208394460	208468155	ENSG00000118260	208394459	208394460	73695	4.6	1	0.0024375648929539943	0.0	1.0	0.223	0.0	9.0	0.6680370816748584	5.0	8000.0	513.0	0.5555555555555556	0.064125
chr2	208445354	208490652	ENSG00000144401	208445353	208445354	45298	9.4	1	0.02235881041817457	1.0	0.0	1.363	0.0	9.0	0.6680370816748584	5.0	8000.0	513.0	0.5555555555555556	0.064125
chr2	208576263	208626563	ENSG00000163249	208576262	208576263	50300	2.4	1	0.02618242783420557	0.0	0.0	0.494	0.0	4.0	0.75	3.0	2400.0	31.0	0.75	0.012916666666666667
chr2	208627309	208634287	ENSG00000163251	208627308	208627309	6978	0.7	0	0.15030018009115512	0.0	1.0	0.283	0.0	34.0	0.7154138869065415	23.0	30600.0	9167.0	0.6764705882352942	0.29957516339869283
chr2	208693026	208890284	ENSG00000178385	208693025	208693026	197258	0.8	0	0.017379354858246866	0.0	0.0	0.566	0.0	34.0	0.7154138869065415	23.0	30600.0	9167.0	0.6764705882352942	0.29957516339869283
chr2	209100950	209130798	ENSG00000138413	209100949	209100950	29848	9.1	1	0.11605295394778785	0.0	0.0	1.327	0.0	4.0	0.7302046884880937	3.0	2800.0	45.0	0.75	0.01607142857142857
chr2	210288781	210598842	ENSG00000078018	210288780	210288781	310061	109.0	1	0.41662191472111626	0.0	1.0	0.105	0.0	10.0	0.771669877129645	8.0	6400.0	2860.0	0.8	0.446875
chr2	210636716	210864024	ENSG00000144406	210636715	210636716	227308	4.1	1	0.4914436763855392	0.0	1.0	0.307	0.0	10.0	0.771669877129645	8.0	6400.0	2860.0	0.8	0.446875
chr2	210867288	210886300	ENSG00000197713	210867287	210867288	19012	9.5	1	0.007998229565799618	0.0	0.0	1.205	0.0	9.0	0.735532084254266	7.0	9600.0	527.0	0.7777777777777778	0.05489583333333333
chr2	210886146	211036107	ENSG00000144445	210886145	210886146	149961	4.4	1	0.03579659598156839	0.0	0.0	0.352	0.0	9.0	0.735532084254266	7.0	9600.0	527.0	0.7777777777777778	0.05489583333333333
chr2	211052662	211090215	ENSG00000115361	211052661	211052662	37553	0.8	0	0.2227653796352006	0.0	0.0	1.162	0.0	9.0	0.735532084254266	7.0	9600.0	527.0	0.7777777777777778	0.05489583333333333
chr2	211342405	211543831	ENSG00000021826	211342404	211342405	201426	1.1	1	0.8022066615439746	0.0	0.0	0.517	0.0	14.0	0.9229156252823125	13.0	9400.0	1985.0	0.9285714285714286	0.21117021276595746
chr2	212240445	213403565	ENSG00000178568	212240444	212240445	1163120	2.7	1	0.3079283431594299	0.0	1.0	0.265	0.0	14.0	0.9354935723577184	14.0	7400.0	2120.0	1.0	0.2864864864864865
chr2	213864428	214017151	ENSG00000030419	213864427	213864428	152723	1.0	0	0.01722294503919524	0.0	1.0	0.286	0.0	10.0	0.8443697499232712	8.0	9000.0	2184.0	0.8	0.24266666666666667
chr2	215275788	215443683	ENSG00000174453	215275787	215275788	167895	0.6	0	0.5618619225191168	0.0	0.0	0.795	0.0	6.0	1.0	6.0	5200.0	788.0	1.0	0.15153846153846154
chr2	216176539	216214487	ENSG00000138363	216176538	216176539	37948	10.8	1	0.014042613394091982	1.0	0.0	1.248	1.0	3.0	1.0	3.0	1000.0	37.0	1.0	0.037
chr2	216225162	216300895	ENSG00000115414	216225161	216225162	75733	17.5	1	0.1988264675741341	0.0	1.0	0.338	0.0	3.0	1.0	3.0	1000.0	37.0	1.0	0.037
chr2	217122587	217236750	ENSG00000144583	217122586	217122587	114163	2.9	1	0.4856952806916217	0.0	0.0	0.566	0.0	8.0	0.7374536818603046	5.0	9400.0	1530.0	0.625	0.16276595744680852
chr2	217277136	217347776	ENSG00000138375	217277135	217277136	70640	3.8	1	0.011802484227369415	1.0	0.0	0.611	0.0	8.0	0.7374536818603046	5.0	9400.0	1530.0	0.625	0.16276595744680852
chr2	217724180	217724787	ENSG00000118245	217724179	217724180	607	0.1	0	0.1175546520705546	0.0	0.0	1.782	0.0	7.0	0.6074017104276856	4.0	5800.0	784.0	0.5714285714285714	0.13517241379310344
chr2	218664511	218867718	ENSG00000079308	218664510	218664511	203207	12.0	1	0.07015870844045224	0.0	0.0	0.363	0.0	29.0	0.6484397662175273	15.0	24400.0	3451.0	0.5172413793103449	0.1414344262295082
chr2	219646471	219680016	ENSG00000135929	219646470	219646471	33545	20.6	1	0.24603725709015176	0.0	0.0	1.376	0.0	12.0	0.7350373507362343	8.0	11600.0	371.0	0.6666666666666666	0.03198275862068965
chr2	219687105	219696809	ENSG00000115592	219687104	219687105	9704	0.0	0	0.982692246104766	0.0	0.0	1.19	0.0	12.0	0.7350373507362343	8.0	11600.0	371.0	0.6666666666666666	0.03198275862068965
chr2	219724543	219738955	ENSG00000115596	219724542	219724543	14412	0.4	0	0.14672142982602354	0.0	0.0	0.827	0.0	12.0	0.7350373507362343	8.0	11600.0	371.0	0.6666666666666666	0.03198275862068965
chr2	223064606	223163715	ENSG00000135903	223064605	223064606	99109	0.0	0	1.0000000000000002	0.0	0.0	0.475	0.0	0.0		0.0				
chr2	223162865	223169936	ENSG00000163081	223162864	223162865	7071	0.0	0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0		0.0				
chr2	223536504	223574649	ENSG00000124003	223536503	223536504	38145	0.0	0	0.5782318711586741	0.0	0.0	1.548	0.0	34.0	0.634530850196933	18.0	34400.0	1109.0	0.5294117647058824	0.03223837209302326
chr2	223725651	223809357	ENSG00000123983	223725650	223725651	83706	14.9	1	0.0463709402776448	1.0	0.0	0.55	1.0	34.0	0.634530850196933	18.0	34400.0	1109.0	0.5294117647058824	0.03223837209302326
chr2	224461657	224467221	ENSG00000171951	224461656	224461657	5564	31.7	1	0.3838088885353024	0.0	0.0	0.853	0.0	4.0	0.9247425010840047	4.0	2000.0	476.0	1.0	0.238
chr2	225243414	225266802	ENSG00000124019	225243413	225243414	23388	0.6	0	0.048686551621641184	0.0	0.0	1.302	0.0	22.0	0.7460094656146801	15.0	20600.0	972.0	0.6818181818181818	0.047184466019417476
chr2	225334866	225450110	ENSG00000036257	225334865	225334866	115244	11.7	1	0.06439967648531933	0.0	1.0	0.228	1.0	22.0	0.7460094656146801	15.0	20600.0	972.0	0.6818181818181818	0.047184466019417476
chr2	226265363	226518734	ENSG00000144460	226265362	226265363	253371	0.1	0	0.37138435687831545	0.0	0.0	0.706	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr2	227700296	227863931	ENSG00000144468	227700295	227700296	163635	2.8	1	0.012565576311675113	1.0	0.0	1.712	0.0	11.0	0.9018926139956704	10.0	13400.0	1680.0	0.9090909090909091	0.1253731343283582
chr2	228226871	228246711	ENSG00000168955	228226870	228226871	19840	0.0	0	0.6535360832378236	0.0	0.0	1.634	0.0	12.0	0.8745708351400078	10.0	9200.0	424.0	0.8333333333333334	0.04608695652173913
chr2	228549925	228582728	ENSG00000135917	228549924	228549925	32803	2.2	1	0.16431747255259305	0.0	0.0	0.589	0.0	15.0	0.6812258811671232	8.0	9400.0	245.0	0.5333333333333333	0.026063829787234042
chr2	228678557	228682272	ENSG00000115009	228678556	228678557	3715	0.4	0	0.29417535948102225	0.0	0.0	1.875	0.0	5.0	0.9045757490560675	4.0	3200.0	105.0	0.8	0.0328125
chr2	231191898	231268447	ENSG00000185404	231191897	231191898	76549	0.9	0	0.08564951731034579	0.0	0.0	0.795	0.0	1.0	1.0	1.0	1200.0	13.0	1.0	0.010833333333333334
chr2	231972943	231989832	ENSG00000135914	231972942	231972943	16889	0.1	0	0.2489616508387835	0.0	0.0	1.334	0.0	7.0	0.7419742894308732	6.0	5000.0	587.0	0.8571428571428571	0.1174
chr2	232063259	232239548	ENSG00000135931	232063258	232063259	176289	2.1	1	0.05564431148331668	0.0	0.0	1.053	0.0	10.0	0.6989700043360187	8.0	5600.0	587.0	0.8	0.10482142857142857
chr2	232786529	232791113	ENSG00000163273	232786528	232786529	4584	3.1	1	0.23441473495297094	0.0	0.0	1.57	0.0	41.0	0.8002475183462194	34.0	47200.0	7692.0	0.8292682926829268	0.16296610169491527
chr2	232825954	233209060	ENSG00000144535	232825953	232825954	383106	7.1	1	0.00763131056176485	1.0	1.0	0.325	0.0	41.0	0.8002475183462194	34.0	47200.0	7692.0	0.8292682926829268	0.16296610169491527
chr2	233243243	233247599	ENSG00000163283	233243242	233243243	4356	0.0	0	0.6116394671613088	0.0	0.0	1.295	0.0	41.0	0.8002475183462194	34.0	47200.0	7692.0	0.8292682926829268	0.16296610169491527
