chrom	start	end	target_gene	tss_start	tss_end	gene_length	heart_left_ventricle	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr2	219940038	220025587	ENSG00000187736	219940037	219940038	85549	2.9	1	0.04230138195167675	0.0	0.0	0.738	0.0	6.0	0.4944293740855084	1.0	4400.0	2355.0	0.16666666666666666	0.5352272727272728
chr2	219940050	220035549	ENSG00000213901	219940049	219940050	95499	0.1	0	0.3185691900144337	0.0	0.0	0.771	0.0	6.0	0.4944293740855084	1.0	4400.0	2355.0	0.16666666666666666	0.5352272727272728
chr2	222282746	222438922	ENSG00000116106	222282745	222282746	156176	5.1	1	0.13155658732607595	0.0	1.0	0.175	0.0	13.0	0.8108159624800592	10.0	5400.0	799.0	0.7692307692307693	0.14796296296296296
chr2	223064606	223163715	ENSG00000135903	223064605	223064606	99109	0.0	0	1.0000000000000002	0.0	0.0	0.475	0.0	17.0	0.8302728694099111	15.0	8600.0	741.0	0.8823529411764706	0.08616279069767442
chr2	223162865	223169936	ENSG00000163081	223162864	223162865	7071	0.0	0	1.0000000000000002	0.0	0.0	0.0	0.0	17.0	0.8302728694099111	15.0	8600.0	741.0	0.8823529411764706	0.08616279069767442
chr2	223289235	223425667	ENSG00000163082	223289234	223289235	136432	2.5	1	0.07803597126645688	0.0	0.0	0.95	0.0	17.0	0.8302728694099111	15.0	8600.0	741.0	0.8823529411764706	0.08616279069767442
chr2	223435254	223521056	ENSG00000116120	223435253	223435254	85802	1.2	1	0.06381571443636222	1.0	0.0	0.558	1.0	17.0	0.8302728694099111	15.0	8600.0	741.0	0.8823529411764706	0.08616279069767442
chr2	223536504	223574649	ENSG00000124003	223536503	223536504	38145	0.1	0	0.5782318711586741	0.0	0.0	1.548	0.0	9.0	0.7192956358455729	6.0	7400.0	645.0	0.6666666666666666	0.08716216216216216
chr2	223725651	223809357	ENSG00000123983	223725650	223725651	83706	6.3	1	0.0463709402776448	1.0	0.0	0.55	1.0	27.0	0.5787111640423371	12.0	26400.0	1231.0	0.4444444444444444	0.04662878787878788
chr2	224461657	224467221	ENSG00000171951	224461656	224461657	5564	0.8	0	0.3838088885353024	0.0	0.0	0.853	0.0	2.0	0.6989700043360187	2.0	2800.0	398.0	1.0	0.14214285714285715
chr2	224616402	224702744	ENSG00000152056	224616401	224616402	86342	0.1	0	0.08451513296737888	0.0	0.0	1.079	0.0	2.0	0.6989700043360187	2.0	2800.0	398.0	1.0	0.14214285714285715
chr2	225243414	225266802	ENSG00000124019	225243413	225243414	23388	0.6	0	0.048686551621641184	0.0	0.0	1.302	0.0	17.0	0.6124828378542918	10.0	8000.0	229.0	0.5882352941176471	0.028625
chr2	225334866	225450110	ENSG00000036257	225334865	225334866	115244	12.5	1	0.06439967648531933	0.0	1.0	0.228	1.0	17.0	0.6124828378542918	10.0	8000.0	229.0	0.5882352941176471	0.028625
chr2	227596032	227664475	ENSG00000169047	227596031	227596032	68443	2.3	1	0.13814650935003706	0.0	0.0	0.502	0.0	33.0	0.5989677100889284	15.0	29200.0	3897.0	0.45454545454545453	0.13345890410958905
chr2	228029280	228179508	ENSG00000169031	228029279	228029280	150228	4.6	1	0.11604295337849915	0.0	0.0	0.522	0.0	5.0	0.8443697499232712	4.0	2800.0	0.0	0.8	0.0
chr2	231032008	231090444	ENSG00000135899	231032007	231032008	58436	3.8	1	0.06766138604982885	0.0	0.0	0.945	0.0	13.0	0.7278020204763956	8.0	6000.0	16.0	0.6153846153846154	0.0026666666666666666
chr2	231067825	231223762	ENSG00000079263	231067824	231067825	155937	0.3	0	0.3015074345282984	0.0	0.0	0.586	0.0	8.0	0.7302046884880937	5.0	4000.0	16.0	0.625	0.004
chr2	231191898	231268447	ENSG00000185404	231191897	231191898	76549	2.9	1	0.08564951731034579	0.0	0.0	0.795	0.0	12.0	0.6744541234082124	7.0	8200.0	16.0	0.5833333333333334	0.001951219512195122
chr2	231280656	231408805	ENSG00000067066	231280655	231280656	128149	26.2	1	0.05159714693465769	0.0	0.0	0.679	0.0	11.0	0.7156000664801994	7.0	7800.0	16.0	0.6363636363636364	0.0020512820512820513
chr2	232260253	232265875	ENSG00000156966	232260252	232260253	5622	1.9	1	0.08863247015067183	0.0	0.0	0.495	0.0	12.0	0.7618889586307276	9.0	8400.0	245.0	0.75	0.029166666666666667
chr2	233470766	233547491	ENSG00000115468	233470765	233470766	76725	14.5	1	0.12180666000337405	0.0	0.0	1.492	0.0	11.0	0.5006530687958016	3.0	8600.0	132.0	0.2727272727272727	0.015348837209302326
chr2	233562008	233725285	ENSG00000204120	233562007	233562008	163277	7.3	1	0.03197325153914073	0.0	1.0	0.077	0.0	11.0	0.5006530687958016	3.0	8600.0	132.0	0.2727272727272727	0.015348837209302326
chr2	234263152	234380750	ENSG00000077044	234263151	234263152	117598	3.8	1	0.07581868296759782	0.0	0.0	0.366	0.0	18.0	0.5458856955210128	9.0	22000.0	1107.0	0.5	0.05031818181818182
chr2	234384165	234475428	ENSG00000085982	234384164	234384165	91263	3.6	1	0.017100949626079283	0.0	0.0	0.925	0.0	18.0	0.5458856955210128	9.0	22000.0	1107.0	0.5	0.05031818181818182
chr2	235860616	235964358	ENSG00000130147	235860615	235860616	103742	5.5	1	0.07147842212694266	0.0	0.0	0.572	0.0	30.0	0.608047679222176	16.0	43200.0	863.0	0.5333333333333333	0.019976851851851853
chr2	237073878	237077012	ENSG00000168505	237073877	237073878	3134	0.0	0	0.8346636346178993	0.0	0.0	0.563	0.0	16.0	0.7710304705990527	12.0	11000.0	1363.0	0.75	0.12390909090909091
chr2	237232793	237416185	ENSG00000132321	237232792	237232793	183392	0.3	0	0.18783111717831424	0.0	0.0	0.686	0.0	53.0	0.7167598733902754	35.0	51800.0	1515.0	0.660377358490566	0.029247104247104246
chr2	237476429	237491001	ENSG00000144476	237476428	237476429	14572	39.0	1	0.06068155780064988	0.0	0.0	0.682	0.0	56.0	0.7319334516015106	38.0	56800.0	1685.0	0.6785714285714286	0.029665492957746478
chr2	237993954	238009109	ENSG00000198612	237993953	237993954	15155	20.2	1	0.09304538401285947	1.0	0.0	0.486	0.0	47.0	0.7291824365614499	32.0	52400.0	1493.0	0.6808510638297872	0.02849236641221374
chr2	238232645	238323018	ENSG00000163359	238232644	238232645	90373	36.1	1	0.14797002565536416	0.0	0.0	0.562	0.0	43.0	0.6138747100849571	19.0	38400.0	1027.0	0.4418604651162791	0.026744791666666667
chr2	238394070	238463961	ENSG00000115648	238394069	238394070	69891	36.8	1	0.2121584111075144	0.0	0.0	0.9	0.0	43.0	0.6138747100849571	19.0	38400.0	1027.0	0.4418604651162791	0.026744791666666667
chr2	238536218	238722325	ENSG00000124831	238536217	238536218	186107	30.7	1	0.060905488389504485	0.0	0.0	0.675	0.0	30.0	0.6741939009275822	18.0	49800.0	838.0	0.6	0.01682730923694779
chr2	239335382	239360891	ENSG00000065802	239335381	239335382	25509	7.0	1	0.025277942484848586	1.0	0.0	0.939	0.0	9.0	0.735532084254266	7.0	11000.0	527.0	0.7777777777777778	0.04790909090909091
chr2	242295657	242434256	ENSG00000006607	242295656	242295657	138599	4.0	1	0.006911608093107826	0.0	0.0	1.183	0.0	14.0	0.4341253208837165	3.0	10000.0	48.0	0.21428571428571427	0.0048
chr2	242432088	242449145	ENSG00000115694	242432087	242432088	17057	32.3	1	0.09656618991330004	0.0	0.0	0.533	0.0	14.0	0.4341253208837165	3.0	10000.0	48.0	0.21428571428571427	0.0048
chr2	242498135	242513546	ENSG00000176720	242498134	242498135	15411	3.5	1	0.14824681666206824	0.0	0.0	1.017	0.0	14.0	0.4341253208837165	3.0	10000.0	48.0	0.21428571428571427	0.0048
chr2	242523819	242576864	ENSG00000176946	242523818	242523819	53045	47.7	1	0.04885689867904672	1.0	0.0	0.5	0.0	14.0	0.4341253208837165	3.0	10000.0	48.0	0.21428571428571427	0.0048
chr3	3742497	4508965	ENSG00000144455	3742496	3742497	766468	6.7	1	0.02627477879403396	0.0	0.0	1.07	0.0	6.0	0.9498283340560031	6.0	1800.0	13.0	1.0	0.007222222222222222
chr3	3841120	3889387	ENSG00000175928	3841119	3841120	48267	0.1	0	0.15885740050490493	0.0	1.0	0.32	0.0	6.0	0.9498283340560031	6.0	1800.0	13.0	1.0	0.007222222222222222
chr3	5020800	5027008	ENSG00000134107	5020799	5020800	6208	85.4	1	0.08526581955996299	0.0	1.0	0.194	0.0	22.0	0.5719502032132698	7.0	28800.0	3535.0	0.3181818181818182	0.12274305555555555
chr3	8543392	8609805	ENSG00000071282	8543391	8543392	66413	32.9	1	0.2255749355263471	0.0	0.0	0.767	0.0	20.0	0.6632072854033761	11.0	18200.0	1519.0	0.55	0.08346153846153846
chr3	8661085	8786726	ENSG00000125046	8661084	8661085	125641	0.2	0	0.3716804814047035	0.0	0.0	1.182	0.0	20.0	0.6632072854033761	11.0	18200.0	1519.0	0.55	0.08346153846153846
chr3	9439298	9520924	ENSG00000168137	9439297	9439298	81626	10.9	1	0.009854789338663305	1.0	1.0	0.227	0.0	5.0	0.4035457533920862	1.0	2200.0	608.0	0.2	0.27636363636363637
chr3	9879532	9886286	ENSG00000156990	9879531	9879532	6754	16.3	1	0.0423784503160433	1.0	0.0	1.1	0.0	12.0	0.39526678854703223	3.0	5400.0	448.0	0.25	0.08296296296296296
chr3	9908397	9921938	ENSG00000187288	9908396	9908397	13541	5.3	1	0.4349068259613	0.0	0.0	0.943	0.0	12.0	0.39526678854703223	3.0	5400.0	448.0	0.25	0.08296296296296296
chr3	9932237	9936033	ENSG00000171135	9932236	9932237	3796	10.1	1	0.029014548313813282	1.0	0.0	1.35	0.0	12.0	0.39526678854703223	3.0	5400.0	448.0	0.25	0.08296296296296296
chr3	9944295	9958086	ENSG00000163701	9944294	9944295	13791	0.2	0	0.234274186171202	0.0	0.0	0.772	0.0	12.0	0.39526678854703223	3.0	5400.0	448.0	0.25	0.08296296296296296
chr3	9958757	9975314	ENSG00000163702	9958756	9958757	16557	11.2	1	0.08252778842940249	0.0	0.0	0.867	0.0	12.0	0.39526678854703223	3.0	5400.0	448.0	0.25	0.08296296296296296
chr3	9975505	9987097	ENSG00000163703	9975504	9975505	11592	37.4	1	0.027721612527832496	1.0	0.0	1.048	0.0	12.0	0.39526678854703223	3.0	5400.0	448.0	0.25	0.08296296296296296
chr3	9987225	9994078	ENSG00000163704	9987224	9987225	6853	0.2	0	0.13791006212619605	0.0	0.0	0.765	0.0	12.0	0.39526678854703223	3.0	5400.0	448.0	0.25	0.08296296296296296
chr3	10004220	10052800	ENSG00000125037	10004219	10004220	48580	17.9	1	0.03941529229078891	1.0	0.0	0.547	0.0	12.0	0.39526678854703223	3.0	5400.0	448.0	0.25	0.08296296296296296
chr3	11313994	11599139	ENSG00000197548	11313993	11313994	285145	5.1	1	0.007740567080546714	1.0	0.0	0.936	0.0	5.0	0.5549381436548274	3.0	4000.0	321.0	0.6	0.08025
chr3	11597543	11762220	ENSG00000144560	11597542	11597543	164677	17.1	1	0.046599367083903685	0.0	0.0	0.954	0.0	65.0	0.5882572924496245	31.0	68400.0	5595.0	0.47692307692307695	0.08179824561403509
chr3	11831915	11888393	ENSG00000144559	11831914	11831915	56478	4.3	1	0.015713912398766777	1.0	0.0	1.06	0.0	65.0	0.5882572924496245	31.0	68400.0	5595.0	0.47692307692307695	0.08179824561403509
chr3	12194550	12200851	ENSG00000157150	12194549	12194550	6301	13.3	1	0.08203100907732044	0.0	0.0	1.114	0.0	47.0	0.7194081283112534	30.0	42600.0	5870.0	0.6382978723404256	0.13779342723004695
chr3	12328866	12475855	ENSG00000132170	12328865	12328866	146989	5.9	1	0.04578742607819248	0.0	0.0	0.635	0.0	47.0	0.7194081283112534	30.0	42600.0	5870.0	0.6382978723404256	0.13779342723004695
chr3	12525930	12581122	ENSG00000154743	12525929	12525930	55192	5.7	1	0.02639887032181274	0.0	0.0	1.144	1.0	49.0	0.730860857767937	32.0	44000.0	5870.0	0.6530612244897959	0.13340909090909092
chr3	12556432	12602558	ENSG00000225526	12556431	12556432	46126	0.1	0	0.3351650440762587	0.0	0.0	1.646	0.0	49.0	0.730860857767937	32.0	44000.0	5870.0	0.6530612244897959	0.13340909090909092
chr3	12598512	12625212	ENSG00000075975	12598511	12598512	26700	12.3	1	0.024555763367439632	1.0	0.0	0.664	0.0	49.0	0.730860857767937	32.0	44000.0	5870.0	0.6530612244897959	0.13340909090909092
chr3	12625099	12705725	ENSG00000132155	12625098	12625099	80626	41.4	1	0.07253836223007155	1.0	0.0	0.354	1.0	29.0	0.6149902221960598	14.0	30200.0	1307.0	0.4827586206896552	0.043278145695364235
chr3	12775023	12810956	ENSG00000088726	12775022	12775023	35933	1.9	1	0.2796175445677108	0.0	0.0	1.189	0.0	17.0	0.6564938982664213	10.0	18600.0	1047.0	0.5882352941176471	0.05629032258064516
chr3	14444075	14530857	ENSG00000131389	14444074	14444075	86782	13.7	1	0.07669161009627018	0.0	1.0	0.291	0.0	17.0	0.667571881529521	12.0	16600.0	1566.0	0.7058823529411765	0.09433734939759036
chr3	15247658	15294425	ENSG00000131375	15247657	15247658	46767	5.0	1	0.05468337343052088	1.0	0.0	0.79	0.0	25.0	0.5826844081403482	12.0	22600.0	882.0	0.48	0.03902654867256637
chr3	15296359	15382875	ENSG00000131370	15296358	15296359	86516	13.2	1	0.07525704290271051	0.0	0.0	0.591	0.0	25.0	0.5826844081403482	12.0	22600.0	882.0	0.48	0.03902654867256637
chr3	15422781	15482073	ENSG00000206562	15422780	15422781	59292	3.1	1	0.013373591430170471	0.0	0.0	1.184	0.0	25.0	0.5826844081403482	12.0	22600.0	882.0	0.48	0.03902654867256637
chr3	15468861	15484120	ENSG00000144597	15468860	15468861	15259	2.4	1	0.01789838932958229	1.0	0.0	0.766	0.0	25.0	0.5826844081403482	12.0	22600.0	882.0	0.48	0.03902654867256637
chr3	15491639	15563258	ENSG00000206561	15491638	15491639	71619	3.0	1	0.27487663714535826	0.0	0.0	1.102	0.0	13.0	0.7570490390695961	10.0	13000.0	1511.0	0.7692307692307693	0.11623076923076923
chr3	15708742	15901278	ENSG00000206560	15708741	15708742	192536	0.3	0	0.10602000490003873	1.0	1.0	0.171	0.0	10.0	0.4586365002801444	3.0	6600.0	400.0	0.3	0.06060606060606061
chr3	16216155	16273499	ENSG00000131386	16216154	16216155	57344	8.2	1	0.06714795998152494	0.0	0.0	1.279	0.0	32.0	0.5898010784286283	17.0	28400.0	1915.0	0.53125	0.06742957746478873
chr3	16355080	16555533	ENSG00000131378	16355079	16355080	200453	14.3	1	0.03122279888545685	0.0	0.0	0.966	0.0	44.0	0.6635074493663118	28.0	38600.0	2736.0	0.6363636363636364	0.07088082901554404
chr3	16844158	17132086	ENSG00000154822	16844157	16844158	287928	3.0	1	0.09458243765949577	0.0	1.0	0.088	0.0	71.0	0.6788910771169681	41.0	65400.0	2215.0	0.5774647887323944	0.033868501529051985
chr3	17198653	18486309	ENSG00000131374	17198652	17198653	1287656	5.5	1	0.008551438304484313	0.0	0.0	0.966	0.0	72.0	0.6833509232681213	42.0	65600.0	2215.0	0.5833333333333334	0.03376524390243903
chr3	18386878	18487080	ENSG00000182568	18386877	18386878	100202	8.2	1	0.04577387966911396	0.0	1.0	0.293	0.0	6.0	0.8996566681120063	6.0	2400.0	492.0	1.0	0.205
chr3	19988570	20026667	ENSG00000144566	19988569	19988570	38097	14.3	1	0.020545786665278433	1.0	0.0	0.536	0.0	18.0	0.6642375715485132	10.0	16200.0	1427.0	0.5555555555555556	0.08808641975308643
chr3	20021452	20053822	ENSG00000183977	20021451	20021452	32370	0.0	0	0.18874413192508865	0.0	0.0	1.121	0.0	18.0	0.6642375715485132	10.0	16200.0	1427.0	0.5555555555555556	0.08808641975308643
chr3	20081514	20195896	ENSG00000114166	20081513	20081514	114382	9.2	1	0.03390764752936259	1.0	1.0	0.294	0.0	18.0	0.6642375715485132	10.0	16200.0	1427.0	0.5555555555555556	0.08808641975308643
chr3	20202084	20227784	ENSG00000129810	20202083	20202084	25700	0.0	0	0.30370912053435106	0.0	0.0	1.225	1.0	18.0	0.6642375715485132	10.0	16200.0	1427.0	0.5555555555555556	0.08808641975308643
chr3	23244510	23633284	ENSG00000182247	23244509	23244510	388774	7.3	1	0.029895638096900993	1.0	1.0	0.29	0.0	42.0	0.7429212673566745	30.0	26600.0	1467.0	0.7142857142857143	0.05515037593984962
chr3	23847393	23932807	ENSG00000170142	23847392	23847393	85414	23.0	1	0.010813737558471415	1.0	0.0	0.57	0.0	42.0	0.7429212673566745	30.0	26600.0	1467.0	0.7142857142857143	0.05515037593984962
chr3	24158650	24536773	ENSG00000151090	24158649	24158650	378123	2.2	1	0.16571756728873924	0.0	1.0	0.223	0.0	53.0	0.6082017024677676	24.0	34200.0	4258.0	0.4528301886792453	0.12450292397660818
chr3	25760434	25831530	ENSG00000151092	25760433	25760434	71096	7.1	1	0.07842159332992013	1.0	0.0	0.95	0.0	2.0	0.1338031200885157	0.0	1600.0	61.0	0.0	0.038125
chr3	25824407	25836025	ENSG00000151093	25824406	25824407	11618	5.6	1	0.05073363595268267	0.0	0.0	1.156	1.0	2.0	0.1338031200885157	0.0	1600.0	61.0	0.0	0.038125
chr3	26664296	26752267	ENSG00000179796	26664295	26664296	87971	0.1	0	0.39856620655651215	0.0	0.0	0.863	0.0	7.0	0.9569957149051456	7.0	4200.0	215.0	1.0	0.05119047619047619
chr3	29322472	30051886	ENSG00000144642	29322471	29322472	729414	3.9	1	0.12401419381168136	0.0	0.0	0.455	0.0	43.0	0.700674564964561	27.0	22800.0	5127.0	0.627906976744186	0.22486842105263158
chr3	30647993	30735634	ENSG00000163513	30647992	30647993	87641	53.8	1	0.0730758695328037	0.0	0.0	0.519	0.0	55.0	0.660924637147136	33.0	31800.0	2160.0	0.6	0.06792452830188679
chr3	30767691	30936257	ENSG00000144644	30767690	30767691	168566	0.0	0	1.0000000000000002	0.0	0.0	1.427	0.0	55.0	0.660924637147136	33.0	31800.0	2160.0	0.6	0.06792452830188679
chr3	31574129	31679112	ENSG00000163527	31574128	31574129	104983	21.0	1	0.040943246388508714	1.0	1.0	0.251	0.0	24.0	0.6327068525841625	12.0	10400.0	945.0	0.5	0.09086538461538461
chr3	31699381	32119072	ENSG00000144645	31699380	31699381	419691	1.2	1	0.04963549597116741	0.0	0.0	0.696	0.0	38.0	0.63019528220729	20.0	17000.0	1123.0	0.5263157894736842	0.06605882352941177
chr3	32147180	32210205	ENSG00000152642	32147179	32147180	63025	43.2	1	0.21878299140188745	0.0	0.0	0.701	0.0	13.0	0.6583335599385538	6.0	21800.0	587.0	0.46153846153846156	0.026926605504587156
chr3	32280170	32411817	ENSG00000170293	32280169	32280170	131647	4.7	1	0.19370460732789327	0.0	0.0	1.02	0.0	18.0	0.9163805567600052	18.0	12000.0	566.0	1.0	0.04716666666666667
chr3	32433162	32524559	ENSG00000153551	32433161	32433162	91397	5.5	1	0.1274889445342032	0.0	0.0	1.19	0.0	10.0	0.7540607512240769	7.0	8000.0	235.0	0.7	0.029375
chr3	32567462	32612366	ENSG00000144635	32567461	32567462	44904	14.2	1	0.03911963785316717	1.0	1.0	0.328	0.0	14.0	0.817406964230908	11.0	7000.0	721.0	0.7857142857142857	0.103
chr3	32726636	32815367	ENSG00000182973	32726635	32726636	88731	3.7	1	0.009695687469167859	0.0	1.0	0.305	0.0	12.0	0.8518207291346963	10.0	6200.0	618.0	0.8333333333333334	0.0996774193548387
chr3	33537736	33759848	ENSG00000163539	33537735	33537736	222112	6.9	1	0.06267148083703825	0.0	1.0	0.201	0.0	6.0	0.42842845593636864	2.0	5600.0	178.0	0.3333333333333333	0.031785714285714285
chr3	35680436	35835988	ENSG00000172995	35680435	35680436	155552	0.1	0	0.4945270401841429	0.0	0.0	0.439	0.0	2.0	0.7614393726401688	1.0	1000.0	18.0	0.5	0.018
chr3	36421835	36589499	ENSG00000144681	36421834	36421835	167664	0.2	0	0.2065900092570304	0.0	0.0	1.012	0.0	4.0	0.8494850021680094	4.0	1400.0	6.0	1.0	0.004285714285714286
chr3	36868310	36986548	ENSG00000168016	36868309	36868310	118238	0.2	0	0.09307065010480413	0.0	0.0	0.668	0.0	3.0	0.8996566681120063	3.0	1400.0	261.0	1.0	0.18642857142857142
chr3	37034822	37107380	ENSG00000076242	37034821	37034822	72558	13.5	1	0.028245885212665037	1.0	0.0	0.575	0.0	13.0	0.7242822135101898	9.0	8400.0	485.0	0.6923076923076923	0.05773809523809524
chr3	37094116	37225180	ENSG00000093167	37094115	37094116	131064	35.1	1	0.03381464812314189	1.0	0.0	0.983	0.0	16.0	0.6509792984770293	9.0	9800.0	632.0	0.5625	0.06448979591836734
chr3	37493605	37865005	ENSG00000144668	37493604	37493605	371400	5.9	1	0.06920424133950692	0.0	0.0	0.421	0.0	75.0	0.6999586858544268	48.0	116200.0	8619.0	0.64	0.07417383820998279
chr3	37903450	38025960	ENSG00000144677	37903449	37903450	122510	11.2	1	0.008802661067089079	0.0	0.0	0.961	0.0	74.0	0.7040400193298645	48.0	115400.0	8619.0	0.6486486486486487	0.07468804159445407
chr3	38179968	38184513	ENSG00000172936	38179967	38179968	4545	5.5	1	0.08952230708649414	0.0	0.0	0.655	0.0	8.0	0.4144122788143633	2.0	4400.0	326.0	0.25	0.0740909090909091
chr3	38206579	38296979	ENSG00000172939	38206578	38206579	90400	8.5	1	0.0309745401605721	0.0	0.0	0.368	0.0	8.0	0.4144122788143633	2.0	4400.0	326.0	0.25	0.0740909090909091
chr3	38495341	38534633	ENSG00000114739	38495340	38495341	39292	0.6	0	0.03214414536616793	0.0	0.0	0.377	0.0	5.0	0.41830299622427003	1.0	7600.0	907.0	0.2	0.11934210526315789
chr3	38537617	38583652	ENSG00000157036	38537616	38537617	46035	5.1	1	0.019994645348791387	0.0	0.0	1.631	0.0	13.0	0.7862960576627966	10.0	26600.0	2843.0	0.7692307692307693	0.1068796992481203
chr3	38589547	38691164	ENSG00000183873	38589546	38589547	101617	18.9	1	0.6937887407194778	0.0	1.0	0.308	0.0	13.0	0.7862960576627966	10.0	26600.0	2843.0	0.7692307692307693	0.1068796992481203
chr3	38887259	38992052	ENSG00000168356	38887258	38887259	104793	0.0	0	0.4746597565227776	0.0	0.0	0.828	0.0	7.0	1.0	7.0	11600.0	1970.0	1.0	0.16982758620689656
chr3	39138149	39149854	ENSG00000114745	39138148	39138149	11705	8.0	1	0.007087189305550998	1.0	0.0	0.675	0.0	28.0	0.723282544701804	17.0	28800.0	3213.0	0.6071428571428571	0.1115625
chr3	39149151	39180394	ENSG00000168026	39149150	39149151	31243	0.0	0	0.6116394671613088	0.0	0.0	0.883	0.0	28.0	0.723282544701804	17.0	28800.0	3213.0	0.6071428571428571	0.1115625
chr3	39183345	39196053	ENSG00000144655	39183344	39183345	12708	26.6	1	0.06064789113914343	0.0	0.0	0.525	0.0	28.0	0.723282544701804	17.0	28800.0	3213.0	0.6071428571428571	0.1115625
chr3	39224700	39234087	ENSG00000168334	39224699	39224700	9387	293.9	1	0.6822853762042332	0.0	0.0	1.168	0.0	28.0	0.723282544701804	17.0	28800.0	3213.0	0.6071428571428571	0.1115625
chr3	39304984	39323226	ENSG00000168329	39304983	39304984	18242	0.2	0	0.16676368038564351	0.0	0.0	1.01	0.0	28.0	0.723282544701804	17.0	28800.0	3213.0	0.6071428571428571	0.1115625
chr3	40351174	40353915	ENSG00000114784	40351173	40351174	2741	149.4	1	0.04933874404461575	1.0	0.0	0.779	0.0	10.0	0.9221848749616356	9.0	5200.0	398.0	0.9	0.07653846153846154
chr3	41236327	41301587	ENSG00000168036	41236326	41236327	65260	48.3	1	0.007938038912982764	1.0	1.0	0.129	0.0	37.0	0.6894879123326545	25.0	39200.0	5192.0	0.6756756756756757	0.13244897959183674
chr3	41288089	42003922	ENSG00000168038	41288088	41288089	715833	4.7	1	0.07564671123658644	0.0	0.0	1.095	0.0	9.0	0.6768349979023722	5.0	9200.0	649.0	0.5555555555555556	0.07054347826086957
chr3	42055293	42267381	ENSG00000182606	42055292	42055293	212088	24.5	1	0.07921999653543238	0.0	0.0	0.519	0.0	42.0	0.5742506052021641	23.0	67200.0	2437.0	0.5476190476190477	0.03626488095238095
chr3	42299316	42307699	ENSG00000187094	42299315	42299316	8383	0.1	0	0.5452644635261378	0.0	0.0	1.904	0.0	1.0	0.3979400086720376	0.0	400.0	42.0	0.0	0.105
chr3	42438569	42452092	ENSG00000157093	42438568	42438569	13523	0.0	0	0.5772530953183304	0.0	0.0	0.743	0.0	1.0	0.3979400086720376	0.0	400.0	42.0	0.0	0.105
chr3	43020758	43101703	ENSG00000144649	43020757	43020758	80945	0.3	0	0.09876745069566624	0.0	0.0	1.594	0.0	11.0	0.6891700629325477	6.0	8400.0	352.0	0.5454545454545454	0.0419047619047619
chr3	43120723	43147568	ENSG00000144647	43120722	43120723	26845	10.5	1	0.06396804686280183	1.0	0.0	1.01	0.0	11.0	0.6891700629325477	6.0	8400.0	352.0	0.5454545454545454	0.0419047619047619
chr3	43328003	43466256	ENSG00000163788	43328002	43328003	138253	8.0	1	0.012103804029265627	0.0	1.0	0.132	0.0	45.0	0.6933162821526849	29.0	38400.0	1573.0	0.6444444444444445	0.040963541666666665
chr3	43396350	43733086	ENSG00000160746	43396349	43396350	336736	7.0	1	0.008723993013177176	0.0	0.0	1.129	0.0	45.0	0.6933162821526849	29.0	38400.0	1573.0	0.6444444444444445	0.040963541666666665
chr3	44690218	44702283	ENSG00000169981	44690217	44690218	12065	1.8	1	0.005037195899881942	0.0	0.0	0.603	0.0	4.0	0.6549471895720985	2.0	1400.0	12.0	0.5	0.008571428571428572
chr3	45429997	45590913	ENSG00000011376	45429996	45429997	160916	4.2	1	0.026414237832295497	1.0	0.0	0.857	1.0	2.0	0.3494850021680094	1.0	800.0	6.0	0.5	0.0075
chr3	45596885	45727830	ENSG00000144791	45596884	45596885	130945	3.8	1	0.07044092189385734	0.0	0.0	0.437	0.0	20.0	0.5165546248849069	7.0	24000.0	1092.0	0.35	0.0455
chr3	45796941	45838027	ENSG00000163817	45796940	45796941	41086	0.0	0	0.3417788438725037	0.0	0.0	1.26	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr3	46058515	46069234	ENSG00000173578	46058514	46058515	10719	0.0	0	0.3797179385745239	0.0	0.0	1.084	0.0	4.0	0.6307196863200843	2.0	3800.0	36.0	0.5	0.009473684210526316
chr3	46395224	46402419	ENSG00000121807	46395223	46395224	7195	0.3	0	0.3175137830539739	0.0	0.0	0.976	0.0	1.0	1.0	1.0	600.0	0.0	1.0	0.0
chr3	46411632	46417697	ENSG00000160791	46411631	46411632	6065	0.2	0	0.19289308837898853	0.0	0.0	1.93	0.0	1.0	1.0	1.0	600.0	0.0	1.0	0.0
chr3	48334753	48343175	ENSG00000172113	48334752	48334753	8422	4.1	1	0.02904198246875979	1.0	0.0	1.359	0.0	4.0	0.34112906329627196	1.0	1800.0	0.0	0.25	0.0
chr3	48348335	48369831	ENSG00000229453	48348334	48348335	21496	0.0	0	0.4217069206590193	0.0	0.0	1.839	0.0	4.0	0.34112906329627196	1.0	1800.0	0.0	0.25	0.0
chr3	48413708	48442666	ENSG00000164049	48413707	48413708	28958	0.0	0	0.7031367092356436	0.0	0.0	1.041	0.0	4.0	0.34112906329627196	1.0	1800.0	0.0	0.25	0.0
chr3	48445260	48471594	ENSG00000164050	48445259	48445260	26334	6.0	1	0.04185882079203588	0.0	0.0	0.385	0.0	4.0	0.34112906329627196	1.0	1800.0	0.0	0.25	0.0
