chrom	start	end	target_gene	tss_start	tss_end	gene_length	spleen	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr2	241544847	241570676	ENSG00000178623	241544846	241544847	25829	8.6	1	0.18110488063851085	0.0	0.0	1.509	0.0	16.0	0.5468775554434182	6.0	18400.0	500.0	0.375	0.02717391304347826
chr2	242011583	242041747	ENSG00000122085	242011582	242011583	30164	22.4	1	0.028397123375642024	1.0	0.0	1.102	0.0	10.0	0.6461426266193143	6.0	9600.0	366.0	0.6	0.038125
chr2	242045513	242089679	ENSG00000115687	242045512	242045513	44166	3.4	1	0.027518449335285283	0.0	0.0	0.965	0.0	25.0	0.5947295791131759	13.0	24000.0	1309.0	0.52	0.05454166666666667
chr2	242088990	242123067	ENSG00000115685	242088989	242088990	34077	44.2	1	0.025640907432502958	1.0	1.0	0.238	1.0	25.0	0.5947295791131759	13.0	24000.0	1309.0	0.52	0.05454166666666667
chr2	242127923	242164792	ENSG00000146205	242127922	242127923	36869	0.2	0	0.4579641597627081	0.0	0.0	1.371	0.0	25.0	0.5947295791131759	13.0	24000.0	1309.0	0.52	0.05454166666666667
chr2	242166678	242256476	ENSG00000115677	242166677	242166678	89798	72.8	1	0.0745804371046312	1.0	1.0	0.154	0.0	24.0	0.5778433115762249	12.0	22600.0	995.0	0.5	0.04402654867256637
chr2	242254514	242293442	ENSG00000168385	242254513	242254514	38928	100.7	1	0.007809938637618573	0.0	0.0	0.496	0.0	24.0	0.5778433115762249	12.0	22600.0	995.0	0.5	0.04402654867256637
chr3	3742497	4508965	ENSG00000144455	3742496	3742497	766468	16.1	1	0.02627477879403396	0.0	0.0	1.07	0.0	0.0		0.0				
chr3	4535031	4889524	ENSG00000150995	4535030	4535031	354493	1.0	0	0.18385122065769427	0.0	1.0	0.134	0.0	22.0	0.6545442630502705	13.0	12400.0	268.0	0.5909090909090909	0.021612903225806453
chr3	5020800	5027008	ENSG00000134107	5020799	5020800	6208	24.0	1	0.08526581955996299	0.0	1.0	0.194	0.0	29.0	0.6907585173038399	18.0	27400.0	4058.0	0.6206896551724138	0.1481021897810219
chr3	9022274	9404737	ENSG00000196220	9022273	9022274	382463	0.6	0	0.2712621750947121	0.0	1.0	0.243	0.0	15.0	0.6602059991327962	9.0	8600.0	1374.0	0.6	0.15976744186046513
chr3	9439298	9520924	ENSG00000168137	9439297	9439298	81626	23.1	1	0.009854789338663305	1.0	1.0	0.227	0.0	21.0	0.47897617586091873	8.0	14400.0	2414.0	0.38095238095238093	0.1676388888888889
chr3	9543480	9595486	ENSG00000156959	9543479	9543480	52006	0.0	0	0.5397772956478916	0.0	0.0	0.617	0.0	21.0	0.47897617586091873	8.0	14400.0	2414.0	0.38095238095238093	0.1676388888888889
chr3	9691116	9744077	ENSG00000163719	9691115	9691116	52961	27.2	1	0.045169907143791536	0.0	0.0	0.691	0.0	21.0	0.47897617586091873	8.0	14400.0	2414.0	0.38095238095238093	0.1676388888888889
chr3	9745490	9771592	ENSG00000144550	9745489	9745490	26102	0.2	0	0.5880215953339764	0.0	0.0	0.707	0.0	21.0	0.47897617586091873	8.0	14400.0	2414.0	0.38095238095238093	0.1676388888888889
chr3	9773412	9789702	ENSG00000156983	9773411	9773412	16290	6.1	1	0.023519444478892173	1.0	1.0	0.176	0.0	21.0	0.47897617586091873	8.0	14400.0	2414.0	0.38095238095238093	0.1676388888888889
chr3	9791627	9829903	ENSG00000114026	9791626	9791627	38276	14.6	1	0.014940065546689212	1.0	0.0	1.299	0.0	21.0	0.47897617586091873	8.0	14400.0	2414.0	0.38095238095238093	0.1676388888888889
chr3	9799025	9811676	ENSG00000134072	9799024	9799025	12651	16.7	1	0.061315757352530975	0.0	0.0	0.818	0.0	21.0	0.47897617586091873	8.0	14400.0	2414.0	0.38095238095238093	0.1676388888888889
chr3	9821543	9834695	ENSG00000171148	9821542	9821543	13152	38.3	1	0.010848458330975377	1.0	0.0	0.867	0.0	21.0	0.47897617586091873	8.0	14400.0	2414.0	0.38095238095238093	0.1676388888888889
chr3	9834178	9849410	ENSG00000241553	9834177	9834178	15232	151.6	1	0.012546727372261843	0.0	1.0	0.265	1.0	21.0	0.47897617586091873	8.0	14400.0	2414.0	0.38095238095238093	0.1676388888888889
chr3	9834765	9877085	ENSG00000250151	9834764	9834765	42320	3.2	1	0.020830115100702037	0.0	0.0	1.077	0.0	21.0	0.47897617586091873	8.0	14400.0	2414.0	0.38095238095238093	0.1676388888888889
chr3	9849769	9896822	ENSG00000214021	9849768	9849769	47053	25.5	1	0.04802043945581067	0.0	0.0	1.226	0.0	21.0	0.47897617586091873	8.0	14400.0	2414.0	0.38095238095238093	0.1676388888888889
chr3	9908397	9921938	ENSG00000187288	9908396	9908397	13541	0.2	0	0.4349068259613	0.0	0.0	0.943	0.0	22.0	0.5090515190097323	9.0	13000.0	1918.0	0.4090909090909091	0.14753846153846153
chr3	9932237	9936033	ENSG00000171135	9932236	9932237	3796	16.8	1	0.029014548313813282	1.0	0.0	1.35	0.0	22.0	0.5090515190097323	9.0	13000.0	1918.0	0.4090909090909091	0.14753846153846153
chr3	9944295	9958086	ENSG00000163701	9944294	9944295	13791	0.4	0	0.234274186171202	0.0	0.0	0.772	0.0	22.0	0.5090515190097323	9.0	13000.0	1918.0	0.4090909090909091	0.14753846153846153
chr3	9958757	9975314	ENSG00000163702	9958756	9958757	16557	6.1	1	0.08252778842940249	0.0	0.0	0.867	0.0	22.0	0.5090515190097323	9.0	13000.0	1918.0	0.4090909090909091	0.14753846153846153
chr3	9975505	9987097	ENSG00000163703	9975504	9975505	11592	26.4	1	0.027721612527832496	1.0	0.0	1.048	0.0	22.0	0.5090515190097323	9.0	13000.0	1918.0	0.4090909090909091	0.14753846153846153
chr3	9987225	9994078	ENSG00000163704	9987224	9987225	6853	0.4	0	0.13791006212619605	0.0	0.0	0.765	0.0	22.0	0.5090515190097323	9.0	13000.0	1918.0	0.4090909090909091	0.14753846153846153
chr3	10004220	10052800	ENSG00000125037	10004219	10004220	48580	19.1	1	0.03941529229078891	1.0	0.0	0.547	0.0	22.0	0.5090515190097323	9.0	13000.0	1918.0	0.4090909090909091	0.14753846153846153
chr3	10068097	10143614	ENSG00000144554	10068096	10068097	75517	4.0	1	0.11974241422326234	0.0	0.0	0.886	0.0	18.0	0.5230079301833422	8.0	15600.0	902.0	0.4444444444444444	0.05782051282051282
chr3	10157275	10168874	ENSG00000254999	10157274	10157275	11599	85.4	1	0.005947676725488482	1.0	0.0	0.785	0.0	18.0	0.5230079301833422	8.0	15600.0	902.0	0.4444444444444444	0.05782051282051282
chr3	10182691	10193904	ENSG00000134086	10182690	10182691	11213	16.2	1	0.006597605788528099	0.0	0.0	0.927	1.0	18.0	0.5230079301833422	8.0	15600.0	902.0	0.4444444444444444	0.05782051282051282
chr3	10206548	10285427	ENSG00000134070	10206547	10206548	78879	4.3	1	0.11350881510035367	0.0	0.0	1.255	0.0	23.0	0.570135336853747	11.0	19800.0	949.0	0.4782608695652174	0.04792929292929293
chr3	10289706	10322902	ENSG00000157014	10289705	10289706	33196	22.3	1	0.005995342415310819	1.0	0.0	0.837	0.0	11.0	0.6406992718488976	6.0	9000.0	111.0	0.5454545454545454	0.012333333333333333
chr3	11034409	11080933	ENSG00000157103	11034408	11034409	46524	0.5	0	0.376879025597773	0.0	1.0	0.15	0.0	5.0	0.8795880017344075	5.0	4600.0	918.0	1.0	0.19956521739130434
chr3	11313994	11599139	ENSG00000197548	11313993	11313994	285145	14.1	1	0.007740567080546714	1.0	0.0	0.936	0.0	31.0	0.47184309448130013	11.0	31600.0	1156.0	0.3548387096774194	0.036582278481012656
chr3	11597543	11762220	ENSG00000144560	11597542	11597543	164677	20.0	1	0.046599367083903685	0.0	0.0	0.954	0.0	31.0	0.5132399083104469	13.0	32600.0	1547.0	0.41935483870967744	0.04745398773006135
chr3	11831915	11888393	ENSG00000144559	11831914	11831915	56478	6.4	1	0.015713912398766777	1.0	0.0	1.06	0.0	4.0	0.6307196863200843	2.0	4000.0	527.0	0.5	0.13175
chr3	12194550	12200851	ENSG00000157150	12194549	12194550	6301	3.4	1	0.08203100907732044	0.0	0.0	1.114	0.0	16.0	0.6737615643010973	8.0	14800.0	2994.0	0.5	0.20229729729729728
chr3	12328866	12475855	ENSG00000132170	12328865	12328866	146989	11.2	1	0.04578742607819248	0.0	0.0	0.635	0.0	26.0	0.7509581739890095	16.0	20400.0	4287.0	0.6153846153846154	0.2101470588235294
chr3	12625099	12705725	ENSG00000132155	12625098	12625099	80626	45.2	1	0.07253836223007155	1.0	0.0	0.354	1.0	10.0	0.5297569463554475	5.0	7800.0	375.0	0.5	0.04807692307692308
chr3	12938718	13114617	ENSG00000144711	12938717	12938718	175899	36.6	1	0.06514702142727008	0.0	1.0	0.224	0.0	11.0	0.6034106841135295	4.0	10200.0	665.0	0.36363636363636365	0.06519607843137255
chr3	14444075	14530857	ENSG00000131389	14444074	14444075	86782	16.0	1	0.07669161009627018	0.0	1.0	0.291	0.0	31.0	0.7308767997414986	22.0	26200.0	1771.0	0.7096774193548387	0.06759541984732824
chr3	14693270	14714166	ENSG00000154781	14693269	14693270	20896	10.1	1	0.021916532720791592	1.0	0.0	0.863	0.0	42.0	0.776334006417597	33.0	51000.0	3534.0	0.7857142857142857	0.06929411764705883
chr3	14860468	14975895	ENSG00000154783	14860467	14860468	115427	16.4	1	0.09299394510703636	0.0	1.0	0.162	0.0	42.0	0.776334006417597	33.0	51000.0	3534.0	0.7857142857142857	0.06929411764705883
chr3	14989090	15095107	ENSG00000177463	14989089	14989090	106017	4.3	1	0.027041626039316344	0.0	1.0	0.22	0.0	46.0	0.7435788636686419	33.0	53200.0	3567.0	0.717391304347826	0.06704887218045112
chr3	15083966	15106842	ENSG00000131368	15083965	15083966	22876	25.4	1	0.020793251477285453	1.0	0.0	1.376	1.0	8.0	0.5493099345703163	3.0	4200.0	82.0	0.375	0.019523809523809523
chr3	15247658	15294425	ENSG00000131375	15247657	15247658	46767	5.5	1	0.05468337343052088	1.0	0.0	0.79	0.0	22.0	0.6337239278788002	11.0	19200.0	1153.0	0.5	0.06005208333333333
chr3	15296359	15382875	ENSG00000131370	15296358	15296359	86516	30.1	1	0.07525704290271051	0.0	0.0	0.591	0.0	22.0	0.6337239278788002	11.0	19200.0	1153.0	0.5	0.06005208333333333
chr3	15422781	15482073	ENSG00000206562	15422780	15422781	59292	6.3	1	0.013373591430170471	0.0	0.0	1.184	0.0	22.0	0.6337239278788002	11.0	19200.0	1153.0	0.5	0.06005208333333333
chr3	15468861	15484120	ENSG00000144597	15468860	15468861	15259	6.9	1	0.01789838932958229	1.0	0.0	0.766	0.0	22.0	0.6337239278788002	11.0	19200.0	1153.0	0.5	0.06005208333333333
chr3	15491639	15563258	ENSG00000206561	15491638	15491639	71619	0.5	0	0.27487663714535826	0.0	0.0	1.102	0.0	22.0	0.6337239278788002	11.0	19200.0	1153.0	0.5	0.06005208333333333
chr3	15602210	15643338	ENSG00000131373	15602209	15602210	41128	10.7	1	0.05335145956893979	0.0	0.0	1.007	0.0	22.0	0.6337239278788002	11.0	19200.0	1153.0	0.5	0.06005208333333333
chr3	15708742	15901278	ENSG00000206560	15708741	15708742	192536	0.3	0	0.10602000490003873	1.0	1.0	0.171	0.0	2.0	0.6505149978319905	1.0	3200.0	397.0	0.5	0.1240625
chr3	16216155	16273499	ENSG00000131386	16216154	16216155	57344	7.9	1	0.06714795998152494	0.0	0.0	1.279	0.0	16.0	0.6148860609872027	8.0	8400.0	806.0	0.5	0.09595238095238096
chr3	16355080	16555533	ENSG00000131378	16355079	16355080	200453	39.1	1	0.03122279888545685	0.0	0.0	0.966	0.0	37.0	0.5760505804551165	16.0	26200.0	2350.0	0.43243243243243246	0.08969465648854962
chr3	16844158	17132086	ENSG00000154822	16844157	16844158	287928	3.5	1	0.09458243765949577	0.0	1.0	0.088	0.0	35.0	0.5371797910913939	12.0	23200.0	979.0	0.34285714285714286	0.042198275862068965
chr3	17198653	18486309	ENSG00000131374	17198652	17198653	1287656	11.0	1	0.008551438304484313	0.0	0.0	0.966	0.0	35.0	0.5371797910913939	12.0	23200.0	979.0	0.34285714285714286	0.042198275862068965
chr3	19988570	20026667	ENSG00000144566	19988569	19988570	38097	17.2	1	0.020545786665278433	1.0	0.0	0.536	0.0	9.0	0.5045119458045298	3.0	8600.0	583.0	0.3333333333333333	0.0677906976744186
chr3	20021452	20053822	ENSG00000183977	20021451	20021452	32370	0.1	0	0.18874413192508865	0.0	0.0	1.121	0.0	9.0	0.5045119458045298	3.0	8600.0	583.0	0.3333333333333333	0.0677906976744186
chr3	20081514	20195896	ENSG00000114166	20081513	20081514	114382	11.4	1	0.03390764752936259	1.0	1.0	0.294	0.0	9.0	0.5045119458045298	3.0	8600.0	583.0	0.3333333333333333	0.0677906976744186
chr3	20202084	20227784	ENSG00000129810	20202083	20202084	25700	0.8	0	0.30370912053435106	0.0	0.0	1.225	1.0	9.0	0.5045119458045298	3.0	8600.0	583.0	0.3333333333333333	0.0677906976744186
chr3	25760434	25831530	ENSG00000151092	25760433	25760434	71096	12.4	1	0.07842159332992013	1.0	0.0	0.95	0.0	5.0	0.2820547487491526	0.0	3600.0	1095.0	0.0	0.30416666666666664
chr3	25824407	25836025	ENSG00000151093	25824406	25824407	11618	8.8	1	0.05073363595268267	0.0	0.0	1.156	1.0	5.0	0.2820547487491526	0.0	3600.0	1095.0	0.0	0.30416666666666664
chr3	26664296	26752267	ENSG00000179796	26664295	26664296	87971	0.0	0	0.39856620655651215	0.0	0.0	0.863	0.0	1.0	1.0	1.0	600.0	314.0	1.0	0.5233333333333333
chr3	27757439	27764206	ENSG00000163508	27757438	27757439	6767	10.3	1	0.36974222114036986	0.0	1.0	0.3	0.0	4.0	0.5629529932484498	2.0	2800.0	573.0	0.5	0.20464285714285715
chr3	28283074	28366633	ENSG00000187118	28283073	28283074	83559	11.2	1	0.030116913570280786	1.0	0.0	1.235	0.0	4.0	0.5629529932484498	2.0	2800.0	573.0	0.5	0.20464285714285715
chr3	28356493	28390618	ENSG00000163512	28356492	28356493	34125	5.1	1	0.021857361670198937	1.0	0.0	0.687	0.0	4.0	0.5629529932484498	2.0	2800.0	573.0	0.5	0.20464285714285715
chr3	30647993	30735634	ENSG00000163513	30647992	30647993	87641	63.4	1	0.0730758695328037	0.0	0.0	0.519	0.0	23.0	0.5176140767576459	10.0	30000.0	1830.0	0.43478260869565216	0.061
chr3	31574129	31679112	ENSG00000163527	31574128	31574129	104983	29.7	1	0.040943246388508714	1.0	1.0	0.251	0.0	18.0	0.5756142067264212	8.0	13800.0	875.0	0.4444444444444444	0.06340579710144928
chr3	31699381	32119072	ENSG00000144645	31699380	31699381	419691	6.3	1	0.04963549597116741	0.0	0.0	0.696	0.0	18.0	0.5756142067264212	8.0	13800.0	875.0	0.4444444444444444	0.06340579710144928
chr3	32023262	32033120	ENSG00000197385	32023261	32023262	9858	1.1	1	0.19663386366985072	0.0	0.0	0.0	0.0	44.0	0.7846571028116874	32.0	21200.0	955.0	0.7272727272727273	0.04504716981132075
chr3	32147180	32210205	ENSG00000152642	32147179	32147180	63025	5.0	1	0.21878299140188745	0.0	0.0	0.701	0.0	46.0	0.7874757071315276	34.0	22600.0	1067.0	0.7391304347826086	0.047212389380530975
chr3	32280170	32411817	ENSG00000170293	32280169	32280170	131647	1.3	1	0.19370460732789327	0.0	0.0	1.02	0.0	3.0	0.7406162498721187	2.0	1600.0	102.0	0.6666666666666666	0.06375
chr3	32433162	32524559	ENSG00000153551	32433161	32433162	91397	46.6	1	0.1274889445342032	0.0	0.0	1.19	0.0	20.0	0.6864516253185087	11.0	17800.0	330.0	0.55	0.01853932584269663
chr3	32522803	32544900	ENSG00000091317	32522802	32522803	22097	27.5	1	0.07675665294475954	0.0	0.0	0.881	0.0	20.0	0.6864516253185087	11.0	17800.0	330.0	0.55	0.01853932584269663
chr3	32567462	32612366	ENSG00000144635	32567461	32567462	44904	14.8	1	0.03911963785316717	1.0	1.0	0.328	0.0	23.0	0.663126576158718	12.0	19200.0	597.0	0.5217391304347826	0.03109375
chr3	32726636	32815367	ENSG00000182973	32726635	32726636	88731	9.0	1	0.009695687469167859	0.0	1.0	0.305	0.0	7.0	0.584502140160193	2.0	3000.0	409.0	0.2857142857142857	0.13633333333333333
chr3	32993065	32997841	ENSG00000183813	32993064	32993065	4776	1.8	1	0.2847364859824863	0.0	0.0	0.973	0.0	6.0	0.8089786607202937	5.0	2800.0	46.0	0.8333333333333334	0.016428571428571428
chr3	33038099	33138722	ENSG00000170266	33038098	33038099	100623	22.8	1	0.025512941033228008	0.0	0.0	0.86	0.0	6.0	0.8089786607202937	5.0	2800.0	46.0	0.8333333333333334	0.016428571428571428
chr3	33131912	33138293	ENSG00000188167	33131911	33131912	6381	0.5	0	0.02830471862817485	0.0	0.0	1.22	0.0	5.0	0.7707743928643523	4.0	2600.0	46.0	0.8	0.01769230769230769
chr3	33537736	33759848	ENSG00000163539	33537735	33537736	222112	5.2	1	0.06267148083703825	0.0	1.0	0.201	0.0	7.0	0.5448012549006437	3.0	4600.0	429.0	0.42857142857142855	0.0932608695652174
chr3	36868310	36986548	ENSG00000168016	36868309	36868310	118238	0.4	0	0.09307065010480413	0.0	0.0	0.668	0.0	1.0	0.6989700043360187	1.0	200.0	184.0	1.0	0.92
chr3	37094116	37225180	ENSG00000093167	37094115	37094116	131064	32.4	1	0.03381464812314189	1.0	0.0	0.983	0.0	11.0	0.6467853436334988	7.0	4000.0	295.0	0.6363636363636364	0.07375
chr3	37493605	37865005	ENSG00000144668	37493604	37493605	371400	12.9	1	0.06920424133950692	0.0	0.0	0.421	0.0	44.0	0.6546997045168683	25.0	40800.0	3239.0	0.5681818181818182	0.07938725490196079
chr3	37903450	38025960	ENSG00000144677	37903449	37903450	122510	15.6	1	0.008802661067089079	0.0	0.0	0.961	0.0	21.0	0.47066354601694843	5.0	18000.0	1852.0	0.23809523809523808	0.10288888888888889
chr3	38029549	38048679	ENSG00000136059	38029548	38029549	19130	10.9	1	0.1182527216617524	0.0	0.0	1.091	0.0	26.0	0.6004949113103607	14.0	19600.0	1956.0	0.5384615384615384	0.09979591836734694
chr3	38048986	38071253	ENSG00000187091	38048985	38048986	22267	6.9	1	0.01526053892829391	0.0	0.0	1.103	0.0	26.0	0.6004949113103607	14.0	19600.0	1956.0	0.5384615384615384	0.09979591836734694
chr3	38080695	38165516	ENSG00000008226	38080694	38080695	84821	0.4	0	0.2320978873962196	0.0	0.0	0.911	0.0	26.0	0.6004949113103607	14.0	19600.0	1956.0	0.5384615384615384	0.09979591836734694
chr3	38144619	38178733	ENSG00000060971	38144618	38144619	34114	42.7	1	0.1741106858457175	0.0	0.0	1.118	0.0	26.0	0.6004949113103607	14.0	19600.0	1956.0	0.5384615384615384	0.09979591836734694
chr3	38179968	38184513	ENSG00000172936	38179967	38179968	4545	39.6	1	0.08952230708649414	0.0	0.0	0.655	0.0	45.0	0.6279383254188557	25.0	32600.0	3163.0	0.5555555555555556	0.09702453987730061
chr3	38206579	38296979	ENSG00000172939	38206578	38206579	90400	14.1	1	0.0309745401605721	0.0	0.0	0.368	0.0	45.0	0.6279383254188557	25.0	32600.0	3163.0	0.5555555555555556	0.09702453987730061
chr3	38323784	38360066	ENSG00000144671	38323783	38323784	36282	0.1	0	0.3368268934981352	0.0	0.0	1.26	0.0	26.0	0.6352291415792817	15.0	17000.0	1477.0	0.5769230769230769	0.08688235294117647
chr3	38388250	38462839	ENSG00000093217	38388249	38388250	74589	0.3	0	0.4000756541893429	0.0	0.0	1.303	0.0	26.0	0.6352291415792817	15.0	17000.0	1477.0	0.5769230769230769	0.08688235294117647
chr3	38495341	38534633	ENSG00000114739	38495340	38495341	39292	0.9	0	0.03214414536616793	0.0	0.0	0.377	0.0	26.0	0.6352291415792817	15.0	17000.0	1477.0	0.5769230769230769	0.08688235294117647
chr3	38537617	38583652	ENSG00000157036	38537616	38537617	46035	5.1	1	0.019994645348791387	0.0	0.0	1.631	0.0	26.0	0.6352291415792817	15.0	17000.0	1477.0	0.5769230769230769	0.08688235294117647
chr3	38887259	38992052	ENSG00000168356	38887258	38887259	104793	2.2	1	0.4746597565227776	0.0	0.0	0.828	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr3	39138149	39149854	ENSG00000114745	39138148	39138149	11705	19.6	1	0.007087189305550998	1.0	0.0	0.675	0.0	25.0	0.6448630993262202	11.0	26000.0	2425.0	0.44	0.09326923076923077
chr3	39149151	39180394	ENSG00000168026	39149150	39149151	31243	0.0	0	0.6116394671613088	0.0	0.0	0.883	0.0	25.0	0.6448630993262202	11.0	26000.0	2425.0	0.44	0.09326923076923077
chr3	39183345	39196053	ENSG00000144655	39183344	39183345	12708	18.7	1	0.06064789113914343	0.0	0.0	0.525	0.0	25.0	0.6448630993262202	11.0	26000.0	2425.0	0.44	0.09326923076923077
chr3	39224700	39234087	ENSG00000168334	39224699	39224700	9387	0.2	0	0.6822853762042332	0.0	0.0	1.168	0.0	25.0	0.6448630993262202	11.0	26000.0	2425.0	0.44	0.09326923076923077
chr3	39304984	39323226	ENSG00000168329	39304983	39304984	18242	4.4	1	0.16676368038564351	0.0	0.0	1.01	0.0	25.0	0.6448630993262202	11.0	26000.0	2425.0	0.44	0.09326923076923077
chr3	39424838	39438842	ENSG00000144659	39424837	39424838	14004	25.8	1	0.0349444447373257	1.0	0.0	1.107	0.0	6.0	0.5739495832054521	2.0	6600.0	297.0	0.3333333333333333	0.045
chr3	39448179	39454033	ENSG00000168028	39448178	39448179	5854	1208.8	1	0.03974517224435233	0.0	0.0	0.368	0.0	6.0	0.5739495832054521	2.0	6600.0	297.0	0.3333333333333333	0.045
chr3	39850404	40301812	ENSG00000170011	39850403	39850404	451408	3.2	1	0.17487271434317495	0.0	0.0	0.568	0.0	5.0	0.784163750790475	4.0	1800.0	0.0	0.8	0.0
chr3	40351174	40353915	ENSG00000114784	40351173	40351174	2741	59.7	1	0.04933874404461575	1.0	0.0	0.779	0.0	4.0	0.6861818737241734	2.0	1200.0	41.0	0.5	0.034166666666666665
chr3	42055293	42267381	ENSG00000182606	42055292	42055293	212088	14.9	1	0.07921999653543238	0.0	0.0	0.519	0.0	37.0	0.5458316801286842	15.0	37600.0	1800.0	0.40540540540540543	0.047872340425531915
chr3	42299316	42307699	ENSG00000187094	42299315	42299316	8383	0.0	0	0.5452644635261378	0.0	0.0	1.904	0.0	3.0	1.0	3.0	600.0	0.0	1.0	0.0
chr3	42438569	42452092	ENSG00000157093	42438568	42438569	13523	0.0	0	0.5772530953183304	0.0	0.0	0.743	0.0	3.0	1.0	3.0	600.0	0.0	1.0	0.0
chr3	43328003	43466256	ENSG00000163788	43328002	43328003	138253	19.6	1	0.012103804029265627	0.0	1.0	0.132	0.0	24.0	0.6547182599661227	14.0	25400.0	902.0	0.5833333333333334	0.035511811023622046
chr3	43396350	43733086	ENSG00000160746	43396349	43396350	336736	8.6	1	0.008723993013177176	0.0	0.0	1.129	0.0	30.0	0.6696662982929681	18.0	25400.0	942.0	0.6	0.037086614173228345
chr3	44379610	44450943	ENSG00000179152	44379609	44379610	71333	3.8	1	0.06781706454113832	1.0	0.0	0.752	0.0	8.0	0.45118610020607275	3.0	3600.0	177.0	0.375	0.049166666666666664
chr3	44481261	44519162	ENSG00000185219	44481260	44481261	37901	3.6	1	0.01428095760596719	0.0	1.0	0.212	0.0	8.0	0.45118610020607275	3.0	3600.0	177.0	0.375	0.049166666666666664
chr3	44540461	44552128	ENSG00000178917	44540460	44540461	11667	0.6	0	0.07061603648386901	0.0	0.0	1.21	0.0	8.0	0.45118610020607275	3.0	3600.0	177.0	0.375	0.049166666666666664
chr3	44596684	44624975	ENSG00000196345	44596683	44596684	28291	2.0	1	0.03746478674268651	0.0	0.0	0.716	0.0	14.0	0.6258897329897947	7.0	5400.0	305.0	0.5	0.05648148148148148
chr3	44619714	44641186	ENSG00000144792	44619713	44619714	21472	1.0	0	0.08345823948058494	0.0	0.0	1.596	0.0	14.0	0.6258897329897947	7.0	5400.0	305.0	0.5	0.05648148148148148
chr3	44626379	44689963	ENSG00000186448	44626378	44626379	63584	4.5	1	0.01992658742893184	1.0	0.0	0.949	0.0	14.0	0.6258897329897947	7.0	5400.0	305.0	0.5	0.05648148148148148
chr3	44690218	44702283	ENSG00000169981	44690217	44690218	12065	3.0	1	0.005037195899881942	0.0	0.0	0.603	0.0	14.0	0.6258897329897947	7.0	5400.0	305.0	0.5	0.05648148148148148
chr3	44754134	44765323	ENSG00000196653	44754133	44754134	11189	3.1	1	0.03048368349375886	0.0	0.0	1.138	0.0	14.0	0.6258897329897947	7.0	5400.0	305.0	0.5	0.05648148148148148
chr3	44771087	44778575	ENSG00000186446	44771086	44771087	7488	1.1	1	0.0200756349188002	0.0	0.0	0.793	0.0	14.0	0.6258897329897947	7.0	5400.0	305.0	0.5	0.05648148148148148
chr3	44779152	44803154	ENSG00000163807	44779151	44779152	24002	5.4	1	0.0315040403725308	1.0	0.0	1.324	0.0	14.0	0.6258897329897947	7.0	5400.0	305.0	0.5	0.05648148148148148
chr3	44803208	44914868	ENSG00000163808	44803207	44803208	111660	0.4	0	0.24829489889028655	0.0	0.0	0.79	0.0	14.0	0.6258897329897947	7.0	5400.0	305.0	0.5	0.05648148148148148
chr3	44903360	44907162	ENSG00000169964	44903359	44903360	3802	13.1	1	0.02223210693379193	1.0	0.0	1.402	0.0	14.0	0.6258897329897947	7.0	5400.0	305.0	0.5	0.05648148148148148
chr3	44956748	45017677	ENSG00000163812	44956747	44956748	60929	27.8	1	0.010345139609149977	1.0	0.0	0.64	0.0	3.0	0.7670099985546605	2.0	800.0	101.0	0.6666666666666666	0.12625
chr3	45123769	45187914	ENSG00000163814	45123768	45123769	64145	0.6	0	0.2264037739116605	0.0	0.0	0.651	0.0	13.0	0.6701002876469033	7.0	7400.0	473.0	0.5384615384615384	0.06391891891891892
chr3	45265957	45267770	ENSG00000249992	45265956	45265957	1813	0.4	0	0.2591812884960784	0.0	0.0	1.737	0.0	13.0	0.6701002876469033	7.0	7400.0	473.0	0.5384615384615384	0.06391891891891892
chr3	45429997	45590913	ENSG00000011376	45429996	45429997	160916	4.9	1	0.026414237832295497	1.0	0.0	0.857	1.0	13.0	0.6701002876469033	7.0	7400.0	473.0	0.5384615384615384	0.06391891891891892
chr3	45596885	45727830	ENSG00000144791	45596884	45596885	130945	8.7	1	0.07044092189385734	0.0	0.0	0.437	0.0	35.0	0.5749574852266487	17.0	43800.0	2375.0	0.4857142857142857	0.05422374429223744
chr3	45730547	45786916	ENSG00000211456	45730546	45730547	56369	11.5	1	0.0037657183064965594	0.0	0.0	0.37	1.0	35.0	0.5749574852266487	17.0	43800.0	2375.0	0.4857142857142857	0.05422374429223744
chr3	45796941	45838027	ENSG00000163817	45796940	45796941	41086	0.0	0	0.3417788438725037	0.0	0.0	1.26	0.0	39.0	0.5737262552801667	19.0	47600.0	2586.0	0.48717948717948717	0.05432773109243697
chr3	45864807	45957534	ENSG00000163818	45864806	45864807	92727	3.8	1	0.031925806181345016	0.0	0.0	0.575	0.0	78.0	0.7248169259802009	54.0	78000.0	3906.0	0.6923076923076923	0.050076923076923074
chr3	45927995	45944667	ENSG00000173585	45927994	45927995	16672	1.0	0	0.4849401442411753	0.0	0.0	1.127	0.0	78.0	0.7248169259802009	54.0	78000.0	3906.0	0.6923076923076923	0.050076923076923074
