chrom	start	end	target_gene	tss_start	tss_end	gene_length	pancreas	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr2	208693026	208890284	ENSG00000178385	208693025	208693026	197258	0.5	0	0.017379354858246866	0.0	0.0	0.566	0.0	2.0	0.27642098432889034	0.0	800.0	0.0	0.0	0.0
chr2	208986330	208989225	ENSG00000118231	208986329	208986330	2895	0.0	0	0.44409642992420617	0.0	0.0	1.504	0.0	0.0		0.0				
chr2	209025463	209028300	ENSG00000168582	209025462	209025463	2837	0.0	0	0.5460184564267633	0.0	0.0	1.818	0.0	0.0		0.0				
chr2	209030066	209054797	ENSG00000188674	209030065	209030066	24731	0.0	0	0.5435854011097938	0.0	0.0	1.631	0.0	0.0		0.0				
chr2	209100950	209130798	ENSG00000138413	209100949	209100950	29848	16.2	1	0.11605295394778785	0.0	0.0	1.327	0.0	0.0		0.0				
chr2	209130990	209223475	ENSG00000115020	209130989	209130990	92485	5.6	1	0.01258971613588352	0.0	0.0	0.389	0.0	0.0		0.0				
chr2	209224437	209719227	ENSG00000144407	209224436	209224437	494790	0.2	0	0.4554853112880493	0.0	0.0	1.392	0.0	0.0		0.0				
chr2	210288781	210598842	ENSG00000078018	210288780	210288781	310061	3.8	1	0.41662191472111626	0.0	1.0	0.105	0.0	3.0	0.8996566681120063	3.0	1000.0	0.0	1.0	0.0
chr2	210636716	210864024	ENSG00000144406	210636715	210636716	227308	0.3	0	0.4914436763855392	0.0	1.0	0.307	0.0	0.0		0.0				
chr2	210867288	210886300	ENSG00000197713	210867287	210867288	19012	4.4	1	0.007998229565799618	0.0	0.0	1.205	0.0	0.0		0.0				
chr2	210886146	211036107	ENSG00000144445	210886145	210886146	149961	5.4	1	0.03579659598156839	0.0	0.0	0.352	0.0	0.0		0.0				
chr2	211052662	211090215	ENSG00000115361	211052661	211052662	37553	11.5	1	0.2227653796352006	0.0	0.0	1.162	0.0	5.0	0.8795880017344075	5.0	2200.0	399.0	1.0	0.18136363636363637
chr2	211154873	211179914	ENSG00000168530	211154872	211154873	25041	0.5	0	0.993665404787817	0.0	0.0	1.358	0.0	0.0		0.0				
chr2	211295972	211342376	ENSG00000115365	211295971	211295972	46404	7.0	1	0.10738501756254336	0.0	0.0	1.23	0.0	0.0		0.0				
chr2	211342405	211543831	ENSG00000021826	211342404	211342405	201426	0.3	0	0.8022066615439746	0.0	0.0	0.517	0.0	0.0		0.0				
chr2	212240445	213403565	ENSG00000178568	212240444	212240445	1163120	0.2	0	0.3079283431594299	0.0	1.0	0.265	0.0	0.0		0.0				
chr2	213864428	214017151	ENSG00000030419	213864427	213864428	152723	0.6	0	0.01722294503919524	0.0	1.0	0.286	0.0	0.0		0.0				
chr2	214149112	215275225	ENSG00000144451	214149111	214149112	1126113	6.3	1	0.05825804394083878	0.0	0.0	1.708	0.0	1.0	0.30102999566398103	0.0	600.0	0.0	0.0	0.0
chr2	215275788	215443683	ENSG00000174453	215275787	215275788	167895	0.0	0	0.5618619225191168	0.0	0.0	0.795	0.0	0.0		0.0				
chr2	215590369	215674428	ENSG00000138376	215590368	215590369	84059	0.5	0	0.035217941847431065	0.0	0.0	1.358	1.0	0.0		0.0				
chr2	216176539	216214487	ENSG00000138363	216176538	216176539	37948	10.0	1	0.014042613394091982	1.0	0.0	1.248	1.0	2.0	0.6505149978319905	1.0	1000.0	25.0	0.5	0.025
chr2	216225162	216300895	ENSG00000115414	216225161	216225162	75733	10.2	1	0.1988264675741341	0.0	1.0	0.338	0.0	1.0	0.30102999566398103	0.0	600.0	54.0	0.0	0.09
chr2	216809212	216898819	ENSG00000118242	216809211	216809212	89607	0.8	0	0.06989928438208222	0.0	0.0	1.491	0.0	1.0	0.6989700043360187	1.0	200.0	21.0	1.0	0.105
chr2	216861051	216947678	ENSG00000115425	216861050	216861051	86627	1.4	1	0.32104994161085004	0.0	0.0	1.288	0.0	3.0	0.6666666666666666	2.0	1200.0	46.0	0.6666666666666666	0.03833333333333333
chr2	216946588	216967506	ENSG00000163449	216946587	216946588	20918	0.1	0	0.2544267941992228	0.0	0.0	0.888	0.0	0.0		0.0				
chr2	216972186	217071026	ENSG00000079246	216972185	216972186	98840	28.0	1	0.010980676342395874	1.0	1.0	0.147	1.0	0.0		0.0				
chr2	217122587	217236750	ENSG00000144583	217122586	217122587	114163	0.1	0	0.4856952806916217	0.0	0.0	0.566	0.0	2.0	0.7614393726401688	1.0	2000.0	1406.0	0.5	0.703
chr2	217277136	217347776	ENSG00000138375	217277135	217277136	70640	3.3	1	0.011802484227369415	1.0	0.0	0.611	0.0	5.0	0.38770950418256134	1.0	4800.0	383.0	0.2	0.07979166666666666
chr2	217362911	217443903	ENSG00000197756	217362910	217362911	80992	1669.0	1	0.0437848108048197	0.0	0.0	1.494	0.0	20.0	0.4984305011473481	5.0	25200.0	3679.0	0.25	0.14599206349206348
chr2	217497550	217529159	ENSG00000115457	217497549	217497550	31609	136.5	1	0.16971343503190792	0.0	0.0	0.816	0.0	30.0	0.5768365850843935	13.0	35400.0	4229.0	0.43333333333333335	0.11946327683615819
chr2	217536827	217560248	ENSG00000115461	217536826	217536827	23421	12.7	1	0.3373025834365307	0.0	1.0	0.292	0.0	0.0		0.0				
chr2	217724180	217724787	ENSG00000118245	217724179	217724180	607	0.4	0	0.1175546520705546	0.0	0.0	1.782	0.0	3.0	0.7993133362240125	2.0	2200.0	44.0	0.6666666666666666	0.02
chr2	218664511	218867718	ENSG00000079308	218664510	218664511	203207	18.2	1	0.07015870844045224	0.0	0.0	0.363	0.0	28.0	0.6187749094932654	13.0	43400.0	4571.0	0.4642857142857143	0.10532258064516128
chr2	218899682	218955304	ENSG00000188282	218899681	218899682	55622	0.0	0	0.2621132714172076	0.0	0.0	1.193	0.0	10.0	0.4507183756753819	2.0	20000.0	2248.0	0.2	0.1124
chr2	218990011	219001976	ENSG00000180871	218990010	218990011	11965	0.1	0	0.4097509625541471	0.0	0.0	1.132	0.0	0.0		0.0				
chr2	219027567	219031718	ENSG00000163464	219027566	219027567	4151	0.1	0	0.4199785110011688	0.0	0.0	1.865	0.0	17.0	0.5736562532480772	7.0	19400.0	1761.0	0.4117647058823529	0.09077319587628865
chr2	219081816	219119079	ENSG00000163466	219081815	219081816	37263	41.7	1	0.022008346599879547	1.0	1.0	0.168	0.0	8.0	0.3820582393306724	2.0	4800.0	1620.0	0.25	0.3375
chr2	219124218	219128582	ENSG00000179921	219124217	219124218	4364	0.7	0	0.12706129875959407	0.0	0.0	1.951	0.0	0.0		0.0				
chr2	219128849	219134980	ENSG00000127837	219128848	219128849	6131	27.4	1	0.01215132013602133	1.0	0.0	0.411	1.0	0.0		0.0				
chr2	219135114	219211516	ENSG00000127838	219135113	219135114	76402	18.2	1	0.03859323594020028	1.0	0.0	1.138	0.0	0.0		0.0				
chr2	219138914	219157309	ENSG00000135926	219138913	219138914	18395	99.2	1	0.03722571935216582	1.0	0.0	1.117	0.0	0.0		0.0				
chr2	219221578	219232822	ENSG00000158428	219221577	219221578	11244	0.4	0	0.3077674290651092	0.0	0.0	1.163	0.0	0.0		0.0				
chr2	219246751	219261617	ENSG00000018280	219246750	219246751	14866	1.3	1	0.2698844198497417	0.0	0.0	1.354	0.0	0.0		0.0				
chr2	219262978	219270664	ENSG00000144579	219262977	219262978	7686	32.4	1	0.03415629681180901	0.0	1.0	0.204	0.0	0.0		0.0				
chr2	219283814	219318018	ENSG00000127831	219283813	219283814	34204	6.3	1	0.4942769630709862	0.0	0.0	0.861	0.0	0.0		0.0				
chr2	219314973	219433084	ENSG00000135913	219314972	219314973	118111	0.6	0	0.03988912579442799	0.0	1.0	0.189	1.0	0.0		0.0				
chr2	219433302	219461803	ENSG00000144580	219433301	219433302	28501	5.9	1	0.004298051521918594	1.0	1.0	0.275	1.0	7.0	0.2852199239843562	1.0	4000.0	1370.0	0.14285714285714285	0.3425
chr2	219472487	219501907	ENSG00000115556	219472486	219472487	29420	0.2	0	0.6470361723076495	0.0	0.0	0.897	0.0	0.0		0.0				
chr2	219502638	219524378	ENSG00000115568	219502637	219502638	21740	3.5	1	0.0105611033601491	1.0	0.0	0.792	0.0	0.0		0.0				
chr2	219523486	219528166	ENSG00000074582	219523485	219523486	4680	16.2	1	0.01863963049780853	1.0	0.0	1.237	1.0	3.0	0.5176139895525935	1.0	1400.0	176.0	0.3333333333333333	0.12571428571428572
chr2	219528586	219537134	ENSG00000163481	219528585	219528586	8548	2.8	1	0.013249720152818929	1.0	0.0	0.515	0.0	3.0	0.5176139895525935	1.0	1400.0	176.0	0.3333333333333333	0.12571428571428572
chr2	219536748	219567439	ENSG00000163482	219536747	219536748	30691	4.2	1	0.04078225464699498	0.0	0.0	0.862	0.0	3.0	0.5176139895525935	1.0	1400.0	176.0	0.3333333333333333	0.12571428571428572
chr2	219575567	219620139	ENSG00000135912	219575566	219575567	44572	2.8	1	0.004716672015269434	0.0	0.0	0.696	0.0	0.0		0.0				
chr2	219646471	219680016	ENSG00000135929	219646470	219646471	33545	3.1	1	0.24603725709015176	0.0	0.0	1.376	0.0	0.0		0.0				
chr2	219687105	219696809	ENSG00000115592	219687104	219687105	9704	0.0	0	0.982692246104766	0.0	0.0	1.19	0.0	0.0		0.0				
chr2	219724543	219738955	ENSG00000115596	219724542	219724543	14412	0.3	0	0.14672142982602354	0.0	0.0	0.827	0.0	0.0		0.0				
chr2	219745084	219764303	ENSG00000135925	219745083	219745084	19219	0.0	0	0.17529464014893886	0.0	0.0	1.369	0.0	0.0		0.0				
chr2	219824376	219826876	ENSG00000171450	219824375	219824376	2500	0.4	0	0.5308640876588782	0.0	0.0	0.601	0.0	0.0		0.0				
chr2	219845808	219850379	ENSG00000163497	219845807	219845808	4571	0.4	0	0.3863819752940855	0.0	0.0	1.317	0.0	0.0		0.0				
chr2	219854910	219858143	ENSG00000163499	219854909	219854910	3233	6.8	1	0.5987568668697929	0.0	0.0	1.263	0.0	0.0		0.0				
chr2	219867567	219906249	ENSG00000181378	219867566	219867567	38682	0.0	0	0.3605181113611195	0.0	0.0	0.783	0.0	0.0		0.0				
chr2	219919141	219925189	ENSG00000163501	219919140	219919141	6048	0.0	0	0.4535519314338495	0.0	0.0	0.61	0.0	0.0		0.0				
chr2	219940038	220025587	ENSG00000187736	219940037	219940038	85549	3.4	1	0.04230138195167675	0.0	0.0	0.738	0.0	1.0	0.2218487496163564	0.0	400.0	10.0	0.0	0.025
chr2	219940050	220035549	ENSG00000213901	219940049	219940050	95499	0.1	0	0.3185691900144337	0.0	0.0	0.771	0.0	1.0	0.2218487496163564	0.0	400.0	10.0	0.0	0.025
chr2	220036618	220042828	ENSG00000115649	220036617	220036618	6210	22.2	1	0.023636708905225415	0.0	0.0	1.054	0.0	3.0	0.8409595817601124	2.0	4600.0	1981.0	0.6666666666666666	0.4306521739130435
chr2	220040946	220050201	ENSG00000144567	220040945	220040946	9255	21.0	1	0.025088785074329916	1.0	0.0	0.509	0.0	3.0	0.5176139895525935	1.0	1400.0	176.0	0.3333333333333333	0.12571428571428572
chr2	220059958	220074373	ENSG00000158552	220059957	220059958	14415	16.4	1	0.01144598741874517	1.0	0.0	0.969	0.0	3.0	0.5176139895525935	1.0	1400.0	176.0	0.3333333333333333	0.12571428571428572
chr2	220074489	220083712	ENSG00000115657	220074488	220074489	9223	1.7	1	0.08378828247511479	0.0	0.0	0.977	0.0	3.0	0.5176139895525935	1.0	1400.0	176.0	0.3333333333333333	0.12571428571428572
chr2	220074493	220094439	ENSG00000198925	220074492	220074493	19946	8.3	1	0.07232155567593615	0.0	1.0	0.317	0.0	3.0	0.5176139895525935	1.0	1400.0	176.0	0.3333333333333333	0.12571428571428572
chr2	220094478	220101391	ENSG00000163516	220094477	220094478	6913	6.2	1	0.016281057126888144	0.0	0.0	1.235	0.0	1.0	0.5228787452803376	0.0	200.0	0.0	0.0	0.0
chr2	220101327	220110200	ENSG00000163521	220101326	220101327	8873	0.7	0	0.026249302039657592	0.0	0.0	0.967	0.0	1.0	0.5228787452803376	0.0	200.0	0.0	0.0	0.0
chr2	220110176	220115059	ENSG00000115661	220110175	220110176	4883	12.3	1	0.021165033855920667	1.0	0.0	0.915	0.0	1.0	0.5228787452803376	0.0	200.0	0.0	0.0	0.0
chr2	220114432	220142892	ENSG00000127824	220114431	220114432	28460	7.1	1	0.16743623487734408	0.0	0.0	0.62	0.0	1.0	0.5228787452803376	0.0	200.0	0.0	0.0	0.0
chr2	220143988	220151622	ENSG00000135924	220143987	220143988	7634	34.4	1	0.06827550882176964	0.0	0.0	1.027	0.0	0.0		0.0				
chr2	220154344	220174370	ENSG00000054356	220154343	220154344	20026	9.8	1	0.4788323798951079	0.0	0.0	0.584	0.0	0.0		0.0				
chr2	220192130	220197899	ENSG00000182698	220192129	220192130	5769	0.0	0	0.5847611342247863	0.0	0.0	1.747	0.0	0.0		0.0				
chr2	220238267	220264744	ENSG00000123992	220238266	220238267	26477	7.8	1	0.04233681102065541	0.0	0.0	0.93	0.0	0.0		0.0				
chr2	220283098	220291461	ENSG00000175084	220283097	220283098	8363	5.5	1	0.5527367730830494	0.0	0.0	0.596	0.0	0.0		0.0				
chr2	220299567	220363009	ENSG00000072195	220299566	220299567	63442	1.3	1	0.13389582798737	0.0	1.0	0.293	0.0	0.0		0.0				
chr2	220363588	220371710	ENSG00000144591	220363587	220363588	8122	23.6	1	0.04381872274371201	1.0	0.0	0.943	0.0	0.0		0.0				
chr2	220378891	220403494	ENSG00000072182	220378890	220378891	24603	0.0	0	0.4949981281130917	0.0	0.0	0.614	0.0	0.0		0.0				
chr2	220403668	220408509	ENSG00000123989	220403667	220403668	4841	50.5	1	0.09438207373512313	0.0	0.0	0.506	0.0	0.0		0.0				
chr2	220408384	220415317	ENSG00000188760	220408383	220408384	6933	4.9	1	0.08404189653464376	0.0	0.0	0.563	0.0	0.0		0.0				
chr2	220415450	220436581	ENSG00000124006	220415449	220415450	21131	43.0	1	0.18724728752090591	0.0	0.0	0.878	0.0	0.0		0.0				
chr2	220433883	220440435	ENSG00000123999	220433882	220433883	6552	3.9	1	0.4653293518759023	0.0	0.0	1.016	0.0	0.0		0.0				
chr2	220462581	220481173	ENSG00000144589	220462580	220462581	18592	0.7	0	0.04907288259311162	0.0	0.0	0.857	0.0	0.0		0.0				
chr2	220492048	220506702	ENSG00000114923	220492047	220492048	14654	1.4	1	0.34645453918237273	0.0	0.0	0.527	0.0	0.0		0.0				
chr2	222282746	222438922	ENSG00000116106	222282745	222282746	156176	0.2	0	0.13155658732607595	0.0	1.0	0.175	0.0	15.0	0.7811132514197633	12.0	8000.0	1731.0	0.8	0.216375
chr2	223064606	223163715	ENSG00000135903	223064605	223064606	99109	0.0	0	1.0000000000000002	0.0	0.0	0.475	0.0	12.0	0.9749141670280016	12.0	11800.0	2047.0	1.0	0.17347457627118645
chr2	223162865	223169936	ENSG00000163081	223162864	223162865	7071	0.0	0	1.0000000000000002	0.0	0.0	0.0	0.0	3.0	1.0	3.0	2600.0	966.0	1.0	0.37153846153846154
chr2	223289235	223425667	ENSG00000163082	223289234	223289235	136432	1.1	1	0.07803597126645688	0.0	0.0	0.95	0.0	0.0		0.0				
chr2	223435254	223521056	ENSG00000116120	223435253	223435254	85802	1.3	1	0.06381571443636222	1.0	0.0	0.558	1.0	0.0		0.0				
chr2	223536504	223574649	ENSG00000124003	223536503	223536504	38145	0.1	0	0.5782318711586741	0.0	0.0	1.548	0.0	6.0	0.5607527088641814	2.0	5000.0	295.0	0.3333333333333333	0.059
chr2	223725651	223809357	ENSG00000123983	223725650	223725651	83706	3.7	1	0.0463709402776448	1.0	0.0	0.55	1.0	0.0		0.0				
chr2	223916531	224063117	ENSG00000152049	223916530	223916531	146586	0.1	0	0.4765036983015766	0.0	0.0	1.362	0.0	1.0	1.0	1.0	3200.0	311.0	1.0	0.0971875
chr2	224461657	224467221	ENSG00000171951	224461656	224461657	5564	5.7	1	0.3838088885353024	0.0	0.0	0.853	0.0	1.0	1.0	1.0	3200.0	311.0	1.0	0.0971875
chr2	224616402	224702744	ENSG00000152056	224616401	224616402	86342	0.4	0	0.08451513296737888	0.0	0.0	1.079	0.0	0.0		0.0				
chr2	224720432	224810104	ENSG00000085449	224720431	224720432	89672	4.1	1	0.006885721028175296	0.0	0.0	0.752	0.0	6.0	0.5607527088641814	2.0	5000.0	295.0	0.3333333333333333	0.059
chr2	224822120	224832431	ENSG00000135900	224822119	224822120	10311	6.4	1	0.03694201059284244	1.0	0.0	1.644	1.0	0.0		0.0				
chr2	224839828	224904036	ENSG00000135919	224839827	224839828	64208	2.4	1	0.135187143731509	0.0	0.0	0.445	0.0	0.0		0.0				
chr2	225243414	225266802	ENSG00000124019	225243413	225243414	23388	0.1	0	0.048686551621641184	0.0	0.0	1.302	0.0	3.0	0.598626672448025	2.0	1600.0	0.0	0.6666666666666666	0.0
chr2	225334866	225450110	ENSG00000036257	225334865	225334866	115244	9.1	1	0.06439967648531933	0.0	1.0	0.228	1.0	3.0	0.34858583018689165	0.0	2400.0	75.0	0.0	0.03125
chr2	225629806	225907162	ENSG00000135905	225629805	225629806	277356	0.7	0	0.1146378513306473	0.0	0.0	0.387	0.0	0.0		0.0				
chr2	226265363	226518734	ENSG00000144460	226265362	226265363	253371	0.0	0	0.37138435687831545	0.0	0.0	0.706	0.0	10.0	0.8193820026016112	8.0	4000.0	394.0	0.8	0.0985
chr2	227596032	227664475	ENSG00000169047	227596031	227596032	68443	1.3	1	0.13814650935003706	0.0	0.0	0.502	0.0	1.0	0.3979400086720376	0.0	400.0	172.0	0.0	0.43
chr2	227700296	227863931	ENSG00000144468	227700295	227700296	163635	3.1	1	0.012565576311675113	1.0	0.0	1.712	0.0	1.0	0.3979400086720376	0.0	400.0	172.0	0.0	0.43
chr2	227867426	228028829	ENSG00000081052	227867425	227867426	161403	1.1	1	0.09536336936481672	0.0	0.0	0.616	0.0	2.0	0.8494850021680094	2.0	400.0	28.0	1.0	0.07
chr2	228029280	228179508	ENSG00000169031	228029279	228029280	150228	1.2	1	0.11604295337849915	0.0	0.0	0.522	0.0	4.0	0.9247425010840047	4.0	1000.0	84.0	1.0	0.084
chr2	228189866	228222550	ENSG00000168958	228189865	228189866	32684	23.7	1	0.02170794984485033	1.0	0.0	0.567	0.0	3.0	0.7993133362240125	2.0	2000.0	233.0	0.6666666666666666	0.1165
chr2	228226871	228246711	ENSG00000168955	228226870	228226871	19840	0.0	0	0.6535360832378236	0.0	0.0	1.634	0.0	2.0	0.7614393726401688	1.0	2400.0	380.0	0.5	0.15833333333333333
chr2	228336867	228425930	ENSG00000173744	228336866	228336867	89063	12.2	1	0.00938918294561175	1.0	1.0	0.278	0.0	0.0		0.0				
chr2	228549925	228582728	ENSG00000135917	228549924	228549925	32803	0.8	0	0.16431747255259305	0.0	0.0	0.589	0.0	0.0		0.0				
chr2	228678557	228682272	ENSG00000115009	228678556	228678557	3715	0.8	0	0.29417535948102225	0.0	0.0	1.875	0.0	0.0		0.0				
chr2	228735769	228789060	ENSG00000123977	228735768	228735769	53291	0.0	0	0.34628135016338435	0.0	0.0	0.814	0.0	4.0	0.6549471895720984	3.0	1000.0	118.0	0.75	0.118
chr2	228844665	229046361	ENSG00000153820	228844664	228844665	201696	0.0	0	0.4115923208724411	0.0	1.0	0.315	0.0	9.0	0.9469865272533708	8.0	3600.0	184.0	0.8888888888888888	0.051111111111111114
chr2	230222344	230579274	ENSG00000187957	230222343	230222344	356930	0.1	0	0.432147397191273	0.0	0.0	0.439	0.0	9.0	0.8554411115928909	8.0	5400.0	334.0	0.8888888888888888	0.06185185185185185
chr2	230628553	230787955	ENSG00000153827	230628552	230628553	159402	9.0	1	0.03493989948239914	1.0	1.0	0.06	0.0	0.0		0.0				
chr2	230787017	230877825	ENSG00000153832	230787016	230787017	90808	0.5	0	0.06359499707453016	0.0	0.0	1.74	0.0	0.0		0.0				
chr2	230899697	230933715	ENSG00000163053	230899696	230899697	34018	0.3	0	0.08516687903528203	0.0	0.0	0.719	0.0	6.0	0.5739495832054521	3.0	4800.0	404.0	0.5	0.08416666666666667
chr2	231032008	231090444	ENSG00000135899	231032007	231032008	58436	3.3	1	0.06766138604982885	0.0	0.0	0.945	0.0	3.0	0.4812324997442376	1.0	1400.0	56.0	0.3333333333333333	0.04
chr2	231067825	231223762	ENSG00000079263	231067824	231067825	155937	0.0	0	0.3015074345282984	0.0	0.0	0.586	0.0	0.0		0.0				
chr2	231191898	231268447	ENSG00000185404	231191897	231191898	76549	1.8	1	0.08564951731034579	0.0	0.0	0.795	0.0	1.0	0.3979400086720376	0.0	400.0	0.0	0.0	0.0
chr2	231280656	231408805	ENSG00000067066	231280655	231280656	128149	16.0	1	0.05159714693465769	0.0	0.0	0.679	0.0	0.0		0.0				
chr2	231577559	231685790	ENSG00000135932	231577558	231577559	108231	8.8	1	0.05134431029637058	1.0	0.0	0.633	0.0	1.0	0.2218487496163564	0.0	800.0	34.0	0.0	0.0425
chr2	231729353	231743963	ENSG00000135916	231729352	231729353	14610	23.9	1	0.17130893093361385	0.0	0.0	0.496	0.0	1.0	1.0	1.0	1200.0	11.0	1.0	0.009166666666666667
chr2	231772032	231825781	ENSG00000135898	231772031	231772032	53749	0.0	0	0.30856281888804643	0.0	0.0	1.707	0.0	6.0	0.5237779172614552	3.0	3800.0	393.0	0.5	0.10342105263157894
chr2	231902204	231914434	ENSG00000204128	231902203	231902204	12230	0.5	0	0.4372450771029668	0.0	0.0	1.692	0.0	0.0		0.0				
chr2	231921577	232037541	ENSG00000173692	231921576	231921577	115964	6.9	1	0.07739103978779159	1.0	1.0	0.118	1.0	1.0	1.0	1.0	1400.0	11.0	1.0	0.007857142857142858
chr2	231972943	231989832	ENSG00000135914	231972942	231972943	16889	0.1	0	0.2489616508387835	0.0	0.0	1.334	0.0	0.0		0.0				
chr2	232063259	232239548	ENSG00000135931	232063258	232063259	176289	1.1	1	0.05564431148331668	0.0	0.0	1.053	0.0	0.0		0.0				
chr2	232260253	232265875	ENSG00000156966	232260252	232260253	5622	5.8	1	0.08863247015067183	0.0	0.0	0.495	0.0	0.0		0.0				
chr2	232318241	232348352	ENSG00000115053	232318240	232318241	30111	85.4	1	0.02038890835271078	1.0	1.0	0.177	1.0	9.0	0.8996566681120063	9.0	4000.0	292.0	1.0	0.073
chr2	232387870	232395206	ENSG00000171596	232387869	232387870	7336	1.3	1	0.16578347375682598	0.0	0.0	1.267	0.0	0.0		0.0				
chr2	232571604	232578251	ENSG00000187514	232571603	232571604	6647	453.9	1	0.01361136584133031	0.0	0.0	1.234	0.0	0.0		0.0				
chr2	232597134	232650982	ENSG00000156973	232597133	232597134	53848	5.4	1	0.028102586051154302	1.0	0.0	1.018	0.0	0.0		0.0				
chr2	232646380	232673963	ENSG00000144524	232646379	232646380	27583	4.5	1	0.008917413902381157	1.0	0.0	0.488	0.0	5.0	0.5901563954659637	3.0	2600.0	363.0	0.6	0.1396153846153846
chr2	232786529	232791113	ENSG00000163273	232786528	232786529	4584	0.0	0	0.23441473495297094	0.0	0.0	1.57	0.0	2.0	1.0	2.0	800.0	493.0	1.0	0.61625
chr2	232825954	233209060	ENSG00000144535	232825953	232825954	383106	5.2	1	0.00763131056176485	1.0	1.0	0.325	0.0	0.0		0.0				
chr2	233243243	233247599	ENSG00000163283	233243242	233243243	4356	0.0	0	0.6116394671613088	0.0	0.0	1.295	0.0	0.0		0.0				
chr2	233271552	233275424	ENSG00000163286	233271551	233271552	3872	0.0	0	0.6116394671613088	0.0	0.0	1.315	0.0	0.0		0.0				
chr2	233320832	233324742	ENSG00000163295	233320831	233320832	3910	0.0	0	0.6535360832378236	0.0	0.0	1.486	0.0	0.0		0.0				
chr2	233344536	233352538	ENSG00000171551	233344535	233344536	8002	0.2	0	0.5655372071953678	0.0	0.0	0.831	0.0	0.0		0.0				
chr2	233385172	233390422	ENSG00000237412	233385171	233385172	5250	0.0	0	0.659217680516489	0.0	0.0	0.698	0.0	0.0		0.0				
chr2	233390702	233401377	ENSG00000135902	233390701	233390702	10675	0.0	0	1.0000000000000002	0.0	0.0	0.978	0.0	0.0		0.0				
chr2	233404436	233411113	ENSG00000196811	233404435	233404436	6677	0.0	0	1.0000000000000002	0.0	0.0	1.316	0.0	3.0	0.22592690175536026	0.0	600.0	32.0	0.0	0.05333333333333334
chr2	233412778	233415226	ENSG00000221944	233412777	233412778	2448	1.2	1	0.0192725953729193	0.0	0.0	1.164	0.0	3.0	0.22592690175536026	0.0	600.0	32.0	0.0	0.05333333333333334
chr2	233414761	233448354	ENSG00000135930	233414760	233414761	33593	16.8	1	0.048114746278671176	1.0	0.0	0.495	0.0	3.0	0.22592690175536026	0.0	600.0	32.0	0.0	0.05333333333333334
chr2	233470766	233547491	ENSG00000115468	233470765	233470766	76725	2.0	1	0.12180666000337405	0.0	0.0	1.492	0.0	2.0	0.7614393726401688	1.0	1000.0	0.0	0.5	0.0
chr2	233562008	233725285	ENSG00000204120	233562007	233562008	163277	6.9	1	0.03197325153914073	0.0	1.0	0.077	0.0	0.0		0.0				
chr2	233631173	233641278	ENSG00000115474	233631172	233631173	10105	0.1	0	0.5641290255545129	0.0	0.0	0.859	0.0	12.0	0.6468713551547604	7.0	9200.0	166.0	0.5833333333333334	0.018043478260869564
chr2	233721979	233743418	ENSG00000182600	233721978	233721979	21439	0.6	0	0.2690351232872727	0.0	0.0	1.016	0.0	16.0	0.6538391416370715	10.0	12800.0	650.0	0.625	0.05078125
chr2	233743395	233877982	ENSG00000066248	233743394	233743395	134587	2.3	1	0.4062885743819351	0.0	0.0	0.385	0.0	16.0	0.6538391416370715	10.0	12800.0	650.0	0.625	0.05078125
chr2	234118696	234204320	ENSG00000085978	234118695	234118696	85624	3.4	1	0.020422951971312175	1.0	1.0	0.319	0.0	10.0	0.7239577516576787	7.0	7000.0	40.0	0.7	0.005714285714285714
chr2	234263152	234380750	ENSG00000077044	234263151	234263152	117598	1.0	0	0.07581868296759782	0.0	0.0	0.366	0.0	15.0	0.592492999897695	7.0	15400.0	881.0	0.4666666666666667	0.05720779220779221
chr2	234384165	234475428	ENSG00000085982	234384164	234384165	91263	4.4	1	0.017100949626079283	0.0	0.0	0.925	0.0	12.0	0.5782122934094005	7.0	9600.0	451.0	0.5833333333333334	0.04697916666666667
chr2	234526290	234681956	ENSG00000241635	234526289	234526290	155666	0.0	0	0.7643874462057215	0.0	0.0	1.331	0.0	0.0		0.0				
chr2	234545099	234681951	ENSG00000242515	234545098	234545099	136852	0.0	0	0.6187043732285404	0.0	0.0	1.742	0.0	0.0		0.0				
chr2	234580498	234681946	ENSG00000241119	234580497	234580498	101448	0.0	0	0.9486725595016609	0.0	0.0	1.112	0.0	0.0		0.0				
chr2	234590583	234681945	ENSG00000244122	234590582	234590583	91362	0.0	0	0.7900868325678541	0.0	0.0	1.463	0.0	0.0		0.0				
chr2	234600252	234681946	ENSG00000167165	234600251	234600252	81694	0.0	0	0.8362364833748037	0.0	0.0	1.064	0.0	0.0		0.0				
chr2	234621637	234681945	ENSG00000240224	234621636	234621637	60308	0.0	0	0.5821472801390157	0.0	0.0	1.286	0.0	0.0		0.0				
chr2	234627423	234681945	ENSG00000244474	234627422	234627423	54522	0.0	0	0.9750654417399568	0.0	0.0	1.134	0.0	0.0		0.0				
chr2	234637753	234681945	ENSG00000243135	234637752	234637753	44192	0.0	0	0.8527836300667695	0.0	0.0	1.331	0.0	0.0		0.0				
chr2	234684369	234742069	ENSG00000185038	234684368	234684369	57700	0.0	0	1.0000000000000002	0.0	0.0	0.747	0.0	0.0		0.0				
