chrom	start	end	target_gene	tss_start	tss_end	gene_length	heart_left_ventricle	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr1	46669005	46686933	ENSG00000171357	46669004	46669005	17928	2.2	1	0.07040361648192417	0.0	0.0	1.182	0.0	75.0	0.6242494811451664	44.0	28508.0	5444.0	0.5866666666666667	0.19096393994668162
chr1	46713359	46744145	ENSG00000085999	46713358	46713359	30786	0.4	0	0.04723797559167055	0.0	0.0	0.97	0.0	19.0	0.7008669225824572	13.0	7409.0	1651.0	0.6842105263157895	0.22283709002564447
chr1	46726867	46769280	ENSG00000132128	46726866	46726867	42413	16.8	1	0.015578322477876053	1.0	1.0	0.185	0.0	27.0	0.5894543178584477	15.0	8977.0	1564.0	0.5555555555555556	0.1742230143700568
chr1	46769302	46782448	ENSG00000173660	46769301	46769302	13146	397.3	1	0.06888336564684193	1.0	0.0	1.347	0.0	6.0	0.26401744438851166	1.0	3391.0	548.0	0.16666666666666666	0.16160424653494546
chr1	46805848	46830824	ENSG00000117481	46805847	46805848	24976	1.2	1	0.016035739060187997	0.0	0.0	0.914	0.0	10.0	0.43787260200305295	3.0	4611.0	777.0	0.3	0.16851008458035133
chr1	46859936	46879520	ENSG00000117480	46859935	46859936	19584	2.8	1	0.08223575365271618	0.0	0.0	1.054	0.0	0.0		0.0				
chr1	47011315	47017199	ENSG00000162456	47011314	47011315	5884	0.0	0	0.7241531871332306	0.0	0.0	1.961	0.0	3.0	0.7509260878969286	2.0	1047.0	33.0	0.6666666666666666	0.03151862464183381
chr1	47023089	47082515	ENSG00000079277	47023088	47023089	59426	11.6	1	0.08168366038207789	1.0	0.0	1.032	0.0	3.0	0.7509260878969286	2.0	1047.0	33.0	0.6666666666666666	0.03151862464183381
chr1	47073386	47082563	ENSG00000142961	47073385	47073386	9177	8.8	1	0.04029230935218528	0.0	0.0	1.213	0.0	3.0	0.7509260878969286	2.0	1047.0	33.0	0.6666666666666666	0.03151862464183381
chr1	47098408	47139539	ENSG00000123472	47098407	47098408	41131	89.9	1	0.11380720620861685	0.0	0.0	0.716	0.0	3.0	0.7509260878969286	2.0	1047.0	33.0	0.6666666666666666	0.03151862464183381
chr1	47124365	47184824	ENSG00000159658	47124364	47124365	60459	14.2	1	0.006557112751821028	1.0	0.0	0.955	0.0	18.0	0.4058620989638628	4.0	6602.0	1041.0	0.2222222222222222	0.15767949106331414
chr1	47134526	47139266	ENSG00000186118	47134525	47134526	4740	0.0	0	0.19170665513661275	0.0	0.0	1.887	0.0	18.0	0.4058620989638628	4.0	6602.0	1041.0	0.2222222222222222	0.15767949106331414
chr1	47223509	47285085	ENSG00000142973	47223508	47223509	61576	13.6	1	0.3567399043894283	0.0	0.0	1.097	0.0	29.0	0.6404430533476186	12.0	11129.0	501.0	0.41379310344827586	0.04501752178991823
chr1	47394848	47407156	ENSG00000187048	47394847	47394848	12308	0.0	0	0.98727618604943	0.0	0.0	1.643	0.0	12.0	0.5963959461842804	4.0	4650.0	137.0	0.3333333333333333	0.029462365591397848
chr1	47427035	47516423	ENSG00000186377	47427034	47427035	89388	4.6	1	0.1473284017165555	0.0	0.0	1.107	0.0	0.0		0.0				
chr1	47533159	47583991	ENSG00000186160	47533158	47533159	50832	0.2	0	0.19280451274913832	0.0	0.0	1.464	0.0	0.0		0.0				
chr1	47603106	47615413	ENSG00000162365	47603105	47603106	12307	0.0	0	0.98109062964507	0.0	0.0	1.871	0.0	0.0		0.0				
chr1	47649264	47656716	ENSG00000162366	47649263	47649264	7452	1.0	0	0.2976929568470767	0.0	0.0	1.602	0.0	0.0		0.0				
chr1	47681961	47697892	ENSG00000162367	47681960	47681961	15931	1.7	1	0.11768449519172645	0.0	0.0	0.704	0.0	0.0		0.0				
chr1	47715810	47779819	ENSG00000123473	47715809	47715810	64009	0.1	0	0.059967283787690666	0.0	0.0	0.383	0.0	0.0		0.0				
chr1	47799468	47844511	ENSG00000162368	47799467	47799468	45043	28.0	1	0.028590038827488107	1.0	0.0	0.449	0.0	0.0		0.0				
chr1	47881743	47883723	ENSG00000186790	47881742	47881743	1980	0.0	0	0.7241531871332306	0.0	0.0	1.613	0.0	0.0		0.0				
chr1	47901688	47906363	ENSG00000186564	47901687	47901688	4675	0.0	0	0.1696434936608568	0.0	0.0	1.31	0.0	0.0		0.0				
chr1	48226199	48462567	ENSG00000269113	48226198	48226199	236368	3.9	1	0.15925981502242542	0.0	0.0	0.424	0.0	0.0		0.0				
chr1	48688356	48714316	ENSG00000117834	48688355	48688356	25960	0.0	0	0.4666258972195829	0.0	0.0	1.359	0.0	0.0		0.0				
chr1	48761043	48937845	ENSG00000132122	48761042	48761043	176802	2.4	1	0.03656620031227188	0.0	0.0	1.47	0.0	0.0		0.0				
chr1	48998526	50489585	ENSG00000186094	48998525	48998526	1491059	0.7	0	0.3662121103299457	0.0	0.0	0.761	0.0	1.0	1.0	1.0	447.0	73.0	1.0	0.16331096196868009
chr1	49193194	49242641	ENSG00000162373	49193193	49193194	49447	0.8	0	0.08920884171616092	0.0	0.0	0.658	0.0	0.0		0.0				
chr1	50513685	50669458	ENSG00000162374	50513684	50513685	155773	0.1	0	0.5407675673305458	0.0	0.0	0.382	0.0	1.0	0.3288122585287603	0.0	426.0	248.0	0.0	0.5821596244131455
chr1	50883221	50889172	ENSG00000142700	50883220	50883221	5951	0.0	0	0.8346636346178993	0.0	0.0	0.376	0.0	0.0		0.0				
chr1	50905149	51425935	ENSG00000185104	50905148	50905149	520786	13.4	1	0.0938405889959564	1.0	1.0	0.251	0.0	0.0		0.0				
chr1	51426416	51440305	ENSG00000123080	51426415	51426416	13889	8.6	1	0.03741347472637311	0.0	0.0	0.948	0.0	1.0	0.7109351736821121	1.0	278.0	0.0	1.0	0.0
chr1	51701942	51739127	ENSG00000123091	51701941	51701942	37185	26.2	1	0.07047947279692303	1.0	0.0	0.69	0.0	0.0		0.0				
chr1	51752929	51810788	ENSG00000085831	51752928	51752929	57859	4.3	1	0.12163176740766098	0.0	0.0	0.559	0.0	0.0		0.0				
chr1	51819934	51985000	ENSG00000085832	51819933	51819934	165066	11.2	1	0.03585742901659525	0.0	0.0	0.455	0.0	5.0	0.4143961127964144	1.0	2481.0	294.0	0.2	0.1185006045949214
chr1	52042850	52254889	ENSG00000117859	52042849	52042850	212039	20.0	1	0.039203933909404486	1.0	1.0	0.309	0.0	19.0	0.559389346228298	8.0	6723.0	463.0	0.42105263157894735	0.0688680648520006
chr1	52254862	52344477	ENSG00000078618	52254861	52254862	89615	25.1	1	0.1590942809837103	0.0	0.0	0.373	0.0	73.0	0.5675435223493122	28.0	24984.0	2507.0	0.3835616438356164	0.10034422030099263
chr1	52373627	52456436	ENSG00000169213	52373626	52373627	82809	0.0	0	0.2757692530916573	0.0	0.0	0.754	0.0	0.0		0.0				
chr1	52485802	52521843	ENSG00000117862	52485801	52485802	36041	11.6	1	0.007057534459224159	1.0	0.0	1.328	0.0	0.0		0.0				
chr1	52497774	52499488	ENSG00000198841	52497773	52497774	1714	2.1	1	0.01733429027416481	1.0	0.0	1.424	1.0	0.0		0.0				
chr1	52521796	52556388	ENSG00000134717	52521795	52521796	34592	15.8	1	0.032241756084634726	0.0	0.0	0.698	0.0	27.0	0.5588945645426837	8.0	11670.0	576.0	0.2962962962962963	0.049357326478149104
chr1	52608045	52812358	ENSG00000157077	52608044	52608045	204313	3.9	1	0.07638511084028769	0.0	1.0	0.325	0.0	18.0	0.4655044546794802	2.0	6891.0	1137.0	0.1111111111111111	0.16499782324771442
chr1	52811394	52831865	ENSG00000154222	52811393	52811394	20471	6.0	1	0.01866980033186941	1.0	0.0	0.917	0.0	2.0	0.25277826369078593	0.0	1171.0	451.0	0.0	0.3851409052092229
chr1	52838500	52870131	ENSG00000085840	52838499	52838500	31631	0.1	0	0.13398263936674765	0.0	0.0	0.881	1.0	2.0	0.25277826369078593	0.0	1171.0	451.0	0.0	0.3851409052092229
chr1	52870235	52886511	ENSG00000134748	52870234	52870235	16276	3.8	1	0.012076428542978442	0.0	0.0	0.408	0.0	29.0	0.5619701775916665	8.0	11127.0	561.0	0.27586206896551724	0.050417902399568615
chr1	52873953	53019159	ENSG00000134744	52873952	52873953	145206	12.8	1	0.028164690508163576	1.0	1.0	0.107	0.0	29.0	0.5619701775916665	8.0	11127.0	561.0	0.27586206896551724	0.050417902399568615
chr1	53068043	53074723	ENSG00000116157	53068042	53068043	6680	5.2	1	0.029231546735254212	0.0	0.0	1.412	0.0	30.0	0.5157181903931327	6.0	11848.0	1300.0	0.2	0.10972316002700878
chr1	53099015	53135355	ENSG00000182183	53099014	53099015	36340	0.0	0	0.2890025806928185	0.0	0.0	1.865	0.0	2.0	0.48185671868644897	0.0	598.0	275.0	0.0	0.459866220735786
chr1	53152507	53164038	ENSG00000162377	53152506	53152507	11531	2.5	1	0.0734779272766318	1.0	0.0	1.02	1.0	12.0	0.4524108309392887	0.0	4942.0	1065.0	0.0	0.21549979765277216
chr1	53192125	53293014	ENSG00000162378	53192124	53192125	100889	5.4	1	0.1545418037556976	0.0	1.0	0.252	0.0	19.0	0.36851605896873557	1.0	9082.0	1098.0	0.05263157894736842	0.12089848051090069
chr1	53308182	53360670	ENSG00000203995	53308181	53308182	52488	0.0	0	0.6038481729731419	0.0	0.0	0.976	0.0	12.0	0.4028146853865166	0.0	4652.0	650.0	0.0	0.13972484952708514
chr1	53361655	53392884	ENSG00000121310	53361654	53361655	31229	12.3	1	0.20617533961049672	0.0	0.0	1.254	0.0	32.0	0.4713288274931053	7.0	12684.0	1550.0	0.21875	0.12220119836013876
chr1	53392900	53517375	ENSG00000116171	53392899	53392900	124475	54.8	1	0.13555705962073633	1.0	0.0	0.76	0.0	32.0	0.4713288274931053	7.0	12684.0	1550.0	0.21875	0.12220119836013876
chr1	53527853	53551174	ENSG00000174348	53527852	53527853	23321	47.2	1	0.2146150767476508	0.0	0.0	1.019	0.0	4.0	0.3630614676892451	0.0	911.0	0.0	0.0	0.0
chr1	53552854	53608289	ENSG00000162383	53552853	53552854	55435	0.4	0	0.10348158984253232	0.0	0.0	1.311	0.0	4.0	0.3630614676892451	0.0	911.0	0.0	0.0	0.0
chr1	53662100	53679869	ENSG00000157184	53662099	53662100	17769	9.2	1	0.114717505187788	0.0	0.0	1.172	0.0	24.0	0.5439827668193374	6.0	10339.0	1025.0	0.25	0.09913918173904633
chr1	53679770	53686289	ENSG00000162384	53679769	53679770	6519	22.5	1	0.018242945457092333	1.0	0.0	1.426	0.0	24.0	0.5439827668193374	6.0	10339.0	1025.0	0.25	0.09913918173904633
chr1	53692563	53704282	ENSG00000162385	53692562	53692563	11719	19.2	1	0.00753384412993221	1.0	0.0	0.492	0.0	22.0	0.5820519021450216	6.0	9692.0	1000.0	0.2727272727272727	0.10317787866281469
chr1	53711216	53793742	ENSG00000157193	53711215	53711216	82526	0.5	0	0.1305124724424413	0.0	1.0	0.224	0.0	22.0	0.5820519021450216	6.0	9692.0	1000.0	0.2727272727272727	0.10317787866281469
chr1	53971909	54199877	ENSG00000174332	53971908	53971909	227968	0.5	0	0.14993362658782966	0.0	0.0	0.609	0.0	2.0	0.7109351736821121	2.0	777.0	137.0	1.0	0.17631917631917632
chr1	54231132	54304533	ENSG00000058804	54231131	54231132	73401	0.7	0	0.017887677779116044	0.0	1.0	0.237	0.0	9.0	0.6600288503497426	6.0	2987.0	180.0	0.6666666666666666	0.06026113157013726
chr1	54317391	54356407	ENSG00000058799	54317390	54317391	39016	3.1	1	0.01933081638107936	1.0	0.0	0.77	0.0	0.0		0.0				
chr1	54356911	54376759	ENSG00000211452	54356910	54356911	19848	0.0	0	0.9489959378028904	0.0	0.0	0.558	0.0	15.0	0.5825561250953941	8.0	5156.0	505.0	0.5333333333333333	0.09794414274631497
chr1	54382246	54411602	ENSG00000081870	54382245	54382246	29356	9.0	1	0.009493337076059316	0.0	0.0	1.347	0.0	0.0		0.0				
chr1	54411749	54433841	ENSG00000116212	54411748	54411749	22092	8.2	1	0.018307757258154537	1.0	0.0	1.119	0.0	0.0		0.0				
chr1	54474411	54483856	ENSG00000203985	54474410	54474411	9445	0.0	0	0.6116394671613088	0.0	0.0	1.425	0.0	11.0	0.2572349917311453	0.0	4626.0	1093.0	0.0	0.2362732382187635
chr1	54497346	54519177	ENSG00000116209	54497345	54497346	21831	102.9	1	0.006086989825881227	1.0	0.0	1.465	0.0	44.0	0.38951112840220775	11.0	19530.0	4203.0	0.25	0.2152073732718894
chr1	54519259	54578192	ENSG00000116205	54519258	54519259	58933	0.8	0	0.0239643712119802	1.0	0.0	1.666	0.0	44.0	0.38951112840220775	11.0	19530.0	4203.0	0.25	0.2152073732718894
chr1	54598746	54619443	ENSG00000157211	54598745	54598746	20697	0.0	0	0.6941127267919259	0.0	0.0	1.794	0.0	56.0	0.47565235493998287	19.0	23102.0	4337.0	0.3392857142857143	0.1877326638386287
chr1	54638008	54665709	ENSG00000215883	54638007	54638008	27701	0.4	0	0.021149736096202385	0.0	0.0	1.075	0.0	37.0	0.30746105069227614	5.0	15867.0	4101.0	0.13513513513513514	0.2584609567025903
chr1	54649713	54691137	ENSG00000116221	54649712	54649713	41424	34.7	1	0.061296579733699966	1.0	0.0	1.116	1.0	60.0	0.411261445792963	15.0	25159.0	5395.0	0.25	0.21443618585794347
chr1	54691104	54879152	ENSG00000157216	54691103	54691104	188048	7.7	1	0.060961013845607585	0.0	1.0	0.198	0.0	18.0	0.36969898811860075	4.0	9376.0	2922.0	0.2222222222222222	0.3116467576791809
chr1	55007929	55104865	ENSG00000162390	55007928	55007929	96936	12.4	1	0.19342979775860425	0.0	0.0	1.082	0.0	1.0	0.25277826369078593	0.0	344.0	11.0	0.0	0.03197674418604651
chr1	55074854	55089229	ENSG00000162391	55074853	55074854	14375	0.4	0	0.5831944330871949	0.0	0.0	1.495	0.0	0.0		0.0				
chr1	55107462	55175939	ENSG00000184313	55107461	55107462	68477	0.9	0	0.10378847825039833	0.0	0.0	0.979	0.0	6.0	0.56017423171666	4.0	2447.0	223.0	0.6666666666666666	0.09113199836534532
chr1	55181494	55208330	ENSG00000243725	55181493	55181494	26836	6.5	1	0.06012422411264182	1.0	0.0	0.897	0.0	38.0	0.2917015879494518	5.0	15015.0	2358.0	0.13157894736842105	0.15704295704295704
chr1	55222570	55230187	ENSG00000162396	55222569	55222570	7617	1.2	1	0.024979327940806	0.0	0.0	0.882	1.0	30.0	0.28410209115003576	3.0	11804.0	2202.0	0.1	0.18654693324296848
chr1	55245384	55266940	ENSG00000006555	55245383	55245384	21556	0.0	0	0.2649182143962804	0.0	0.0	1.007	0.0	0.0		0.0				
chr1	55271735	55307925	ENSG00000162398	55271734	55271735	36190	0.0	0	0.33031494007905143	0.0	0.0	1.284	0.0	0.0		0.0				
chr1	55315305	55352891	ENSG00000116133	55315304	55315305	37586	8.5	1	0.16353287446972722	0.0	0.0	0.523	0.0	22.0	0.3044063043201021	3.0	7891.0	1120.0	0.13636363636363635	0.14193384868837916
chr1	55446464	55457966	ENSG00000143001	55446463	55446464	11502	0.0	0	0.22756168758252765	0.0	0.0	1.845	0.0	0.0		0.0				
chr1	55464605	55476556	ENSG00000162399	55464604	55464605	11951	0.0	0	0.6941127267919259	0.0	0.0	1.78	0.0	0.0		0.0				
chr1	55505220	55530525	ENSG00000169174	55505219	55505220	25305	0.0	0	0.5011915752195273	0.0	0.0	1.341	0.0	0.0		0.0				
chr1	55532031	55680786	ENSG00000162402	55532030	55532031	148755	1.7	1	0.16650504587383072	0.0	1.0	0.147	0.0	155.0	0.7087232083017645	99.0	56486.0	6920.0	0.6387096774193548	0.12250823212831498
chr1	56960418	57110974	ENSG00000162407	56960417	56960418	150556	41.2	1	0.025655437066555226	0.0	0.0	0.383	0.0	10.0	0.6491993302967853	5.0	3179.0	300.0	0.5	0.09436929852154766
chr1	57110994	57181008	ENSG00000162409	57110993	57110994	70014	8.6	1	0.34808778088011505	0.0	0.0	0.921	0.0	32.0	0.528858749078297	14.0	11644.0	1535.0	0.4375	0.1318275506698729
chr1	57184476	57285369	ENSG00000187889	57184475	57184476	100893	0.6	0	0.3412945709993074	0.0	0.0	1.699	0.0	85.0	0.7277005664909344	59.0	29266.0	2961.0	0.6941176470588235	0.10117542540832365
chr1	57320478	57383894	ENSG00000157131	57320477	57320478	63416	0.0	0	0.9928424019606714	0.0	0.0	1.184	0.0	10.0	0.8505556527381571	8.0	3492.0	250.0	0.8	0.0715922107674685
chr1	57394882	57431813	ENSG00000021852	57394881	57394882	36931	0.0	0	0.9767511243941344	0.0	0.0	1.334	0.0	9.0	0.8660690392999401	7.0	3104.0	250.0	0.7777777777777778	0.08054123711340207
chr1	57460450	59012406	ENSG00000173406	57460449	57460450	1551956	0.1	0	0.4039470991093683	0.0	1.0	0.215	0.0	10.0	0.8505556527381571	8.0	3492.0	250.0	0.8	0.0715922107674685
chr1	58881055	59012474	ENSG00000162600	58881054	58881055	131419	6.2	1	0.025262155093947226	0.0	0.0	1.132	0.0	0.0		0.0				
chr1	59041098	59043166	ENSG00000184292	59041097	59041098	2068	0.6	0	0.4290467842426093	0.0	0.0	1.531	0.0	0.0		0.0				
chr1	59120410	59165764	ENSG00000162601	59120409	59120410	45354	4.2	1	0.005961964255698143	0.0	0.0	0.408	0.0	62.0	0.4283073785354878	13.0	23403.0	4285.0	0.20967741935483872	0.1830961842498825
chr1	59246464	59249785	ENSG00000177606	59246463	59246464	3321	90.4	1	0.053709791291134484	0.0	0.0	1.02	0.0	85.0	0.44326242304569646	19.0	32291.0	4851.0	0.2235294117647059	0.15022761760242792
chr1	59762309	60233347	ENSG00000172456	59762308	59762309	471038	4.5	1	0.2515479561781938	0.0	0.0	1.215	0.0	87.0	0.42929858056072157	18.0	31796.0	4961.0	0.20689655172413793	0.1560259152094603
chr1	60280457	60342050	ENSG00000134709	60280456	60280457	61593	1.2	1	0.18473102529544694	0.0	0.0	0.623	0.0	78.0	0.42875385751533474	15.0	31980.0	4413.0	0.19230769230769232	0.13799249530956847
chr1	60358979	60392462	ENSG00000134716	60358978	60358979	33483	25.2	1	0.2789039191072192	0.0	0.0	1.39	0.0	144.0	0.638000590428248	81.0	53456.0	11400.0	0.5625	0.21325950314277162
chr1	60452940	60539442	ENSG00000162598	60452939	60452940	86502	0.0	0	0.4458368764163869	0.0	0.0	1.679	0.0	185.0	0.599477485892407	88.0	69044.0	16759.0	0.4756756756756757	0.24272927408609002
chr1	61330930	61928465	ENSG00000162599	61330929	61330930	597535	7.3	1	0.02259500585525136	0.0	1.0	0.202	0.0	190.0	0.6522023021118598	109.0	70438.0	15121.0	0.5736842105263158	0.21467105823561147
chr1	62146717	62191095	ENSG00000162604	62146716	62146717	44378	17.2	1	0.009439998883641032	1.0	0.0	1.115	0.0	217.0	0.6130750644968412	110.0	79163.0	20278.0	0.5069124423963134	0.25615502191680456
chr1	62208148	62629592	ENSG00000132849	62208147	62208148	421444	10.3	1	0.11224561639755236	0.0	0.0	1.042	0.0	53.0	0.6925132811033339	32.0	16715.0	4104.0	0.6037735849056604	0.24552796889021836
chr1	62660502	62678000	ENSG00000240563	62660501	62660502	17498	0.0	0	0.2745542057787205	0.0	0.0	1.328	0.0	0.0		0.0				
chr1	62702650	62785085	ENSG00000132854	62702649	62702650	82435	0.1	0	0.4039305879923135	0.0	0.0	0.801	0.0	0.0		0.0				
chr1	62901967	62917475	ENSG00000162607	62901966	62901967	15508	4.7	1	0.01004946035323434	0.0	1.0	0.257	0.0	39.0	0.4236960857618723	10.0	13967.0	3925.0	0.2564102564102564	0.2810195460728861
chr1	62920398	63153969	ENSG00000116641	62920397	62920398	233571	3.3	1	0.027029975828485917	0.0	0.0	0.379	0.0	0.0		0.0				
chr1	63063157	63071830	ENSG00000132855	63063156	63063157	8673	0.0	0	0.9935398940668696	0.0	0.0	1.301	0.0	0.0		0.0				
chr1	63249805	63331184	ENSG00000125703	63249804	63249805	81379	2.1	1	0.03332613050032402	0.0	0.0	1.405	0.0	0.0		0.0				
chr1	63788729	63790797	ENSG00000187140	63788728	63788729	2068	0.8	0	0.3920974704194618	0.0	0.0	0.687	0.0	0.0		0.0				
chr1	63833260	63904233	ENSG00000088035	63833259	63833260	70973	1.6	1	0.015923489996539725	0.0	0.0	0.641	0.0	3.0	0.39085098441906946	0.0	652.0	171.0	0.0	0.26226993865030673
chr1	63906440	64059392	ENSG00000142856	63906439	63906440	152952	2.1	1	0.05226541907513519	0.0	0.0	1.412	0.0	3.0	0.39085098441906946	0.0	652.0	171.0	0.0	0.26226993865030673
chr1	63989042	64038364	ENSG00000203965	63989041	63989042	49322	2.4	1	0.05630310143635621	0.0	0.0	1.192	0.0	36.0	0.6663519436241978	18.0	13234.0	1933.0	0.5	0.1460631706211274
chr1	64058946	64125916	ENSG00000079739	64058945	64058946	66970	79.0	1	0.3587702879360579	0.0	0.0	1.319	0.0	35.0	0.7028503771682837	18.0	11924.0	2059.0	0.5142857142857142	0.17267695404226768
chr1	64239692	64647181	ENSG00000185483	64239691	64239692	407489	1.7	1	0.11269935393900972	0.0	1.0	0.267	0.0	77.0	0.6893353664042021	45.0	27252.0	3580.0	0.5844155844155844	0.13136650521062673
chr1	64669309	64733051	ENSG00000177414	64669308	64669309	63742	0.0	0	0.6832334597180839	0.0	0.0	1.317	0.0	17.0	0.5810420572026279	8.0	7145.0	971.0	0.47058823529411764	0.13589923023093073
chr1	64936427	65158741	ENSG00000158966	64936426	64936427	222314	1.7	1	0.06019022886115955	0.0	0.0	0.572	0.0	3.0	0.6145802315761494	2.0	668.0	24.0	0.6666666666666666	0.03592814371257485
chr1	65210777	65298915	ENSG00000162437	65210776	65210777	88138	5.4	1	0.029015930108884324	0.0	0.0	0.814	0.0	20.0	0.48903017263766546	6.0	6172.0	1057.0	0.3	0.17125729099157486
chr1	65298911	65432187	ENSG00000162434	65298910	65298911	133276	22.7	1	0.0217618440503784	1.0	1.0	0.214	0.0	14.0	0.5006739916627904	5.0	4828.0	724.0	0.35714285714285715	0.1499585749792875
chr1	65613231	65697828	ENSG00000162433	65613230	65613231	84597	13.2	1	0.19912749356754927	0.0	0.0	0.788	0.0	0.0		0.0				
chr1	65713901	65881552	ENSG00000116675	65713900	65713901	167651	3.0	1	0.4257381804060268	0.0	1.0	0.222	0.0	3.0	0.5582162036850034	1.0	555.0	0.0	0.3333333333333333	0.0
chr1	65886247	66107242	ENSG00000116678	65886246	65886247	220995	4.1	1	0.17298757086093394	0.0	1.0	0.284	0.0	8.0	0.8193344835513201	7.0	3020.0	358.0	0.875	0.1185430463576159
chr1	65886269	65901690	ENSG00000213625	65886268	65886269	15421	15.5	1	0.021063659526475285	1.0	0.0	0.874	0.0	8.0	0.8193344835513201	7.0	3020.0	358.0	0.875	0.1185430463576159
chr1	66258196	66840259	ENSG00000184588	66258195	66258196	582063	12.7	1	0.09072252385603076	0.0	0.0	0.395	0.0	0.0		0.0				
chr1	66999065	67213982	ENSG00000118473	66999064	66999065	214917	2.3	1	0.1760870494237535	0.0	1.0	0.195	0.0	71.0	0.5374752619529635	28.0	24095.0	3211.0	0.39436619718309857	0.13326416268935465
chr1	67218141	67244470	ENSG00000152760	67218140	67218141	26329	0.8	0	0.20051388198384185	0.0	0.0	1.566	0.0	79.0	0.5550408226343962	34.0	27917.0	3368.0	0.43037974683544306	0.12064333560196296
chr1	67263423	67266939	ENSG00000172410	67263422	67263423	3516	0.0	0	0.5410594266633855	0.0	0.0	1.779	0.0	33.0	0.5930944879111852	15.0	12613.0	1228.0	0.45454545454545453	0.09735986680409102
chr1	67278567	67390570	ENSG00000152763	67278566	67278567	112003	0.5	0	0.06712131729466854	0.0	0.0	0.933	0.0	33.0	0.5930944879111852	15.0	12613.0	1228.0	0.45454545454545453	0.09735986680409102
chr1	67390577	67454302	ENSG00000198160	67390576	67390577	63725	4.6	1	0.0075556723844769046	1.0	0.0	0.419	0.0	36.0	0.531249414257108	12.0	13278.0	1467.0	0.3333333333333333	0.1104835065521916
chr1	67465014	67519782	ENSG00000116704	67465013	67465014	54768	2.0	1	0.13469554281812549	0.0	0.0	0.784	0.0	72.0	0.5398844273936462	29.0	24998.0	3299.0	0.4027777777777778	0.13197055764461157
chr1	67557847	67697536	ENSG00000203963	67557846	67557847	139689	0.0	0	0.3213287243692742	0.0	0.0	1.202	0.0	0.0		0.0				
chr1	67773046	67862583	ENSG00000081985	67773045	67773046	89537	0.0	0	0.21065370550843934	0.0	0.0	0.707	0.0	0.0		0.0				
chr1	67873492	67896098	ENSG00000142864	67873491	67873492	22606	42.7	1	0.04475820708070486	1.0	1.0	0.181	0.0	0.0		0.0				
chr1	68150743	68154021	ENSG00000116717	68150742	68150743	3278	24.8	1	0.12467621045395748	0.0	0.0	1.131	0.0	36.0	0.35369407946103687	7.0	15030.0	1622.0	0.19444444444444445	0.10791749833666002
chr1	68167148	68299150	ENSG00000172380	68167147	68167148	132002	12.1	1	0.027363048953956717	0.0	0.0	1.055	0.0	13.0	0.4429032484461712	3.0	4542.0	1109.0	0.23076923076923078	0.24416556583003082
chr1	68511644	68517314	ENSG00000162595	68511643	68511644	5670	0.1	0	0.3560829275941283	0.0	0.0	0.0	0.0	6.0	0.9036450578940373	5.0	1885.0	152.0	0.8333333333333334	0.08063660477453581
chr1	68564141	68698803	ENSG00000116729	68564140	68564141	134662	13.6	1	0.03576299379071988	0.0	0.0	0.545	0.0	14.0	0.5929503602462601	6.0	3782.0	463.0	0.42857142857142855	0.12242199894235854
chr1	68894504	68915642	ENSG00000116745	68894503	68894504	21138	0.0	0	0.5828552722549862	0.0	0.0	1.111	0.0	5.0	0.6923235559150194	3.0	1155.0	113.0	0.6	0.09783549783549783
chr1	68939834	68962904	ENSG00000024526	68939833	68939834	23070	0.0	0	0.2600522310330029	0.0	0.0	0.795	0.0	7.0	0.7802311113678709	5.0	2669.0	113.0	0.7142857142857143	0.04233795428999625
chr1	70034080	70617628	ENSG00000033122	70034079	70034080	583548	0.7	0	0.4175462134503499	0.0	1.0	0.157	0.0	6.0	0.8554675868410561	5.0	2509.0	113.0	0.8333333333333334	0.04503786369071343
chr1	70610487	70671303	ENSG00000066557	70610486	70610487	60816	2.9	1	0.01513915475710798	1.0	0.0	1.352	0.0	0.0		0.0				
chr1	70671364	70718735	ENSG00000116754	70671363	70671364	47371	27.7	1	0.011314274516248677	1.0	1.0	0.233	1.0	0.0		0.0				
chr1	70726270	70820417	ENSG00000118454	70726269	70726270	94147	2.9	1	0.010478272155738969	0.0	1.0	0.248	0.0	0.0		0.0				
chr1	70820487	70851022	ENSG00000197568	70820486	70820487	30535	2.8	1	0.057573542225995776	0.0	0.0	1.835	0.0	0.0		0.0				
chr1	70876900	70905534	ENSG00000116761	70876899	70876900	28634	1.4	1	0.3526863893946088	0.0	0.0	0.959	0.0	0.0		0.0				
chr1	71318035	71513491	ENSG00000050628	71318034	71318035	195456	0.7	0	0.11225314371534814	0.0	0.0	0.579	0.0	2.0	0.770921545004337	1.0	492.0	0.0	0.5	0.0
chr1	71528973	71546980	ENSG00000132485	71528972	71528973	18007	20.5	1	0.008956386089744394	1.0	1.0	0.181	0.0	2.0	0.770921545004337	1.0	492.0	0.0	0.5	0.0
chr1	71861622	72748417	ENSG00000172260	71861621	71861622	886795	6.0	1	0.16503997171100668	0.0	1.0	0.253	0.0	19.0	0.9342464529417359	18.0	7103.0	1863.0	0.9473684210526315	0.26228354216528227
chr1	74491698	74663871	ENSG00000162620	74491697	74491698	172173	0.0	0	0.08486122863061045	0.0	0.0	1.22	0.0	92.0	0.9476485435654386	87.0	36237.0	5530.0	0.9456521739130435	0.15260645196898198
