chrom	start	end	target_gene	tss_start	tss_end	gene_length	ovary	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr3	119187784	119213555	ENSG00000163389	119187783	119187784	25771	5.5	1	0.013276991056878969	0.0	0.0	0.893	0.0	31.0	0.4424471919217046	8.0	6533.0	842.0	0.25806451612903225	0.12888412674116026
chr3	119217378	119243937	ENSG00000113845	119217377	119217378	26559	5.9	1	0.04719383685265397	1.0	0.0	1.268	0.0	31.0	0.4424471919217046	8.0	6533.0	842.0	0.25806451612903225	0.12888412674116026
chr3	119243139	119278449	ENSG00000121594	119243138	119243139	35310	0.0	0	0.28026111721177743	0.0	0.0	0.903	0.0	31.0	0.4424471919217046	8.0	6533.0	842.0	0.25806451612903225	0.12888412674116026
chr3	119298114	119308792	ENSG00000144843	119298113	119298114	10678	1.8	1	0.08454002897774995	1.0	0.0	1.283	0.0	31.0	0.4424471919217046	8.0	6533.0	842.0	0.25806451612903225	0.12888412674116026
chr3	119316688	119348658	ENSG00000144837	119316687	119316688	31970	1.1	1	0.18604959756797326	0.0	0.0	1.237	0.0	31.0	0.4424471919217046	8.0	6533.0	842.0	0.25806451612903225	0.12888412674116026
chr3	119355303	119384171	ENSG00000121577	119355302	119355303	28868	1.3	1	0.6119709262115824	0.0	0.0	1.076	0.0	31.0	0.4424471919217046	8.0	6533.0	842.0	0.25806451612903225	0.12888412674116026
chr3	119373359	119396301	ENSG00000138495	119373358	119373359	22942	24.7	1	0.08244813126248958	0.0	0.0	1.541	0.0	31.0	0.4424471919217046	8.0	6533.0	842.0	0.25806451612903225	0.12888412674116026
chr3	124944404	125094198	ENSG00000163848	124944403	124944404	149794	6.8	1	0.010282747149891672	0.0	1.0	0.103	0.0	1.0	0.7109351736821121	1.0	100.0	0.0	1.0	0.0
chr3	126061477	126076285	ENSG00000163884	126061476	126061477	14808	47.9	1	0.12104108503299013	0.0	0.0	0.613	0.0	71.0	0.6200594493991426	34.0	19201.0	1471.0	0.4788732394366197	0.07661059319827092
chr3	132036210	132087142	ENSG00000014257	132036209	132036210	50932	1.1	1	0.08968301918148043	0.0	0.0	1.403	0.0	6.0	0.79910355894991	5.0	971.0	31.0	0.8333333333333334	0.03192584963954686
chr3	132276981	132379567	ENSG00000240303	132276980	132276981	102586	5.2	1	0.06623109158956259	0.0	0.0	0.883	0.0	17.0	0.7635298285505031	14.0	2518.0	259.0	0.8235294117647058	0.1028594122319301
chr3	132276985	132441303	ENSG00000113971	132276984	132276985	164318	2.6	1	0.10113453151699317	0.0	0.0	0.649	0.0	17.0	0.7635298285505031	14.0	2518.0	259.0	0.8235294117647058	0.1028594122319301
chr3	132316080	132337811	ENSG00000129048	132316079	132316080	21731	0.9	0	0.1197716543822606	0.0	0.0	1.803	0.0	17.0	0.7635298285505031	14.0	2518.0	259.0	0.8235294117647058	0.1028594122319301
chr3	132373289	132396941	ENSG00000081307	132373288	132373289	23652	14.0	1	0.02673420937977984	1.0	0.0	0.722	0.0	17.0	0.7635298285505031	14.0	2518.0	259.0	0.8235294117647058	0.1028594122319301
chr3	138724647	139076065	ENSG00000175110	138724646	138724647	351418	19.9	1	0.054141541357463296	1.0	0.0	0.892	1.0	115.0	0.952857580013701	111.0	28234.0	3286.0	0.9652173913043478	0.11638450095629382
chr3	139171725	139199589	ENSG00000114113	139171724	139171725	27864	0.1	0	0.6112077694674714	0.0	0.0	0.884	0.0	48.0	0.8428526924019248	39.0	10820.0	526.0	0.8125	0.048613678373382624
chr3	139236275	139258671	ENSG00000114115	139236274	139236275	22396	1102.4	1	0.3843703519644892	0.0	0.0	1.701	0.0	48.0	0.8428526924019248	39.0	10820.0	526.0	0.8125	0.048613678373382624
chr3	139279021	139396859	ENSG00000163864	139279020	139279021	117838	6.1	1	0.0706026612880982	0.0	0.0	1.85	0.0	48.0	0.8428526924019248	39.0	10820.0	526.0	0.8125	0.048613678373382624
chr3	142534763	142608045	ENSG00000163710	142534762	142534763	73282	2.8	1	0.5329328455242252	0.0	0.0	1.221	0.0	1.0	1.0	1.0	190.0	0.0	1.0	0.0
chr3	149235021	149454501	ENSG00000018408	149235020	149235021	219480	43.2	1	0.049907855024005236	0.0	0.0	0.356	0.0	139.0	0.49955785377413725	51.0	25450.0	3266.0	0.3669064748201439	0.12833005893909627
chr3	149456256	149470286	ENSG00000114744	149456255	149456256	14030	8.8	1	0.003990154503940759	0.0	0.0	1.819	0.0	139.0	0.49955785377413725	51.0	25450.0	3266.0	0.3669064748201439	0.12833005893909627
chr3	151044099	151047336	ENSG00000181631	151044098	151044099	3237	0.2	0	0.3908705363462455	0.0	0.0	1.503	0.0	0.0		0.0				
chr3	151055167	151102600	ENSG00000169313	151055166	151055167	47433	0.2	0	0.26784837514415194	0.0	0.0	1.406	0.0	0.0		0.0				
chr3	151961616	152183569	ENSG00000152601	151961615	151961616	221953	22.8	1	0.08112017095093763	0.0	0.0	0.425	0.0	45.0	0.3655472886240878	7.0	6573.0	1634.0	0.15555555555555556	0.24859272782595465
chr3	156977530	157251408	ENSG00000197415	156977529	156977530	273878	0.1	0	0.3708113526858698	0.0	0.0	1.222	0.0	0.0		0.0				
chr3	158414680	158450485	ENSG00000118849	158414679	158414680	35805	69.3	1	0.17538831616947104	0.0	0.0	1.611	0.0	29.0	0.4898005153814675	10.0	6014.0	19.0	0.3448275862068966	0.003159294978383771
chr3	158449986	158547508	ENSG00000118855	158449985	158449986	97522	9.1	1	0.02314435196529535	0.0	0.0	1.249	0.0	29.0	0.4898005153814675	10.0	6014.0	19.0	0.3448275862068966	0.003159294978383771
chr3	170779127	171178197	ENSG00000154310	170779126	170779127	399070	1.1	1	0.08243622140054406	0.0	1.0	0.181	0.0	8.0	0.6781664021184993	4.0	1182.0	182.0	0.5	0.15397631133671744
chr3	171561138	171656505	ENSG00000186329	171561137	171561138	95367	0.0	0	0.6116394671613088	0.0	0.0	1.797	0.0	219.0	0.5392660900985493	86.0	41751.0	3630.0	0.3926940639269406	0.08694402529280736
chr3	171757417	172119455	ENSG00000075420	171757416	171757417	362038	16.0	1	0.07085514397783092	0.0	1.0	0.042	0.0	219.0	0.5392660900985493	86.0	41751.0	3630.0	0.3926940639269406	0.08694402529280736
chr3	172223297	172241297	ENSG00000121858	172223296	172223297	18000	22.8	1	0.1043330931450704	0.0	0.0	0.643	0.0	9.0	0.391787115901944	2.0	1318.0	28.0	0.2222222222222222	0.021244309559939303
chr3	178957529	178984790	ENSG00000171121	178957528	178957529	27261	1.5	1	0.06694666083955435	0.0	0.0	1.869	0.0	13.0	0.6598105454895111	8.0	3500.0	228.0	0.6153846153846154	0.06514285714285714
chr3	179040778	179053323	ENSG00000121864	179040777	179040778	12545	21.1	1	0.007009489736884415	1.0	0.0	0.86	0.0	13.0	0.6598105454895111	8.0	3500.0	228.0	0.6153846153846154	0.06514285714285714
chr3	179280667	179306196	ENSG00000136518	179280666	179280667	25529	23.0	1	0.02638572812121309	0.0	1.0	0.246	1.0	4.0	0.5731314239754145	1.0	1083.0	145.0	0.25	0.13388734995383195
chr3	179306072	179322442	ENSG00000136522	179306071	179306072	16370	16.2	1	0.0249097840584642	1.0	0.0	0.892	1.0	4.0	0.5731314239754145	1.0	1083.0	145.0	0.25	0.13388734995383195
chr3	184428155	184429836	ENSG00000177383	184428154	184428155	1681	26.6	1	0.017278603223565402	1.0	0.0	1.683	0.0	32.0	0.7249111038173538	18.0	8740.0	1572.0	0.5625	0.17986270022883294
chr3	186435064	186461743	ENSG00000113889	186435063	186435064	26679	0.0	0	0.99056671791564	0.0	0.0	0.922	0.0	3.0	0.6235517828458114	1.0	892.0	58.0	0.3333333333333333	0.06502242152466367
chr3	186500993	186507689	ENSG00000156976	186500992	186500993	6696	372.1	1	0.07207262606373363	0.0	1.0	0.205	0.0	3.0	0.6235517828458114	1.0	892.0	58.0	0.3333333333333333	0.06502242152466367
chr3	186507668	186524847	ENSG00000163918	186507667	186507668	17179	11.4	1	0.016260698006397546	0.0	0.0	0.9	1.0	3.0	0.6235517828458114	1.0	892.0	58.0	0.3333333333333333	0.06502242152466367
chr3	186560462	186576252	ENSG00000181092	186560461	186560462	15790	0.8	0	0.34278276454749984	0.0	0.0	1.906	0.0	3.0	0.6235517828458114	1.0	892.0	58.0	0.3333333333333333	0.06502242152466367
chr3	186838735	186898696	ENSG00000163923	186838734	186838735	59961	4.5	1	0.031200527828922624	0.0	0.0	0.0	0.0	1.0	0.7109351736821121	1.0	100.0	0.0	1.0	0.0
chr3	187086119	187089864	ENSG00000136514	187086118	187086119	3745	1.8	1	0.07727194638143284	0.0	0.0	1.033	0.0	27.0	0.8769670178014363	23.0	3585.0	153.0	0.8518518518518519	0.042677824267782424
chr3	187386693	187388187	ENSG00000157005	187386692	187386693	1494	3.6	1	0.4236527578282932	0.0	0.0	1.064	0.0	27.0	0.8769670178014363	23.0	3585.0	153.0	0.8518518518518519	0.042677824267782424
chr3	187871071	188608460	ENSG00000145012	187871070	187871071	737389	2.4	1	0.0795342999629921	0.0	0.0	0.56	0.0	35.0	0.5037404630540326	13.0	6260.0	1034.0	0.37142857142857144	0.16517571884984025
chr3	189349204	189615068	ENSG00000073282	189349203	189349204	265864	0.1	0	0.8893964640659309	0.0	1.0	0.267	0.0	2.0	1.0	2.0	200.0	0.0	1.0	0.0
chr3	190984956	191048325	ENSG00000188958	190984955	190984956	63369	0.4	0	0.12990519837828646	0.0	0.0	1.588	0.0	30.0	0.7504173606234592	22.0	4033.0	214.0	0.7333333333333333	0.053062236548475084
chr3	191046865	191116459	ENSG00000152492	191046864	191046865	69594	25.1	1	0.02944981993686015	1.0	0.0	0.744	0.0	30.0	0.7504173606234592	22.0	4033.0	214.0	0.7333333333333333	0.053062236548475084
chr3	193853933	193856521	ENSG00000114315	193853932	193853933	2588	25.1	1	0.04697569966875166	0.0	0.0	0.568	0.0	30.0	0.666340532226804	19.0	7356.0	2786.0	0.6333333333333333	0.3787384448069603
chr3	194308401	194354418	ENSG00000145014	194308400	194308401	46017	4.7	1	0.019164196870485352	0.0	0.0	1.445	0.0	17.0	0.47763143209249603	7.0	2584.0	146.0	0.4117647058823529	0.0565015479876161
chr4	2626987	2734292	ENSG00000125386	2626986	2626987	107305	14.7	1	0.007055960146087764	0.0	1.0	0.213	0.0	22.0	0.6807882107385258	11.0	3199.0	162.0	0.5	0.05064082525789309
chr4	5016312	5021199	ENSG00000170891	5016311	5016312	4887	1.7	1	0.06553294098942376	0.0	0.0	1.853	0.0	10.0	0.7565477311128254	7.0	2059.0	10.0	0.7	0.0048567265662943174
chr4	17578814	17609595	ENSG00000002549	17578813	17578814	30781	21.0	1	0.03711923123850327	1.0	0.0	0.897	0.0	11.0	0.4579361147782088	3.0	1829.0	212.0	0.2727272727272727	0.11591033351558229
chr4	17616253	17635728	ENSG00000118579	17616252	17616253	19475	15.0	1	0.0154994369704411	0.0	0.0	1.397	0.0	11.0	0.4579361147782088	3.0	1829.0	212.0	0.2727272727272727	0.11591033351558229
chr4	17630928	17783135	ENSG00000047662	17630927	17630928	152207	0.0	0	0.4885406934706136	0.0	0.0	0.841	0.0	11.0	0.4579361147782088	3.0	1829.0	212.0	0.2727272727272727	0.11591033351558229
chr4	23756663	23905712	ENSG00000109819	23756662	23756663	149049	0.9	0	0.25918916806934345	0.0	1.0	0.267	0.0	3.0	0.9036450578940375	3.0	300.0	28.0	1.0	0.09333333333333334
chr4	25314406	25372005	ENSG00000168228	25314405	25314406	57599	4.3	1	0.01978957273892005	0.0	0.0	0.949	0.0	8.0	0.4683286468796353	2.0	1747.0	138.0	0.25	0.07899255867200916
chr4	37455562	37625117	ENSG00000154274	37455561	37455562	169555	0.2	0	0.3200976939353301	0.0	0.0	1.887	0.0	1.0	1.0	1.0	129.0	0.0	1.0	0.0
chr4	46995739	47428461	ENSG00000163288	46995738	46995739	432722	0.0	0	0.4855992641639989	0.0	1.0	0.306	0.0	0.0		0.0				
chr4	53588784	53617807	ENSG00000226887	53588783	53588784	29023	1.0	0	0.13405794646184488	0.0	0.0	0.0	0.0	17.0	0.7086275983163771	12.0	4656.0	477.0	0.7058823529411765	0.10244845360824742
chr4	53728456	53733000	ENSG00000128045	53728455	53728456	4544	67.5	1	0.3029536157788037	0.0	0.0	0.983	0.0	33.0	0.6900660081638615	20.0	7627.0	770.0	0.6060606060606061	0.10095712599973777
chr4	53739148	54232242	ENSG00000184178	53739147	53739148	493094	5.7	1	0.008938676603398255	1.0	0.0	1.222	0.0	33.0	0.6900660081638615	20.0	7627.0	770.0	0.6060606060606061	0.10095712599973777
chr4	54243809	55161439	ENSG00000145216	54243808	54243809	917630	21.4	1	0.01799429505338705	1.0	0.0	0.358	1.0	75.0	0.7462653273437508	53.0	14782.0	1624.0	0.7066666666666667	0.10986334731430118
chr4	54325467	54567572	ENSG00000072201	54325466	54325467	242105	1.2	1	0.16077382296623954	0.0	0.0	0.708	0.0	75.0	0.7462653273437508	53.0	14782.0	1624.0	0.7066666666666667	0.10986334731430118
chr4	55944643	55991756	ENSG00000128052	55944642	55944643	47113	5.1	1	0.08587818866576305	0.0	1.0	0.249	0.0	0.0		0.0				
chr4	71062212	71070293	ENSG00000109205	71062211	71062212	8081	0.0	0	0.3791583942594279	0.0	0.0	1.515	0.0	1.0	0.7109351736821121	1.0	100.0	20.0	1.0	0.2
chr4	71091787	71100969	ENSG00000181617	71091786	71091787	9182	0.2	0	0.4265531472107788	0.0	0.0	1.395	0.0	1.0	0.7109351736821121	1.0	100.0	20.0	1.0	0.2
chr4	71235809	71255961	ENSG00000171201	71235808	71235809	20152	0.0	0	1.0000000000000002	0.0	0.0	1.737	0.0	0.0		0.0				
chr4	71263598	71275911	ENSG00000171199	71263597	71263598	12313	0.0	0	1.0000000000000002	0.0	0.0	1.733	0.0	0.0		0.0				
chr4	71296208	71348714	ENSG00000171195	71296207	71296208	52506	0.8	0	0.09196816648690527	0.0	0.0	1.935	0.0	0.0		0.0				
chr4	74702213	74714781	ENSG00000124875	74702212	74702213	12568	0.1	0	0.459668663164576	0.0	0.0	1.97	0.0	0.0		0.0				
chr4	74718905	74719872	ENSG00000109272	74718904	74718905	967	0.0	0	0.4171161612981376	0.0	0.0	1.913	0.0	0.0		0.0				
chr4	74735109	74736959	ENSG00000163739	74735108	74735109	1850	2.1	1	0.2656880343278529	0.0	0.0	1.179	0.0	0.0		0.0				
chr4	75858304	75975325	ENSG00000169116	75858303	75858304	117021	20.0	1	0.06153678726425878	0.0	0.0	1.215	0.0	0.0		0.0				
chr4	76649776	76735382	ENSG00000138768	76649775	76649776	85606	26.3	1	0.12882588317510416	0.0	0.0	0.369	1.0	13.0	0.6490167130675104	7.0	1851.0	27.0	0.5384615384615384	0.014586709886547812
chr4	77816081	77819002	ENSG00000186212	77816080	77816081	2921	0.0	0	0.29788879903554843	0.0	0.0	0.718	0.0	28.0	0.39689489349143575	6.0	6300.0	1095.0	0.21428571428571427	0.1738095238095238
chr4	77870855	77961537	ENSG00000138758	77870854	77870855	90682	5.5	1	0.09594080390606397	0.0	1.0	0.334	0.0	28.0	0.39689489349143575	6.0	6300.0	1095.0	0.21428571428571427	0.1738095238095238
chr4	78634540	78740769	ENSG00000138767	78634539	78634540	106229	6.0	1	0.01781212654983244	0.0	1.0	0.231	0.0	6.0	0.7709215450043369	3.0	1792.0	877.0	0.5	0.48939732142857145
chr4	79697495	79837526	ENSG00000138756	79697494	79697495	140031	3.6	1	0.02448921607594866	0.0	0.0	0.381	0.0	5.0	0.42187034736422413	1.0	1348.0	238.0	0.2	0.17655786350148367
chr4	81952118	81978685	ENSG00000152785	81952117	81952118	26567	1.2	1	0.3216284743598971	0.0	0.0	0.654	0.0	23.0	0.9423760265676091	22.0	3239.0	646.0	0.9565217391304348	0.1994442729237419
chr4	82009836	82136218	ENSG00000138669	82009835	82009836	126382	0.0	0	0.2443034464241633	0.0	0.0	0.366	0.0	23.0	0.9423760265676091	22.0	3239.0	646.0	0.9565217391304348	0.1994442729237419
chr4	83550691	83720010	ENSG00000145284	83550690	83550691	169319	65.5	1	0.3093490491156707	0.0	0.0	0.927	0.0	97.0	0.7582209963107728	70.0	21013.0	551.0	0.7216494845360825	0.026221862656450767
chr4	87515467	87736324	ENSG00000163629	87515466	87515467	220857	20.5	1	0.11072016409001527	0.0	0.0	0.642	0.0	22.0	0.8413189725893336	17.0	3831.0	428.0	0.7727272727272727	0.11172017749934743
chr4	87744620	87770416	ENSG00000145283	87744619	87744620	25796	0.0	0	0.2299447520535544	0.0	0.0	1.546	0.0	24.0	0.8304536560137318	18.0	4328.0	428.0	0.75	0.0988909426987061
chr4	87797357	87857354	ENSG00000163633	87797356	87797357	59997	0.6	0	0.19041685271458209	0.0	0.0	1.901	0.0	6.0	0.7509260878969286	3.0	1748.0	29.0	0.5	0.016590389016018305
chr4	87856153	88062206	ENSG00000172493	87856152	87856153	206053	25.7	1	0.07142971462057057	0.0	1.0	0.347	0.0	68.0	0.2825874560430028	8.0	12223.0	1044.0	0.11764705882352941	0.0854127464615888
chr4	88081254	88161466	ENSG00000145332	88081253	88081254	80212	2.8	1	0.06570224498383609	1.0	0.0	0.745	0.0	11.0	0.47853944278259936	4.0	1995.0	48.0	0.36363636363636365	0.02406015037593985
chr4	88343733	88380606	ENSG00000170502	88343732	88343733	36873	26.4	1	0.021233620168944516	1.0	0.0	0.947	0.0	26.0	0.355322464651266	3.0	6403.0	970.0	0.11538461538461539	0.15149148836482898
chr4	88394486	88452213	ENSG00000152583	88394485	88394486	57727	294.6	1	0.09578438018582604	0.0	0.0	0.967	0.0	26.0	0.355322464651266	3.0	6403.0	970.0	0.11538461538461539	0.15149148836482898
chr4	89299890	89364263	ENSG00000138642	89299889	89299890	64373	7.0	1	0.019703460093490915	0.0	0.0	0.887	0.0	13.0	0.7201638461932236	8.0	2272.0	229.0	0.6153846153846154	0.10079225352112677
chr4	89647105	90032549	ENSG00000138640	89647104	89647105	385444	18.2	1	0.04102132891602059	0.0	0.0	0.829	0.0	24.0	0.657739228909215	12.0	3329.0	280.0	0.5	0.08410934214478823
chr4	95373036	95589377	ENSG00000163110	95373035	95373036	216341	22.5	1	0.4538312994973225	1.0	0.0	0.552	0.0	28.0	0.4899970135867408	5.0	4728.0	961.0	0.17857142857142858	0.20325719120135363
chr4	99391517	99579780	ENSG00000168785	99391516	99391517	188263	28.7	1	0.19585549544419964	0.0	0.0	0.381	0.0	170.0	0.7990272863549246	129.0	38419.0	2736.0	0.7588235294117647	0.07121476352846248
chr4	107842958	108204963	ENSG00000155011	107842957	107842958	362005	0.9	0	0.2145933516987509	0.0	0.0	0.471	0.0	2.0	1.0	2.0	288.0	0.0	1.0	0.0
chr4	110967001	111120355	ENSG00000170522	110967000	110967001	153354	1.5	1	0.19817911011719197	0.0	1.0	0.319	0.0	1.0	1.0	1.0	100.0	0.0	1.0	0.0
chr4	115748918	116035032	ENSG00000138653	115748917	115748918	286114	0.2	0	0.4744008993538163	0.0	0.0	0.64	0.0	0.0		0.0				
chr4	118954772	119179803	ENSG00000164100	118954771	118954772	225031	0.0	0	0.4555152376130448	0.0	0.0	0.586	0.0	1.0	1.0	1.0	100.0	0.0	1.0	0.0
chr4	119809995	119982402	ENSG00000172403	119809994	119809995	172407	33.4	1	0.5954331338185985	0.0	0.0	0.629	0.0	140.0	0.49856885603811	46.0	28367.0	1964.0	0.32857142857142857	0.06923537913773047
chr4	120056938	120108944	ENSG00000172399	120056937	120056938	52006	0.6	0	0.6883150696872302	0.0	0.0	1.071	0.0	8.0	0.5274940713309318	2.0	1991.0	180.0	0.25	0.09040683073832245
chr4	120133741	120216672	ENSG00000145390	120133740	120133741	82931	7.4	1	0.09902064432397076	0.0	0.0	0.779	0.0	8.0	0.5274940713309318	2.0	1991.0	180.0	0.25	0.09040683073832245
chr4	121956767	121994176	ENSG00000173376	121956766	121956767	37409	19.3	1	0.2858194351155244	0.0	0.0	0.512	0.0	50.0	0.7717800862065382	35.0	9751.0	1302.0	0.7	0.13352476669059585
chr4	123653856	123666098	ENSG00000181004	123653855	123653856	12242	1.9	1	0.026018008758986418	0.0	0.0	0.963	0.0	22.0	0.6405964574225643	12.0	3417.0	156.0	0.5454545454545454	0.0456540825285338
chr4	123747862	123819391	ENSG00000138685	123747861	123747862	71529	7.7	1	0.07994624848298941	0.0	0.0	1.043	0.0	23.0	0.6562226984041919	13.0	3517.0	156.0	0.5652173913043478	0.044355985214671594
chr4	123809851	123844123	ENSG00000170917	123809850	123809851	34272	3.7	1	0.07331278286815385	0.0	0.0	0.948	0.0	23.0	0.6562226984041919	13.0	3517.0	156.0	0.5652173913043478	0.044355985214671594
chr4	129786075	130014764	ENSG00000151466	129786074	129786075	228689	4.4	1	0.019178627210555996	0.0	0.0	0.888	0.0	5.0	0.6531222084185346	3.0	500.0	131.0	0.6	0.262
chr4	138440071	138453648	ENSG00000189184	138440070	138440071	13577	8.7	1	0.06325063931006407	0.0	0.0	0.456	0.0	34.0	0.6079873540460662	18.0	5921.0	2116.0	0.5294117647058824	0.35737206552947137
chr4	142557751	142655140	ENSG00000164136	142557750	142557751	97389	1.6	1	0.11293147057057212	0.0	0.0	0.567	0.0	0.0		0.0				
chr4	147627789	147867034	ENSG00000137473	147627788	147627789	239245	0.0	0	0.4286061558539539	0.0	0.0	1.005	0.0	0.0		0.0				
chr4	148653213	148993931	ENSG00000071205	148653212	148653213	340718	28.2	1	0.09905793712915062	0.0	0.0	0.932	0.0	108.0	0.5565423531875433	42.0	24441.0	950.0	0.3888888888888889	0.03886911337506649
chr4	148999912	149365850	ENSG00000151623	148999911	148999912	365938	6.3	1	0.022045413822093463	1.0	0.0	0.35	0.0	32.0	0.7398643534683815	22.0	4217.0	331.0	0.6875	0.07849181882855111
chr4	150999425	151178609	ENSG00000170390	150999424	150999425	179184	2.8	1	0.297437216898224	0.0	1.0	0.326	0.0	12.0	0.5994630473193207	4.0	2434.0	649.0	0.3333333333333333	0.2666392769104355
chr4	151503076	151505843	ENSG00000181541	151503075	151503076	2767	0.0	0	0.6003115506656027	0.0	0.0	0.549	0.0	2.0	1.0	2.0	213.0	29.0	1.0	0.13615023474178403
chr4	153857503	153900848	ENSG00000137460	153857502	153857503	43345	0.4	0	0.15235270188934694	0.0	0.0	0.585	0.0	11.0	0.63854053028773	6.0	3023.0	340.0	0.5454545454545454	0.11247105524313596
chr4	154387497	154557863	ENSG00000121210	154387496	154387497	170366	4.6	1	0.11056728258730657	0.0	1.0	0.302	0.0	16.0	0.38939594871242283	1.0	2645.0	46.0	0.0625	0.017391304347826087
chr4	155456157	155471587	ENSG00000171566	155456156	155456157	15430	13.0	1	0.00831594413676418	1.0	1.0	0.231	1.0	7.0	0.7268457211096592	5.0	815.0	84.0	0.7142857142857143	0.10306748466257669
chr4	155504277	155511918	ENSG00000171560	155504276	155504277	7641	0.8	0	0.9856262678990709	0.0	0.0	1.021	0.0	0.0		0.0				
chr4	155525285	155534119	ENSG00000171557	155525284	155525285	8834	1.7	1	0.9687945714870514	0.0	0.0	0.536	0.0	0.0		0.0				
chr4	155548096	155674270	ENSG00000121207	155548095	155548096	126174	0.1	0	0.2909698207852505	0.0	0.0	1.321	0.0	0.0		0.0				
chr4	156680143	156728743	ENSG00000061918	156680142	156680143	48600	5.6	1	0.12277079832220032	0.0	0.0	0.675	0.0	6.0	0.5601742317166599	2.0	1555.0	223.0	0.3333333333333333	0.14340836012861735
chr4	157681605	157892546	ENSG00000145431	157681604	157681605	210941	3.4	1	0.0950776286153558	1.0	1.0	0.198	0.0	34.0	0.7795896640094524	26.0	4928.0	425.0	0.7647058823529411	0.08624188311688312
chr4	159045625	159094470	ENSG00000164125	159045624	159045625	48845	60.8	1	0.14990157603662413	0.0	0.0	1.079	0.0	73.0	0.7513995230516303	46.0	12717.0	690.0	0.6301369863013698	0.054258079735786745
chr4	159122755	159176563	ENSG00000164124	159122754	159122755	53808	9.5	1	0.2555082441680166	0.0	0.0	1.355	0.0	73.0	0.7513995230516303	46.0	12717.0	690.0	0.6301369863013698	0.054258079735786745
chr4	159690289	159829201	ENSG00000052795	159690288	159690289	138912	4.5	1	0.033572662636826366	0.0	1.0	0.13	0.0	9.0	0.4781820834072002	2.0	1779.0	672.0	0.2222222222222222	0.3777403035413153
chr4	160025329	160281321	ENSG00000109756	160025328	160025329	255992	12.1	1	0.020285464104381555	1.0	1.0	0.197	0.0	8.0	0.6836587455943087	4.0	1938.0	622.0	0.5	0.32094943240454077
chr4	166282345	166419472	ENSG00000109472	166282344	166282345	137127	55.8	1	0.2976452363031764	0.0	1.0	0.269	0.0	5.0	0.5516669582144715	2.0	871.0	255.0	0.4	0.2927669345579793
chr4	169784920	169931426	ENSG00000145439	169784919	169784920	146506	10.6	1	0.03329608665569423	1.0	0.0	1.696	0.0	109.0	0.4589594360776035	29.0	20412.0	1255.0	0.26605504587155965	0.06148344111307074
chr4	170015406	170192256	ENSG00000154447	170015405	170015406	176850	8.2	1	0.026025069309220262	0.0	0.0	0.505	0.0	41.0	0.5567472563586567	16.0	8979.0	475.0	0.3902439024390244	0.05290121394364629
chr4	174089903	174245118	ENSG00000109586	174089902	174089903	155215	8.2	1	0.07509983856285665	0.0	0.0	0.644	0.0	5.0	0.5242675908860838	1.0	942.0	282.0	0.2	0.29936305732484075
chr4	174252845	174256276	ENSG00000164104	174252844	174252845	3431	120.5	1	0.04018538347379157	0.0	1.0	0.315	0.0	11.0	0.5209717901137763	2.0	2278.0	273.0	0.18181818181818182	0.11984196663740122
chr4	174291119	174298683	ENSG00000164105	174291118	174291119	7564	14.6	1	0.008049951167653651	1.0	0.0	0.759	0.0	11.0	0.5209717901137763	2.0	2278.0	273.0	0.18181818181818182	0.11984196663740122
chr4	174305851	174327531	ENSG00000164106	174305850	174305851	21680	0.9	0	0.3730623105126113	0.0	0.0	1.721	0.0	11.0	0.5209717901137763	2.0	2278.0	273.0	0.18181818181818182	0.11984196663740122
chr4	175411327	175444305	ENSG00000164120	175411326	175411327	32978	0.9	0	0.2679200896979544	0.0	0.0	1.25	0.0	0.0		0.0				
chr4	175558064	175750465	ENSG00000145451	175558063	175558064	192401	0.0	0	0.6186201761277456	0.0	0.0	0.698	0.0	1.0	1.0	1.0	100.0	0.0	1.0	0.0
chr4	176986984	177103978	ENSG00000150627	176986983	176986984	116994	1.8	1	0.14955455749038493	0.0	0.0	0.85	0.0	1.0	1.0	1.0	100.0	0.0	1.0	0.0
chr4	184020445	184241930	ENSG00000151718	184020444	184020445	221485	6.0	1	0.05469163194379655	0.0	0.0	0.554	0.0	18.0	0.7951672588601622	14.0	3819.0	501.0	0.7777777777777778	0.1311861743912019
chr4	184560787	184580378	ENSG00000182552	184560786	184560787	19591	25.0	1	0.08462317224404074	0.0	0.0	0.817	0.0	107.0	0.9224099439084881	101.0	25041.0	329.0	0.9439252336448598	0.01313845293718302
chr4	184580419	184634745	ENSG00000168538	184580418	184580419	54326	10.8	1	0.020161837064795768	1.0	0.0	0.569	1.0	107.0	0.9224099439084881	101.0	25041.0	329.0	0.9439252336448598	0.01313845293718302
chr4	185308866	185395734	ENSG00000168310	185308865	185308866	86868	21.8	1	0.027010635029609403	0.0	0.0	0.42	0.0	66.0	0.35082059664070575	14.0	13757.0	1090.0	0.21212121212121213	0.07923239078287417
chr4	186422850	186456766	ENSG00000154553	186422849	186422850	33916	36.3	1	0.617260588538829	0.0	0.0	1.217	0.0	47.0	0.4136306723742561	10.0	12314.0	1640.0	0.2127659574468085	0.13318174435601754
