chrom	start	end	target_gene	tss_start	tss_end	gene_length	pancreas	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr6	41757633	41863099	ENSG00000164663	41757632	41757633	105466	0.1	0	0.05596614139314264	0.0	1.0	0.346	0.0	24.0	0.4703556766461127	6.0	8897.0	1753.0	0.25	0.19703270765426548
chr6	41873091	41888877	ENSG00000124641	41873090	41873091	15786	3.7	1	0.022367172801386958	1.0	0.0	0.766	1.0	25.0	0.46841626347483717	6.0	9177.0	1856.0	0.24	0.20224474229050887
chr6	41888925	41900784	ENSG00000112578	41888924	41888925	11859	2.7	1	0.06147395543114415	0.0	0.0	0.806	1.0	25.0	0.46841626347483717	6.0	9177.0	1856.0	0.24	0.20224474229050887
chr6	41902670	42018095	ENSG00000112576	41902669	41902670	115425	13.1	1	0.05716483786363472	0.0	1.0	0.24	0.0	25.0	0.46841626347483717	6.0	9177.0	1856.0	0.24	0.20224474229050887
chr6	42018250	42055199	ENSG00000137413	42018249	42018250	36949	2.8	1	0.02024023165960316	1.0	0.0	1.575	0.0	16.0	0.4925057019885311	4.0	5352.0	951.0	0.25	0.17769058295964127
chr6	42068855	42110357	ENSG00000188112	42068854	42068855	41502	7.3	1	0.3403332926826631	0.0	0.0	0.842	0.0	4.0	0.554122925265921	2.0	1257.0	78.0	0.5	0.06205250596658711
chr6	42123143	42147794	ENSG00000048545	42123142	42123143	24651	0.0	0	0.5084413905248175	0.0	0.0	1.416	0.0	4.0	0.554122925265921	2.0	1257.0	78.0	0.5	0.06205250596658711
chr6	42664339	42690312	ENSG00000112619	42664338	42664339	25973	0.8	0	0.10759206034925953	0.0	0.0	0.665	0.0	23.0	0.5487004469448473	7.0	6204.0	1137.0	0.30434782608695654	0.1832688588007737
chr6	42749764	42836298	ENSG00000112624	42749763	42749764	86534	2.5	1	0.0102403177911627	0.0	1.0	0.071	0.0	43.0	0.5926994670694469	17.0	11805.0	2647.0	0.3953488372093023	0.2242270224481152
chr6	42847355	42857663	ENSG00000146223	42847354	42847355	10308	13.1	1	0.014588585934641763	1.0	0.0	1.053	0.0	43.0	0.5926994670694469	17.0	11805.0	2647.0	0.3953488372093023	0.2242270224481152
chr6	42858004	42858554	ENSG00000221821	42858003	42858004	550	5.4	1	0.0070608128204625985	1.0	0.0	1.876	0.0	43.0	0.5926994670694469	17.0	11805.0	2647.0	0.3953488372093023	0.2242270224481152
chr6	42883726	42893573	ENSG00000171611	42883725	42883726	9847	0.0	0	0.4017676186469323	0.0	0.0	1.075	0.0	34.0	0.6095376889214733	15.0	9654.0	1911.0	0.4411764705882353	0.19794903666873834
chr6	42896937	42907025	ENSG00000137161	42896936	42896937	10088	37.0	1	0.045945789691866114	0.0	0.0	0.567	0.0	34.0	0.6095376889214733	15.0	9654.0	1911.0	0.4411764705882353	0.19794903666873834
chr6	42928495	42931618	ENSG00000124713	42928494	42928495	3123	246.8	1	0.7155746424087046	0.0	0.0	0.951	0.0	34.0	0.6095376889214733	15.0	9654.0	1911.0	0.4411764705882353	0.19794903666873834
chr6	42931607	42946958	ENSG00000124587	42931606	42931607	15351	11.6	1	0.02290111151605683	1.0	0.0	0.648	0.0	34.0	0.6095376889214733	15.0	9654.0	1911.0	0.4411764705882353	0.19794903666873834
chr6	42952236	42980080	ENSG00000112640	42952235	42952236	27844	7.8	1	0.015254053013289387	1.0	1.0	0.175	0.0	34.0	0.6095376889214733	15.0	9654.0	1911.0	0.4411764705882353	0.19794903666873834
chr6	42979831	42981706	ENSG00000124733	42979830	42979831	1875	18.7	1	0.01769648792531575	0.0	0.0	1.591	0.0	34.0	0.6095376889214733	15.0	9654.0	1911.0	0.4411764705882353	0.19794903666873834
chr6	42981950	42989036	ENSG00000124702	42981949	42981950	7086	21.1	1	0.07050032338848616	1.0	1.0	0.148	0.0	34.0	0.6095376889214733	15.0	9654.0	1911.0	0.4411764705882353	0.19794903666873834
chr6	42989382	43001894	ENSG00000124541	42989381	42989382	12512	14.3	1	0.01848751673806071	1.0	0.0	1.622	1.0	34.0	0.6095376889214733	15.0	9654.0	1911.0	0.4411764705882353	0.19794903666873834
chr6	43737920	43754224	ENSG00000112715	43737919	43737920	16304	24.7	1	0.1261211434073997	0.0	0.0	0.84	0.0	65.0	0.5407815965708561	23.0	21116.0	3516.0	0.35384615384615387	0.16650880848645577
chr6	43968316	43973695	ENSG00000181577	43968315	43968316	5379	0.2	0	0.23769636920215476	0.0	0.0	1.757	0.0	55.0	0.5863060124833649	21.0	18295.0	2985.0	0.38181818181818183	0.16315933315113418
chr6	44081193	44095194	ENSG00000180992	44081192	44081193	14001	10.0	1	0.10973198880233996	1.0	0.0	1.784	1.0	25.0	0.4485951401616219	7.0	7374.0	985.0	0.28	0.13357743422836996
chr6	44094650	44123256	ENSG00000137216	44094649	44094650	28606	5.0	1	0.04547475247960486	1.0	1.0	0.168	0.0	25.0	0.4485951401616219	7.0	7374.0	985.0	0.28	0.13357743422836996
chr6	44126547	44152139	ENSG00000137225	44126546	44126547	25592	0.0	0	0.32459133356803865	0.0	0.0	1.151	0.0	25.0	0.4485951401616219	7.0	7374.0	985.0	0.28	0.13357743422836996
chr6	44187241	44201888	ENSG00000112759	44187240	44187241	14647	30.1	1	0.07947226187029753	0.0	0.0	0.375	0.0	25.0	0.4485951401616219	7.0	7374.0	985.0	0.28	0.13357743422836996
chr6	44777053	45345690	ENSG00000196284	44777052	44777053	568637	1.3	1	0.05200518858674669	0.0	0.0	1.258	0.0	2.0	1.0	2.0	300.0	117.0	1.0	0.39
chr6	45868044	46048132	ENSG00000112782	45868043	45868044	180088	0.2	0	0.3348360139536756	0.0	0.0	1.174	0.0	2.0	0.48185671868644897	0.0	357.0	0.0	0.0	0.0
chr6	46097729	46114436	ENSG00000001561	46097728	46097729	16707	3.3	1	0.050536720493356856	0.0	0.0	0.66	0.0	4.0	0.3520767807376262	0.0	1340.0	22.0	0.0	0.016417910447761194
chr6	46126923	46138708	ENSG00000112796	46126922	46126923	11785	3.0	1	0.0927420559209222	0.0	0.0	1.473	0.0	4.0	0.3520767807376262	0.0	1340.0	22.0	0.0	0.016417910447761194
chr6	46188474	46459709	ENSG00000172348	46188473	46188474	271235	2.3	1	0.17159309432981276	0.0	0.0	0.461	0.0	5.0	0.7349297222110021	4.0	862.0	306.0	0.8	0.35498839907192575
chr6	46517540	46620523	ENSG00000146233	46517539	46517540	102983	1.5	1	0.29007964119998514	0.0	0.0	1.376	0.0	5.0	0.4962036265888819	1.0	1496.0	552.0	0.2	0.3689839572192513
chr6	46620677	46645930	ENSG00000153291	46620676	46620677	25253	13.2	1	0.0622174458569488	0.0	0.0	0.717	0.0	3.0	0.4404326526963625	1.0	991.0	426.0	0.3333333333333333	0.4298688193743693
chr6	46655611	46672056	ENSG00000180113	46655610	46655611	16445	0.4	0	0.023898672889706558	0.0	0.0	1.216	0.0	3.0	0.4404326526963625	1.0	991.0	426.0	0.3333333333333333	0.4298688193743693
chr6	47199267	47277641	ENSG00000146072	47199266	47199267	78374	5.8	1	0.03903583409610181	0.0	0.0	0.606	0.0	15.0	0.7357129334236646	9.0	3178.0	124.0	0.6	0.03901825047199497
chr6	47749717	47800516	ENSG00000124818	47749716	47749717	50799	0.0	0	0.8690389624521443	0.0	0.0	0.395	0.0	1.0	1.0	1.0	156.0	55.0	1.0	0.3525641025641026
chr6	49660072	49681274	ENSG00000124490	49660071	49660072	21202	0.2	0	0.19132271767000045	0.0	0.0	1.681	0.0	0.0		0.0				
chr6	49695096	49712150	ENSG00000096006	49695095	49695096	17054	1.4	1	0.3161469332823532	0.0	0.0	1.112	0.0	0.0		0.0				
chr6	52226218	52272575	ENSG00000170915	52226217	52226218	46357	0.5	0	0.1890117821071923	0.0	0.0	0.759	0.0	5.0	0.6094799234780491	2.0	995.0	166.0	0.4	0.16683417085427135
chr6	52285105	52387892	ENSG00000096093	52285104	52285105	102787	1.0	0	0.02998131461949845	0.0	0.0	1.205	0.0	8.0	0.30909135429228	1.0	2041.0	277.0	0.125	0.13571778539931406
chr6	52362199	52441713	ENSG00000065308	52362198	52362199	79514	2.6	1	0.05695466215971896	0.0	1.0	0.347	0.0	8.0	0.30909135429228	1.0	2041.0	277.0	0.125	0.13571778539931406
chr6	52842750	52860176	ENSG00000170899	52842749	52842750	17426	10.4	1	0.042059165422607535	0.0	0.0	0.902	0.0	3.0	0.5582162036850034	1.0	791.0	283.0	0.3333333333333333	0.3577749683944374
chr6	52866076	52926600	ENSG00000112144	52866075	52866076	60524	2.0	1	0.009967910169768205	1.0	0.0	0.613	0.0	3.0	0.5582162036850034	1.0	791.0	283.0	0.3333333333333333	0.3577749683944374
chr6	52916788	52965671	ENSG00000112146	52916787	52916788	48883	22.9	1	0.016232143868176053	0.0	0.0	0.701	0.0	3.0	0.5582162036850034	1.0	791.0	283.0	0.3333333333333333	0.3577749683944374
chr6	53362138	53481768	ENSG00000001084	53362137	53362138	119630	3.7	1	0.04540613449745975	1.0	0.0	0.401	0.0	13.0	0.6739842815889328	6.0	3538.0	430.0	0.46153846153846156	0.1215375918598078
chr6	53512698	53530506	ENSG00000124743	53512697	53512698	17808	0.1	0	0.6448241473243487	0.0	0.0	0.913	0.0	13.0	0.6739842815889328	6.0	3538.0	430.0	0.46153846153846156	0.1215375918598078
chr6	53659294	53788919	ENSG00000137269	53659293	53659294	129625	3.4	1	0.062282358362770476	0.0	1.0	0.344	0.0	6.0	0.6345756886835577	3.0	1858.0	478.0	0.5	0.2572658772874058
chr6	53794779	54131078	ENSG00000146147	53794778	53794779	336299	0.3	0	0.5632059108048253	0.0	0.0	1.389	0.0	5.0	0.7687481389456897	4.0	849.0	0.0	0.8	0.0
chr6	54172656	54254950	ENSG00000137251	54172655	54172656	82294	0.0	0	0.6370563548338825	0.0	0.0	1.419	0.0	1.0	1.0	1.0	150.0	0.0	1.0	0.0
chr6	56322784	56819426	ENSG00000151914	56322783	56322784	496642	14.3	1	0.03492566765404108	0.0	1.0	0.18	0.0	12.0	0.4332395871495052	2.0	3036.0	368.0	0.16666666666666666	0.12121212121212122
chr6	64345724	64489229	ENSG00000118482	64345723	64345724	143505	5.3	1	0.02425549800420865	0.0	1.0	0.286	0.0	1.0	0.3288122585287603	0.0	158.0	0.0	0.0	0.0
chr6	64429875	66417118	ENSG00000188107	64429874	64429875	1987243	0.0	0	1.0000000000000002	0.0	0.0	0.834	0.0	1.0	0.3288122585287603	0.0	158.0	0.0	0.0	0.0
chr6	71377478	71571718	ENSG00000112305	71377477	71377478	194240	10.0	1	0.02775615490158825	1.0	1.0	0.264	0.0	0.0		0.0				
chr6	71566381	71666741	ENSG00000112309	71566380	71566381	100360	0.5	0	0.2711397294100865	0.0	0.0	1.352	0.0	1.0	1.0	1.0	150.0	0.0	1.0	0.0
chr6	74405507	74538040	ENSG00000156535	74405506	74405507	132533	0.1	0	0.14088254517771429	0.0	0.0	1.189	0.0	0.0		0.0				
chr6	84222193	84235423	ENSG00000146250	84222192	84222193	13230	0.0	0	0.2278711151993005	0.0	0.0	1.659	0.0	1.0	1.0	1.0	150.0	0.0	1.0	0.0
chr6	84262598	84419410	ENSG00000065609	84262597	84262598	156812	0.4	0	0.5000350661989708	0.0	1.0	0.193	0.0	1.0	1.0	1.0	150.0	0.0	1.0	0.0
chr6	86159808	86205500	ENSG00000135318	86159807	86159808	45692	0.6	0	0.08393716482388522	0.0	0.0	1.181	0.0	3.0	0.8072901157880747	3.0	497.0	0.0	1.0	0.0
chr6	89790469	89794879	ENSG00000146278	89790468	89790469	4410	35.0	1	0.0884436855737419	0.0	0.0	0.389	0.0	26.0	0.5443961994061842	10.0	7375.0	252.0	0.38461538461538464	0.03416949152542373
chr6	89805677	89827800	ENSG00000154548	89805676	89805677	22123	0.2	0	0.22373345884580495	0.0	0.0	0.72	0.0	26.0	0.5443961994061842	10.0	7375.0	252.0	0.38461538461538464	0.03416949152542373
chr6	89855768	89875284	ENSG00000146281	89855767	89855768	19516	4.5	1	0.09904626476933047	0.0	0.0	0.992	0.0	26.0	0.5443961994061842	10.0	7375.0	252.0	0.38461538461538464	0.03416949152542373
chr6	90036343	90062567	ENSG00000198833	90036342	90036343	26224	12.2	1	0.01915104400886448	1.0	0.0	0.495	0.0	26.0	0.5443961994061842	10.0	7375.0	252.0	0.38461538461538464	0.03416949152542373
chr6	90142888	90343553	ENSG00000135299	90142887	90142888	200665	1.4	1	0.058787140389733435	0.0	0.0	0.908	0.0	5.0	0.6432983402127367	2.0	965.0	59.0	0.4	0.061139896373056994
chr6	90277862	90348472	ENSG00000083099	90277861	90277862	70610	3.1	1	0.026333645130491308	0.0	0.0	1.868	0.0	7.0	0.6143111258687187	2.0	1591.0	110.0	0.2857142857142857	0.06913890634820867
chr6	91223291	91296764	ENSG00000135341	91223290	91223291	73473	3.5	1	0.011847029219654982	1.0	1.0	0.212	0.0	2.0	1.0	2.0	300.0	14.0	1.0	0.04666666666666667
chr6	96463859	96663488	ENSG00000172461	96463858	96463859	199629	0.5	0	0.5063290145885083	0.0	0.0	0.715	0.0	2.0	0.8554675868410561	2.0	307.0	0.0	1.0	0.0
chr6	97242001	97285353	ENSG00000112218	97242000	97242001	43352	0.5	0	0.11610723415629336	0.0	0.0	0.701	0.0	1.0	1.0	1.0	150.0	0.0	1.0	0.0
chr6	100367785	100442123	ENSG00000152034	100367784	100367785	74338	0.0	0	0.6843543463575888	0.0	0.0	1.199	0.0	2.0	1.0	2.0	300.0	0.0	1.0	0.0
chr6	105544696	105585049	ENSG00000112276	105544695	105544696	40353	0.1	0	0.4075688513633027	0.0	0.0	0.945	0.0	0.0		0.0				
chr6	105606154	105627870	ENSG00000132429	105606153	105606154	21716	0.0	0	0.5894422386592475	0.0	0.0	0.902	0.0	0.0		0.0				
chr6	106534194	106557814	ENSG00000057657	106534193	106534194	23620	0.5	0	0.12088915758059625	0.0	1.0	0.333	0.0	2.0	0.5664027605231683	1.0	300.0	154.0	0.5	0.5133333333333333
chr6	106632350	106773666	ENSG00000057663	106632349	106632350	141316	4.7	1	0.0064111346830205435	1.0	1.0	0.295	0.0	2.0	0.5664027605231683	1.0	300.0	154.0	0.5	0.5133333333333333
chr6	106959729	107018326	ENSG00000112297	106959728	106959729	58597	1.4	1	0.15161425522671607	0.0	0.0	1.006	0.0	11.0	0.7118343154831572	7.0	2435.0	545.0	0.6363636363636364	0.22381930184804927
chr6	107018902	107077373	ENSG00000130347	107018901	107018902	58471	1.3	1	0.06836209654124148	0.0	0.0	0.937	0.0	11.0	0.7118343154831572	7.0	2435.0	545.0	0.6363636363636364	0.22381930184804927
chr6	107811161	107981357	ENSG00000112320	107811160	107811161	170196	0.5	0	0.13162629825783284	0.0	1.0	0.127	0.0	7.0	0.5471682100449613	3.0	2033.0	476.0	0.42857142857142855	0.2341367437284801
chr6	108881037	109005977	ENSG00000118689	108881036	108881037	124940	12.0	1	0.07277846491381904	0.0	1.0	0.267	0.0	60.0	0.3475086771270296	11.0	15919.0	3054.0	0.18333333333333332	0.19184622149632516
chr6	109169618	109295186	ENSG00000118690	109169617	109169618	125568	0.7	0	0.02705587837800774	0.0	0.0	0.79	0.0	60.0	0.3475086771270296	11.0	15919.0	3054.0	0.18333333333333332	0.19184622149632516
chr6	109307639	109416022	ENSG00000080546	109307638	109307639	108383	12.6	1	0.07713237046329452	0.0	0.0	0.658	0.0	60.0	0.3475086771270296	11.0	15919.0	3054.0	0.18333333333333332	0.19184622149632516
chr6	109416312	109485135	ENSG00000183137	109416311	109416312	68823	2.0	1	0.007622018181433953	0.0	0.0	0.94	0.0	60.0	0.3475086771270296	11.0	15919.0	3054.0	0.18333333333333332	0.19184622149632516
chr6	110012498	110146631	ENSG00000112367	110012497	110012498	134133	3.0	1	0.019405390718751657	0.0	0.0	1.24	0.0	10.0	0.7060232395792132	6.0	2647.0	310.0	0.6	0.11711371363808085
chr6	110299513	110301921	ENSG00000146360	110299512	110299513	2408	0.0	0	0.6209957373124948	0.0	0.0	0.976	0.0	10.0	0.7060232395792132	6.0	2647.0	310.0	0.6	0.11711371363808085
chr6	111877656	111927481	ENSG00000056972	111877655	111877656	49825	5.5	1	0.03223480799811082	0.0	0.0	0.979	0.0	10.0	0.4541250528736541	4.0	2055.0	310.0	0.4	0.15085158150851583
chr6	111981534	112194655	ENSG00000010810	111981533	111981534	213121	3.6	1	0.04472676694484373	0.0	1.0	0.278	0.0	7.0	0.2758411063327952	1.0	1640.0	218.0	0.14285714285714285	0.1329268292682927
chr6	112375274	112392171	ENSG00000112761	112375273	112375274	16897	0.0	0	0.06501875268164184	0.0	0.0	0.843	0.0	15.0	0.5702722204758951	6.0	2891.0	170.0	0.4	0.0588031822898651
chr6	112391979	112408732	ENSG00000074935	112391978	112391979	16753	4.4	1	0.03778799827706816	0.0	0.0	0.576	1.0	15.0	0.5702722204758951	6.0	2891.0	170.0	0.4	0.0588031822898651
chr6	116597740	116601066	ENSG00000189241	116597739	116597740	3326	13.8	1	0.08862910485561318	1.0	0.0	1.321	0.0	10.0	0.6628990139609792	4.0	2914.0	523.0	0.4	0.17947838023335622
chr6	116782532	116784934	ENSG00000188820	116782531	116782532	2402	0.7	0	0.36125229031793	0.0	0.0	1.773	0.0	10.0	0.6628990139609792	4.0	2914.0	523.0	0.4	0.17947838023335622
chr6	116816151	116866773	ENSG00000173626	116816150	116816151	50622	0.0	0	0.5496798625778162	0.0	0.0	1.509	0.0	10.0	0.6628990139609792	4.0	2914.0	523.0	0.4	0.17947838023335622
chr6	116832808	116845955	ENSG00000178033	116832807	116832808	13147	0.0	0	0.0950637547183269	0.0	0.0	1.174	0.0	10.0	0.6628990139609792	4.0	2914.0	523.0	0.4	0.17947838023335622
chr6	116850173	116880031	ENSG00000164451	116850172	116850173	29858	0.0	0	1.0000000000000002	0.0	0.0	1.674	0.0	10.0	0.6628990139609792	4.0	2914.0	523.0	0.4	0.17947838023335622
chr6	118781934	119031238	ENSG00000111860	118781933	118781934	249304	1.0	0	0.03935397781141562	0.0	0.0	0.707	0.0	4.0	0.8554675868410561	3.0	763.0	0.0	0.75	0.0
chr6	118869460	118881893	ENSG00000198523	118869459	118869460	12433	0.7	0	0.5377250344383739	0.0	0.0	1.557	0.0	4.0	0.6386689671026401	2.0	749.0	0.0	0.5	0.0
chr6	126102306	126252266	ENSG00000111912	126102305	126102306	149960	5.3	1	0.03526341797807953	0.0	0.0	0.521	0.0	19.0	0.48811053683681527	6.0	5333.0	771.0	0.3157894736842105	0.14457153572098255
chr6	126277926	126301387	ENSG00000111911	126277925	126277926	23461	5.4	1	0.11361861935627755	0.0	0.0	1.785	0.0	19.0	0.48811053683681527	6.0	5333.0	771.0	0.3157894736842105	0.14457153572098255
chr6	129897276	130031370	ENSG00000146376	129897275	129897276	134094	8.2	1	0.10473915386432682	0.0	0.0	0.859	0.0	12.0	0.45410642084275193	1.0	2599.0	301.0	0.08333333333333333	0.11581377452866487
chr6	130152388	130182692	ENSG00000203756	130152387	130152388	30304	0.0	0	0.5631615161603193	0.0	0.0	1.218	0.0	1.0	1.0	1.0	183.0	0.0	1.0	0.0
chr6	130334843	130462594	ENSG00000198945	130334842	130334843	127751	0.9	0	0.036991328258225056	0.0	1.0	0.269	0.0	5.0	0.5130954622256506	2.0	853.0	486.0	0.4	0.5697538100820633
chr6	132269315	132272513	ENSG00000118523	132269314	132269315	3198	36.2	1	0.10750834669933412	0.0	0.0	1.059	0.0	11.0	0.5398672663189945	4.0	3213.0	1252.0	0.36363636363636365	0.389666977902272
chr6	132617193	132722684	ENSG00000079931	132617192	132617193	105491	0.9	0	0.1496116263917635	0.0	0.0	1.453	0.0	5.0	1.0	5.0	1416.0	516.0	1.0	0.3644067796610169
chr6	132767005	132834337	ENSG00000079950	132767004	132767005	67332	4.2	1	0.0061062426844906825	0.0	0.0	1.023	0.0	5.0	1.0	5.0	1416.0	516.0	1.0	0.3644067796610169
chr6	134273307	134311570	ENSG00000028839	134273306	134273307	38263	3.1	1	0.02567022653769756	0.0	0.0	0.693	0.0	10.0	0.6278962471487939	5.0	3139.0	433.0	0.5	0.1379420197515132
chr6	134309834	134373774	ENSG00000146411	134309833	134309834	63940	0.1	0	0.15604203572220565	0.0	0.0	0.869	0.0	10.0	0.6278962471487939	5.0	3139.0	433.0	0.5	0.1379420197515132
chr6	135238527	135271260	ENSG00000118514	135238526	135238527	32733	0.3	0	0.7245378819593505	0.0	0.0	1.462	0.0	1.0	0.4218703473642241	0.0	150.0	0.0	0.0	0.0
chr6	136172833	136516712	ENSG00000171408	136172832	136172833	343879	0.3	0	0.12279496165057212	0.0	0.0	0.416	0.0	4.0	0.9277337934205281	4.0	602.0	86.0	1.0	0.14285714285714285
chr6	138188350	138204449	ENSG00000118503	138188349	138188350	16099	7.1	1	0.10172015499441904	0.0	1.0	0.196	0.0	13.0	0.6409546932963254	7.0	3442.0	357.0	0.5384615384615384	0.10371876815804765
chr6	139224629	139309398	ENSG00000135597	139224628	139224629	84769	7.5	1	0.012511831747419192	1.0	1.0	0.301	0.0	2.0	1.0	2.0	336.0	0.0	1.0	0.0
chr6	142622990	142767403	ENSG00000112414	142622989	142622990	144413	0.7	0	0.22279155781498586	0.0	0.0	0.468	0.0	2.0	1.0	2.0	423.0	12.0	1.0	0.028368794326241134
chr6	143381632	143661441	ENSG00000146416	143381631	143381632	279809	7.4	1	0.07527739163291097	0.0	0.0	1.383	0.0	2.0	0.48185671868644897	0.0	355.0	0.0	0.0	0.0
chr6	143743968	143771810	ENSG00000189007	143743967	143743968	27842	4.0	1	0.03957553168281515	0.0	0.0	1.57	0.0	5.0	0.5148152443559747	2.0	1709.0	482.0	0.4	0.2820362785254535
chr6	143771943	143811147	ENSG00000034693	143771942	143771943	39204	2.8	1	0.02241018958352171	0.0	0.0	0.558	0.0	5.0	0.5148152443559747	2.0	1709.0	482.0	0.4	0.2820362785254535
chr6	143815947	143832827	ENSG00000001036	143815946	143815947	16880	12.7	1	0.02861354194454079	0.0	0.0	0.902	0.0	5.0	0.5148152443559747	2.0	1709.0	482.0	0.4	0.2820362785254535
chr6	143857981	144152322	ENSG00000112419	143857980	143857981	294341	0.9	0	0.032682580296307384	0.0	0.0	0.689	0.0	5.0	0.5148152443559747	2.0	1709.0	482.0	0.4	0.2820362785254535
chr6	144164480	144184949	ENSG00000135521	144164479	144164480	20469	9.3	1	0.02104643595952439	1.0	0.0	0.869	1.0	7.0	0.47496554681040826	2.0	2060.0	22.0	0.2857142857142857	0.010679611650485437
chr6	144261436	144385735	ENSG00000118495	144261435	144261436	124299	10.2	1	0.06217259071178695	0.0	1.0	0.26	0.0	7.0	0.47496554681040826	2.0	2060.0	22.0	0.2857142857142857	0.010679611650485437
chr6	144606836	145174170	ENSG00000152818	144606835	144606836	567334	9.1	1	0.0240407819418084	0.0	0.0	0.43	0.0	29.0	0.48901366466428076	10.0	7310.0	1237.0	0.3448275862068966	0.1692202462380301
chr6	145822718	146057160	ENSG00000112425	145822717	145822718	234442	1.1	1	0.20916483898823435	0.0	0.0	1.339	0.0	1.0	1.0	1.0	161.0	0.0	1.0	0.0
chr6	147525560	147706866	ENSG00000164506	147525559	147525560	181306	4.8	1	0.035742556173264314	0.0	1.0	0.256	0.0	8.0	0.783201380261584	6.0	2473.0	788.0	0.75	0.3186413263243025
chr6	149068463	149398126	ENSG00000111962	149068462	149068463	329663	5.2	1	0.03718199910382669	0.0	0.0	0.494	0.0	13.0	0.8183355421867623	10.0	3988.0	528.0	0.7692307692307693	0.13239719157472418
chr6	149539776	149732749	ENSG00000055208	149539775	149539776	192973	8.5	1	0.026523747731383145	1.0	1.0	0.098	0.0	10.0	0.6368697575479333	5.0	3248.0	962.0	0.5	0.2961822660098522
chr6	150920998	151164799	ENSG00000120278	150920997	150920998	243801	0.3	0	0.11606795807476268	0.0	0.0	0.412	0.0	9.0	0.6526795797912448	4.0	1591.0	111.0	0.4444444444444444	0.06976744186046512
chr6	151561133	151679692	ENSG00000131016	151561132	151561133	118559	2.1	1	0.08036880596016126	0.0	0.0	0.426	0.0	5.0	0.3170102783606633	1.0	1071.0	71.0	0.2	0.06629318394024276
chr6	151977825	152450754	ENSG00000091831	151977824	151977825	472929	0.3	0	0.17345391938941654	0.0	1.0	0.19	0.0	2.0	0.8554675868410561	2.0	310.0	0.0	1.0	0.0
chr6	154475630	154677926	ENSG00000074706	154475629	154475630	202296	0.3	0	0.3018731974628445	0.0	0.0	0.655	0.0	2.0	1.0	2.0	336.0	0.0	1.0	0.0
chr6	155153830	155578857	ENSG00000146426	155153829	155153830	425027	0.2	0	0.3117196282967642	0.0	0.0	0.433	0.0	9.0	0.7593743095455925	6.0	1819.0	142.0	0.6666666666666666	0.07806487080813634
chr6	157099062	157531913	ENSG00000049618	157099061	157099062	432851	5.4	1	0.02344861636222457	0.0	1.0	0.102	0.0	24.0	0.535731180437395	11.0	6972.0	1157.0	0.4583333333333333	0.1659495123350545
chr6	157802164	158099178	ENSG00000175048	157802163	157802164	297014	0.7	0	0.03023997875458181	1.0	0.0	0.423	0.0	15.0	0.5116760439996549	5.0	3556.0	96.0	0.3333333333333333	0.02699662542182227
chr6	158244295	158366109	ENSG00000130340	158244294	158244295	121814	8.7	1	0.014400535996087175	1.0	0.0	0.369	0.0	35.0	0.5130784125131685	13.0	10609.0	260.0	0.37142857142857144	0.024507493637477614
chr6	158402887	158520208	ENSG00000078269	158402886	158402887	117321	2.5	1	0.09837917833147727	0.0	0.0	0.691	0.0	34.0	0.5242629093210165	13.0	10437.0	260.0	0.38235294117647056	0.02491137299990419
chr6	158733691	158932860	ENSG00000130338	158733690	158733691	199169	1.1	1	0.05468810728881838	0.0	1.0	0.133	0.0	7.0	0.5643071732798827	2.0	1762.0	197.0	0.2857142857142857	0.11180476730987514
chr6	159186772	159240444	ENSG00000092820	159186771	159186772	53672	34.4	1	0.032070185439767265	0.0	0.0	0.44	0.0	25.0	0.5144039326870022	9.0	9997.0	373.0	0.36	0.0373111933580074
chr6	159455499	159466184	ENSG00000164691	159455498	159455499	10685	0.2	0	0.19553972314169646	0.0	0.0	0.422	0.0	4.0	0.6686621527637525	2.0	1517.0	118.0	0.5	0.07778510217534608
chr6	160210843	160219468	ENSG00000112110	160210842	160210843	8625	15.3	1	0.016037069314644128	1.0	0.0	1.306	1.0	14.0	0.5122023735441761	5.0	4283.0	310.0	0.35714285714285715	0.07237917347653514
chr6	160221297	160241736	ENSG00000146453	160221296	160221297	20439	0.3	0	0.1449599532782228	0.0	0.0	0.984	0.0	14.0	0.5122023735441761	5.0	4283.0	310.0	0.35714285714285715	0.07237917347653514
chr6	160327973	160329108	ENSG00000130368	160327972	160327973	1135	0.0	0	0.5410594266633855	0.0	0.0	1.468	0.0	14.0	0.5122023735441761	5.0	4283.0	310.0	0.35714285714285715	0.07237917347653514
chr6	160390130	160534539	ENSG00000197081	160390129	160390130	144409	8.7	1	0.09229435280295466	0.0	1.0	0.212	0.0	19.0	0.46083603270640955	5.0	6049.0	376.0	0.2631578947368421	0.06215903455116548
chr6	160542820	160579750	ENSG00000175003	160542819	160542820	36930	0.1	0	0.9615439537924936	0.0	0.0	1.673	0.0	6.0	0.5382207465775951	2.0	1134.0	87.0	0.3333333333333333	0.07671957671957672
chr6	160592092	160698670	ENSG00000112499	160592091	160592092	106578	0.0	0	0.6279782359757496	0.0	0.0	1.154	0.0	6.0	0.5382207465775951	2.0	1134.0	87.0	0.3333333333333333	0.07671957671957672
chr6	160769299	160876014	ENSG00000146477	160769298	160769299	106715	0.1	0	0.34692384301741513	0.0	0.0	1.034	0.0	6.0	0.5382207465775951	2.0	1134.0	87.0	0.3333333333333333	0.07671957671957672
