chrom	start	end	target_gene	tss_start	tss_end	gene_length	small_intestine	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr1	203052259	203055164	ENSG00000122180	203052258	203052259	2905	0.0	0	0.9894108602768512	0.0	0.0	0.408	0.0	27.0	0.5469483773169687	12.0	8447.0	843.0	0.4444444444444444	0.09979874511660945
chr1	203059781	203136533	ENSG00000163485	203059780	203059781	76752	0.7	0	0.28587937150263315	0.0	0.0	1.1	0.0	27.0	0.5469483773169687	12.0	8447.0	843.0	0.4444444444444444	0.09979874511660945
chr1	203136938	203144941	ENSG00000133055	203136937	203136938	8003	0.0	0	0.8581004677201751	0.0	0.0	1.281	0.0	27.0	0.5469483773169687	12.0	8447.0	843.0	0.4444444444444444	0.09979874511660945
chr1	203148058	203155877	ENSG00000133048	203148057	203148058	7819	15.9	1	0.3332211894852574	0.0	0.0	0.924	0.0	27.0	0.5469483773169687	12.0	8447.0	843.0	0.4444444444444444	0.09979874511660945
chr1	203181954	203242769	ENSG00000133063	203181953	203181954	60815	0.5	0	0.3289748900948047	0.0	0.0	1.339	0.0	27.0	0.5469483773169687	12.0	8447.0	843.0	0.4444444444444444	0.09979874511660945
chr1	203274618	203278730	ENSG00000159388	203274617	203274618	4112	105.6	1	0.10550711184349314	0.0	0.0	1.506	0.0	40.0	0.48463629785701795	11.0	15330.0	2208.0	0.275	0.14403131115459883
chr1	203309755	203320617	ENSG00000122176	203309754	203309755	10862	19.1	1	0.19619329197486304	0.0	0.0	0.985	0.0	77.0	0.42185182948781375	16.0	31522.0	3269.0	0.2077922077922078	0.10370534864539052
chr1	203444955	203460480	ENSG00000188783	203444954	203444955	15525	56.8	1	0.11480503940786743	0.0	0.0	1.281	0.0	45.0	0.3637463806073157	7.0	18712.0	1710.0	0.15555555555555556	0.0913852073535699
chr1	203595688	203713209	ENSG00000058668	203595687	203595688	117521	13.4	1	0.033216358825795066	0.0	0.0	0.444	0.0	61.0	0.3693357987917118	11.0	21378.0	1394.0	0.18032786885245902	0.06520722237814576
chr1	203830730	203839678	ENSG00000182004	203830729	203830730	8948	27.9	1	0.016452489736768324	0.0	0.0	0.392	1.0	38.0	0.3124645159413413	5.0	12303.0	1508.0	0.13157894736842105	0.12257173047224254
chr1	204042242	204096863	ENSG00000143842	204042241	204042242	54621	19.1	1	0.029421527643527724	0.0	1.0	0.339	0.0	38.0	0.3124645159413413	5.0	12303.0	1508.0	0.13157894736842105	0.12257173047224254
chr1	204100189	204121307	ENSG00000143845	204100188	204100189	21118	3.1	1	0.3755201815657219	0.0	0.0	1.074	0.0	39.0	0.33009363091720434	6.0	12436.0	1508.0	0.15384615384615385	0.12126085558057254
chr1	204123943	204135465	ENSG00000143839	204123942	204123943	11522	0.1	0	0.5756615080462449	0.0	0.0	0.959	0.0	15.0	0.42070403265548956	4.0	4374.0	598.0	0.26666666666666666	0.13671696387745771
chr1	204159468	204165614	ENSG00000170498	204159467	204159468	6146	0.6	0	0.3588006549915452	0.0	0.0	1.41	0.0	76.0	0.657400087797999	44.0	25279.0	3390.0	0.5789473684210527	0.13410340598916096
chr1	204167287	204183220	ENSG00000174567	204167286	204167287	15933	21.4	1	0.531257929414827	0.0	0.0	0.857	0.0	76.0	0.657400087797999	44.0	25279.0	3390.0	0.5789473684210527	0.13410340598916096
chr1	204187978	204346793	ENSG00000143850	204187977	204187978	158815	13.1	1	0.10700561261961636	0.0	0.0	0.422	0.0	76.0	0.657400087797999	44.0	25279.0	3390.0	0.5789473684210527	0.13410340598916096
chr1	204372514	204380919	ENSG00000158615	204372513	204372514	8405	17.8	1	0.017978669227479285	1.0	0.0	0.507	1.0	60.0	0.45296727920914487	16.0	20338.0	3418.0	0.26666666666666666	0.16805978955649523
chr1	204391755	204463852	ENSG00000133056	204391754	204391755	72097	11.7	1	0.03152786495647342	0.0	1.0	0.279	0.0	60.0	0.45296727920914487	16.0	20338.0	3418.0	0.26666666666666666	0.16805978955649523
chr1	204485510	204542871	ENSG00000198625	204485509	204485510	57361	12.7	1	0.01899727386207304	0.0	1.0	0.112	0.0	60.0	0.45296727920914487	16.0	20338.0	3418.0	0.26666666666666666	0.16805978955649523
chr1	205012324	205047627	ENSG00000184144	205012323	205012324	35303	0.8	0	0.5488065214655623	0.0	0.0	0.437	0.0	0.0		0.0				
chr1	205052257	205053645	ENSG00000174529	205052256	205052257	1388	2.3	1	0.033994432565573336	1.0	0.0	1.674	0.0	0.0		0.0				
chr1	205055269	205091143	ENSG00000117222	205055268	205055269	35874	4.5	1	0.01343261765302478	0.0	1.0	0.189	1.0	0.0		0.0				
chr1	205577070	205601090	ENSG00000158711	205577069	205577070	24020	8.8	1	0.02448503366126824	1.0	0.0	0.915	0.0	36.0	0.5738383483460635	16.0	7913.0	1176.0	0.4444444444444444	0.14861620118791863
chr1	205626978	205649587	ENSG00000158715	205626977	205626978	22609	4.1	1	0.10670599561971658	0.0	0.0	0.843	0.0	36.0	0.5738383483460635	16.0	7913.0	1176.0	0.4444444444444444	0.14861620118791863
chr1	205681946	205719404	ENSG00000069275	205681945	205681946	37458	23.1	1	0.028701500275772705	1.0	1.0	0.312	0.0	36.0	0.5738383483460635	16.0	7913.0	1176.0	0.4444444444444444	0.14861620118791863
chr1	205737113	205744588	ENSG00000117280	205737112	205737113	7475	11.3	1	0.019715961689592342	0.0	0.0	0.719	0.0	36.0	0.5738383483460635	16.0	7913.0	1176.0	0.4444444444444444	0.14861620118791863
chr1	205882175	205912588	ENSG00000174502	205882174	205882175	30413	0.0	0	0.5538187801747704	0.0	0.0	0.474	0.0	3.0	0.46186126157904067	0.0	698.0	236.0	0.0	0.33810888252148996
chr1	206744619	206785904	ENSG00000143486	206744618	206744619	41285	21.1	1	0.03674485828628017	1.0	0.0	0.796	0.0	106.0	0.5955287585651203	50.0	36983.0	3220.0	0.4716981132075472	0.08706703079793418
chr1	206808880	206857764	ENSG00000143479	206808879	206808880	48884	1.5	1	0.06131411645781101	0.0	0.0	1.067	0.0	168.0	0.7001910534775246	104.0	61459.0	4532.0	0.6190476190476191	0.07374021705527262
chr1	206858288	206907628	ENSG00000162889	206858287	206858288	49340	56.2	1	0.07259148573109091	1.0	1.0	0.134	0.0	168.0	0.7001910534775246	104.0	61459.0	4532.0	0.6190476190476191	0.07374021705527262
chr1	206940946	206945839	ENSG00000136634	206940945	206940946	4893	0.9	0	0.2295312142212106	0.0	0.0	1.039	0.0	168.0	0.7001910534775246	104.0	61459.0	4532.0	0.6190476190476191	0.07374021705527262
chr1	207038698	207042568	ENSG00000162891	207038697	207038698	3870	0.0	0	0.6870023054367967	0.0	0.0	1.676	0.0	133.0	0.710486330894144	84.0	49840.0	3938.0	0.631578947368421	0.07901284109149277
chr1	207070787	207077484	ENSG00000162892	207070786	207070787	6697	0.5	0	0.21015406602420636	0.0	0.0	1.545	0.0	133.0	0.710486330894144	84.0	49840.0	3938.0	0.631578947368421	0.07901284109149277
chr1	207077730	207096592	ENSG00000162894	207077729	207077730	18862	60.9	1	0.3790076004418047	0.0	0.0	1.03	0.0	133.0	0.710486330894144	84.0	49840.0	3938.0	0.631578947368421	0.07901284109149277
chr1	207101862	207119811	ENSG00000162896	207101861	207101862	17949	275.0	1	0.4362664876139907	0.0	0.0	0.371	0.0	133.0	0.710486330894144	84.0	49840.0	3938.0	0.631578947368421	0.07901284109149277
chr1	207131309	207143970	ENSG00000162897	207131308	207131309	12661	0.4	0	0.71287421104111	0.0	0.0	1.174	0.0	133.0	0.710486330894144	84.0	49840.0	3938.0	0.631578947368421	0.07901284109149277
chr1	207217193	207226325	ENSG00000180667	207217192	207217193	9132	1.9	1	0.06177723516426593	0.0	0.0	0.786	0.0	24.0	0.5280609786879477	11.0	10444.0	1452.0	0.4583333333333333	0.1390271926464956
chr1	207222800	207254369	ENSG00000123836	207222799	207222800	31569	17.3	1	0.07858094478417249	0.0	0.0	0.775	0.0	24.0	0.5280609786879477	11.0	10444.0	1452.0	0.4583333333333333	0.1390271926464956
chr1	207262186	207273338	ENSG00000123843	207262185	207262186	11152	3.9	1	0.7842584475238825	0.0	0.0	1.295	0.0	56.0	0.5913727152061447	29.0	20544.0	1655.0	0.5178571428571429	0.08055880062305296
chr1	207277606	207318317	ENSG00000123838	207277605	207277606	40711	0.7	0	0.7764612985681861	0.0	0.0	0.43	0.0	56.0	0.5913727152061447	29.0	20544.0	1655.0	0.5178571428571429	0.08055880062305296
chr1	207494852	207534311	ENSG00000196352	207494851	207494852	39459	37.4	1	0.10239108507763199	0.0	0.0	1.273	0.0	34.0	0.6318575292718885	19.0	11070.0	295.0	0.5588235294117647	0.026648599819331528
chr1	208057593	208084747	ENSG00000174059	208057592	208057593	27154	36.9	1	0.0993530211450189	0.0	0.0	1.024	0.0	59.0	0.34850722759215963	8.0	21105.0	2780.0	0.13559322033898305	0.13172234067756455
chr1	209757061	209787283	ENSG00000008118	209757060	209757061	30222	0.2	0	0.31048547884070543	0.0	0.0	0.686	0.0	23.0	0.4668586658764688	8.0	9290.0	1678.0	0.34782608695652173	0.1806243272335845
chr1	209788214	209825811	ENSG00000196878	209788213	209788214	37597	20.1	1	0.1464225450172158	0.0	0.0	0.738	0.0	26.0	0.48201425649454777	9.0	9953.0	1917.0	0.34615384615384615	0.19260524464985432
chr1	209848764	209849733	ENSG00000123689	209848763	209848764	969	27.1	1	0.2353434724978697	0.0	0.0	1.757	0.0	26.0	0.48201425649454777	9.0	9953.0	1917.0	0.34615384615384615	0.19260524464985432
chr1	209859509	209908295	ENSG00000117594	209859508	209859509	48786	4.3	1	0.4502118168762007	0.0	0.0	0.662	0.0	26.0	0.48201425649454777	9.0	9953.0	1917.0	0.34615384615384615	0.19260524464985432
chr1	211916798	212004114	ENSG00000123684	211916797	211916798	87316	14.0	1	0.036352798539602715	0.0	1.0	0.302	0.0	16.0	0.8056962695074185	12.0	3693.0	261.0	0.75	0.07067424857839155
chr1	212113740	212208884	ENSG00000143493	212113739	212113740	95144	3.3	1	0.012710241912724268	0.0	0.0	0.55	1.0	16.0	0.8056962695074185	12.0	3693.0	261.0	0.75	0.07067424857839155
chr1	212208918	212280742	ENSG00000143476	212208917	212208918	71824	1.0	0	0.2607636642124522	0.0	0.0	0.496	1.0	47.0	0.5862063215308253	17.0	10942.0	1212.0	0.3617021276595745	0.11076585633339427
chr1	212458878	212535200	ENSG00000066027	212458877	212458878	76322	23.1	1	0.02167296879502456	1.0	0.0	0.381	0.0	47.0	0.5862063215308253	17.0	10942.0	1212.0	0.3617021276595745	0.11076585633339427
chr1	212537272	212588243	ENSG00000065600	212537271	212537272	50971	2.7	1	0.11413534974552267	0.0	0.0	1.274	0.0	47.0	0.5862063215308253	17.0	10942.0	1212.0	0.3617021276595745	0.11076585633339427
chr1	212738675	212794119	ENSG00000162772	212738674	212738675	55444	38.2	1	0.09600528362970752	0.0	0.0	0.893	0.0	31.0	0.5374359434734015	8.0	10924.0	859.0	0.25806451612903225	0.07863419992676675
chr1	212797788	212800120	ENSG00000162771	212797787	212797788	2332	0.0	0	0.6116394671613088	0.0	0.0	0.0	0.0	31.0	0.5374359434734015	8.0	10924.0	859.0	0.25806451612903225	0.07863419992676675
chr1	215179117	215410436	ENSG00000082482	215179116	215179117	231319	0.8	0	0.229347614520557	0.0	0.0	0.677	0.0	0.0		0.0				
chr1	216676587	217311097	ENSG00000196482	216676586	216676587	634510	1.0	0	0.1999144498159893	0.0	0.0	0.56	0.0	2.0	0.4218703473642241	0.0	455.0	209.0	0.0	0.4593406593406593
chr1	219347185	219386207	ENSG00000143353	219347184	219347185	39022	4.2	1	0.03738983300008539	0.0	0.0	1.4	0.0	3.0	0.5582162036850034	2.0	773.0	204.0	0.6666666666666666	0.26390685640362227
chr1	221051698	221058401	ENSG00000136630	221051697	221051698	6703	16.5	1	0.08481018114792363	0.0	0.0	0.399	0.0	5.0	0.7011113054763144	3.0	817.0	212.0	0.6	0.2594859241126071
chr1	222988405	223179337	ENSG00000154309	222988404	222988405	190932	3.6	1	0.06209113676988404	0.0	0.0	0.596	0.0	6.0	0.40406408191262466	0.0	1090.0	64.0	0.0	0.05871559633027523
chr1	225083963	225586996	ENSG00000185842	225083962	225083963	503033	0.5	0	0.1467070277259552	0.0	0.0	1.517	0.0	0.0		0.0				
chr1	227177565	227506175	ENSG00000143776	227177564	227177565	328610	10.3	1	0.021674089445601487	0.0	1.0	0.283	0.0	17.0	0.4654865346505851	6.0	4756.0	269.0	0.35294117647058826	0.05656013456686291
chr1	228870823	228882416	ENSG00000116574	228870822	228870823	11593	13.5	1	0.042271968847637564	0.0	0.0	0.934	0.0	91.0	0.6154444585887779	43.0	32435.0	853.0	0.4725274725274725	0.02629875134885155
chr1	229456757	229479041	ENSG00000154429	229456756	229456757	22284	2.7	1	0.1523882798636284	0.0	0.0	0.849	0.0	8.0	0.6993029125776792	6.0	2887.0	280.0	0.75	0.0969864911673017
chr1	229566991	229569845	ENSG00000143632	229566990	229566991	2854	6.2	1	0.8593076141616129	0.0	0.0	1.223	0.0	8.0	0.6993029125776792	6.0	2887.0	280.0	0.75	0.0969864911673017
chr1	229577044	229644103	ENSG00000069248	229577043	229577044	67059	10.9	1	0.01524955509012976	1.0	0.0	0.448	1.0	8.0	0.6993029125776792	6.0	2887.0	280.0	0.75	0.0969864911673017
chr1	230193535	230417870	ENSG00000143641	230193534	230193535	224335	22.0	1	0.08024977306250546	1.0	0.0	0.488	0.0	104.0	0.4842367062985749	33.0	36233.0	730.0	0.3173076923076923	0.02014737946071261
chr1	230778234	230829728	ENSG00000135775	230778233	230778234	51494	12.1	1	0.01936811133193292	1.0	0.0	0.591	1.0	17.0	0.6673672818384775	12.0	5648.0	231.0	0.7058823529411765	0.04089943342776204
chr1	230838268	230850043	ENSG00000135744	230838267	230838268	11775	8.7	1	0.5602265549843102	0.0	0.0	1.445	0.0	17.0	0.6673672818384775	12.0	5648.0	231.0	0.7058823529411765	0.04089943342776204
chr1	230883129	230937749	ENSG00000135773	230883128	230883129	54620	6.5	1	0.31799958685242513	0.0	0.0	1.14	0.0	17.0	0.6673672818384775	12.0	5648.0	231.0	0.7058823529411765	0.04089943342776204
chr1	231041988	231114621	ENSG00000143643	231041987	231041988	72633	9.8	1	0.03170213276458096	0.0	0.0	0.517	0.0	10.0	0.4801543092867001	3.0	3177.0	536.0	0.3	0.16871262197041234
chr1	231114726	231136341	ENSG00000173409	231114725	231114726	21615	12.0	1	0.028302321527766936	1.0	0.0	1.255	0.0	10.0	0.4801543092867001	3.0	3177.0	536.0	0.3	0.16871262197041234
chr1	231154703	231175992	ENSG00000182118	231154702	231154703	21289	4.1	1	0.044390879707979836	0.0	0.0	1.316	0.0	10.0	0.4801543092867001	3.0	3177.0	536.0	0.3	0.16871262197041234
chr1	231664398	231702270	ENSG00000116918	231664397	231664398	37872	11.5	1	0.0449654102869915	1.0	0.0	0.529	0.0	12.0	0.5222793490031415	3.0	3811.0	257.0	0.25	0.0674363684072422
chr1	232533710	232697304	ENSG00000116991	232533709	232533710	163594	8.5	1	0.031344633909823436	0.0	1.0	0.287	0.0	9.0	0.6902555983853423	6.0	1861.0	214.0	0.6666666666666666	0.11499193981730252
chr1	233749749	233808258	ENSG00000135750	233749748	233749749	58509	6.8	1	0.16667841846730494	0.0	0.0	0.905	0.0	14.0	0.8075256053073963	11.0	6291.0	104.0	0.7857142857142857	0.016531553012239707
chr1	234740014	234745271	ENSG00000168264	234740013	234740014	5257	33.3	1	0.020821063391509805	1.0	0.0	0.451	0.0	34.0	0.5097293475243851	11.0	10490.0	2597.0	0.3235294117647059	0.24756911344137272
chr1	239549864	240078750	ENSG00000133019	239549863	239549864	528886	1.3	1	0.2248092688461004	0.0	1.0	0.249	0.0	13.0	0.730296223949715	9.0	4626.0	796.0	0.6923076923076923	0.17207090358841332
chr1	241660902	241683061	ENSG00000091483	241660901	241660902	22159	42.3	1	0.10821297877498473	1.0	0.0	0.544	0.0	0.0		0.0				
chr1	241695433	241758944	ENSG00000117009	241695432	241695433	63511	1.1	1	0.4970880627423091	0.0	0.0	0.698	0.0	8.0	0.39351905544496824	0.0	2589.0	443.0	0.0	0.17110853611432986
chr1	241753403	241840678	ENSG00000054277	241753402	241753403	87275	2.1	1	0.09954969211932836	0.0	0.0	0.894	0.0	8.0	0.39351905544496824	0.0	2589.0	443.0	0.0	0.17110853611432986
chr1	241792154	241799232	ENSG00000203668	241792153	241792154	7078	2.2	1	0.026350740286551908	0.0	0.0	0.908	0.0	8.0	0.39351905544496824	0.0	2589.0	443.0	0.0	0.17110853611432986
chr1	243651534	244014381	ENSG00000117020	243651533	243651534	362847	10.1	1	0.055571229741794965	0.0	1.0	0.178	0.0	10.0	0.5925707151107052	6.0	2982.0	476.0	0.6	0.1596244131455399
chr1	244214584	244220778	ENSG00000179456	244214583	244214584	6194	13.4	1	0.1134699267592192	1.0	1.0	0.179	0.0	19.0	0.5285088955289613	8.0	5676.0	1589.0	0.42105263157894735	0.2799506694855532
chr1	248020500	248041507	ENSG00000162722	248020499	248020500	21007	0.1	0	0.2791522704890154	0.0	0.0	1.565	0.0	0.0		0.0				
chr1	248031276	248060449	ENSG00000238243	248031275	248031276	29173	0.0	0	0.35380328283259793	0.0	0.0	1.767	0.0	0.0		0.0				
chr2	217729	266398	ENSG00000035115	217728	217729	48669	20.7	1	0.0982286875171324	0.0	0.0	1.112	0.0	11.0	0.6038020834556072	5.0	3257.0	60.0	0.45454545454545453	0.0184218606079214
chr2	264139	278283	ENSG00000143727	264138	264139	14144	40.3	1	0.01147132544614388	1.0	0.0	1.802	0.0	13.0	0.8908915786322728	11.0	3423.0	158.0	0.8461538461538461	0.046158340636868245
chr2	279557	288851	ENSG00000189292	279556	279557	9294	4.9	1	0.2272562522653559	0.0	0.0	1.269	0.0	13.0	0.8908915786322728	11.0	3423.0	158.0	0.8461538461538461	0.046158340636868245
chr2	7057522	7208417	ENSG00000151692	7057521	7057522	150895	3.5	1	0.08603829618261216	0.0	1.0	0.347	0.0	13.0	0.494127234266455	5.0	3056.0	0.0	0.38461538461538464	0.0
chr2	8818974	8824583	ENSG00000115738	8818973	8818974	5609	72.2	1	0.08470581185682495	0.0	0.0	0.827	0.0	56.0	0.5899503245095402	22.0	18788.0	2330.0	0.39285714285714285	0.12401532893336172
chr2	10443014	10567743	ENSG00000115756	10443013	10443014	124729	53.5	1	0.06849922493653975	0.0	0.0	0.416	0.0	38.0	0.571219819895132	14.0	13632.0	405.0	0.3684210526315789	0.02970950704225352
chr2	10580093	10588630	ENSG00000115758	10580092	10580093	8537	38.8	1	0.07130090780329122	1.0	0.0	0.543	0.0	38.0	0.571219819895132	14.0	13632.0	405.0	0.3684210526315789	0.02970950704225352
chr2	10710891	10830101	ENSG00000115761	10710890	10710891	119210	8.1	1	0.02512975507105537	1.0	0.0	0.431	1.0	18.0	0.8527387345616676	16.0	5236.0	144.0	0.8888888888888888	0.02750190985485103
chr2	12857014	12882860	ENSG00000071575	12857013	12857014	25846	22.6	1	0.06693986866566791	0.0	1.0	0.24	0.0	21.0	0.6453874562698181	12.0	8940.0	1084.0	0.5714285714285714	0.12125279642058165
chr2	15731301	15771235	ENSG00000079785	15731300	15731301	39934	33.6	1	0.04644266953992023	1.0	1.0	0.284	1.0	1.0	0.7109351736821121	1.0	135.0	0.0	1.0	0.0
chr2	18059113	18542882	ENSG00000170745	18059112	18059113	483769	4.5	1	0.18248859171111229	0.0	0.0	0.905	0.0	4.0	0.27897982794713677	0.0	988.0	75.0	0.0	0.07591093117408906
chr2	21346788	21366144	ENSG00000218819	21346787	21346788	19356	0.0	0	1.0000000000000002	0.0	0.0	0.527	0.0	0.0		0.0				
chr2	24150154	24227779	ENSG00000173960	24150153	24150154	77625	2.2	1	0.047939008125577665	1.0	0.0	1.405	0.0	23.0	0.7403220305542956	14.0	6404.0	685.0	0.6086956521739131	0.10696439725171768
chr2	24232950	24286191	ENSG00000205639	24232949	24232950	53241	0.0	0	0.4187777393857517	0.0	0.0	1.211	0.0	23.0	0.7403220305542956	14.0	6404.0	685.0	0.6086956521739131	0.10696439725171768
chr2	24252209	24272445	ENSG00000163026	24252208	24252209	20236	3.0	1	0.024414123571158557	0.0	0.0	0.782	0.0	23.0	0.7403220305542956	14.0	6404.0	685.0	0.6086956521739131	0.10696439725171768
chr2	24272570	24286551	ENSG00000119782	24272569	24272570	13981	6.3	1	0.21774194642669248	0.0	0.0	0.951	0.0	23.0	0.7403220305542956	14.0	6404.0	685.0	0.6086956521739131	0.10696439725171768
chr2	24290453	24299313	ENSG00000115128	24290452	24290453	8860	70.4	1	0.005741882099820963	1.0	0.0	0.679	0.0	23.0	0.7403220305542956	14.0	6404.0	685.0	0.6086956521739131	0.10696439725171768
chr2	24300302	24308731	ENSG00000115129	24300301	24300302	8429	65.7	1	0.12717371734572686	0.0	0.0	1.656	0.0	23.0	0.7403220305542956	14.0	6404.0	685.0	0.6086956521739131	0.10696439725171768
chr2	24338240	24346347	ENSG00000176732	24338239	24338240	8107	0.3	0	0.04270055222800208	0.0	0.0	1.406	0.0	23.0	0.7403220305542956	14.0	6404.0	685.0	0.6086956521739131	0.10696439725171768
chr2	24397937	24423718	ENSG00000186453	24397936	24397937	25781	0.4	0	0.05549268312520629	0.0	0.0	1.079	0.0	23.0	0.7403220305542956	14.0	6404.0	685.0	0.6086956521739131	0.10696439725171768
chr2	24714782	24993571	ENSG00000084676	24714781	24714782	278789	11.0	1	0.02890991270424772	1.0	1.0	0.247	0.0	14.0	0.542583174754747	5.0	4317.0	1558.0	0.35714285714285715	0.36089877229557565
chr2	25012602	25016251	ENSG00000184924	25012601	25012602	3649	10.6	1	0.017317472007412325	1.0	0.0	1.941	0.0	14.0	0.542583174754747	5.0	4317.0	1558.0	0.35714285714285715	0.36089877229557565
chr2	25166504	25194963	ENSG00000115137	25166503	25166504	28459	2.4	1	0.034147115485187736	0.0	0.0	0.894	0.0	8.0	0.2567901695697233	0.0	3518.0	212.0	0.0	0.06026151222285389
chr2	25264998	25378243	ENSG00000084710	25264997	25264998	113245	0.2	0	0.2696020885916457	0.0	0.0	0.436	0.0	8.0	0.2567901695697233	0.0	3518.0	212.0	0.0	0.06026151222285389
chr2	26395959	26412532	ENSG00000157833	26395958	26395959	16573	1.5	1	0.1830649663113131	0.0	0.0	0.494	0.0	6.0	0.9036450578940375	6.0	1584.0	11.0	1.0	0.006944444444444444
chr2	26413503	26467594	ENSG00000084754	26413502	26413503	54091	97.2	1	0.11695193830872168	1.0	0.0	0.621	0.0	6.0	0.9036450578940375	6.0	1584.0	11.0	1.0	0.006944444444444444
chr2	26531040	26569685	ENSG00000173567	26531039	26531040	38645	0.1	0	0.13052920049499792	0.0	0.0	1.143	0.0	12.0	0.871801481631258	11.0	2496.0	24.0	0.9166666666666666	0.009615384615384616
chr2	26531414	26618759	ENSG00000138018	26531413	26531414	87345	6.8	1	0.029616736738503006	0.0	0.0	0.441	0.0	12.0	0.871801481631258	11.0	2496.0	24.0	0.9166666666666666	0.009615384615384616
chr2	26785449	26802400	ENSG00000173557	26785448	26785449	16951	0.0	0	0.2968636134791889	0.0	0.0	1.582	0.0	5.0	0.6094799234780491	2.0	1600.0	255.0	0.4	0.159375
chr2	26804069	26864236	ENSG00000157884	26804068	26804069	60167	0.0	0	0.6116394671613088	0.0	0.0	1.555	0.0	5.0	0.6094799234780491	2.0	1600.0	255.0	0.4	0.159375
chr2	27193479	27250064	ENSG00000084764	27193478	27193479	56585	9.8	1	0.16221014822054616	0.0	0.0	0.49	0.0	23.0	0.4363036946804095	6.0	8884.0	702.0	0.2608695652173913	0.0790184601530842
chr2	27255777	27264563	ENSG00000119777	27255776	27255777	8786	31.3	1	0.03134585972106459	1.0	0.0	0.804	0.0	23.0	0.4363036946804095	6.0	8884.0	702.0	0.2608695652173913	0.0790184601530842
chr2	27265231	27293490	ENSG00000084693	27265230	27265231	28259	7.4	1	0.005032340658269076	0.0	0.0	0.679	0.0	23.0	0.4363036946804095	6.0	8884.0	702.0	0.2608695652173913	0.0790184601530842
chr2	27293339	27294641	ENSG00000228474	27293338	27293339	1302	200.2	1	0.0188060079783333	0.0	0.0	1.738	0.0	23.0	0.4363036946804095	6.0	8884.0	702.0	0.2608695652173913	0.0790184601530842
chr2	27301434	27309271	ENSG00000138080	27301433	27301434	7837	67.1	1	0.1094107096367524	0.0	0.0	0.512	0.0	23.0	0.4363036946804095	6.0	8884.0	702.0	0.2608695652173913	0.0790184601530842
chr2	27665232	27669348	ENSG00000157992	27665231	27665232	4116	21.4	1	0.22688009021045355	0.0	0.0	1.451	0.0	6.0	0.3792732477739782	1.0	3810.0	1354.0	0.16666666666666666	0.35538057742782153
chr2	27667237	27712656	ENSG00000138002	27667236	27667237	45419	2.4	1	0.04013220338818745	0.0	0.0	0.755	0.0	6.0	0.3792732477739782	1.0	3810.0	1354.0	0.16666666666666666	0.35538057742782153
chr2	27714749	27718112	ENSG00000115226	27714748	27714749	3363	3.1	1	0.20999438158390735	0.0	0.0	0.419	0.0	6.0	0.3792732477739782	1.0	3810.0	1354.0	0.16666666666666666	0.35538057742782153
chr2	27719708	27746554	ENSG00000084734	27719707	27719708	26846	0.1	0	0.7745427496873215	0.0	0.0	1.149	0.0	6.0	0.3792732477739782	1.0	3810.0	1354.0	0.16666666666666666	0.35538057742782153
chr2	27799388	27805588	ENSG00000221843	27799387	27799388	6200	0.1	0	0.13754872796761988	0.0	0.0	1.003	0.0	3.0	0.2781229286367774	0.0	1363.0	418.0	0.0	0.3066764490095378
chr2	27805896	27858041	ENSG00000243943	27805895	27805896	52145	11.6	1	0.027293236244337982	0.0	1.0	0.313	0.0	3.0	0.2781229286367774	0.0	1363.0	418.0	0.0	0.3066764490095378
chr2	27994583	28210954	ENSG00000243147	27994582	27994583	216371	102.0	1	0.08535408566473224	1.0	0.0	1.009	0.0	58.0	0.5076143255037405	21.0	16123.0	1776.0	0.3620689655172414	0.11015319729578862
chr2	28004230	28113965	ENSG00000171174	28004229	28004230	109735	5.9	1	0.0946474246812387	0.0	0.0	1.529	0.0	58.0	0.5076143255037405	21.0	16123.0	1776.0	0.3620689655172414	0.11015319729578862
chr2	28112807	28561768	ENSG00000158019	28112806	28112807	448961	21.0	1	0.031836655048583684	1.0	0.0	0.468	0.0	123.0	0.5192364117873848	44.0	39721.0	4534.0	0.35772357723577236	0.11414616953248911
chr2	28615314	28640179	ENSG00000075426	28615313	28615314	24865	46.8	1	0.06940459066993944	0.0	1.0	0.241	0.0	110.0	0.5437330011902175	43.0	35579.0	4303.0	0.39090909090909093	0.12094212878383316
chr2	28974505	29025806	ENSG00000213639	28974504	28974505	51301	57.2	1	0.06444492515426198	0.0	1.0	0.147	0.0	44.0	0.39343446620984324	9.0	15374.0	677.0	0.20454545454545456	0.04403538441524652
chr2	29005382	29073477	ENSG00000163806	29005381	29005382	68095	0.8	0	0.03098602569818357	0.0	0.0	0.506	0.0	44.0	0.39343446620984324	9.0	15374.0	677.0	0.20454545454545456	0.04403538441524652
chr2	29072686	29093167	ENSG00000171103	29072685	29072686	20481	8.4	1	0.013680359634770434	0.0	0.0	1.015	0.0	2.0	1.0	2.0	336.0	0.0	1.0	0.0
chr2	29117508	29171088	ENSG00000163811	29117507	29117508	53580	8.9	1	0.04909196294327538	1.0	1.0	0.163	1.0	2.0	1.0	2.0	336.0	0.0	1.0	0.0
chr2	29179476	29284239	ENSG00000189350	29179475	29179476	104763	0.0	0	0.2597604938699409	0.0	0.0	1.075	0.0	22.0	0.6254599313260023	10.0	8115.0	172.0	0.45454545454545453	0.02119531731361676
