chrom	start	end	target_gene	tss_start	tss_end	gene_length	psoas_muscle	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr1	231472849	231490769	ENSG00000010072	231472848	231472849	17920	4.0	1	0.03684797022937776	0.0	1.0	0.304	1.0	69.0	0.7300261389211254	43.0	15654.0	1087.0	0.6231884057971014	0.06943912099143988
chr1	231499496	231560790	ENSG00000135766	231499495	231499496	61294	90.3	1	0.3010050829290295	0.0	1.0	0.303	0.0	69.0	0.7300261389211254	43.0	15654.0	1087.0	0.6231884057971014	0.06943912099143988
chr1	231664398	231702270	ENSG00000116918	231664397	231664398	37872	23.7	1	0.0449654102869915	1.0	0.0	0.529	0.0	69.0	0.7300261389211254	43.0	15654.0	1087.0	0.6231884057971014	0.06943912099143988
chr1	232533710	232697304	ENSG00000116991	232533709	232533710	163594	3.6	1	0.031344633909823436	0.0	1.0	0.287	0.0	4.0	0.7599368580527182	3.0	641.0	0.0	0.75	0.0
chr1	233086350	233119628	ENSG00000135778	233086349	233086350	33278	3.7	1	0.027360174916503586	1.0	0.0	1.278	0.0	15.0	0.7145237941899769	10.0	3884.0	117.0	0.6666666666666666	0.03012358393408857
chr1	234740014	234745271	ENSG00000168264	234740013	234740014	5257	22.0	1	0.020821063391509805	1.0	0.0	0.451	0.0	155.0	0.3543271301031819	25.0	55744.0	8387.0	0.16129032258064516	0.15045565442020667
chr1	236849753	236927931	ENSG00000077522	236849752	236849753	78178	1073.7	1	0.6958361776895593	0.0	1.0	0.239	0.0	49.0	0.8490670869057009	44.0	17213.0	1542.0	0.8979591836734694	0.08958345436588624
chr1	242011268	242058450	ENSG00000174371	242011267	242011268	47182	0.0	0	0.15412968586658274	0.0	0.0	0.925	0.0	1.0	1.0	1.0	124.0	0.0	1.0	0.0
chr1	245014467	245027844	ENSG00000153187	245014466	245014467	13377	63.8	1	0.01076679859679406	1.0	1.0	0.114	1.0	41.0	0.6861761868221318	24.0	11723.0	962.0	0.5853658536585366	0.08206090591145611
chr1	245133006	245290466	ENSG00000203666	245133005	245133006	157460	3.9	1	0.027333449776007074	0.0	0.0	1.544	0.0	41.0	0.6861761868221318	24.0	11723.0	962.0	0.5853658536585366	0.08206090591145611
chr2	7057522	7208417	ENSG00000151692	7057521	7057522	150895	2.6	1	0.08603829618261216	0.0	1.0	0.347	0.0	42.0	0.5448366661195833	15.0	10808.0	136.0	0.35714285714285715	0.012583271650629163
chr2	9346893	9545812	ENSG00000151693	9346892	9346893	198919	1.0	0	0.0485010761036864	0.0	1.0	0.22	0.0	64.0	0.32134478505193403	10.0	17113.0	1277.0	0.15625	0.07462163267691228
chr2	10262454	10271545	ENSG00000171848	10262453	10262454	9091	0.0	0	0.24418666792556698	0.0	0.0	0.415	1.0	33.0	0.46978279145736135	8.0	10358.0	464.0	0.24242424242424243	0.04479629272060243
chr2	10443014	10567743	ENSG00000115756	10443013	10443014	124729	11.5	1	0.06849922493653975	0.0	0.0	0.416	0.0	33.0	0.46978279145736135	8.0	10358.0	464.0	0.24242424242424243	0.04479629272060243
chr2	11052062	11054350	ENSG00000162975	11052061	11052062	2288	0.0	0	0.490188097668032	0.0	0.0	0.657	0.0	3.0	0.6145802315761494	2.0	540.0	159.0	0.6666666666666666	0.29444444444444445
chr2	11273178	11286916	ENSG00000150873	11273177	11273178	13738	0.0	0	0.2660315123920633	0.0	0.0	1.739	0.0	2.0	0.8554675868410561	2.0	248.0	0.0	1.0	0.0
chr2	11295323	11319000	ENSG00000162976	11295322	11295323	23677	3.8	1	0.04771500930975525	0.0	0.0	1.816	0.0	2.0	0.8554675868410561	2.0	248.0	0.0	1.0	0.0
chr2	11319886	11488456	ENSG00000134318	11319885	11319886	168570	14.2	1	0.027638925532697256	0.0	1.0	0.215	0.0	2.0	0.8554675868410561	2.0	248.0	0.0	1.0	0.0
chr2	11817720	11967535	ENSG00000134324	11817719	11817720	149815	99.1	1	0.21651984379367128	1.0	0.0	0.727	0.0	40.0	0.660533544013826	22.0	11884.0	49.0	0.55	0.0041231908448333895
chr2	12857014	12882860	ENSG00000071575	12857013	12857014	25846	6.6	1	0.06693986866566791	0.0	1.0	0.24	0.0	35.0	0.4388262293350116	9.0	7617.0	776.0	0.2571428571428571	0.10187737954575292
chr2	17691850	17699706	ENSG00000214842	17691849	17691850	7856	0.0	0	0.4781887977933529	0.0	0.0	1.179	0.0	2.0	0.25865234778575574	0.0	548.0	55.0	0.0	0.10036496350364964
chr2	17720392	17838285	ENSG00000163032	17720391	17720392	117893	0.2	0	0.5543546974622341	0.0	0.0	0.633	0.0	2.0	0.25865234778575574	0.0	548.0	55.0	0.0	0.10036496350364964
chr2	18059113	18542882	ENSG00000170745	18059112	18059113	483769	15.0	1	0.18248859171111229	0.0	0.0	0.905	0.0	25.0	0.7480388281436745	17.0	7353.0	634.0	0.68	0.0862233102135183
chr2	18735988	18741946	ENSG00000240857	18735987	18735988	5958	11.4	1	0.02466663491303636	1.0	0.0	1.795	0.0	0.0		0.0				
chr2	18737049	18770838	ENSG00000185013	18737048	18737049	33789	0.0	0	0.3840213985377769	0.0	0.0	0.982	0.0	0.0		0.0				
chr2	20232410	20251789	ENSG00000068697	20232409	20232410	19379	55.7	1	0.03034770221447	1.0	0.0	0.877	0.0	21.0	0.5644001704686199	6.0	4438.0	40.0	0.2857142857142857	0.009013068949977467
chr2	20646834	20649200	ENSG00000143878	20646833	20646834	2366	177.2	1	0.039374399382177634	1.0	0.0	1.161	0.0	80.0	0.3993122706037907	21.0	23705.0	1509.0	0.2625	0.06365745623286227
chr2	20760207	20850849	ENSG00000118960	20760206	20760207	90642	6.2	1	0.009657067575483685	1.0	0.0	1.217	0.0	80.0	0.3993122706037907	21.0	23705.0	1509.0	0.2625	0.06365745623286227
chr2	24714782	24993571	ENSG00000084676	24714781	24714782	278789	15.8	1	0.02890991270424772	1.0	1.0	0.247	0.0	26.0	0.7973342188942899	21.0	4701.0	857.0	0.8076923076923077	0.18230163794937249
chr2	25012602	25016251	ENSG00000184924	25012601	25012602	3649	10.4	1	0.017317472007412325	1.0	0.0	1.941	0.0	26.0	0.7973342188942899	21.0	4701.0	857.0	0.8076923076923077	0.18230163794937249
chr2	26256975	26360323	ENSG00000084733	26256974	26256975	103348	61.7	1	0.057487552130907414	1.0	1.0	0.271	0.0	81.0	0.680115089929732	49.0	20879.0	2789.0	0.6049382716049383	0.13357919440586236
chr2	26395959	26412532	ENSG00000157833	26395958	26395959	16573	1.1	1	0.1830649663113131	0.0	0.0	0.494	0.0	81.0	0.680115089929732	49.0	20879.0	2789.0	0.6049382716049383	0.13357919440586236
chr2	26413503	26467594	ENSG00000084754	26413502	26413503	54091	226.0	1	0.11695193830872168	1.0	0.0	0.621	0.0	28.0	0.8597523276497864	24.0	5810.0	1070.0	0.8571428571428571	0.18416523235800344
chr2	26466037	26513336	ENSG00000138029	26466036	26466037	47299	410.9	1	0.21228985854494464	0.0	0.0	1.04	0.0	13.0	0.367222922542014	2.0	2427.0	103.0	0.15384615384615385	0.042439225381128966
chr2	26680070	26781566	ENSG00000115155	26680069	26680070	101496	0.3	0	0.18222926762900385	0.0	0.0	0.875	0.0	2.0	0.710935173682112	1.0	654.0	135.0	0.5	0.20642201834862386
chr2	26785449	26802400	ENSG00000173557	26785448	26785449	16951	0.0	0	0.2968636134791889	0.0	0.0	1.582	0.0	2.0	0.710935173682112	1.0	654.0	135.0	0.5	0.20642201834862386
chr2	26804069	26864236	ENSG00000157884	26804068	26804069	60167	0.0	0	0.6116394671613088	0.0	0.0	1.555	0.0	2.0	0.710935173682112	1.0	654.0	135.0	0.5	0.20642201834862386
chr2	26915618	26956288	ENSG00000171303	26915617	26915618	40670	0.3	0	0.21191696549509256	0.0	0.0	0.401	0.0	2.0	-2.220446049250313e-16	0.0	433.0	78.0	0.0	0.18013856812933027
chr2	27070614	27173219	ENSG00000157851	27070613	27070614	102605	0.0	0	0.5372373025948833	0.0	1.0	0.113	0.0	0.0		0.0				
chr2	27193479	27250064	ENSG00000084764	27193478	27193479	56585	68.7	1	0.16221014822054616	0.0	0.0	0.49	0.0	36.0	0.5992399097795136	16.0	10223.0	2228.0	0.4444444444444444	0.21793993935244058
chr2	27255777	27264563	ENSG00000119777	27255776	27255777	8786	17.2	1	0.03134585972106459	1.0	0.0	0.804	0.0	63.0	0.5293261181752676	21.0	18587.0	4730.0	0.3333333333333333	0.2544789368913757
chr2	27265231	27293490	ENSG00000084693	27265230	27265231	28259	2.6	1	0.005032340658269076	0.0	0.0	0.679	0.0	63.0	0.5293261181752676	21.0	18587.0	4730.0	0.3333333333333333	0.2544789368913757
chr2	27293339	27294641	ENSG00000228474	27293338	27293339	1302	137.3	1	0.0188060079783333	0.0	0.0	1.738	0.0	54.0	0.4909847529468802	15.0	14873.0	3967.0	0.2777777777777778	0.26672493780676393
chr2	27301434	27309271	ENSG00000138080	27301433	27301434	7837	4.8	1	0.1094107096367524	0.0	0.0	0.512	0.0	54.0	0.4909847529468802	15.0	14873.0	3967.0	0.2777777777777778	0.26672493780676393
chr2	27309614	27323640	ENSG00000138030	27309613	27309614	14026	0.8	0	0.3917527541480591	0.0	0.0	1.445	0.0	54.0	0.4909847529468802	15.0	14873.0	3967.0	0.2777777777777778	0.26672493780676393
chr2	27321756	27341995	ENSG00000138028	27321755	27321756	20239	3.2	1	0.22114416336816176	0.0	0.0	1.872	0.0	54.0	0.4909847529468802	15.0	14873.0	3967.0	0.2777777777777778	0.26672493780676393
chr2	27346681	27353680	ENSG00000143994	27346680	27346681	6999	0.4	0	0.3677385481209756	0.0	0.0	1.913	0.0	54.0	0.4909847529468802	15.0	14873.0	3967.0	0.2777777777777778	0.26672493780676393
chr2	27353623	27357543	ENSG00000138073	27353622	27353623	3920	60.3	1	0.06378751586760023	1.0	0.0	0.735	1.0	54.0	0.4909847529468802	15.0	14873.0	3967.0	0.2777777777777778	0.26672493780676393
chr2	27371871	27376378	ENSG00000163792	27371870	27371871	4507	0.0	0	0.5841806062384722	0.0	0.0	1.614	0.0	54.0	0.4909847529468802	15.0	14873.0	3967.0	0.2777777777777778	0.26672493780676393
chr2	27422454	27435826	ENSG00000138074	27422453	27422454	13372	8.2	1	0.1788991182343138	0.0	0.0	0.53	0.0	54.0	0.4909847529468802	15.0	14873.0	3967.0	0.2777777777777778	0.26672493780676393
chr2	27434894	27440046	ENSG00000138085	27434893	27434894	5152	69.6	1	0.03116929349526175	1.0	0.0	1.124	0.0	54.0	0.4909847529468802	15.0	14873.0	3967.0	0.2777777777777778	0.26672493780676393
chr2	27440257	27466811	ENSG00000084774	27440256	27440257	26554	4.8	1	0.02302707625546934	0.0	1.0	0.251	1.0	54.0	0.4909847529468802	15.0	14873.0	3967.0	0.2777777777777778	0.26672493780676393
chr2	27994583	28210954	ENSG00000243147	27994582	27994583	216371	279.8	1	0.08535408566473224	1.0	0.0	1.009	0.0	98.0	0.5088205246345108	34.0	25430.0	3165.0	0.3469387755102041	0.12445930003932364
chr2	28004230	28113965	ENSG00000171174	28004229	28004230	109735	2.4	1	0.0946474246812387	0.0	0.0	1.529	0.0	98.0	0.5088205246345108	34.0	25430.0	3165.0	0.3469387755102041	0.12445930003932364
chr2	28112807	28561768	ENSG00000158019	28112806	28112807	448961	34.1	1	0.031836655048583684	1.0	0.0	0.468	0.0	101.0	0.5131497510054945	35.0	26393.0	3260.0	0.3465346534653465	0.12351759936346758
chr2	28615314	28640179	ENSG00000075426	28615313	28615314	24865	45.8	1	0.06940459066993944	0.0	1.0	0.241	0.0	66.0	0.5079005659952142	24.0	18769.0	2626.0	0.36363636363636365	0.1399115562896265
chr2	28974505	29025806	ENSG00000213639	28974504	28974505	51301	125.0	1	0.06444492515426198	0.0	1.0	0.147	0.0	36.0	0.476417838171602	10.0	10812.0	547.0	0.2777777777777778	0.05059193488716241
chr2	31133332	31378068	ENSG00000158089	31133331	31133332	244736	0.0	0	0.1814683652381864	0.0	0.0	1.097	0.0	0.0		0.0				
chr2	32288679	32382706	ENSG00000021574	32288678	32288679	94027	3.7	1	0.030613017157299943	0.0	1.0	0.224	0.0	17.0	0.6394154580744295	7.0	5713.0	1772.0	0.4117647058823529	0.31016978820234553
chr2	32502978	32541663	ENSG00000119820	32502977	32502978	38685	3.2	1	0.009825596120935762	1.0	0.0	0.768	0.0	7.0	0.7522301488703818	5.0	2462.0	291.0	0.7142857142857143	0.11819658813972381
chr2	32582095	32843966	ENSG00000115760	32582094	32582095	261871	2.8	1	0.022588341303401385	0.0	1.0	0.104	0.0	7.0	0.7522301488703818	5.0	2462.0	291.0	0.7142857142857143	0.11819658813972381
chr2	36583068	36778278	ENSG00000150938	36583067	36583068	195210	24.6	1	0.05157715406273662	0.0	1.0	0.238	0.0	69.0	0.4433366386013234	16.0	14591.0	1382.0	0.2318840579710145	0.09471592077307929
chr2	36778569	36873230	ENSG00000171055	36778568	36778569	94661	48.0	1	0.05874551632564338	1.0	0.0	1.474	0.0	75.0	0.6752122406585169	44.0	15076.0	1884.0	0.5866666666666667	0.12496683470416556
chr2	37571716	37600465	ENSG00000115828	37571715	37571716	28749	1.5	1	0.07950183818795653	0.0	0.0	1.534	0.0	39.0	0.4089053677240286	9.0	10901.0	738.0	0.23076923076923078	0.06770021098981745
chr2	37869031	37965611	ENSG00000163171	37869030	37869031	96580	27.0	1	0.08719005204253955	0.0	0.0	0.957	0.0	42.0	0.415544425443302	9.0	11357.0	768.0	0.21428571428571427	0.06762349211939774
chr2	39402786	39456729	ENSG00000205111	39402785	39402786	53943	0.0	0	0.3524483113755457	0.0	0.0	1.665	0.0	17.0	0.6717305986890382	8.0	3530.0	96.0	0.47058823529411764	0.027195467422096317
chr2	39892121	39945103	ENSG00000152154	39892120	39892121	52982	1.3	1	0.30936643361563343	0.0	0.0	0.513	0.0	51.0	0.45778652717884377	13.0	13380.0	1275.0	0.2549019607843137	0.0952914798206278
chr2	39963199	40006407	ENSG00000138050	39963198	39963199	43208	2.6	1	0.024462384469113627	0.0	0.0	1.187	0.0	7.0	0.5225374859710316	2.0	1397.0	11.0	0.2857142857142857	0.007874015748031496
chr2	42162507	42181406	ENSG00000205086	42162506	42162507	18899	0.0	0	0.6116394671613088	0.0	0.0	1.61	0.0	26.0	0.47481952945057937	6.0	6632.0	1928.0	0.23076923076923078	0.29071170084439085
chr2	43393799	43823185	ENSG00000115970	43393798	43393799	429386	4.9	1	0.02184945757451196	1.0	0.0	0.968	0.0	106.0	0.3104059316061794	14.0	30174.0	4504.0	0.1320754716981132	0.149267581361437
chr2	43449540	43453748	ENSG00000152518	43449539	43449540	4208	32.1	1	0.054859497390941286	0.0	1.0	0.285	0.0	106.0	0.3104059316061794	14.0	30174.0	4504.0	0.1320754716981132	0.149267581361437
chr2	45232299	45236569	ENSG00000170577	45232298	45232299	4270	15.9	1	0.7246379326365326	0.0	1.0	0.338	0.0	18.0	0.7536549401763168	11.0	7055.0	1918.0	0.6111111111111112	0.27186392629340894
chr2	45615818	45839304	ENSG00000068784	45615817	45615818	223486	1.4	1	0.02458168543724033	0.0	0.0	0.977	1.0	18.0	0.7536549401763168	11.0	7055.0	1918.0	0.6111111111111112	0.27186392629340894
chr2	45878483	46415129	ENSG00000171132	45878482	45878483	536646	3.6	1	0.13342425543351386	0.0	1.0	0.2	0.0	38.0	0.45929151746413543	9.0	8956.0	900.0	0.23684210526315788	0.10049129075480125
chr2	46520805	46613836	ENSG00000116016	46520804	46520805	93031	22.1	1	0.18722459682318116	0.0	0.0	0.381	0.0	70.0	0.3029975023490659	9.0	15872.0	2335.0	0.12857142857142856	0.14711441532258066
chr2	46717888	46769696	ENSG00000250565	46717887	46717888	51808	1.1	1	0.024183526661090558	0.0	0.0	1.229	0.0	33.0	0.4651379052720551	11.0	8838.0	557.0	0.3333333333333333	0.06302330844082371
chr2	46768944	46810260	ENSG00000119729	46768943	46768944	41316	72.6	1	0.07618777421803359	0.0	0.0	0.441	0.0	33.0	0.4651379052720551	11.0	8838.0	557.0	0.3333333333333333	0.06302330844082371
chr2	46808075	46844258	ENSG00000151665	46808074	46808075	36183	5.9	1	0.005843317084850519	1.0	0.0	1.264	0.0	33.0	0.4651379052720551	11.0	8838.0	557.0	0.3333333333333333	0.06302330844082371
chr2	46843554	46852881	ENSG00000119878	46843553	46843554	9327	5.7	1	0.035828563298259966	1.0	0.0	1.582	1.0	33.0	0.4651379052720551	11.0	8838.0	557.0	0.3333333333333333	0.06302330844082371
chr2	46926090	46990268	ENSG00000171150	46926089	46926090	64178	4.2	1	0.014183664900601347	0.0	0.0	0.466	0.0	39.0	0.3846323730773427	10.0	11469.0	1497.0	0.2564102564102564	0.13052576510593775
chr2	47272676	47382517	ENSG00000239605	47272675	47272676	109841	0.0	0	0.6941127267919259	0.0	0.0	1.143	0.0	87.0	0.4273718367997122	24.0	22068.0	1588.0	0.27586206896551724	0.07195939822367228
chr2	47387220	47403740	ENSG00000143933	47387219	47387220	16520	120.2	1	0.06527821914694472	0.0	0.0	0.368	0.0	87.0	0.4273718367997122	24.0	22068.0	1588.0	0.27586206896551724	0.07195939822367228
chr2	47922668	48037240	ENSG00000116062	47922667	47922668	114572	5.0	1	0.06872285522328693	1.0	0.0	0.498	0.0	2.0	1.0	2.0	248.0	0.0	1.0	0.0
chr2	54480314	54483409	ENSG00000178021	54480313	54480314	3095	0.0	0	0.7241531871332306	0.0	0.0	0.0	0.0	160.0	0.3242061377951352	21.0	36116.0	5774.0	0.13125	0.15987374017056152
chr2	54557170	54610879	ENSG00000177994	54557169	54557170	53709	0.0	0	0.2768369084486935	0.0	0.0	1.621	0.0	160.0	0.3242061377951352	21.0	36116.0	5774.0	0.13125	0.15987374017056152
chr2	54683421	54896812	ENSG00000115306	54683420	54683421	213391	19.8	1	0.046499555092069794	0.0	1.0	0.088	0.0	160.0	0.3242061377951352	21.0	36116.0	5774.0	0.13125	0.15987374017056152
chr2	54950635	55199157	ENSG00000214595	54950634	54950635	248522	0.4	0	0.14237556130468718	0.0	0.0	0.453	0.0	3.0	0.5018521757938573	1.0	1193.0	198.0	0.3333333333333333	0.16596814752724226
chr2	55199324	55339757	ENSG00000115310	55199323	55199324	140433	171.9	1	0.07025433717986299	1.0	0.0	0.397	0.0	84.0	0.6728840849319166	49.0	23128.0	2428.0	0.5833333333333334	0.10498097544102386
chr2	64068073	64118696	ENSG00000169764	64068072	64068073	50623	217.8	1	0.13664255248405266	1.0	0.0	1.118	0.0	29.0	0.7167497066834881	18.0	5482.0	373.0	0.6206896551724138	0.06804086099963517
chr2	64319785	64371588	ENSG00000197329	64319784	64319785	51803	3.3	1	0.042461748840099865	0.0	0.0	0.509	0.0	13.0	0.41284772338425024	3.0	3058.0	683.0	0.23076923076923078	0.22334859385219097
chr2	64681102	64688515	ENSG00000119862	64681101	64681102	7413	9.9	1	0.03686780532405093	1.0	0.0	1.043	0.0	67.0	0.4780413185172078	22.0	18683.0	4361.0	0.3283582089552239	0.23342075683776695
chr2	64751464	64820139	ENSG00000119844	64751463	64751464	68675	5.4	1	0.00699201552493301	1.0	1.0	0.141	0.0	67.0	0.4780413185172078	22.0	18683.0	4361.0	0.3283582089552239	0.23342075683776695
chr2	64858754	64978139	ENSG00000179833	64858753	64858754	119385	3.5	1	0.02963490360595005	1.0	0.0	0.432	0.0	40.0	0.5518728211688664	17.0	12954.0	3991.0	0.425	0.30809016519993826
chr2	65454886	65498387	ENSG00000138071	65454885	65454886	43501	25.8	1	0.019147440522542296	0.0	1.0	0.195	0.0	47.0	0.5098774064393525	16.0	12520.0	2881.0	0.3404255319148936	0.230111821086262
chr2	65537984	65659771	ENSG00000198369	65537983	65537984	121787	3.7	1	0.023924342193116326	0.0	0.0	1.07	0.0	47.0	0.5098774064393525	16.0	12520.0	2881.0	0.3404255319148936	0.230111821086262
chr2	69092612	69098649	ENSG00000163217	69092611	69092612	6037	0.0	0	0.8629764231632577	0.0	0.0	0.392	0.0	14.0	0.37900411158509206	2.0	2858.0	235.0	0.14285714285714285	0.08222533240027992
chr2	69172363	69180102	ENSG00000183607	69172362	69172363	7739	0.0	0	0.5959471759656775	0.0	0.0	1.223	0.0	14.0	0.37900411158509206	2.0	2858.0	235.0	0.14285714285714285	0.08222533240027992
chr2	69201704	69208106	ENSG00000169605	69201703	69201704	6402	0.2	0	0.2106252003442137	0.0	0.0	1.704	0.0	23.0	0.4071216189642689	6.0	4897.0	1078.0	0.2608695652173913	0.22013477639371043
chr2	69240309	69476459	ENSG00000169604	69240308	69240309	236150	5.5	1	0.10625760044985734	0.0	1.0	0.3	0.0	23.0	0.4071216189642689	6.0	4897.0	1078.0	0.2608695652173913	0.22013477639371043
chr2	69546904	69614382	ENSG00000198380	69546903	69546904	67478	4.1	1	0.035399794812190875	0.0	1.0	0.338	0.0	35.0	0.4303191195841878	11.0	6486.0	755.0	0.3142857142857143	0.116404563675609
chr2	69871556	70053596	ENSG00000196975	69871555	69871556	182040	8.4	1	0.16317808227176028	0.0	0.0	1.016	0.0	50.0	0.48015939623016235	17.0	12223.0	1577.0	0.34	0.12901906242330033
chr2	70056773	70108528	ENSG00000087338	70056772	70056773	51755	1.3	1	0.006810693758301046	0.0	0.0	0.75	0.0	50.0	0.48015939623016235	17.0	12223.0	1577.0	0.34	0.12901906242330033
chr2	70187225	70189397	ENSG00000244617	70187224	70187225	2172	1.3	1	0.04156679347627359	0.0	0.0	1.288	0.0	63.0	0.4715066729505753	18.0	17702.0	1948.0	0.2857142857142857	0.1100440628177607
chr2	70314584	70316332	ENSG00000169564	70314583	70314584	1748	368.7	1	0.05309902435121863	1.0	0.0	0.387	1.0	66.0	0.4754480152566857	19.0	18560.0	1953.0	0.2878787878787879	0.10522629310344828
chr2	70377011	70475747	ENSG00000115998	70377010	70377011	98736	3.2	1	0.015237670153624944	0.0	0.0	0.578	0.0	56.0	0.4075873774737625	11.0	16954.0	1865.0	0.19642857142857142	0.11000353898784948
chr2	71127719	71160576	ENSG00000116035	71127718	71127719	32857	0.2	0	0.11726941243516426	0.0	0.0	1.026	0.0	6.0	0.827285572895483	5.0	1091.0	171.0	0.8333333333333334	0.15673693858845097
chr2	71163011	71192536	ENSG00000116039	71163010	71163011	29525	0.1	0	0.15475310132357736	0.0	0.0	0.948	0.0	6.0	0.827285572895483	5.0	1091.0	171.0	0.8333333333333334	0.15673693858845097
chr2	71205509	71212626	ENSG00000144031	71205508	71205509	7117	0.2	0	0.15302752833189315	0.0	0.0	1.365	0.0	6.0	0.827285572895483	5.0	1091.0	171.0	0.8333333333333334	0.15673693858845097
chr2	72403112	73053170	ENSG00000144036	72403111	72403112	650058	4.2	1	0.052203773435664284	0.0	0.0	0.396	0.0	2.0	0.16064897904454384	0.0	413.0	204.0	0.0	0.4939467312348668
chr2	74588280	74619214	ENSG00000204843	74588279	74588280	30934	41.1	1	0.07464402929381476	0.0	0.0	0.364	0.0	6.0	0.710935173682112	5.0	1302.0	368.0	0.8333333333333334	0.282642089093702
chr2	85360532	85537511	ENSG00000152284	85360531	85360532	176979	7.0	1	0.05451896693898863	0.0	0.0	0.447	0.0	14.0	0.6163594779831755	8.0	4013.0	643.0	0.5714285714285714	0.1602292549215051
chr2	85766287	85772403	ENSG00000168906	85766286	85766287	6116	127.7	1	0.04705647132417785	0.0	1.0	0.158	1.0	41.0	0.4641810633105693	10.0	10345.0	2057.0	0.24390243902439024	0.19884001933301113
chr2	85771845	85788670	ENSG00000115486	85771844	85771845	16825	3.8	1	0.12313556998749985	0.0	0.0	0.93	0.0	41.0	0.4641810633105693	10.0	10345.0	2057.0	0.24390243902439024	0.19884001933301113
chr2	85811530	85820535	ENSG00000168899	85811529	85811530	9005	73.9	1	0.046657263087862486	1.0	0.0	1.726	0.0	56.0	0.47218540620598326	16.0	19683.0	2266.0	0.2857142857142857	0.1151247269217091
chr2	85822847	85824736	ENSG00000168894	85822846	85822847	1889	76.8	1	0.015419127937079537	1.0	0.0	1.795	0.0	56.0	0.47218540620598326	16.0	19683.0	2266.0	0.2857142857142857	0.1151247269217091
chr2	85825670	85830319	ENSG00000168890	85825669	85825670	4649	25.2	1	0.08884716971856961	0.0	0.0	0.769	0.0	56.0	0.47218540620598326	16.0	19683.0	2266.0	0.2857142857142857	0.1151247269217091
chr2	85829978	85876403	ENSG00000168883	85829977	85829978	46425	25.7	1	0.03215340698069995	1.0	0.0	0.541	1.0	56.0	0.47218540620598326	16.0	19683.0	2266.0	0.2857142857142857	0.1151247269217091
chr2	85833776	85839189	ENSG00000168887	85833775	85833776	5413	10.1	1	0.03229809507255951	0.0	0.0	1.705	0.0	56.0	0.47218540620598326	16.0	19683.0	2266.0	0.2857142857142857	0.1151247269217091
chr2	85884436	85895864	ENSG00000168878	85884435	85884436	11428	0.7	0	0.6082333233801083	0.0	0.0	0.72	0.0	56.0	0.47218540620598326	16.0	19683.0	2266.0	0.2857142857142857	0.1151247269217091
chr2	85912297	85925977	ENSG00000115523	85912296	85912297	13680	4.5	1	0.22696234907216986	0.0	0.0	1.857	0.0	56.0	0.47218540620598326	16.0	19683.0	2266.0	0.2857142857142857	0.1151247269217091
chr2	85978466	86015189	ENSG00000168874	85978465	85978466	36723	26.4	1	0.1024575940283846	0.0	0.0	0.379	0.0	52.0	0.39176466467777576	10.0	16068.0	1251.0	0.19230769230769232	0.07785660941000747
chr2	86066266	86116137	ENSG00000115525	86066265	86066266	49871	8.7	1	0.052474545701323004	0.0	0.0	0.756	0.0	52.0	0.39176466467777576	10.0	16068.0	1251.0	0.19230769230769232	0.07785660941000747
chr2	86730553	86948245	ENSG00000115561	86730552	86730553	217692	36.9	1	0.018945694552240003	0.0	0.0	0.887	1.0	17.0	0.6452757912393053	8.0	2646.0	124.0	0.47058823529411764	0.04686318972033258
chr2	86732790	86948245	ENSG00000249884	86732789	86732790	215455	0.6	0	0.29991584328008514	0.0	0.0	0.887	0.0	17.0	0.6452757912393053	8.0	2646.0	124.0	0.47058823529411764	0.04686318972033258
chr2	86830515	86850989	ENSG00000239305	86830514	86830515	20474	10.1	1	0.023255759473175115	1.0	0.0	0.358	0.0	17.0	0.6452757912393053	8.0	2646.0	124.0	0.47058823529411764	0.04686318972033258
chr2	96850596	96874563	ENSG00000084090	96850595	96850596	23967	85.5	1	0.0692144440347275	1.0	0.0	0.485	0.0	52.0	0.5236494375004141	21.0	14506.0	1373.0	0.40384615384615385	0.09465048945264029
chr2	96914253	96931732	ENSG00000135956	96914252	96914253	17479	12.3	1	0.007608676052316128	1.0	0.0	1.154	0.0	52.0	0.5236494375004141	21.0	14506.0	1373.0	0.40384615384615385	0.09465048945264029
chr2	96931869	96939087	ENSG00000144021	96931868	96931869	7218	11.0	1	0.014249244691604	1.0	0.0	0.761	1.0	52.0	0.5236494375004141	21.0	14506.0	1373.0	0.40384615384615385	0.09465048945264029
chr2	97371665	97405801	ENSG00000114988	97371664	97371665	34136	7.8	1	0.028798315568372593	0.0	0.0	1.295	0.0	27.0	0.5410520245813412	11.0	7869.0	893.0	0.4074074074074074	0.11348328885500064
chr2	98703578	98929762	ENSG00000168658	98703577	98703578	226184	0.0	0	0.414324092404366	0.0	0.0	0.94	0.0	47.0	0.7596552438244435	33.0	13683.0	397.0	0.7021276595744681	0.029014105093912154
chr2	99061316	99210853	ENSG00000040933	99061315	99061316	149537	3.0	1	0.04253188141018493	0.0	1.0	0.249	0.0	10.0	0.29362062222917806	0.0	2015.0	68.0	0.0	0.0337468982630273
chr2	99235568	99347589	ENSG00000071073	99235567	99235568	112021	1.8	1	0.07168901628556665	0.0	0.0	0.644	0.0	16.0	0.5315010775398246	6.0	4922.0	343.0	0.375	0.06968711905729379
