chrom	start	end	target_gene	tss_start	tss_end	gene_length	heart_left_ventricle	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr1	209788214	209825811	ENSG00000196878	209788213	209788214	37597	3.2	1	0.1464225450172158	0.0	0.0	0.738	0.0	34.0	0.4546505991799987	8.0	16849.0	1955.0	0.23529411764705882	0.11603062496290581
chr1	209848764	209849733	ENSG00000123689	209848763	209848764	969	79.0	1	0.2353434724978697	0.0	0.0	1.757	0.0	34.0	0.4546505991799987	8.0	16849.0	1955.0	0.23529411764705882	0.11603062496290581
chr1	209859509	209908295	ENSG00000117594	209859508	209859509	48786	4.2	1	0.4502118168762007	0.0	0.0	0.662	0.0	34.0	0.4546505991799987	8.0	16849.0	1955.0	0.23529411764705882	0.11603062496290581
chr1	209929376	209955668	ENSG00000009790	209929375	209929376	26292	0.5	0	0.3030355274507102	0.0	0.0	0.87	0.0	34.0	0.4546505991799987	8.0	16849.0	1955.0	0.23529411764705882	0.11603062496290581
chr1	209955660	209957904	ENSG00000162757	209955659	209955660	2244	1.1	1	0.01292150752822382	0.0	0.0	1.098	0.0	34.0	0.4546505991799987	8.0	16849.0	1955.0	0.23529411764705882	0.11603062496290581
chr1	209959035	209979465	ENSG00000117595	209959034	209959035	20430	8.9	1	0.16741191014816714	0.0	1.0	0.132	0.0	34.0	0.4546505991799987	8.0	16849.0	1955.0	0.23529411764705882	0.11603062496290581
chr1	210406143	210419976	ENSG00000082497	210406142	210406143	13833	1.6	1	0.14509416685124593	0.0	0.0	0.717	0.0	23.0	0.4932682556945811	5.0	7938.0	1509.0	0.21739130434782608	0.19009826152683296
chr1	210501595	210849638	ENSG00000054392	210501594	210501595	348043	1.3	1	0.014326466395141303	0.0	0.0	0.837	0.0	23.0	0.4932682556945811	5.0	7938.0	1509.0	0.21739130434782608	0.19009826152683296
chr1	211916798	212004114	ENSG00000123684	211916797	211916798	87316	5.2	1	0.036352798539602715	0.0	1.0	0.302	0.0	3.0	0.47083281284870265	0.0	640.0	73.0	0.0	0.1140625
chr1	212458878	212535200	ENSG00000066027	212458877	212458878	76322	19.7	1	0.02167296879502456	1.0	0.0	0.381	0.0	50.0	0.5940969942367339	21.0	17820.0	2252.0	0.42	0.12637485970819304
chr1	212537272	212588243	ENSG00000065600	212537271	212537272	50971	1.2	1	0.11413534974552267	0.0	0.0	1.274	0.0	47.0	0.584086626556296	19.0	16291.0	1632.0	0.40425531914893614	0.10017801239948437
chr1	213003482	213020991	ENSG00000185523	213003481	213003482	17509	0.0	0	0.16006146633121845	0.0	0.0	1.543	0.0	7.0	0.4466992116874272	2.0	2202.0	118.0	0.2857142857142857	0.053587647593097185
chr1	213031596	213072705	ENSG00000162769	213031595	213031596	41109	0.8	0	0.03004631878322908	0.0	0.0	0.668	0.0	7.0	0.4466992116874272	2.0	2202.0	118.0	0.2857142857142857	0.053587647593097185
chr1	213123861	213165379	ENSG00000143494	213123860	213123861	41518	0.6	0	0.049582986557794334	0.0	0.0	0.66	0.0	7.0	0.4466992116874272	2.0	2202.0	118.0	0.2857142857142857	0.053587647593097185
chr1	214156523	214214595	ENSG00000117707	214156522	214156523	58072	3.9	1	0.2493729218217485	0.0	1.0	0.221	0.0	41.0	0.6545546308667043	19.0	15556.0	6679.0	0.4634146341463415	0.42935201851375676
chr1	214454444	214510474	ENSG00000143499	214454443	214454444	56030	80.4	1	0.17593597035348085	0.0	0.0	0.847	0.0	66.0	0.8060228710053852	52.0	25392.0	2647.0	0.7878787878787878	0.10424543163201008
chr1	214522038	214725792	ENSG00000152104	214522037	214522038	203754	2.5	1	0.12928990768899296	0.0	0.0	0.365	0.0	65.0	0.8074857586565124	51.0	24713.0	2647.0	0.7846153846153846	0.10710961841945535
chr1	215179117	215410436	ENSG00000082482	215179116	215179117	231319	0.0	0	0.229347614520557	0.0	0.0	0.677	0.0	3.0	0.8072901157880747	3.0	560.0	163.0	1.0	0.2910714285714286
chr1	216676587	217311097	ENSG00000196482	216676586	216676587	634510	3.2	1	0.1999144498159893	0.0	0.0	0.56	0.0	0.0		0.0				
chr1	219347185	219386207	ENSG00000143353	219347184	219347185	39022	5.5	1	0.03738983300008539	0.0	0.0	1.4	0.0	23.0	0.7946401781241659	17.0	7447.0	593.0	0.7391304347826086	0.07962938095877535
chr1	220701567	220837803	ENSG00000116141	220701566	220701567	136236	4.2	1	0.1217415166816522	0.0	0.0	0.363	0.0	8.0	0.7654292015285274	5.0	2652.0	136.0	0.625	0.05128205128205128
chr1	220863186	220872499	ENSG00000162817	220863185	220863186	9313	6.0	1	0.08580122275590309	0.0	0.0	1.753	0.0	10.0	0.4307872618415069	2.0	4325.0	257.0	0.2	0.05942196531791907
chr1	220921566	220958150	ENSG00000117791	220921565	220921566	36584	13.1	1	0.1265838686496832	0.0	0.0	0.994	0.0	10.0	0.4307872618415069	2.0	4325.0	257.0	0.2	0.05942196531791907
chr1	221051698	221058401	ENSG00000136630	221051697	221051698	6703	6.4	1	0.08481018114792363	0.0	0.0	0.399	0.0	32.0	0.6819155503261384	18.0	11666.0	3686.0	0.5625	0.31596091205211724
chr1	221874765	221915518	ENSG00000143507	221874764	221874765	40753	1.1	1	0.11706595576776276	0.0	0.0	0.429	0.0	15.0	0.6026103247292494	7.0	4994.0	308.0	0.4666666666666667	0.06167400881057269
chr1	222910548	222924147	ENSG00000197520	222910547	222910548	13599	0.0	0	0.4802533537200774	0.0	0.0	1.605	0.0	30.0	0.7022430673233125	20.0	10254.0	837.0	0.6666666666666666	0.08162668227033353
chr1	222988405	223179337	ENSG00000154309	222988404	222988405	190932	1.4	1	0.06209113676988404	0.0	0.0	0.596	0.0	30.0	0.7022430673233125	20.0	10254.0	837.0	0.6666666666666666	0.08162668227033353
chr1	225083963	225586996	ENSG00000185842	225083962	225083963	503033	0.7	0	0.1467070277259552	0.0	0.0	1.517	0.0	4.0	0.5241297396048085	1.0	1099.0	48.0	0.25	0.04367606915377616
chr1	225674536	225840844	ENSG00000154380	225674535	225674536	166308	9.3	1	0.029731573999335962	0.0	1.0	0.173	0.0	60.0	0.4509318250366339	17.0	24615.0	1815.0	0.2833333333333333	0.07373552711761121
chr1	225965530	225978168	ENSG00000143742	225965529	225965530	12638	65.0	1	0.023436007060153145	1.0	0.0	0.904	0.0	60.0	0.4509318250366339	17.0	24615.0	1815.0	0.2833333333333333	0.07373552711761121
chr1	225997793	226033260	ENSG00000143819	225997792	225997793	35467	52.9	1	0.18396060045789567	0.0	0.0	1.127	0.0	60.0	0.4509318250366339	17.0	24615.0	1815.0	0.2833333333333333	0.07373552711761121
chr1	226033236	226070069	ENSG00000196187	226033235	226033236	36833	11.3	1	0.028220406321034	0.0	0.0	0.834	0.0	60.0	0.4509318250366339	17.0	24615.0	1815.0	0.2833333333333333	0.07373552711761121
chr1	226073981	226099082	ENSG00000243709	226073980	226073981	25101	0.1	0	0.5613217328729241	0.0	0.0	1.721	0.0	60.0	0.4509318250366339	17.0	24615.0	1815.0	0.2833333333333333	0.07373552711761121
chr1	226074395	226111978	ENSG00000255835	226074394	226074395	37583	0.1	0	0.05377414816240729	0.0	0.0	1.107	0.0	60.0	0.4509318250366339	17.0	24615.0	1815.0	0.2833333333333333	0.07373552711761121
chr1	226107577	226111978	ENSG00000143811	226107576	226107577	4401	29.2	1	0.010166326456262387	1.0	0.0	1.342	0.0	60.0	0.4509318250366339	17.0	24615.0	1815.0	0.2833333333333333	0.07373552711761121
chr1	226124297	226129189	ENSG00000143768	226124296	226124297	4892	1.0	0	0.5312209619319871	0.0	0.0	0.948	0.0	60.0	0.4509318250366339	17.0	24615.0	1815.0	0.2833333333333333	0.07373552711761121
chr1	226170402	226187032	ENSG00000143751	226170401	226170402	16630	3.7	1	0.01822745058999761	1.0	0.0	0.913	0.0	60.0	0.4509318250366339	17.0	24615.0	1815.0	0.2833333333333333	0.07373552711761121
chr1	227085236	227175246	ENSG00000163050	227085235	227085236	90010	57.2	1	0.5253613502452353	0.0	0.0	1.007	0.0	51.0	0.6276188700545148	29.0	20381.0	1259.0	0.5686274509803921	0.061773220156027674
chr1	227177565	227506175	ENSG00000143776	227177564	227177565	328610	7.2	1	0.021674089445601487	0.0	1.0	0.283	0.0	51.0	0.6276188700545148	29.0	20381.0	1259.0	0.5686274509803921	0.061773220156027674
chr1	228870823	228882416	ENSG00000116574	228870822	228870823	11593	6.5	1	0.042271968847637564	0.0	0.0	0.934	0.0	10.0	0.36740560497828795	2.0	2899.0	245.0	0.2	0.08451190065539842
chr1	229406821	229441641	ENSG00000168118	229406820	229406821	34820	12.6	1	0.045732157990949464	1.0	0.0	0.589	0.0	15.0	0.6101706692410509	9.0	6605.0	610.0	0.6	0.09235427706283118
chr1	229456757	229479041	ENSG00000154429	229456756	229456757	22284	1.3	1	0.1523882798636284	0.0	0.0	0.849	0.0	15.0	0.6101706692410509	9.0	6605.0	610.0	0.6	0.09235427706283118
chr1	229566991	229569845	ENSG00000143632	229566990	229566991	2854	2839.9	1	0.8593076141616129	0.0	0.0	1.223	0.0	15.0	0.6101706692410509	9.0	6605.0	610.0	0.6	0.09235427706283118
chr1	229577044	229644103	ENSG00000069248	229577043	229577044	67059	7.8	1	0.01524955509012976	1.0	0.0	0.448	1.0	15.0	0.6101706692410509	9.0	6605.0	610.0	0.6	0.09235427706283118
chr1	229728857	229761794	ENSG00000135801	229728856	229728857	32937	5.3	1	0.01984234209885858	1.0	1.0	0.193	0.0	12.0	0.31349800812920764	1.0	6343.0	580.0	0.08333333333333333	0.09143938199590099
chr1	229761980	229795946	ENSG00000135763	229761979	229761980	33966	1.2	1	0.03996712360285335	0.0	0.0	0.845	1.0	12.0	0.31349800812920764	1.0	6343.0	580.0	0.08333333333333333	0.09143938199590099
chr1	230193535	230417870	ENSG00000143641	230193534	230193535	224335	15.7	1	0.08024977306250546	1.0	0.0	0.488	0.0	36.0	0.3273852622984179	5.0	11804.0	306.0	0.1388888888888889	0.0259234157912572
chr1	230778234	230829728	ENSG00000135775	230778233	230778234	51494	8.0	1	0.01936811133193292	1.0	0.0	0.591	1.0	14.0	0.5894418358870467	6.0	4557.0	48.0	0.42857142857142855	0.01053324555628703
chr1	230838268	230850043	ENSG00000135744	230838267	230838268	11775	83.4	1	0.5602265549843102	0.0	0.0	1.445	0.0	14.0	0.5894418358870467	6.0	4557.0	48.0	0.42857142857142855	0.01053324555628703
chr1	230883129	230937749	ENSG00000135773	230883128	230883129	54620	0.1	0	0.31799958685242513	0.0	0.0	1.14	0.0	14.0	0.5894418358870467	6.0	4557.0	48.0	0.42857142857142855	0.01053324555628703
chr1	230972864	231005335	ENSG00000119280	230972863	230972864	32471	22.5	1	0.08301574698341566	0.0	0.0	1.016	0.0	27.0	0.4583937042437063	6.0	11086.0	1022.0	0.2222222222222222	0.0921883456611943
chr1	231041988	231114621	ENSG00000143643	231041987	231041988	72633	2.3	1	0.03170213276458096	0.0	0.0	0.517	0.0	27.0	0.4583937042437063	6.0	11086.0	1022.0	0.2222222222222222	0.0921883456611943
chr1	231114726	231136341	ENSG00000173409	231114725	231114726	21615	11.3	1	0.028302321527766936	1.0	0.0	1.255	0.0	27.0	0.4583937042437063	6.0	11086.0	1022.0	0.2222222222222222	0.0921883456611943
chr1	231154703	231175992	ENSG00000182118	231154702	231154703	21289	3.1	1	0.044390879707979836	0.0	0.0	1.316	0.0	27.0	0.4583937042437063	6.0	11086.0	1022.0	0.2222222222222222	0.0921883456611943
chr1	231297857	231357302	ENSG00000119283	231297856	231297857	59445	0.0	0	0.5408135403318709	0.0	1.0	0.326	0.0	27.0	0.4583937042437063	6.0	11086.0	1022.0	0.2222222222222222	0.0921883456611943
chr1	231468479	231473598	ENSG00000116903	231468478	231468479	5119	1.5	1	0.038273626508666135	1.0	1.0	0.194	0.0	51.0	0.6299348530793382	24.0	18310.0	1727.0	0.47058823529411764	0.0943200436919716
chr1	231472849	231490769	ENSG00000010072	231472848	231472849	17920	1.5	1	0.03684797022937776	0.0	1.0	0.304	1.0	51.0	0.6299348530793382	24.0	18310.0	1727.0	0.47058823529411764	0.0943200436919716
chr1	231499496	231560790	ENSG00000135766	231499495	231499496	61294	11.0	1	0.3010050829290295	0.0	1.0	0.303	0.0	56.0	0.6220084757082235	26.0	20100.0	1758.0	0.4642857142857143	0.08746268656716417
chr1	231664398	231702270	ENSG00000116918	231664397	231664398	37872	9.1	1	0.0449654102869915	1.0	0.0	0.529	0.0	56.0	0.6220084757082235	26.0	20100.0	1758.0	0.4642857142857143	0.08746268656716417
chr1	231762560	232177018	ENSG00000162946	231762559	231762560	414458	2.2	1	0.04228542645771632	0.0	0.0	0.789	0.0	48.0	0.6161715730497076	21.0	17520.0	1238.0	0.4375	0.07066210045662101
chr1	232533710	232697304	ENSG00000116991	232533709	232533710	163594	15.2	1	0.031344633909823436	0.0	1.0	0.287	0.0	100.0	0.695483520094931	61.0	38285.0	2717.0	0.61	0.07096774193548387
chr1	233086350	233119628	ENSG00000135778	233086349	233086350	33278	2.2	1	0.027360174916503586	1.0	0.0	1.278	0.0	12.0	0.591664985666917	7.0	3884.0	166.0	0.5833333333333334	0.0427394438722966
chr1	233749749	233808258	ENSG00000135750	233749748	233749749	58509	24.0	1	0.16667841846730494	0.0	0.0	0.905	0.0	15.0	0.8010862431990439	12.0	4809.0	500.0	0.8	0.10397171969224371
chr1	234040678	234460262	ENSG00000183780	234040677	234040678	419584	0.0	0	0.4381431991299807	0.0	0.0	0.535	0.0	15.0	0.8010862431990439	12.0	4809.0	500.0	0.8	0.10397171969224371
chr1	234740014	234745271	ENSG00000168264	234740013	234740014	5257	24.5	1	0.020821063391509805	1.0	0.0	0.451	0.0	101.0	0.4017193093074237	24.0	44621.0	5674.0	0.2376237623762376	0.12715985746621547
chr1	235490664	235507847	ENSG00000152904	235490663	235490664	17183	8.8	1	0.008598527132853091	0.0	0.0	0.64	1.0	3.0	0.4561865635798776	1.0	858.0	50.0	0.3333333333333333	0.05827505827505827
chr1	235613237	235667781	ENSG00000162885	235613236	235613237	54544	3.0	1	0.15234390860298685	0.0	0.0	0.843	0.0	3.0	0.4561865635798776	1.0	858.0	50.0	0.3333333333333333	0.05827505827505827
chr1	235824340	236046940	ENSG00000143669	235824339	235824340	222600	1.1	1	0.03401119494211858	0.0	1.0	0.307	0.0	1.0	1.0	1.0	160.0	0.0	1.0	0.0
chr1	236305831	236385165	ENSG00000077585	236305830	236305831	79334	11.8	1	0.04948380327013555	0.0	0.0	1.319	0.0	26.0	0.7778235938550472	19.0	11212.0	396.0	0.7307692307692307	0.035319300749197285
chr1	236378854	236445319	ENSG00000086619	236378853	236378854	66465	2.4	1	0.376446752020149	0.0	0.0	0.853	0.0	26.0	0.7778235938550472	19.0	11212.0	396.0	0.7307692307692307	0.035319300749197285
chr1	236511561	236648214	ENSG00000186197	236511560	236511561	136653	0.3	0	0.2103913520271457	0.0	0.0	1.153	0.0	31.0	0.7506713889555312	20.0	13009.0	410.0	0.6451612903225806	0.03151664232454455
chr1	236681299	236716281	ENSG00000116977	236681298	236681299	34982	14.5	1	0.018753743822705785	0.0	0.0	1.057	0.0	31.0	0.7506713889555312	20.0	13009.0	410.0	0.6451612903225806	0.03151664232454455
chr1	236712304	236767804	ENSG00000119285	236712303	236712304	55500	2.5	1	0.02579732877964396	0.0	1.0	0.137	1.0	59.0	0.8121575918281739	50.0	23437.0	2594.0	0.847457627118644	0.11067969450014933
chr1	236849753	236927931	ENSG00000077522	236849752	236849753	78178	465.7	1	0.6958361776895593	0.0	1.0	0.239	0.0	80.0	0.8157152903894271	66.0	32057.0	3271.0	0.825	0.1020369965998066
chr1	236958609	237067281	ENSG00000116984	236958608	236958609	108672	5.7	1	0.033736876669585546	0.0	0.0	0.627	0.0	80.0	0.8157152903894269	66.0	32057.0	3271.0	0.825	0.1020369965998066
chr1	237167402	237167718	ENSG00000244020	237167401	237167402	316	0.4	0	0.7097858165674209	0.0	0.0	0.0	0.0	53.0	0.9009002600990383	50.0	23732.0	1497.0	0.9433962264150944	0.06307938648238665
chr1	241792154	241799232	ENSG00000203668	241792153	241792154	7078	0.9	0	0.026350740286551908	0.0	0.0	0.908	0.0	1.0	0.1884924370427511	0.0	537.0	430.0	0.0	0.8007448789571695
chr1	241815579	241965435	ENSG00000162843	241815578	241815579	149856	0.0	0	0.7241531871332306	0.0	0.0	1.086	0.0	1.0	0.1884924370427511	0.0	537.0	430.0	0.0	0.8007448789571695
chr1	242011268	242058450	ENSG00000174371	242011267	242011268	47182	0.0	0	0.15412968586658274	0.0	0.0	0.925	0.0	1.0	1.0	1.0	211.0	0.0	1.0	0.0
chr1	244214584	244220778	ENSG00000179456	244214583	244214584	6194	4.6	1	0.1134699267592192	1.0	1.0	0.179	0.0	16.0	0.5678418673823149	6.0	6217.0	1710.0	0.375	0.2750522760173717
chr1	244998623	245008359	ENSG00000203667	244998622	244998623	9736	21.3	1	0.06116307028889936	1.0	0.0	1.48	0.0	20.0	0.44692330096150945	4.0	8573.0	666.0	0.2	0.07768575761110463
chr1	245014467	245027844	ENSG00000153187	245014466	245014467	13377	46.4	1	0.01076679859679406	1.0	1.0	0.114	1.0	20.0	0.44692330096150945	4.0	8573.0	666.0	0.2	0.07768575761110463
chr1	245133006	245290466	ENSG00000203666	245133005	245133006	157460	5.6	1	0.027333449776007074	0.0	0.0	1.544	0.0	22.0	0.470924380299746	6.0	9062.0	666.0	0.2727272727272727	0.07349370999779298
chr1	246729745	246831886	ENSG00000162852	246729744	246729745	102141	4.7	1	0.04675898782384038	1.0	0.0	0.737	0.0	25.0	0.42798972115571743	6.0	6900.0	171.0	0.24	0.024782608695652172
chr2	1377994	1547483	ENSG00000115705	1377993	1377994	169489	3.5	1	0.2904099395970952	0.0	0.0	1.107	0.0	6.0	0.8554675868410561	6.0	1785.0	0.0	1.0	0.0
chr2	7057522	7208417	ENSG00000151692	7057521	7057522	150895	3.3	1	0.08603829618261216	0.0	1.0	0.347	0.0	32.0	0.3881158481632383	4.0	11491.0	212.0	0.125	0.01844922112957967
chr2	8818974	8824583	ENSG00000115738	8818973	8818974	5609	101.7	1	0.08470581185682495	0.0	0.0	0.827	0.0	28.0	0.6686621527637527	16.0	8208.0	992.0	0.5714285714285714	0.12085769980506822
chr2	9983482	10074545	ENSG00000115750	9983481	9983482	91063	1.8	1	0.004003390999139449	0.0	0.0	1.025	1.0	4.0	0.44252073981557427	1.0	1500.0	265.0	0.25	0.17666666666666667
chr2	10085340	10142411	ENSG00000134317	10085339	10085340	57071	1.1	1	0.14271485008172335	0.0	0.0	0.428	0.0	4.0	0.44252073981557427	1.0	1500.0	265.0	0.25	0.17666666666666667
chr2	10443014	10567743	ENSG00000115756	10443013	10443014	124729	15.4	1	0.06849922493653975	0.0	0.0	0.416	0.0	27.0	0.42821479506587956	7.0	11589.0	395.0	0.25925925925925924	0.03408404521529036
chr2	11052062	11054350	ENSG00000162975	11052061	11052062	2288	0.4	0	0.490188097668032	0.0	0.0	0.657	0.0	36.0	0.516593210649834	18.0	17200.0	1204.0	0.5	0.07
chr2	11273178	11286916	ENSG00000150873	11273177	11273178	13738	0.0	0	0.2660315123920633	0.0	0.0	1.739	0.0	36.0	0.516593210649834	18.0	17200.0	1204.0	0.5	0.07
chr2	11295323	11319000	ENSG00000162976	11295322	11295323	23677	8.3	1	0.04771500930975525	0.0	0.0	1.816	0.0	36.0	0.516593210649834	18.0	17200.0	1204.0	0.5	0.07
chr2	11319886	11488456	ENSG00000134318	11319885	11319886	168570	6.1	1	0.027638925532697256	0.0	1.0	0.215	0.0	36.0	0.516593210649834	18.0	17200.0	1204.0	0.5	0.07
chr2	12857014	12882860	ENSG00000071575	12857013	12857014	25846	19.8	1	0.06693986866566791	0.0	1.0	0.24	0.0	88.0	0.5640321375352432	35.0	29873.0	3493.0	0.3977272727272727	0.11692832993003716
chr2	15307031	15701454	ENSG00000151779	15307030	15307031	394423	13.8	1	0.01106660768209083	0.0	0.0	0.777	1.0	0.0		0.0				
chr2	18735988	18741946	ENSG00000240857	18735987	18735988	5958	13.1	1	0.02466663491303636	1.0	0.0	1.795	0.0	28.0	0.7736538529140334	19.0	8324.0	2414.0	0.6785714285714286	0.2900048053820279
chr2	18737049	18770838	ENSG00000185013	18737048	18737049	33789	0.0	0	0.3840213985377769	0.0	0.0	0.982	0.0	28.0	0.7736538529140334	19.0	8324.0	2414.0	0.6785714285714286	0.2900048053820279
chr2	20760207	20850849	ENSG00000118960	20760206	20760207	90642	12.6	1	0.009657067575483685	1.0	0.0	1.217	0.0	54.0	0.38812306268609825	14.0	24014.0	855.0	0.25925925925925924	0.03560423086532856
chr2	21346788	21366144	ENSG00000218819	21346787	21346788	19356	0.0	0	1.0000000000000002	0.0	0.0	0.527	0.0	0.0		0.0				
chr2	24714782	24993571	ENSG00000084676	24714781	24714782	278789	7.6	1	0.02890991270424772	1.0	1.0	0.247	0.0	29.0	0.48941730659653154	11.0	9548.0	1628.0	0.3793103448275862	0.17050691244239632
chr2	25012602	25016251	ENSG00000184924	25012601	25012602	3649	8.2	1	0.017317472007412325	1.0	0.0	1.941	0.0	29.0	0.48941730659653154	11.0	9548.0	1628.0	0.3793103448275862	0.17050691244239632
chr2	25016004	25045245	ENSG00000138092	25016003	25016004	29241	1.3	1	0.00912157104289648	0.0	0.0	1.296	1.0	29.0	0.48941730659653154	11.0	9548.0	1628.0	0.3793103448275862	0.17050691244239632
chr2	25042037	25142708	ENSG00000138031	25042036	25042037	100671	18.2	1	0.0358925026768649	0.0	0.0	0.681	0.0	29.0	0.48941730659653154	11.0	9548.0	1628.0	0.3793103448275862	0.17050691244239632
chr2	26256975	26360323	ENSG00000084733	26256974	26256975	103348	20.3	1	0.057487552130907414	1.0	1.0	0.271	0.0	11.0	0.3594317242984227	2.0	3041.0	941.0	0.18181818181818182	0.30943768497204865
chr2	26395959	26412532	ENSG00000157833	26395958	26395959	16573	1.6	1	0.1830649663113131	0.0	0.0	0.494	0.0	9.0	0.3818271413012375	2.0	2579.0	941.0	0.2222222222222222	0.36487010469174097
chr2	26413503	26467594	ENSG00000084754	26413502	26413503	54091	137.9	1	0.11695193830872168	1.0	0.0	0.621	0.0	25.0	0.6737900557864657	15.0	8563.0	1221.0	0.6	0.14259021371014832
chr2	26466037	26513336	ENSG00000138029	26466036	26466037	47299	326.7	1	0.21228985854494464	0.0	0.0	1.04	0.0	17.0	0.8135398511949841	13.0	6339.0	441.0	0.7647058823529411	0.06956933270231898
chr2	26624783	26679579	ENSG00000157856	26624782	26624783	54796	0.0	0	0.3706403659749013	0.0	0.0	1.041	0.0	0.0		0.0				
chr2	26680070	26781566	ENSG00000115155	26680069	26680070	101496	0.0	0	0.18222926762900385	0.0	0.0	0.875	0.0	0.0		0.0				
chr2	26785449	26802400	ENSG00000173557	26785448	26785449	16951	0.1	0	0.2968636134791889	0.0	0.0	1.582	0.0	0.0		0.0				
chr2	26915618	26956288	ENSG00000171303	26915617	26915618	40670	6.5	1	0.21191696549509256	0.0	0.0	0.401	0.0	14.0	0.47894014422767617	6.0	4914.0	978.0	0.42857142857142855	0.199023199023199
chr2	27714749	27718112	ENSG00000115226	27714748	27714749	3363	6.9	1	0.20999438158390735	0.0	0.0	0.419	0.0	1.0	1.0	1.0	303.0	33.0	1.0	0.10891089108910891
chr2	27719708	27746554	ENSG00000084734	27719707	27719708	26846	0.1	0	0.7745427496873215	0.0	0.0	1.149	0.0	1.0	1.0	1.0	303.0	33.0	1.0	0.10891089108910891
chr2	27994583	28210954	ENSG00000243147	27994582	27994583	216371	222.2	1	0.08535408566473224	1.0	0.0	1.009	0.0	64.0	0.5255781641136339	22.0	23975.0	4185.0	0.34375	0.17455683003128258
chr2	28004230	28113965	ENSG00000171174	28004229	28004230	109735	2.4	1	0.0946474246812387	0.0	0.0	1.529	0.0	64.0	0.5255781641136339	22.0	23975.0	4185.0	0.34375	0.17455683003128258
chr2	28112807	28561768	ENSG00000158019	28112806	28112807	448961	28.0	1	0.031836655048583684	1.0	0.0	0.468	0.0	64.0	0.5255781641136339	22.0	23975.0	4185.0	0.34375	0.17455683003128258
chr2	28615314	28640179	ENSG00000075426	28615313	28615314	24865	34.0	1	0.06940459066993944	0.0	1.0	0.241	0.0	64.0	0.5255781641136339	22.0	23975.0	4185.0	0.34375	0.17455683003128258
chr2	28974505	29025806	ENSG00000213639	28974504	28974505	51301	53.4	1	0.06444492515426198	0.0	1.0	0.147	0.0	60.0	0.4742238637972875	21.0	26074.0	1233.0	0.35	0.04728848661501879
chr2	29179476	29284239	ENSG00000189350	29179475	29179476	104763	0.2	0	0.2597604938699409	0.0	0.0	1.075	0.0	15.0	0.5403877971305733	5.0	4926.0	356.0	0.3333333333333333	0.07226958993097848
chr2	29283841	29297127	ENSG00000179270	29283840	29283841	13286	0.2	0	0.4109662771976959	0.0	0.0	1.106	0.0	15.0	0.5403877971305733	5.0	4926.0	356.0	0.3333333333333333	0.07226958993097848
chr2	29320570	29412509	ENSG00000115295	29320569	29320570	91939	12.8	1	0.09681108860545937	0.0	0.0	0.796	0.0	15.0	0.5403877971305733	5.0	4926.0	356.0	0.3333333333333333	0.07226958993097848
chr2	29415639	30144432	ENSG00000171094	29415638	29415639	728793	0.0	0	0.3632563546947309	0.0	0.0	0.448	0.0	9.0	0.4901964436149195	2.0	2957.0	331.0	0.2222222222222222	0.1119377747717281
chr2	30670091	30867091	ENSG00000172954	30670090	30670091	197000	3.7	1	0.016868812867541987	0.0	0.0	0.82	0.0	96.0	0.7847206595386812	70.0	35796.0	1263.0	0.7291666666666666	0.035283271873952395
chr2	32288679	32382706	ENSG00000021574	32288678	32288679	94027	1.3	1	0.030613017157299943	0.0	1.0	0.224	0.0	4.0	0.4708720317348301	1.0	2112.0	853.0	0.25	0.40388257575757575
chr2	32449521	32490923	ENSG00000091106	32449520	32449521	41402	0.5	0	0.2461347047164185	0.0	0.0	0.918	0.0	7.0	0.8628210617444104	6.0	3943.0	13.0	0.8571428571428571	0.003296981993406036
chr2	32502978	32541663	ENSG00000119820	32502977	32502978	38685	2.8	1	0.009825596120935762	1.0	0.0	0.768	0.0	7.0	0.8628210617444104	6.0	3943.0	13.0	0.8571428571428571	0.003296981993406036
chr2	33172038	33624576	ENSG00000049323	33172037	33172038	452538	35.2	1	0.1449320978228062	0.0	0.0	0.474	0.0	104.0	0.6628513968358352	57.0	36840.0	4664.0	0.5480769230769231	0.1266015200868621
chr2	33661390	33789817	ENSG00000152689	33661389	33661390	128427	8.7	1	0.09183261038334273	0.0	0.0	0.512	0.0	83.0	0.6322377871335455	41.0	29242.0	2820.0	0.4939759036144578	0.09643663224129677
chr2	36583068	36778278	ENSG00000150938	36583067	36583068	195210	10.6	1	0.05157715406273662	0.0	1.0	0.238	0.0	62.0	0.33685010807026533	9.0	20921.0	3282.0	0.14516129032258066	0.15687586635438078
chr2	36778569	36873230	ENSG00000171055	36778568	36778569	94661	20.0	1	0.05874551632564338	1.0	0.0	1.474	0.0	62.0	0.33685010807026533	9.0	20921.0	3282.0	0.14516129032258066	0.15687586635438078
chr2	37195525	37311485	ENSG00000008869	37195524	37195525	115960	3.5	1	0.011055910767586474	0.0	0.0	0.632	0.0	45.0	0.8431555733131714	37.0	18991.0	1549.0	0.8222222222222222	0.08156495181928282
chr2	37571716	37600465	ENSG00000115828	37571715	37571716	28749	2.0	1	0.07950183818795653	0.0	0.0	1.534	0.0	6.0	0.4026598846883131	0.0	2619.0	408.0	0.0	0.15578465063001146
