chrom	start	end	target_gene	tss_start	tss_end	gene_length	spleen	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr4	75310850	75320726	ENSG00000109321	75310849	75310850	9876	1.5	1	0.15662372367128213	0.0	0.0	0.823	0.0	2.0	0.770921545004337	1.0	788.0	0.0	0.5	0.0
chr4	75858304	75975325	ENSG00000169116	75858303	75858304	117021	9.1	1	0.06153678726425878	0.0	0.0	1.215	0.0	2.0	0.6263891318453929	1.0	795.0	224.0	0.5	0.28176100628930817
chr4	76481257	76491095	ENSG00000174792	76481256	76481257	9838	0.1	0	0.3068082014932917	0.0	0.0	1.673	0.0	1.0	0.7109351736821121	1.0	184.0	0.0	1.0	0.0
chr4	76503214	76555900	ENSG00000138769	76503213	76503214	52686	0.0	0	0.2557960335223826	0.0	0.0	1.431	0.0	1.0	0.7109351736821121	1.0	184.0	0.0	1.0	0.0
chr4	76567965	76649709	ENSG00000138757	76567964	76567965	81744	24.6	1	0.053671934520824735	0.0	1.0	0.179	0.0	6.0	0.5193198852980913	3.0	1770.0	50.0	0.5	0.02824858757062147
chr4	76649776	76735382	ENSG00000138768	76649775	76649776	85606	9.5	1	0.12882588317510416	0.0	0.0	0.369	1.0	6.0	0.5193198852980913	3.0	1770.0	50.0	0.5	0.02824858757062147
chr4	76862102	76912115	ENSG00000198301	76862101	76862102	50013	12.6	1	0.02160108478852334	1.0	0.0	1.044	1.0	9.0	0.8236109376162343	7.0	3897.0	322.0	0.7777777777777778	0.08262766230433667
chr4	76922427	76928641	ENSG00000138755	76922426	76922427	6214	4.6	1	0.17105402646619225	0.0	0.0	1.691	0.0	9.0	0.8236109376162343	7.0	3897.0	322.0	0.7777777777777778	0.08262766230433667
chr4	76932336	77033955	ENSG00000156219	76932335	76932336	101619	2.1	1	0.5998284837662535	0.0	0.0	1.425	0.0	9.0	0.8236109376162343	7.0	3897.0	322.0	0.7777777777777778	0.08262766230433667
chr4	76942272	76944650	ENSG00000169245	76942271	76942272	2378	6.6	1	0.11992781865479385	0.0	0.0	1.002	0.0	9.0	0.8236109376162343	7.0	3897.0	322.0	0.7777777777777778	0.08262766230433667
chr4	76954834	76962568	ENSG00000169248	76954833	76954834	7734	1.3	1	0.15637601700301698	0.0	0.0	1.135	0.0	9.0	0.8236109376162343	7.0	3897.0	322.0	0.7777777777777778	0.08262766230433667
chr4	77135192	77204933	ENSG00000189157	77135191	77135192	69741	0.4	0	0.16588115899453273	0.0	0.0	0.852	0.0	10.0	0.413878053474163	3.0	4829.0	91.0	0.3	0.018844481259059846
chr4	77172873	77232282	ENSG00000272414	77172872	77172873	59409	0.8	0	0.25422490605882364	0.0	0.0	0.865	0.0	10.0	0.413878053474163	3.0	4829.0	91.0	0.3	0.018844481259059846
chr4	77172885	77232752	ENSG00000118804	77172884	77172885	59867	1.3	1	0.24119699132123695	0.0	0.0	1.854	0.0	10.0	0.413878053474163	3.0	4829.0	91.0	0.3	0.018844481259059846
chr4	77234153	77343021	ENSG00000163749	77234152	77234153	108868	0.0	0	0.26021016083506265	0.0	0.0	0.967	0.0	10.0	0.413878053474163	3.0	4829.0	91.0	0.3	0.018844481259059846
chr4	77356252	77704406	ENSG00000138771	77356251	77356252	348154	1.8	1	0.12879982260566455	0.0	0.0	0.352	0.0	3.0	0.710935173682112	3.0	844.0	0.0	1.0	0.0
chr4	77870855	77961537	ENSG00000138758	77870854	77870855	90682	3.9	1	0.09594080390606397	0.0	1.0	0.334	0.0	21.0	0.5567493656911167	7.0	8803.0	386.0	0.3333333333333333	0.043848687947290695
chr4	77968310	77997158	ENSG00000118816	77968309	77968310	28848	92.6	1	0.023534925833973888	0.0	0.0	0.432	0.0	21.0	0.5567493656911167	7.0	8803.0	386.0	0.3333333333333333	0.043848687947290695
chr4	78078303	78354542	ENSG00000138764	78078302	78078303	276239	20.9	1	0.011428451458141907	0.0	0.0	0.756	0.0	21.0	0.5567493656911167	7.0	8803.0	386.0	0.3333333333333333	0.043848687947290695
chr4	79697495	79837526	ENSG00000138756	79697494	79697495	140031	11.4	1	0.02448921607594866	0.0	0.0	0.381	0.0	33.0	0.6537946911046294	15.0	12351.0	1743.0	0.45454545454545453	0.14112217634199659
chr4	81952118	81978685	ENSG00000152785	81952117	81952118	26567	0.0	0	0.3216284743598971	0.0	0.0	0.654	0.0	2.0	0.8554675868410561	2.0	401.0	0.0	1.0	0.0
chr4	82347546	82965397	ENSG00000138670	82347545	82347546	617851	9.3	1	0.108835243297047	0.0	1.0	0.349	0.0	25.0	0.6641922363749098	16.0	7580.0	444.0	0.64	0.05857519788918206
chr4	83273650	83295656	ENSG00000138668	83273649	83273650	22006	101.0	1	0.014614112593670734	1.0	1.0	0.227	0.0	1.0	0.3288122585287603	0.0	873.0	61.0	0.0	0.06987399770904926
chr4	83550691	83720010	ENSG00000145284	83550690	83550691	169319	1.9	1	0.3093490491156707	0.0	0.0	0.927	0.0	6.0	0.45114695713770175	2.0	2696.0	979.0	0.3333333333333333	0.36313056379821956
chr4	83821836	83841122	ENSG00000168152	83821835	83821836	19286	1.3	1	0.04806378627449169	0.0	0.0	0.98	0.0	3.0	0.5367875948023252	2.0	668.0	0.0	0.6666666666666666	0.0
chr4	83831125	83934079	ENSG00000189308	83831124	83831125	102954	2.0	1	0.01913144937756734	1.0	1.0	0.172	0.0	3.0	0.5367875948023252	2.0	668.0	0.0	0.6666666666666666	0.0
chr4	84011200	84058228	ENSG00000145287	84011199	84011200	47028	151.6	1	0.28484473916849423	0.0	0.0	1.174	0.0	41.0	0.8116096012400971	33.0	16551.0	351.0	0.8048780487804879	0.021207177814029365
chr4	84182688	84206067	ENSG00000173085	84182687	84182688	23379	6.5	1	0.08314742558311526	1.0	0.0	0.887	1.0	41.0	0.8116096012400971	33.0	16551.0	351.0	0.8048780487804879	0.021207177814029365
chr4	84213613	84256306	ENSG00000173083	84213612	84213613	42693	5.6	1	0.1337243405773521	0.0	0.0	1.159	0.0	39.0	0.8019485551498458	31.0	15873.0	351.0	0.7948717948717948	0.022113022113022112
chr4	84457066	84527028	ENSG00000138678	84457065	84457066	69962	3.5	1	0.17343757006091934	0.0	0.0	1.106	0.0	11.0	0.5095942141258706	3.0	3078.0	187.0	0.2727272727272727	0.06075373619233268
chr4	86396266	86923823	ENSG00000138639	86396265	86396266	527557	14.9	1	0.02520091754719016	0.0	0.0	0.833	0.0	54.0	0.7702125167089586	38.0	18367.0	1066.0	0.7037037037037037	0.058038874067621274
chr4	87856153	88062206	ENSG00000172493	87856152	87856153	206053	13.7	1	0.07142971462057057	0.0	1.0	0.347	0.0	60.0	0.39406770211966347	12.0	21508.0	1737.0	0.2	0.08076064720104147
chr4	88081254	88161466	ENSG00000145332	88081253	88081254	80212	2.9	1	0.06570224498383609	1.0	0.0	0.745	0.0	60.0	0.39406770211966347	12.0	21508.0	1737.0	0.2	0.08076064720104147
chr4	89011415	89152474	ENSG00000118777	89011414	89011415	141059	0.5	0	0.17264152649878425	0.0	0.0	1.549	0.0	2.0	0.5198737161054362	1.0	542.0	10.0	0.5	0.01845018450184502
chr4	89178771	89205921	ENSG00000163644	89178770	89178771	27150	11.2	1	0.07615285893366643	0.0	0.0	1.062	0.0	12.0	0.5363703559759282	4.0	4643.0	84.0	0.3333333333333333	0.018091751023045444
chr4	89299890	89364263	ENSG00000138642	89299889	89299890	64373	4.8	1	0.019703460093490915	0.0	0.0	0.887	0.0	12.0	0.5363703559759282	4.0	4643.0	84.0	0.3333333333333333	0.018091751023045444
chr4	89378267	89427314	ENSG00000138646	89378266	89378267	49047	6.3	1	0.05190314740724581	0.0	0.0	0.705	0.0	12.0	0.5363703559759282	4.0	4643.0	84.0	0.3333333333333333	0.018091751023045444
chr4	89617065	89619386	ENSG00000177432	89617064	89617065	2321	2.2	1	0.3209593063712255	0.0	0.0	0.772	0.0	9.0	0.35043855781785294	1.0	3652.0	223.0	0.1111111111111111	0.06106243154435925
chr4	90157536	90229161	ENSG00000185477	90157535	90157536	71625	3.7	1	0.06771039332608184	0.0	0.0	1.474	0.0	24.0	0.5625057307119601	8.0	8327.0	665.0	0.3333333333333333	0.07986069412753692
chr4	95373036	95589377	ENSG00000163110	95373035	95373036	216341	10.4	1	0.4538312994973225	1.0	0.0	0.552	0.0	5.0	0.4103266970281025	1.0	1211.0	227.0	0.2	0.1874483897605285
chr4	99391517	99579780	ENSG00000168785	99391516	99391517	188263	7.3	1	0.19585549544419964	0.0	0.0	0.381	0.0	20.0	0.6662061857123031	10.0	7829.0	604.0	0.5	0.07714906118278196
chr4	99792834	99851788	ENSG00000151247	99792833	99792834	58954	17.8	1	0.009600629234478715	0.0	0.0	0.354	1.0	12.0	0.7613555325525089	10.0	3909.0	615.0	0.8333333333333334	0.15732924021488873
chr4	100557685	100575805	ENSG00000248713	100557684	100557685	18120	0.0	0	0.7945737522676969	0.0	0.0	0.677	0.0	8.0	0.38992252267153965	0.0	2747.0	745.0	0.0	0.2712049508554787
chr4	103422485	103538459	ENSG00000109320	103422484	103422485	115974	22.7	1	0.03124408250139825	0.0	1.0	0.138	0.0	20.0	0.6021307870261255	11.0	6944.0	443.0	0.55	0.06379608294930876
chr4	103552659	103682151	ENSG00000109323	103552658	103552659	129492	11.7	1	0.03141021264626316	0.0	0.0	0.965	0.0	18.0	0.6402950580528333	11.0	6488.0	443.0	0.6111111111111112	0.06827990135635019
chr4	103715539	103790053	ENSG00000109332	103715538	103715539	74514	131.6	1	0.018556627916212664	1.0	0.0	0.665	0.0	18.0	0.6402950580528333	11.0	6488.0	443.0	0.6111111111111112	0.06827990135635019
chr4	103790134	103810399	ENSG00000145354	103790133	103790134	20265	14.7	1	0.04829908099315673	1.0	0.0	0.91	0.0	18.0	0.6402950580528333	11.0	6488.0	443.0	0.6111111111111112	0.06827990135635019
chr4	103806204	103940896	ENSG00000164037	103806203	103806204	134692	0.3	0	0.09147449873711223	0.0	0.0	1.005	0.0	18.0	0.6402950580528333	11.0	6488.0	443.0	0.6111111111111112	0.06827990135635019
chr4	103941024	104006986	ENSG00000164038	103941023	103941024	65962	3.5	1	0.10520404335517217	0.0	0.0	0.846	0.0	18.0	0.6402950580528333	11.0	6488.0	443.0	0.6111111111111112	0.06827990135635019
chr4	106067031	106200973	ENSG00000168769	106067030	106067031	133942	1.5	1	0.040750922667027394	0.0	0.0	1.38	0.0	9.0	0.7460440048073202	6.0	3198.0	166.0	0.6666666666666666	0.05190744215134459
chr4	106290233	106395238	ENSG00000138777	106290232	106290233	105005	4.3	1	0.04681909591677412	1.0	0.0	1.275	0.0	9.0	0.7460440048073202	6.0	3198.0	166.0	0.6666666666666666	0.05190744215134459
chr4	108745718	108836203	ENSG00000164023	108745717	108745718	90485	0.9	0	0.11944424682349546	0.0	0.0	0.578	0.0	4.0	0.8131945659226965	3.0	1300.0	24.0	0.75	0.018461538461538463
chr4	108968700	109090112	ENSG00000138795	108968699	108968700	121412	3.6	1	0.10603513097467618	0.0	1.0	0.212	0.0	10.0	0.8265611042092672	9.0	2344.0	649.0	0.9	0.27687713310580203
chr4	110354927	110462052	ENSG00000138802	110354926	110354927	107125	11.3	1	0.03164677670254954	1.0	1.0	0.194	0.0	10.0	0.6722048228445254	5.0	3091.0	348.0	0.5	0.11258492397282432
chr4	110481360	110609874	ENSG00000005059	110481359	110481360	128514	9.0	1	0.04935053435511252	0.0	0.0	1.351	0.0	10.0	0.6722048228445254	5.0	3091.0	348.0	0.5	0.11258492397282432
chr4	110609784	110624739	ENSG00000138794	110609783	110609784	14955	7.7	1	0.06684434182169183	0.0	0.0	1.089	0.0	10.0	0.6722048228445254	5.0	3091.0	348.0	0.5	0.11258492397282432
chr4	110631144	110651233	ENSG00000123739	110631143	110631144	20089	4.8	1	0.049327847288151185	1.0	0.0	1.441	0.0	10.0	0.6722048228445254	5.0	3091.0	348.0	0.5	0.11258492397282432
chr4	110661851	110723335	ENSG00000205403	110661850	110661851	61484	19.7	1	0.3617565652749939	0.0	0.0	0.761	0.0	10.0	0.6722048228445254	5.0	3091.0	348.0	0.5	0.11258492397282432
chr4	110736665	110745893	ENSG00000109534	110736664	110736665	9228	14.4	1	0.010785530194475151	0.0	0.0	0.686	1.0	10.0	0.6722048228445254	5.0	3091.0	348.0	0.5	0.11258492397282432
chr4	110967001	111120355	ENSG00000170522	110967000	110967001	153354	1.5	1	0.19817911011719197	0.0	1.0	0.319	0.0	14.0	0.6035750034485373	7.0	4052.0	774.0	0.5	0.1910167818361303
chr4	111286888	111486441	ENSG00000138792	111286887	111286888	199553	7.3	1	0.2943046036549757	0.0	0.0	1.143	0.0	14.0	0.6035750034485373	7.0	4052.0	774.0	0.5	0.1910167818361303
chr4	119809995	119982402	ENSG00000172403	119809994	119809995	172407	6.0	1	0.5954331338185985	0.0	0.0	0.629	0.0	5.0	0.31869531502983717	1.0	1440.0	181.0	0.2	0.12569444444444444
chr4	120133741	120216672	ENSG00000145390	120133740	120133741	82931	6.1	1	0.09902064432397076	0.0	0.0	0.779	0.0	2.0	0.5664027605231681	1.0	486.0	44.0	0.5	0.09053497942386832
chr4	121956767	121994176	ENSG00000173376	121956766	121956767	37409	0.0	0	0.2858194351155244	0.0	0.0	0.512	0.0	0.0		0.0				
chr4	123747862	123819391	ENSG00000138685	123747861	123747862	71529	0.4	0	0.07994624848298941	0.0	0.0	1.043	0.0	3.0	0.4561865635798776	1.0	1541.0	707.0	0.3333333333333333	0.4587929915639195
chr4	123809851	123844123	ENSG00000170917	123809850	123809851	34272	4.0	1	0.07331278286815385	0.0	0.0	0.948	0.0	3.0	0.4561865635798776	1.0	1541.0	707.0	0.3333333333333333	0.4587929915639195
chr4	124317949	124324910	ENSG00000164056	124317948	124317949	6961	13.0	1	0.09189210244678103	0.0	0.0	1.22	0.0	14.0	0.37745848815641814	4.0	5114.0	2538.0	0.2857142857142857	0.49628470864294094
chr4	129730778	129796379	ENSG00000077684	129730777	129730778	65601	12.2	1	0.042763673556167066	0.0	1.0	0.246	0.0	3.0	0.5835608686309949	2.0	1653.0	0.0	0.6666666666666666	0.0
chr4	140187316	140201492	ENSG00000137463	140187315	140187316	14176	0.5	0	0.33050442075722725	0.0	0.0	1.891	0.0	24.0	0.6932403952981573	15.0	8612.0	326.0	0.625	0.03785415699024617
chr4	140188033	140223705	ENSG00000109390	140188032	140188033	35672	76.4	1	0.05881018438714634	1.0	0.0	1.269	0.0	24.0	0.6932403952981573	15.0	8612.0	326.0	0.625	0.03785415699024617
chr4	140222608	140341187	ENSG00000164134	140222607	140222608	118579	5.5	1	0.031253353081168035	1.0	1.0	0.28	1.0	24.0	0.6932403952981573	15.0	8612.0	326.0	0.625	0.03785415699024617
chr4	140374385	140397763	ENSG00000172007	140374384	140374385	23378	2.7	1	0.038080746630650655	0.0	0.0	0.597	0.0	22.0	0.6784924687942575	13.0	7892.0	326.0	0.5909090909090909	0.04130765331981753
chr4	140417094	140527853	ENSG00000145391	140417093	140417094	110759	8.2	1	0.08562141353897287	1.0	0.0	0.737	0.0	22.0	0.6784924687942575	13.0	7892.0	326.0	0.5909090909090909	0.04130765331981753
chr4	140637906	141075338	ENSG00000196782	140637905	140637906	437432	2.3	1	0.06444803586775677	0.0	1.0	0.223	0.0	5.0	0.5927426874745796	2.0	2590.0	189.0	0.4	0.07297297297297298
chr4	141178439	141306880	ENSG00000153130	141178438	141178439	128441	16.7	1	0.09658155260777213	1.0	0.0	1.202	0.0	58.0	0.5075266485961978	21.0	23665.0	4292.0	0.3620689655172414	0.18136488485104585
chr4	141541918	141677274	ENSG00000109436	141541917	141541918	135356	18.3	1	0.029989179814279506	0.0	0.0	0.487	0.0	44.0	0.6539418935571306	25.0	17050.0	473.0	0.5681818181818182	0.027741935483870966
chr4	141780960	142134031	ENSG00000170153	141780959	141780960	353071	3.6	1	0.08379304170903243	0.0	0.0	0.822	0.0	44.0	0.6539418935571306	25.0	17050.0	473.0	0.5681818181818182	0.027741935483870966
chr4	144257914	144395721	ENSG00000109458	144257913	144257914	137807	3.9	1	0.022660778435984533	0.0	0.0	0.439	0.0	17.0	0.21200233063499194	0.0	6667.0	1294.0	0.0	0.19409029548522574
chr4	146019083	146050331	ENSG00000164163	146019082	146019083	31248	13.5	1	0.01914048040849285	1.0	1.0	0.314	0.0	8.0	0.5847636850798476	4.0	1995.0	345.0	0.5	0.17293233082706766
chr4	146031989	146101313	ENSG00000164164	146031988	146031989	69324	10.6	1	0.042520808162348885	0.0	1.0	0.212	0.0	8.0	0.5847636850798476	4.0	1995.0	345.0	0.5	0.17293233082706766
chr4	146402345	146479231	ENSG00000170365	146402344	146402345	76886	5.3	1	0.027901965759857213	0.0	1.0	0.267	0.0	12.0	0.7854442680789995	10.0	2983.0	465.0	0.8333333333333334	0.15588333892054979
chr4	148653213	148993931	ENSG00000071205	148653212	148653213	340718	7.3	1	0.09905793712915062	0.0	0.0	0.932	0.0	19.0	0.28391721614442395	2.0	5957.0	150.0	0.10526315789473684	0.02518045996306866
chr4	150999425	151178609	ENSG00000170390	150999424	150999425	179184	1.1	1	0.297437216898224	0.0	1.0	0.326	0.0	5.0	0.29470076650094734	0.0	1248.0	353.0	0.0	0.2828525641025641
chr4	153242409	153457253	ENSG00000109670	153242408	153242409	214844	14.8	1	0.10852846366649173	1.0	1.0	0.232	0.0	20.0	0.5705045410525098	9.0	7385.0	1654.0	0.45	0.22396750169262017
chr4	153539783	153601317	ENSG00000170006	153539782	153539783	61534	4.4	1	0.22281845348414386	0.0	0.0	1.613	0.0	24.0	0.763186313711112	19.0	8509.0	255.0	0.7916666666666666	0.029968268891761664
chr4	153857503	153900848	ENSG00000137460	153857502	153857503	43345	4.0	1	0.15235270188934694	0.0	0.0	0.585	0.0	15.0	0.603172003618974	6.0	6639.0	499.0	0.4	0.07516192197620124
chr4	154073493	154260472	ENSG00000109654	154073492	154073493	186979	6.6	1	0.18046264531262968	0.0	1.0	0.27	0.0	27.0	0.6298289797193765	15.0	11404.0	668.0	0.5555555555555556	0.05857593826727464
chr4	154265800	154336270	ENSG00000121211	154265799	154265800	70470	1.6	1	0.06083922120933957	0.0	0.0	1.395	0.0	74.0	0.6227803371931231	38.0	28031.0	1577.0	0.5135135135135135	0.056259141664585635
chr4	154387497	154557863	ENSG00000121210	154387496	154387497	170366	22.6	1	0.11056728258730657	0.0	1.0	0.302	0.0	74.0	0.6227803371931231	38.0	28031.0	1577.0	0.5135135135135135	0.056259141664585635
chr4	154622651	154626851	ENSG00000137462	154622650	154622651	4200	34.9	1	0.19160753840895692	0.0	0.0	0.933	0.0	13.0	0.7960997863161553	10.0	4331.0	110.0	0.7692307692307693	0.025398291387670285
chr4	154631276	154681387	ENSG00000145428	154631275	154631276	50111	2.5	1	0.3289248141840475	0.0	0.0	1.431	0.0	13.0	0.7960997863161553	10.0	4331.0	110.0	0.7692307692307693	0.025398291387670285
chr4	156587862	156653501	ENSG00000164116	156587861	156587862	65639	3.8	1	0.030863446253508123	0.0	0.0	0.84	0.0	4.0	0.3935190554449684	1.0	1429.0	29.0	0.25	0.020293911826452064
chr4	156680143	156728743	ENSG00000061918	156680142	156680143	48600	6.6	1	0.12277079832220032	0.0	0.0	0.675	0.0	4.0	0.3935190554449684	1.0	1429.0	29.0	0.25	0.020293911826452064
chr4	159630285	159644548	ENSG00000171497	159630284	159630285	14263	27.4	1	0.0495164029146062	1.0	0.0	1.169	0.0	17.0	0.28569266660770487	1.0	5750.0	1357.0	0.058823529411764705	0.236
chr4	159690289	159829201	ENSG00000052795	159690288	159690289	138912	5.4	1	0.033572662636826366	0.0	1.0	0.13	0.0	27.0	0.34519015769818906	3.0	9697.0	1538.0	0.1111111111111111	0.15860575435701763
chr4	160025329	160281321	ENSG00000109756	160025328	160025329	255992	18.3	1	0.020285464104381555	1.0	1.0	0.197	0.0	27.0	0.34519015769818906	3.0	9697.0	1538.0	0.1111111111111111	0.15860575435701763
chr4	166128769	166244308	ENSG00000109466	166128768	166128769	115539	14.7	1	0.12979305930903814	0.0	1.0	0.185	0.0	21.0	0.7125295655286078	15.0	7608.0	298.0	0.7142857142857143	0.03916929547844374
chr4	166248774	166264312	ENSG00000052802	166248773	166248774	15538	10.0	1	0.1637762226189892	0.0	0.0	0.703	0.0	21.0	0.7125295655286078	15.0	7608.0	298.0	0.7142857142857143	0.03916929547844374
chr4	166282345	166419472	ENSG00000109472	166282344	166282345	137127	4.3	1	0.2976452363031764	0.0	1.0	0.269	0.0	21.0	0.7125295655286078	15.0	7608.0	298.0	0.7142857142857143	0.03916929547844374
chr4	169277885	169458937	ENSG00000181381	169277884	169277885	181052	5.2	1	0.05667546391569527	0.0	0.0	1.005	0.0	6.0	0.538220746577595	2.0	2668.0	0.0	0.3333333333333333	0.0
chr4	169418216	169849608	ENSG00000129116	169418215	169418216	431392	23.7	1	0.10226779918741016	0.0	0.0	0.508	0.0	9.0	0.4781820834072002	1.0	3796.0	123.0	0.1111111111111111	0.03240252897787144
chr4	170015406	170192256	ENSG00000154447	170015405	170015406	176850	2.2	1	0.026025069309220262	0.0	0.0	0.505	0.0	8.0	0.5042295491220659	2.0	2141.0	134.0	0.25	0.06258757589911257
chr4	170650615	170679104	ENSG00000056050	170650614	170650615	28489	14.9	1	0.02113213641608471	1.0	0.0	1.125	0.0	1.0	0.1884924370427511	0.0	638.0	368.0	0.0	0.5768025078369906
chr4	170907747	170954182	ENSG00000198948	170907746	170907747	46435	1.1	1	0.25562869386645953	0.0	0.0	0.42	0.0	3.0	0.59820711789982	1.0	872.0	0.0	0.3333333333333333	0.0
chr4	174089903	174245118	ENSG00000109586	174089902	174089903	155215	6.1	1	0.07509983856285665	0.0	0.0	0.644	0.0	17.0	0.673036756760803	9.0	6332.0	590.0	0.5294117647058824	0.09317751105495894
chr4	174252845	174256276	ENSG00000164104	174252844	174252845	3431	150.4	1	0.04018538347379157	0.0	1.0	0.315	0.0	17.0	0.673036756760803	9.0	6332.0	590.0	0.5294117647058824	0.09317751105495894
chr4	174291119	174298683	ENSG00000164105	174291118	174291119	7564	15.1	1	0.008049951167653651	1.0	0.0	0.759	0.0	17.0	0.673036756760803	9.0	6332.0	590.0	0.5294117647058824	0.09317751105495894
chr4	174305851	174327531	ENSG00000164106	174305850	174305851	21680	0.4	0	0.3730623105126113	0.0	0.0	1.721	0.0	17.0	0.673036756760803	9.0	6332.0	590.0	0.5294117647058824	0.09317751105495894
chr4	175411327	175444305	ENSG00000164120	175411326	175411327	32978	6.7	1	0.2679200896979544	0.0	0.0	1.25	0.0	4.0	0.8554675868410561	4.0	1221.0	0.0	1.0	0.0
chr4	183811212	183839089	ENSG00000129187	183811211	183811212	27877	45.5	1	0.010251799981402422	1.0	0.0	1.268	0.0	7.0	1.0	7.0	2311.0	196.0	1.0	0.08481176979662484
chr4	184426146	184432249	ENSG00000168556	184426145	184426146	6103	6.2	1	0.07497495686667274	0.0	0.0	0.483	0.0	4.0	0.6686621527637526	3.0	967.0	0.0	0.75	0.0
chr4	184560787	184580378	ENSG00000182552	184560786	184560787	19591	6.3	1	0.08462317224404074	0.0	0.0	0.817	0.0	4.0	0.6686621527637526	3.0	967.0	0.0	0.75	0.0
chr4	184580419	184634745	ENSG00000168538	184580418	184580419	54326	5.3	1	0.020161837064795768	1.0	0.0	0.569	1.0	4.0	0.6686621527637526	3.0	967.0	0.0	0.75	0.0
chr4	184774583	184944679	ENSG00000173320	184774582	184774583	170096	2.7	1	0.0857324286527183	0.0	0.0	0.425	0.0	26.0	0.7135107297418359	16.0	10256.0	1239.0	0.6153846153846154	0.12080733229329173
chr4	185009858	185142383	ENSG00000164303	185009857	185009858	132525	0.4	0	0.2786692156697689	0.0	0.0	1.181	0.0	16.0	0.6353559492844135	8.0	6311.0	1083.0	0.5	0.17160513389320234
chr4	185308866	185395734	ENSG00000168310	185308865	185308866	86868	38.2	1	0.027010635029609403	0.0	0.0	0.42	0.0	88.0	0.4674170578088583	27.0	38754.0	1990.0	0.3068181818181818	0.05134953811219487
chr4	186064394	186071536	ENSG00000151729	186064393	186064394	7142	3.0	1	0.3623499887656837	0.0	0.0	0.636	0.0	12.0	0.6314614242803037	6.0	4401.0	119.0	0.5	0.027039309247898206
chr4	186080818	186130658	ENSG00000164323	186080817	186080818	49840	6.9	1	0.013498076242588851	1.0	0.0	0.931	0.0	12.0	0.6314614242803037	6.0	4401.0	119.0	0.5	0.027039309247898206
chr4	186125390	186291339	ENSG00000109762	186125389	186125390	165949	7.2	1	0.017408319989862146	1.0	0.0	0.518	0.0	16.0	0.6046285031114299	8.0	6348.0	194.0	0.5	0.030560806553245116
chr4	186285031	186317053	ENSG00000109771	186285030	186285031	32022	2.3	1	0.04970948597961406	0.0	0.0	0.97	0.0	13.0	0.6626852510925149	8.0	5053.0	82.0	0.6153846153846154	0.01622798337621215
chr4	186317174	186321782	ENSG00000186352	186317173	186317174	4608	6.1	1	0.053598420358825935	0.0	0.0	1.344	0.0	13.0	0.6626852510925149	8.0	5053.0	82.0	0.6153846153846154	0.01622798337621215
chr4	186320693	186347139	ENSG00000109775	186320692	186320693	26446	10.7	1	0.057093182759750685	1.0	0.0	0.828	0.0	13.0	0.6626852510925149	8.0	5053.0	82.0	0.6153846153846154	0.01622798337621215
chr4	186422850	186456766	ENSG00000154553	186422849	186422850	33916	22.7	1	0.617260588538829	0.0	0.0	1.217	0.0	20.0	0.3087393074071025	1.0	8112.0	1018.0	0.05	0.1254930966469428
chr4	186506597	186877806	ENSG00000154556	186506596	186506597	371209	11.7	1	0.2423775582131016	0.0	0.0	0.402	0.0	20.0	0.3087393074071025	1.0	8112.0	1018.0	0.05	0.1254930966469428
chr5	1201709	1225232	ENSG00000174358	1201708	1201709	23523	0.0	0	0.6450123821739334	0.0	0.0	1.422	0.0	6.0	0.47453359405203654	2.0	1835.0	105.0	0.3333333333333333	0.05722070844686648
chr5	1225469	1246304	ENSG00000164363	1225468	1225469	20835	0.0	0	0.6535360832378236	0.0	0.0	1.465	0.0	46.0	0.7441003359947832	31.0	17860.0	664.0	0.6739130434782609	0.03717805151175812
chr5	1253261	1295184	ENSG00000164362	1253260	1253261	41923	0.1	0	0.4397260474240091	0.0	1.0	0.293	0.0	46.0	0.7441003359947832	31.0	17860.0	664.0	0.6739130434782609	0.03717805151175812
chr5	1317858	1345214	ENSG00000049656	1317857	1317858	27356	52.6	1	0.04814539441324258	1.0	0.0	0.645	0.0	46.0	0.7441003359947832	31.0	17860.0	664.0	0.6739130434782609	0.03717805151175812
chr5	1392908	1445545	ENSG00000142319	1392907	1392908	52637	0.0	0	0.3255001674751111	0.0	1.0	0.251	0.0	46.0	0.7441003359947832	31.0	17860.0	664.0	0.6739130434782609	0.03717805151175812
chr5	1456594	1524092	ENSG00000153395	1456593	1456594	67498	39.2	1	0.13903530658405355	0.0	0.0	0.478	0.0	45.0	0.7533289599384727	31.0	17602.0	664.0	0.6888888888888889	0.03772298602431542
chr5	6371993	6378707	ENSG00000133398	6371992	6371993	6714	23.2	1	0.019753549642711664	1.0	0.0	1.092	0.0	1.0	0.5418430900086738	0.0	174.0	0.0	0.0	0.0
chr5	6633455	6669675	ENSG00000145545	6633454	6633455	36220	2.2	1	0.16933640962549762	0.0	0.0	1.289	0.0	6.0	0.32095119185117543	1.0	1840.0	92.0	0.16666666666666666	0.05
chr5	6714717	6757161	ENSG00000112941	6714716	6714717	42444	19.0	1	0.014231471013576831	1.0	1.0	0.186	0.0	14.0	0.37291049936573106	3.0	4771.0	230.0	0.21428571428571427	0.048207922867323415
chr5	7396320	7830194	ENSG00000078295	7396319	7396320	433874	0.0	0	0.3869276411094656	0.0	1.0	0.261	0.0	0.0		0.0				
