chrom	start	end	target_gene	tss_start	tss_end	gene_length	brain_prefrontal_cortex	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr2	157291801	157470247	ENSG00000115159	157291800	157291801	178446	10.2	1	0.04895350424495641	0.0	0.0	0.86	0.0	17.0	0.5614536116659008	7.0	6538.0	642.0	0.4117647058823529	0.09819516671765066
chr2	158592957	158732374	ENSG00000115170	158592956	158592957	139417	6.1	1	0.0236686787251331	1.0	0.0	0.454	0.0	2.0	0.8554675868410561	2.0	652.0	0.0	1.0	0.0
chr2	159027592	159313265	ENSG00000153237	159027591	159027592	285673	0.2	0	0.2687241794555513	0.0	0.0	1.512	0.0	30.0	0.788743596053098	24.0	10557.0	1487.0	0.8	0.1408544093966089
chr2	159313475	159539391	ENSG00000144283	159313474	159313475	225916	49.3	1	0.2445587297006143	0.0	0.0	0.641	0.0	30.0	0.788743596053098	24.0	10557.0	1487.0	0.8	0.1408544093966089
chr2	159825145	160089170	ENSG00000115183	159825144	159825145	264025	0.9	0	0.0696505362069222	0.0	0.0	0.429	0.0	20.0	0.4486209437320065	6.0	7594.0	1185.0	0.3	0.15604424545693968
chr2	160092303	160143310	ENSG00000196151	160092302	160092303	51007	5.5	1	0.008165503277665671	0.0	0.0	1.359	0.0	12.0	0.45874699717578654	2.0	4807.0	792.0	0.16666666666666666	0.16475972540045766
chr2	160175489	160473203	ENSG00000123636	160175488	160175489	297714	6.3	1	0.02479628097911876	0.0	1.0	0.288	0.0	12.0	0.45874699717578654	2.0	4807.0	792.0	0.16666666666666666	0.16475972540045766
chr2	161993418	162092732	ENSG00000136560	161993417	161993418	99314	12.0	1	0.027331180599909827	1.0	0.0	0.404	0.0	3.0	0.21278734947596933	0.0	902.0	70.0	0.0	0.07760532150776053
chr2	165944031	166060577	ENSG00000153253	165944030	165944031	116546	4.3	1	0.2572077108922982	0.0	1.0	0.174	0.0	6.0	0.9518225289470187	6.0	1630.0	335.0	1.0	0.20552147239263804
chr2	166326156	166545917	ENSG00000178662	166326155	166326156	219761	6.4	1	0.2688242245452145	0.0	0.0	0.445	0.0	27.0	0.8161769856135895	22.0	9264.0	2488.0	0.8148148148148148	0.26856649395509496
chr2	166604100	166651192	ENSG00000115339	166604099	166604100	47092	1.0	0	0.14938729453951718	0.0	0.0	0.863	0.0	27.0	0.8161769856135895	22.0	9264.0	2488.0	0.8148148148148148	0.26856649395509496
chr2	167260082	167350757	ENSG00000136546	167260081	167260082	90675	0.5	0	0.2031073365524992	0.0	0.0	0.784	0.0	1.0	0.7109351736821121	1.0	276.0	9.0	1.0	0.03260869565217391
chr2	169312371	169631644	ENSG00000172292	169312370	169312371	319273	13.4	1	0.03269966417423209	0.0	0.0	0.511	0.0	33.0	0.6378676609780332	18.0	10124.0	653.0	0.5454545454545454	0.06450019755037535
chr2	170666590	170681441	ENSG00000138382	170666589	170666590	14851	35.1	1	0.024442098447656217	1.0	0.0	1.262	0.0	2.0	1.0	2.0	389.0	0.0	1.0	0.0
chr2	170683967	170940641	ENSG00000144357	170683966	170683967	256674	3.8	1	0.2465645866021918	0.0	1.0	0.13	0.0	2.0	1.0	2.0	389.0	0.0	1.0	0.0
chr2	171571860	171574588	ENSG00000204335	171571859	171571860	2728	0.3	0	0.17013712155425822	0.0	0.0	0.595	0.0	18.0	0.8206204205263469	13.0	5880.0	1418.0	0.7222222222222222	0.241156462585034
chr2	171640295	171655481	ENSG00000204334	171640294	171640295	15186	2.0	1	0.12402429171395607	0.0	0.0	1.409	0.0	18.0	0.8206204205263469	13.0	5880.0	1418.0	0.7222222222222222	0.241156462585034
chr2	171669722	171717661	ENSG00000128683	171669721	171669722	47939	46.4	1	0.5373289465456852	0.0	0.0	0.474	0.0	18.0	0.8206204205263469	13.0	5880.0	1418.0	0.7222222222222222	0.241156462585034
chr2	172173918	172291312	ENSG00000123600	172173917	172173918	117394	2.0	1	0.00664252578791211	0.0	0.0	1.335	0.0	7.0	0.6727450642919098	2.0	4214.0	1846.0	0.2857142857142857	0.43806359753203605
chr2	172290726	172341562	ENSG00000115827	172290725	172290726	50836	3.2	1	0.010261818576554615	0.0	0.0	0.82	0.0	9.0	0.6183004792179729	3.0	3487.0	363.0	0.3333333333333333	0.10410094637223975
chr2	172378756	172414643	ENSG00000071967	172378755	172378756	35887	13.6	1	0.09666350842547952	0.0	0.0	0.891	0.0	9.0	0.6183004792179729	3.0	3487.0	363.0	0.3333333333333333	0.10410094637223975
chr2	172543918	172604930	ENSG00000077380	172543917	172543918	61012	41.6	1	0.014858863134879675	0.0	0.0	0.769	0.0	37.0	0.9316018909393101	34.0	12624.0	3160.0	0.918918918918919	0.2503168567807351
chr2	172640879	172864766	ENSG00000115840	172640878	172640879	223887	29.4	1	0.16579476528436776	0.0	0.0	0.416	0.0	37.0	0.9316018909393101	34.0	12624.0	3160.0	0.918918918918919	0.2503168567807351
chr2	172778957	172848599	ENSG00000128708	172778956	172778957	69642	9.2	1	0.05221317195051082	1.0	0.0	0.389	0.0	37.0	0.9316018909393101	34.0	12624.0	3160.0	0.918918918918919	0.2503168567807351
chr2	172864489	172947158	ENSG00000172878	172864488	172864489	82669	2.7	1	0.059357034621667075	0.0	0.0	1.111	0.0	37.0	0.9316018909393101	34.0	12624.0	3160.0	0.918918918918919	0.2503168567807351
chr2	172949467	172954405	ENSG00000144355	172949466	172949467	4938	8.2	1	0.5105711949228823	0.0	1.0	0.293	0.0	37.0	0.9316018909393101	34.0	12624.0	3160.0	0.918918918918919	0.2503168567807351
chr2	172964166	172967628	ENSG00000115844	172964165	172964166	3462	1.3	1	0.5658906043190953	0.0	1.0	0.254	0.0	37.0	0.9316018909393101	34.0	12624.0	3160.0	0.918918918918919	0.2503168567807351
chr2	173292081	173371181	ENSG00000091409	173292080	173292081	79100	4.7	1	0.053714718145185664	0.0	0.0	0.529	0.0	10.0	0.7256239133274557	7.0	3545.0	938.0	0.7	0.26459802538787025
chr2	173940162	174132738	ENSG00000091436	173940161	173940162	192576	3.3	1	0.293700512980623	0.0	0.0	0.681	0.0	17.0	0.47512838703005106	4.0	7696.0	1997.0	0.23529411764705882	0.259485446985447
chr2	175424299	175547644	ENSG00000115935	175424298	175424299	123345	5.4	1	0.08885105187579598	0.0	0.0	0.385	0.0	0.0		0.0				
chr2	175612319	175629200	ENSG00000138435	175612318	175612319	16881	0.6	0	0.9115065324029468	0.0	0.0	1.079	0.0	54.0	0.8772822788013899	46.0	20870.0	2282.0	0.8518518518518519	0.10934355534259703
chr2	175664090	175870097	ENSG00000128656	175664089	175664090	206007	779.4	1	0.4806500435156644	0.0	0.0	0.567	0.0	72.0	0.8959173413377971	64.0	27671.0	3055.0	0.8888888888888888	0.11040439449242889
chr2	175936977	176033110	ENSG00000115966	175936976	175936977	96133	20.9	1	0.017134428704176582	1.0	1.0	0.283	0.0	6.0	0.7436029632625161	4.0	1589.0	294.0	0.6666666666666666	0.18502202643171806
chr2	176987087	176989853	ENSG00000128709	176987086	176987087	2766	0.0	0	0.3136077063373325	0.0	0.0	1.066	0.0	13.0	0.7301533309975271	7.0	6420.0	1869.0	0.5384615384615384	0.2911214953271028
chr2	176994421	176997423	ENSG00000175879	176994420	176994421	3002	0.0	0	0.26441396171062265	0.0	0.0	0.848	0.0	13.0	0.7301533309975271	7.0	6420.0	1869.0	0.5384615384615384	0.2911214953271028
chr2	177001339	177037830	ENSG00000128652	177001338	177001339	36491	0.0	0	0.5147750580030414	0.0	0.0	0.548	0.0	13.0	0.7301533309975271	7.0	6420.0	1869.0	0.5384615384615384	0.2911214953271028
chr2	177015949	177017954	ENSG00000170166	177015948	177015949	2005	0.0	0	0.2859371147972164	0.0	0.0	1.059	0.0	13.0	0.7301533309975271	7.0	6420.0	1869.0	0.5384615384615384	0.2911214953271028
chr2	177053306	177055688	ENSG00000128645	177053305	177053306	2382	0.4	0	0.1576679899571958	0.0	0.0	1.206	0.0	13.0	0.7301533309975271	7.0	6420.0	1869.0	0.5384615384615384	0.2911214953271028
chr2	177134122	177202753	ENSG00000128654	177134121	177134122	68631	40.8	1	0.04450236681007157	1.0	0.0	0.677	0.0	13.0	0.7301533309975271	7.0	6420.0	1869.0	0.5384615384615384	0.2911214953271028
chr2	178257371	178408564	ENSG00000018510	178257370	178257371	151193	3.7	1	0.017872078177916844	1.0	1.0	0.117	0.0	10.0	0.7927426874745797	8.0	3615.0	918.0	0.8	0.25394190871369293
chr2	178413725	178417742	ENSG00000196659	178413724	178413725	4017	0.9	0	0.013773396313374008	0.0	0.0	1.128	0.0	10.0	0.7927426874745797	8.0	3615.0	918.0	0.8	0.25394190871369293
chr2	178477719	178483694	ENSG00000197557	178477718	178477719	5975	1.2	1	0.0165156652702707	0.0	0.0	0.999	0.0	10.0	0.7927426874745797	8.0	3615.0	918.0	0.8	0.25394190871369293
chr2	178487979	178973066	ENSG00000128655	178487978	178487979	485087	0.2	0	0.41158661520145423	0.0	0.0	1.404	0.0	10.0	0.7927426874745797	8.0	3615.0	918.0	0.8	0.25394190871369293
chr2	178977150	179003738	ENSG00000155636	178977149	178977150	26588	4.9	1	0.008375570700955555	0.0	0.0	1.036	0.0	16.0	0.8210166494143817	13.0	5666.0	541.0	0.8125	0.09548182139075186
chr2	179059207	179264160	ENSG00000079156	179059206	179059207	204953	6.4	1	0.3084970210396815	0.0	1.0	0.202	0.0	16.0	0.8210166494143817	13.0	5666.0	541.0	0.8125	0.09548182139075186
chr2	179694483	179914813	ENSG00000163492	179694482	179694483	220330	0.0	0	0.5830914003762672	0.0	0.0	0.997	0.0	7.0	0.4638381749223486	1.0	2160.0	367.0	0.14285714285714285	0.1699074074074074
chr2	180306708	180726232	ENSG00000144331	180306707	180306708	419524	13.1	1	0.13731523436295734	0.0	0.0	0.775	0.0	5.0	0.8265611042092674	5.0	2217.0	266.0	1.0	0.11998195760036084
chr2	187350882	187374090	ENSG00000065548	187350881	187350882	23208	39.7	1	0.016373429470057783	1.0	0.0	0.374	0.0	10.0	0.629598656548543	5.0	2730.0	176.0	0.5	0.06446886446886448
chr2	187454791	187545628	ENSG00000138448	187454790	187454791	90837	12.9	1	0.027202369762511426	0.0	0.0	0.443	1.0	10.0	0.629598656548543	5.0	2730.0	176.0	0.5	0.06446886446886448
chr2	188207855	188313187	ENSG00000064989	188207854	188207855	105332	1.8	1	0.21205116284777265	0.0	1.0	0.298	0.0	6.0	0.7309306307895204	5.0	2047.0	559.0	0.8333333333333334	0.2730825598436737
chr2	191208195	191236391	ENSG00000151689	191208194	191208195	28196	20.3	1	0.011918213540254515	0.0	0.0	1.273	0.0	85.0	0.6857779246893138	51.0	29209.0	2648.0	0.6	0.09065698928412476
chr2	191273080	191373931	ENSG00000151690	191273079	191273080	100851	35.4	1	0.08387773374758133	0.0	0.0	0.822	0.0	85.0	0.6857779246893138	51.0	29209.0	2648.0	0.6	0.09065698928412476
chr2	191369067	191399448	ENSG00000189362	191369066	191369067	30381	1.0	0	0.01578704723242552	0.0	0.0	0.995	0.0	88.0	0.6855780798954835	53.0	29953.0	2648.0	0.6022727272727273	0.0884051680966848
chr2	191511471	191557492	ENSG00000138386	191511470	191511471	46021	11.0	1	0.0076082699880687735	0.0	0.0	0.591	0.0	91.0	0.6885679482344099	55.0	30633.0	2993.0	0.6043956043956044	0.0977050892827996
chr2	192109910	192290115	ENSG00000128641	192109909	192109910	180205	4.6	1	0.1714034215302569	0.0	0.0	0.43	0.0	13.0	0.5673447253774749	6.0	4130.0	538.0	0.46153846153846156	0.13026634382566585
chr2	192542793	192561385	ENSG00000173559	192542792	192542793	18592	0.9	0	0.1426543870182365	0.0	0.0	1.356	0.0	3.0	0.5367875948023251	1.0	2297.0	526.0	0.3333333333333333	0.22899434044405748
chr2	196440700	196602426	ENSG00000196950	196440699	196440700	161726	9.2	1	0.07564826048572494	0.0	1.0	0.278	0.0	18.0	0.8060565220536301	13.0	7072.0	523.0	0.7222222222222222	0.07395361990950226
chr2	197504277	197628214	ENSG00000144395	197504276	197504277	123937	0.0	0	0.7299163316712762	0.0	0.0	1.125	0.0	52.0	0.8327051909619393	43.0	18214.0	885.0	0.8269230769230769	0.04858899747447019
chr2	197627755	197664449	ENSG00000119041	197627754	197627755	36694	5.4	1	0.01355253033021698	1.0	0.0	0.588	1.0	52.0	0.8327051909619393	43.0	18214.0	885.0	0.8269230769230769	0.04858899747447019
chr2	197831740	198175897	ENSG00000065413	197831739	197831740	344157	1.0	0	0.05751557117723121	0.0	0.0	0.527	0.0	5.0	0.39578449502932156	1.0	3137.0	554.0	0.2	0.17660184890022315
chr2	198669425	199437305	ENSG00000115896	198669424	198669425	767880	3.8	1	0.19049101605330326	0.0	0.0	0.476	0.0	48.0	0.806719589112189	36.0	17958.0	2665.0	0.75	0.14840182648401826
chr2	201170603	201346986	ENSG00000196141	201170602	201170603	176383	38.9	1	0.015060772116907074	0.0	0.0	0.434	0.0	54.0	0.652750145519799	31.0	21851.0	5795.0	0.5740740740740741	0.2652052537641298
chr2	201353674	201384507	ENSG00000155729	201353673	201353674	30833	4.9	1	0.011226795173654672	0.0	0.0	1.423	0.0	54.0	0.6527501455197989	31.0	21851.0	5795.0	0.5740740740740741	0.2652052537641298
chr2	202899309	202903160	ENSG00000155760	202899308	202899309	3851	1.5	1	0.12466077953983268	0.0	0.0	0.606	0.0	19.0	0.8418919246917946	16.0	6206.0	2250.0	0.8421052631578947	0.36255236867547536
chr2	202937977	203062585	ENSG00000182329	202937976	202937977	124608	0.3	0	0.3505990855182729	0.0	0.0	0.756	0.0	19.0	0.8418919246917946	16.0	6206.0	2250.0	0.8421052631578947	0.36255236867547536
chr2	203241658	203432474	ENSG00000204217	203241657	203241658	190816	13.2	1	0.03626385270312086	0.0	1.0	0.191	0.0	7.0	0.4174698333825639	1.0	3004.0	590.0	0.14285714285714285	0.19640479360852198
chr2	204571197	204603635	ENSG00000178562	204571196	204571197	32438	0.0	0	0.2318054132240522	0.0	0.0	0.711	0.0	8.0	0.3782902615671067	1.0	3302.0	583.0	0.125	0.17655966081162933
chr2	204732508	204738683	ENSG00000163599	204732507	204732508	6175	0.1	0	0.2324880321378157	0.0	1.0	0.334	0.0	5.0	0.5854853749491592	2.0	2486.0	432.0	0.4	0.1737731295253419
chr2	207804277	207834198	ENSG00000144410	207804276	207804277	29921	0.9	0	0.5649110386833966	0.0	0.0	1.78	0.0	79.0	0.5774283020420934	35.0	31351.0	8897.0	0.4430379746835443	0.2837868010589774
chr2	207938860	208031991	ENSG00000118263	207938859	207938860	93131	4.5	1	0.01973310922513872	0.0	1.0	0.245	0.0	79.0	0.5774283020420934	35.0	31351.0	8897.0	0.4430379746835443	0.2837868010589774
chr2	208394460	208468155	ENSG00000118260	208394459	208394460	73695	6.8	1	0.0024375648929539943	0.0	1.0	0.223	0.0	14.0	0.6261449663147427	7.0	5179.0	1256.0	0.5	0.24251786059084765
chr2	208576263	208626563	ENSG00000163249	208576262	208576263	50300	5.2	1	0.02618242783420557	0.0	0.0	0.494	0.0	15.0	0.8207950699513981	11.0	4673.0	112.0	0.7333333333333333	0.023967472715600256
chr2	208627309	208634287	ENSG00000163251	208627308	208627309	6978	0.6	0	0.15030018009115512	0.0	1.0	0.283	0.0	24.0	0.5704568200561229	10.0	9543.0	3675.0	0.4166666666666667	0.3850990254636907
chr2	208693026	208890284	ENSG00000178385	208693025	208693026	197258	2.0	1	0.017379354858246866	0.0	0.0	0.566	0.0	24.0	0.5704568200561229	10.0	9543.0	3675.0	0.4166666666666667	0.3850990254636907
chr2	210288781	210598842	ENSG00000078018	210288780	210288781	310061	207.7	1	0.41662191472111626	0.0	1.0	0.105	0.0	12.0	0.6485763114720154	9.0	3790.0	627.0	0.75	0.1654353562005277
chr2	210867288	210886300	ENSG00000197713	210867287	210867288	19012	15.8	1	0.007998229565799618	0.0	0.0	1.205	0.0	9.0	0.6921471643850633	5.0	3168.0	388.0	0.5555555555555556	0.12247474747474747
chr2	210886146	211036107	ENSG00000144445	210886145	210886146	149961	5.0	1	0.03579659598156839	0.0	0.0	0.352	0.0	9.0	0.6921471643850633	5.0	3168.0	388.0	0.5555555555555556	0.12247474747474747
chr2	211052662	211090215	ENSG00000115361	211052661	211052662	37553	1.0	0	0.2227653796352006	0.0	0.0	1.162	0.0	9.0	0.6921471643850633	5.0	3168.0	388.0	0.5555555555555556	0.12247474747474747
chr2	211342405	211543831	ENSG00000021826	211342404	211342405	201426	1.1	1	0.8022066615439746	0.0	0.0	0.517	0.0	12.0	0.8072901157880747	11.0	4227.0	349.0	0.9166666666666666	0.08256446652472202
chr2	212240445	213403565	ENSG00000178568	212240444	212240445	1163120	5.2	1	0.3079283431594299	0.0	1.0	0.265	0.0	3.0	1.0	3.0	749.0	405.0	1.0	0.540720961281709
chr2	213864428	214017151	ENSG00000030419	213864427	213864428	152723	0.8	0	0.01722294503919524	0.0	1.0	0.286	0.0	0.0		0.0				
chr2	216176539	216214487	ENSG00000138363	216176538	216176539	37948	16.8	1	0.014042613394091982	1.0	0.0	1.248	1.0	10.0	0.7714396043265883	7.0	3563.0	158.0	0.7	0.04434465338198148
chr2	216225162	216300895	ENSG00000115414	216225161	216225162	75733	16.1	1	0.1988264675741341	0.0	1.0	0.338	0.0	10.0	0.7714396043265883	7.0	3563.0	158.0	0.7	0.04434465338198148
chr2	218664511	218867718	ENSG00000079308	218664510	218664511	203207	11.2	1	0.07015870844045224	0.0	0.0	0.363	0.0	103.0	0.2906938817532848	11.0	41965.0	4475.0	0.10679611650485436	0.10663648278327177
chr2	222282746	222438922	ENSG00000116106	222282745	222282746	156176	10.5	1	0.13155658732607595	0.0	1.0	0.175	0.0	4.0	0.8131945659226965	3.0	1148.0	533.0	0.75	0.4642857142857143
chr2	223536504	223574649	ENSG00000124003	223536503	223536504	38145	0.0	0	0.5782318711586741	0.0	0.0	1.548	0.0	33.0	0.5591272313015883	16.0	13664.0	1175.0	0.48484848484848486	0.0859923887587822
chr2	223725651	223809357	ENSG00000123983	223725650	223725651	83706	32.4	1	0.0463709402776448	1.0	0.0	0.55	1.0	33.0	0.5591272313015883	16.0	13664.0	1175.0	0.48484848484848486	0.0859923887587822
chr2	223916531	224063117	ENSG00000152049	223916530	223916531	146586	0.0	0	0.4765036983015766	0.0	0.0	1.362	0.0	10.0	0.5259700002858326	3.0	4685.0	1019.0	0.3	0.2175026680896478
chr2	225243414	225266802	ENSG00000124019	225243413	225243414	23388	0.4	0	0.048686551621641184	0.0	0.0	1.302	0.0	6.0	0.6390614643183887	3.0	2032.0	699.0	0.5	0.343996062992126
chr2	225334866	225450110	ENSG00000036257	225334865	225334866	115244	20.7	1	0.06439967648531933	0.0	1.0	0.228	1.0	6.0	0.6390614643183887	3.0	2032.0	699.0	0.5	0.343996062992126
chr2	228029280	228179508	ENSG00000169031	228029279	228029280	150228	0.8	0	0.11604295337849915	0.0	0.0	0.522	0.0	3.0	0.48042356691117893	1.0	834.0	265.0	0.3333333333333333	0.31774580335731417
chr2	228336867	228425930	ENSG00000173744	228336866	228336867	89063	27.6	1	0.00938918294561175	1.0	1.0	0.278	0.0	8.0	0.40556668965491016	3.0	2913.0	573.0	0.375	0.19670442842430483
chr2	228844665	229046361	ENSG00000153820	228844664	228844665	201696	4.7	1	0.4115923208724411	0.0	1.0	0.315	0.0	0.0		0.0				
chr2	230222344	230579274	ENSG00000187957	230222343	230222344	356930	46.8	1	0.432147397191273	0.0	0.0	0.439	0.0	12.0	0.3817498300789512	3.0	5003.0	399.0	0.25	0.07975214871077353
chr2	231032008	231090444	ENSG00000135899	231032007	231032008	58436	2.5	1	0.06766138604982885	0.0	0.0	0.945	0.0	4.0	0.5008652173959426	1.0	962.0	11.0	0.25	0.011434511434511435
chr2	231067825	231223762	ENSG00000079263	231067824	231067825	155937	0.3	0	0.3015074345282984	0.0	0.0	0.586	0.0	4.0	0.5008652173959426	1.0	962.0	11.0	0.25	0.011434511434511435
chr2	231729353	231743963	ENSG00000135916	231729352	231729353	14610	601.2	1	0.17130893093361385	0.0	0.0	0.496	0.0	35.0	0.7604756974327921	24.0	14917.0	1041.0	0.6857142857142857	0.06978615003016693
chr2	231772032	231825781	ENSG00000135898	231772031	231772032	53749	0.6	0	0.30856281888804643	0.0	0.0	1.707	0.0	35.0	0.7604756974327921	24.0	14917.0	1041.0	0.6857142857142857	0.06978615003016693
chr2	231902204	231914434	ENSG00000204128	231902203	231902204	12230	3.6	1	0.4372450771029668	0.0	0.0	1.692	0.0	35.0	0.7604756974327921	24.0	14917.0	1041.0	0.6857142857142857	0.06978615003016693
chr2	231921577	232037541	ENSG00000173692	231921576	231921577	115964	36.2	1	0.07739103978779159	1.0	1.0	0.118	1.0	35.0	0.7604756974327921	24.0	14917.0	1041.0	0.6857142857142857	0.06978615003016693
chr2	234263152	234380750	ENSG00000077044	234263151	234263152	117598	3.0	1	0.07581868296759782	0.0	0.0	0.366	0.0	26.0	0.6767808588963907	16.0	9494.0	474.0	0.6153846153846154	0.04992626922266695
chr2	235860616	235964358	ENSG00000130147	235860615	235860616	103742	4.2	1	0.07147842212694266	0.0	0.0	0.572	0.0	53.0	0.5711130721066114	23.0	23069.0	810.0	0.4339622641509434	0.03511205513893103
chr2	238232645	238323018	ENSG00000163359	238232644	238232645	90373	0.3	0	0.14797002565536416	0.0	0.0	0.562	0.0	1.0	0.25277826369078593	0.0	344.0	0.0	0.0	0.0
chr2	238394070	238463961	ENSG00000115648	238394069	238394070	69891	0.5	0	0.2121584111075144	0.0	0.0	0.9	0.0	13.0	0.4997203888813708	5.0	4413.0	4.0	0.38461538461538464	0.0009064128710627691
chr2	238875468	238951236	ENSG00000184182	238875467	238875468	75768	24.3	1	0.048545357528433385	1.0	0.0	0.377	0.0	44.0	0.6805287692317958	29.0	18793.0	1503.0	0.6590909090909091	0.07997658702708456
chr2	238969529	239008054	ENSG00000132330	238969528	238969529	38525	2.5	1	0.08340019521944564	0.0	0.0	1.153	0.0	44.0	0.6805287692317958	29.0	18793.0	1503.0	0.6590909090909091	0.07997658702708456
chr2	239008797	239041928	ENSG00000144488	239008796	239008797	33131	0.0	0	0.19190387789473265	0.0	0.0	0.938	0.0	44.0	0.6805287692317958	29.0	18793.0	1503.0	0.6590909090909091	0.07997658702708456
chr2	239047362	239061588	ENSG00000168427	239047361	239047362	14226	0.0	0	0.8471458475099006	0.0	0.0	1.221	0.0	44.0	0.6805287692317958	29.0	18793.0	1503.0	0.6590909090909091	0.07997658702708456
chr2	239067622	239077541	ENSG00000178752	239067621	239067622	9919	2.6	1	0.3270684893560785	0.0	0.0	1.277	0.0	44.0	0.6805287692317958	29.0	18793.0	1503.0	0.6590909090909091	0.07997658702708456
chr2	239079041	239112370	ENSG00000132323	239079040	239079041	33329	16.9	1	0.01297304588300908	1.0	1.0	0.301	0.0	44.0	0.6805287692317958	29.0	18793.0	1503.0	0.6590909090909091	0.07997658702708456
chr2	239146907	239149303	ENSG00000144485	239146906	239146907	2396	33.8	1	0.11942057340737965	0.0	0.0	1.38	0.0	44.0	0.6805287692317958	29.0	18793.0	1503.0	0.6590909090909091	0.07997658702708456
chr2	239152678	239198743	ENSG00000132326	239152677	239152678	46065	2.9	1	0.02600367351574476	0.0	1.0	0.347	0.0	44.0	0.6805287692317958	29.0	18793.0	1503.0	0.6590909090909091	0.07997658702708456
chr3	4535031	4889524	ENSG00000150995	4535030	4535031	354493	14.1	1	0.18385122065769427	0.0	1.0	0.134	0.0	23.0	0.4838615680283209	7.0	10180.0	1491.0	0.30434782608695654	0.14646365422396856
chr3	5020800	5027008	ENSG00000134107	5020799	5020800	6208	47.4	1	0.08526581955996299	0.0	1.0	0.194	0.0	63.0	0.5336250023503136	26.0	24904.0	2735.0	0.4126984126984127	0.1098217153870864
chr3	9022274	9404737	ENSG00000196220	9022273	9022274	382463	15.4	1	0.2712621750947121	0.0	1.0	0.243	0.0	109.0	0.8438238519967209	93.0	47143.0	5091.0	0.8532110091743119	0.10799058184672168
chr3	9404525	9428475	ENSG00000134077	9404524	9404525	23950	9.5	1	0.02843755184382558	1.0	0.0	1.249	0.0	101.0	0.8495469991523305	87.0	44064.0	4816.0	0.8613861386138614	0.1092955700798838
chr3	10857884	10982419	ENSG00000132164	10857883	10857884	124535	15.5	1	0.5514307652553129	0.0	0.0	0.64	0.0	76.0	0.9096486522366597	72.0	31440.0	2465.0	0.9473684210526315	0.07840330788804072
chr3	11034409	11080933	ENSG00000157103	11034408	11034409	46524	74.7	1	0.376879025597773	0.0	1.0	0.15	0.0	76.0	0.9096486522366597	72.0	31440.0	2465.0	0.9473684210526315	0.07840330788804072
chr3	11178778	11305243	ENSG00000196639	11178777	11178778	126465	4.1	1	0.08136238812426536	0.0	0.0	1.156	0.0	74.0	0.6780986522947797	44.0	26827.0	2030.0	0.5945945945945946	0.07567003392104969
chr3	11313994	11599139	ENSG00000197548	11313993	11313994	285145	13.2	1	0.007740567080546714	1.0	0.0	0.936	0.0	74.0	0.6780986522947797	44.0	26827.0	2030.0	0.5945945945945946	0.07567003392104969
chr3	11597543	11762220	ENSG00000144560	11597542	11597543	164677	23.0	1	0.046599367083903685	0.0	0.0	0.954	0.0	108.0	0.49639117093707646	39.0	46754.0	5067.0	0.3611111111111111	0.10837575394618643
chr3	12194550	12200851	ENSG00000157150	12194549	12194550	6301	3.6	1	0.08203100907732044	0.0	0.0	1.114	0.0	17.0	0.6178297857488821	9.0	6052.0	975.0	0.5294117647058824	0.1611037673496365
chr3	12328866	12475855	ENSG00000132170	12328865	12328866	146989	2.5	1	0.04578742607819248	0.0	0.0	0.635	0.0	22.0	0.5668309393039848	9.0	8956.0	1175.0	0.4090909090909091	0.13119696292987942
chr3	12525930	12581122	ENSG00000154743	12525929	12525930	55192	7.8	1	0.02639887032181274	0.0	0.0	1.144	1.0	7.0	0.5667391867080955	2.0	3452.0	320.0	0.2857142857142857	0.09269988412514485
chr3	12556432	12602558	ENSG00000225526	12556431	12556432	46126	0.4	0	0.3351650440762587	0.0	0.0	1.646	0.0	6.0	0.4945290511594447	1.0	3248.0	320.0	0.16666666666666666	0.09852216748768473
chr3	12598512	12625212	ENSG00000075975	12598511	12598512	26700	18.4	1	0.024555763367439632	1.0	0.0	0.664	0.0	25.0	0.5543088823121292	10.0	8884.0	1398.0	0.4	0.15736154885186854
chr3	12625099	12705725	ENSG00000132155	12625098	12625099	80626	21.5	1	0.07253836223007155	1.0	0.0	0.354	1.0	25.0	0.5543088823121292	10.0	8884.0	1398.0	0.4	0.15736154885186854
chr3	14444075	14530857	ENSG00000131389	14444074	14444075	86782	3.1	1	0.07669161009627018	0.0	1.0	0.291	0.0	37.0	0.4504327881765411	7.0	12655.0	1514.0	0.1891891891891892	0.11963650730936388
chr3	14693270	14714166	ENSG00000154781	14693269	14693270	20896	4.0	1	0.021916532720791592	1.0	0.0	0.863	0.0	33.0	0.5614312917512241	14.0	10577.0	1172.0	0.42424242424242425	0.11080646686205918
chr3	14860468	14975895	ENSG00000154783	14860467	14860468	115427	1.6	1	0.09299394510703636	0.0	1.0	0.162	0.0	33.0	0.5614312917512241	14.0	10577.0	1172.0	0.42424242424242425	0.11080646686205918
chr3	14989090	15095107	ENSG00000177463	14989089	14989090	106017	3.4	1	0.027041626039316344	0.0	1.0	0.22	0.0	33.0	0.5614312917512241	14.0	10577.0	1172.0	0.42424242424242425	0.11080646686205918
chr3	15083966	15106842	ENSG00000131368	15083965	15083966	22876	22.7	1	0.020793251477285453	1.0	0.0	1.376	1.0	33.0	0.5614312917512241	14.0	10577.0	1172.0	0.42424242424242425	0.11080646686205918
